'EPIC Ba.PID.MV Log File

'Date,Ba.PID.MV
08/06/2023 04:36:51.787,100.0
08/06/2023 04:36:52.810,100.0
08/06/2023 04:36:53.819,100.0
08/06/2023 04:36:54.831,100.0
08/06/2023 04:36:55.841,100.0
08/06/2023 04:36:56.862,100.0
08/06/2023 04:36:57.871,100.0
08/06/2023 04:36:58.889,100.0
08/06/2023 04:36:59.904,100.0
08/06/2023 04:37:00.920,100.0
08/06/2023 04:37:01.953,100.0
08/06/2023 04:37:02.963,100.0
08/06/2023 04:37:03.982,100.0
08/06/2023 04:37:04.993,100.0
08/06/2023 04:37:06.014,100.0
08/06/2023 04:37:07.034,100.0
08/06/2023 04:37:08.058,100.0
08/06/2023 04:37:09.075,100.0
08/06/2023 04:37:10.088,100.0
08/06/2023 04:37:11.096,100.0
08/06/2023 04:37:12.122,100.0
08/06/2023 04:37:13.142,100.0
08/06/2023 04:37:14.154,100.0
08/06/2023 04:37:15.166,100.0
08/06/2023 04:37:16.176,100.0
08/06/2023 04:37:17.191,100.0
08/06/2023 04:37:18.216,100.0
08/06/2023 04:37:19.228,100.0
08/06/2023 04:37:20.249,100.0
08/06/2023 04:37:21.271,100.0
08/06/2023 04:37:22.280,100.0
08/06/2023 04:37:23.301,100.0
08/06/2023 04:37:24.311,100.0
08/06/2023 04:37:25.331,100.0
08/06/2023 04:37:26.353,100.0
08/06/2023 04:37:27.363,100.0
08/06/2023 04:37:28.385,100.0
08/06/2023 04:37:29.394,100.0
08/06/2023 04:37:30.404,100.0
08/06/2023 04:37:31.422,100.0
08/06/2023 04:37:32.442,100.0
08/06/2023 04:37:33.456,100.0
08/06/2023 04:37:34.484,100.0
08/06/2023 04:37:35.499,100.0
08/06/2023 04:37:36.521,100.0
08/06/2023 04:37:37.532,100.0
08/06/2023 04:37:38.556,100.0
08/06/2023 04:37:39.578,100.0
08/06/2023 04:37:40.593,100.0
08/06/2023 04:37:41.617,100.0
08/06/2023 04:37:42.640,100.0
08/06/2023 04:37:43.652,100.0
08/06/2023 04:37:44.661,100.0
08/06/2023 04:37:45.679,100.0
08/06/2023 04:37:46.694,100.0
08/06/2023 04:37:47.702,100.0
08/06/2023 04:37:48.711,100.0
08/06/2023 04:37:49.734,100.0
08/06/2023 04:37:50.745,100.0
08/06/2023 04:37:51.766,100.0
08/06/2023 04:37:52.776,100.0
08/06/2023 04:37:53.790,100.0
08/06/2023 04:37:54.801,100.0
08/06/2023 04:37:55.813,100.0
08/06/2023 04:37:56.825,100.0
08/06/2023 04:37:57.846,100.0
08/06/2023 04:37:58.864,100.0
08/06/2023 04:37:59.875,100.0
08/06/2023 04:38:00.884,100.0
08/06/2023 04:38:01.905,100.0
08/06/2023 04:38:02.914,100.0
08/06/2023 04:38:03.927,100.0
08/06/2023 04:38:04.939,100.0
08/06/2023 04:38:05.959,100.0
08/06/2023 04:38:06.970,100.0
08/06/2023 04:38:07.978,100.0
08/06/2023 04:38:08.992,100.0
08/06/2023 04:38:10.002,100.0
08/06/2023 04:38:11.013,100.0
08/06/2023 04:38:12.021,100.0
08/06/2023 04:38:13.031,100.0
08/06/2023 04:38:14.040,100.0
08/06/2023 04:38:15.050,100.0
08/06/2023 04:38:16.061,100.0
08/06/2023 04:38:17.081,100.0
08/06/2023 04:38:18.103,100.0
08/06/2023 04:38:19.123,100.0
08/06/2023 04:38:20.144,99.9
08/06/2023 04:38:21.165,100.0
08/06/2023 04:38:22.191,100.0
08/06/2023 04:38:23.213,100.0
08/06/2023 04:38:24.233,100.0
08/06/2023 04:38:25.257,99.9
08/06/2023 04:38:26.265,99.9
08/06/2023 04:38:27.287,99.9
08/06/2023 04:38:28.296,99.9
08/06/2023 04:38:29.307,99.9
08/06/2023 04:38:30.320,99.9
08/06/2023 04:38:31.351,99.9
08/06/2023 04:38:32.362,99.9
08/06/2023 04:38:33.384,99.9
08/06/2023 04:38:34.395,99.9
08/06/2023 04:38:35.420,99.9
08/06/2023 04:38:36.429,99.9
08/06/2023 04:38:37.441,99.9
08/06/2023 04:38:38.464,99.9
08/06/2023 04:38:39.492,99.9
08/06/2023 04:38:40.510,99.9
08/06/2023 04:38:41.519,99.9
08/06/2023 04:38:42.531,99.9
08/06/2023 04:38:43.553,99.9
08/06/2023 04:38:44.575,99.9
08/06/2023 04:38:45.601,99.9
08/06/2023 04:38:46.620,99.9
08/06/2023 04:38:47.630,99.9
08/06/2023 04:38:48.650,99.9
08/06/2023 04:38:49.671,99.9
08/06/2023 04:38:50.695,99.9
08/06/2023 04:38:51.716,99.9
08/06/2023 04:38:52.738,99.9
08/06/2023 04:38:53.745,99.9
08/06/2023 04:38:54.768,99.9
08/06/2023 04:38:55.791,99.9
08/06/2023 04:38:56.801,99.9
08/06/2023 04:38:57.828,99.9
08/06/2023 04:38:58.836,99.9
08/06/2023 04:38:59.847,99.9
08/06/2023 04:39:00.856,99.9
08/06/2023 04:39:01.870,99.9
08/06/2023 04:39:02.880,99.9
08/06/2023 04:39:03.902,99.9
08/06/2023 04:39:04.931,99.9
08/06/2023 04:39:05.952,99.9
08/06/2023 04:39:06.971,99.9
08/06/2023 04:39:08.002,99.9
08/06/2023 04:39:09.031,99.9
08/06/2023 04:39:10.063,99.9
08/06/2023 04:39:11.081,99.9
08/06/2023 04:39:12.112,99.9
08/06/2023 04:39:13.127,99.9
08/06/2023 04:39:14.143,99.9
08/06/2023 04:39:15.153,99.9
08/06/2023 04:39:16.173,99.9
08/06/2023 04:39:17.189,99.9
08/06/2023 04:39:18.205,99.9
08/06/2023 04:39:19.225,99.9
08/06/2023 04:39:20.244,99.9
08/06/2023 04:39:21.258,99.9
08/06/2023 04:39:22.281,99.9
08/06/2023 04:39:23.290,99.9
08/06/2023 04:39:24.311,99.9
08/06/2023 04:39:25.331,99.9
08/06/2023 04:39:26.342,99.9
08/06/2023 04:39:27.350,99.9
08/06/2023 04:39:28.362,99.9
08/06/2023 04:39:29.371,100.0
08/06/2023 04:39:30.391,100.0
08/06/2023 04:39:31.417,99.9
08/06/2023 04:39:32.426,99.9
08/06/2023 04:39:33.441,100.0
08/06/2023 04:39:34.464,100.0
08/06/2023 04:39:35.485,100.0
08/06/2023 04:39:36.505,100.0
08/06/2023 04:39:37.525,100.0
08/06/2023 04:39:38.533,99.9
08/06/2023 04:39:39.549,100.0
08/06/2023 04:39:40.572,100.0
08/06/2023 04:39:41.581,100.0
08/06/2023 04:39:42.592,99.9
08/06/2023 04:39:43.612,99.9
08/06/2023 04:39:44.633,100.0
08/06/2023 04:39:45.656,100.0
08/06/2023 04:39:46.677,100.0
08/06/2023 04:39:47.691,100.0
08/06/2023 04:39:48.711,100.0
08/06/2023 04:39:49.723,100.0
08/06/2023 04:39:50.745,100.0
08/06/2023 04:39:51.763,100.0
08/06/2023 04:39:52.792,100.0
08/06/2023 04:39:53.808,100.0
08/06/2023 04:39:54.817,100.0
08/06/2023 04:39:55.837,100.0
08/06/2023 04:39:56.849,100.0
08/06/2023 04:39:57.864,100.0
08/06/2023 04:39:58.873,100.0
08/06/2023 04:39:59.890,100.0
08/06/2023 04:40:00.900,100.0
08/06/2023 04:40:01.913,100.0
08/06/2023 04:40:02.945,100.0
08/06/2023 04:40:03.960,100.0
08/06/2023 04:40:05.004,100.0
08/06/2023 04:40:06.024,100.0
08/06/2023 04:40:07.046,100.0
08/06/2023 04:40:08.064,100.0
08/06/2023 04:40:09.086,100.0
08/06/2023 04:40:10.098,100.0
08/06/2023 04:40:11.109,100.0
08/06/2023 04:40:12.126,100.0
08/06/2023 04:40:13.143,100.0
08/06/2023 04:40:14.160,100.0
08/06/2023 04:40:15.180,100.0
08/06/2023 04:40:16.189,100.0
08/06/2023 04:40:17.201,100.0
08/06/2023 04:40:18.210,100.0
08/06/2023 04:40:19.222,100.0
08/06/2023 04:40:20.231,100.0
08/06/2023 04:40:21.251,100.0
08/06/2023 04:40:22.264,100.0
08/06/2023 04:40:23.284,100.0
08/06/2023 04:40:24.296,100.0
08/06/2023 04:40:25.317,100.0
08/06/2023 04:40:26.325,100.0
08/06/2023 04:40:27.345,100.0
08/06/2023 04:40:28.367,100.0
08/06/2023 04:40:29.376,100.0
08/06/2023 04:40:30.398,100.0
08/06/2023 04:40:31.416,100.0
08/06/2023 04:40:32.438,100.0
08/06/2023 04:40:33.447,100.0
08/06/2023 04:40:34.469,100.0
08/06/2023 04:40:35.495,100.0
08/06/2023 04:40:36.512,100.0
08/06/2023 04:40:37.521,100.0
08/06/2023 04:40:38.530,100.0
08/06/2023 04:40:39.539,100.0
08/06/2023 04:40:40.562,100.0
08/06/2023 04:40:41.578,100.0
08/06/2023 04:40:42.588,100.0
08/06/2023 04:40:43.601,100.0
08/06/2023 04:40:44.614,100.0
08/06/2023 04:40:45.625,100.0
08/06/2023 04:40:46.648,100.0
08/06/2023 04:40:47.660,100.0
08/06/2023 04:40:48.669,100.0
08/06/2023 04:40:49.682,100.0
08/06/2023 04:40:50.704,100.0
08/06/2023 04:40:51.727,100.0
08/06/2023 04:40:52.764,100.0
08/06/2023 04:40:53.780,100.0
08/06/2023 04:40:54.798,100.0
08/06/2023 04:40:55.815,100.0
08/06/2023 04:40:56.837,100.0
08/06/2023 04:40:57.859,100.0
08/06/2023 04:40:58.880,100.0
08/06/2023 04:40:59.902,100.0
08/06/2023 04:41:00.924,100.0
08/06/2023 04:41:01.933,100.0
08/06/2023 04:41:02.946,100.0
08/06/2023 04:41:03.969,100.0
08/06/2023 04:41:04.994,100.0
08/06/2023 04:41:06.002,100.0
08/06/2023 04:41:07.012,100.0
08/06/2023 04:41:08.021,100.0
08/06/2023 04:41:09.039,100.0
08/06/2023 04:41:10.057,100.0
08/06/2023 04:41:11.070,100.0
08/06/2023 04:41:12.093,100.0
08/06/2023 04:41:13.114,100.0
08/06/2023 04:41:14.131,100.0
08/06/2023 04:41:15.146,100.0
08/06/2023 04:41:16.166,100.0
08/06/2023 04:41:17.184,100.0
08/06/2023 04:41:18.203,100.0
08/06/2023 04:41:19.225,100.0
08/06/2023 04:41:20.246,100.0
08/06/2023 04:41:21.267,100.0
08/06/2023 04:41:22.289,100.0
08/06/2023 04:41:23.298,100.0
08/06/2023 04:41:24.309,100.0
08/06/2023 04:41:25.321,100.0
08/06/2023 04:41:26.343,100.0
08/06/2023 04:41:27.362,100.0
08/06/2023 04:41:28.372,100.0
08/06/2023 04:41:29.383,100.0
08/06/2023 04:41:30.410,100.0
08/06/2023 04:41:31.424,100.1
08/06/2023 04:41:32.442,100.1
08/06/2023 04:41:33.462,100.1
08/06/2023 04:41:34.484,100.1
08/06/2023 04:41:35.494,100.1
08/06/2023 04:41:36.517,100.1
08/06/2023 04:41:37.528,100.1
08/06/2023 04:41:38.540,100.1
08/06/2023 04:41:39.558,100.1
08/06/2023 04:41:40.571,100.1
08/06/2023 04:41:41.590,100.1
08/06/2023 04:41:42.609,100.1
08/06/2023 04:41:43.621,100.1
08/06/2023 04:41:44.646,100.1
08/06/2023 04:41:45.656,100.1
08/06/2023 04:41:46.689,100.1
08/06/2023 04:41:47.715,100.1
08/06/2023 04:41:48.737,100.1
08/06/2023 04:41:49.749,100.1
08/06/2023 04:41:50.759,100.1
08/06/2023 04:41:51.790,100.1
08/06/2023 04:41:52.808,100.1
08/06/2023 04:41:53.828,100.1
08/06/2023 04:41:54.840,100.1
08/06/2023 04:41:55.858,100.1
08/06/2023 04:41:56.876,100.1
08/06/2023 04:41:57.909,100.1
08/06/2023 04:41:58.920,100.1
08/06/2023 04:41:59.943,100.1
08/06/2023 04:42:00.967,100.1
08/06/2023 04:42:01.978,100.1
08/06/2023 04:42:02.987,100.1
08/06/2023 04:42:03.997,100.1
08/06/2023 04:42:05.005,100.1
08/06/2023 04:42:06.016,100.1
08/06/2023 04:42:07.029,100.1
08/06/2023 04:42:08.052,100.1
08/06/2023 04:42:09.066,100.1
08/06/2023 04:42:10.078,100.1
08/06/2023 04:42:11.095,100.1
08/06/2023 04:42:12.113,100.1
08/06/2023 04:42:13.122,100.1
08/06/2023 04:42:14.134,100.1
08/06/2023 04:42:15.155,100.1
08/06/2023 04:42:16.165,100.1
08/06/2023 04:42:17.186,100.1
08/06/2023 04:42:18.196,100.1
08/06/2023 04:42:19.205,100.1
08/06/2023 04:42:20.216,100.1
08/06/2023 04:42:21.238,100.1
08/06/2023 04:42:22.263,100.1
08/06/2023 04:42:23.287,100.1
08/06/2023 04:42:24.297,100.1
08/06/2023 04:42:25.319,100.1
08/06/2023 04:42:26.342,100.1
08/06/2023 04:42:27.361,100.1
08/06/2023 04:42:28.369,100.1
08/06/2023 04:42:29.393,100.1
08/06/2023 04:42:30.401,100.1
08/06/2023 04:42:31.412,100.1
08/06/2023 04:42:32.422,100.1
08/06/2023 04:42:33.448,100.1
08/06/2023 04:42:34.461,100.1
08/06/2023 04:42:35.484,100.1
08/06/2023 04:42:36.498,100.1
08/06/2023 04:42:37.515,100.1
08/06/2023 04:42:38.537,100.1
08/06/2023 04:42:39.557,100.1
08/06/2023 04:42:40.566,100.0
08/06/2023 04:42:41.591,100.0
08/06/2023 04:42:42.608,100.0
08/06/2023 04:42:43.616,100.0
08/06/2023 04:42:44.637,100.0
08/06/2023 04:42:45.650,100.0
08/06/2023 04:42:46.660,100.1
08/06/2023 04:42:47.681,100.0
08/06/2023 04:42:48.701,100.0
08/06/2023 04:42:49.713,100.0
08/06/2023 04:42:50.722,100.0
08/06/2023 04:42:51.730,100.0
08/06/2023 04:42:52.741,100.0
08/06/2023 04:42:53.763,100.0
08/06/2023 04:42:54.774,100.0
08/06/2023 04:42:55.795,100.0
08/06/2023 04:42:56.817,100.0
08/06/2023 04:42:57.840,100.0
08/06/2023 04:42:58.861,100.0
08/06/2023 04:42:59.872,100.0
08/06/2023 04:43:00.892,100.0
08/06/2023 04:43:01.914,100.0
08/06/2023 04:43:02.936,100.0
08/06/2023 04:43:03.948,100.0
08/06/2023 04:43:04.957,100.0
08/06/2023 04:43:05.971,100.0
08/06/2023 04:43:06.979,100.0
08/06/2023 04:43:07.990,100.0
08/06/2023 04:43:09.016,100.0
08/06/2023 04:43:10.034,100.0
08/06/2023 04:43:11.058,100.0
08/06/2023 04:43:12.070,100.0
08/06/2023 04:43:13.092,100.0
08/06/2023 04:43:14.101,100.0
08/06/2023 04:43:15.112,100.0
08/06/2023 04:43:16.134,100.0
08/06/2023 04:43:17.143,100.0
08/06/2023 04:43:18.155,100.0
08/06/2023 04:43:19.168,100.0
08/06/2023 04:43:20.187,100.0
08/06/2023 04:43:21.202,100.0
08/06/2023 04:43:22.222,100.0
08/06/2023 04:43:23.233,100.0
08/06/2023 04:43:24.247,100.0
08/06/2023 04:43:25.261,100.0
08/06/2023 04:43:26.271,100.0
08/06/2023 04:43:27.297,100.0
08/06/2023 04:43:28.306,100.0
08/06/2023 04:43:29.318,100.0
08/06/2023 04:43:30.338,100.0
08/06/2023 04:43:31.351,100.0
08/06/2023 04:43:32.374,100.0
08/06/2023 04:43:33.383,100.0
08/06/2023 04:43:34.392,100.0
08/06/2023 04:43:35.403,100.0
08/06/2023 04:43:36.411,100.0
08/06/2023 04:43:37.443,100.0
08/06/2023 04:43:38.459,100.0
08/06/2023 04:43:39.476,100.0
08/06/2023 04:43:40.489,100.0
08/06/2023 04:43:41.497,100.0
08/06/2023 04:43:42.506,100.0
08/06/2023 04:43:43.527,100.0
08/06/2023 04:43:44.547,100.0
08/06/2023 04:43:45.557,100.0
08/06/2023 04:43:46.568,100.0
08/06/2023 04:43:47.587,100.0
08/06/2023 04:43:48.610,100.0
08/06/2023 04:43:49.619,100.0
08/06/2023 04:43:50.636,100.0
08/06/2023 04:43:51.644,100.0
08/06/2023 04:43:52.656,100.0
08/06/2023 04:43:53.681,100.0
08/06/2023 04:43:54.704,100.0
08/06/2023 04:43:55.714,100.0
08/06/2023 04:43:56.725,100.0
08/06/2023 04:43:57.745,100.0
08/06/2023 04:43:58.768,100.0
08/06/2023 04:43:59.776,100.0
08/06/2023 04:44:00.787,100.0
08/06/2023 04:44:01.797,100.0
08/06/2023 04:44:02.808,100.0
08/06/2023 04:44:03.826,100.0
08/06/2023 04:44:04.845,100.0
08/06/2023 04:44:05.855,100.0
08/06/2023 04:44:06.878,100.0
08/06/2023 04:44:07.889,100.0
08/06/2023 04:44:08.910,100.0
08/06/2023 04:44:09.920,100.0
08/06/2023 04:44:10.930,100.0
08/06/2023 04:44:11.945,100.0
08/06/2023 04:44:12.961,100.0
08/06/2023 04:44:13.978,100.0
08/06/2023 04:44:14.999,100.0
08/06/2023 04:44:16.020,100.0
08/06/2023 04:44:17.043,100.0
08/06/2023 04:44:18.066,100.0
08/06/2023 04:44:19.099,100.0
08/06/2023 04:44:20.118,100.0
08/06/2023 04:44:21.147,100.0
08/06/2023 04:44:22.166,100.0
08/06/2023 04:44:23.172,100.0
08/06/2023 04:44:24.195,100.0
08/06/2023 04:44:25.204,100.0
08/06/2023 04:44:26.214,100.0
08/06/2023 04:44:27.223,100.0
08/06/2023 04:44:28.244,100.0
08/06/2023 04:44:29.264,100.0
08/06/2023 04:44:30.271,100.0
08/06/2023 04:44:31.285,100.0
08/06/2023 04:44:32.303,100.0
08/06/2023 04:44:33.316,100.0
08/06/2023 04:44:34.326,100.0
08/06/2023 04:44:35.336,100.0
08/06/2023 04:44:36.353,100.0
08/06/2023 04:44:37.377,100.0
08/06/2023 04:44:38.403,100.0
08/06/2023 04:44:39.427,100.0
08/06/2023 04:44:40.437,100.0
08/06/2023 04:44:41.457,100.0
08/06/2023 04:44:42.466,100.0
08/06/2023 04:44:43.490,100.0
08/06/2023 04:44:44.501,100.0
08/06/2023 04:44:45.510,100.0
08/06/2023 04:44:46.522,100.0
08/06/2023 04:44:47.536,100.0
08/06/2023 04:44:48.545,100.0
08/06/2023 04:44:49.557,100.0
08/06/2023 04:44:50.578,100.0
08/06/2023 04:44:51.601,100.0
08/06/2023 04:44:52.623,100.0
08/06/2023 04:44:53.643,100.0
08/06/2023 04:44:54.665,100.0
08/06/2023 04:44:55.677,100.0
08/06/2023 04:44:56.696,100.0
08/06/2023 04:44:57.715,100.0
08/06/2023 04:44:58.725,100.0
08/06/2023 04:44:59.731,100.0
08/06/2023 04:45:00.746,100.0
08/06/2023 04:45:01.755,100.0
08/06/2023 04:45:02.778,100.0
08/06/2023 04:45:03.798,100.0
08/06/2023 04:45:04.814,100.0
08/06/2023 04:45:05.832,100.0
08/06/2023 04:45:06.841,100.0
08/06/2023 04:45:07.865,100.0
08/06/2023 04:45:08.886,100.0
08/06/2023 04:45:09.895,100.0
08/06/2023 04:45:10.901,100.0
08/06/2023 04:45:11.917,100.0
08/06/2023 04:45:12.928,100.0
08/06/2023 04:45:13.937,100.0
08/06/2023 04:45:14.958,100.0
08/06/2023 04:45:15.965,100.0
08/06/2023 04:45:16.973,100.0
08/06/2023 04:45:17.993,100.0
08/06/2023 04:45:19.004,99.9
08/06/2023 04:45:20.028,99.9
08/06/2023 04:45:21.036,100.0
08/06/2023 04:45:22.042,100.0
08/06/2023 04:45:23.048,100.0
08/06/2023 04:45:24.065,100.0
08/06/2023 04:45:25.081,100.0
08/06/2023 04:45:26.090,100.0
08/06/2023 04:45:27.101,100.0
08/06/2023 04:45:28.110,100.0
08/06/2023 04:45:29.119,100.0
08/06/2023 04:45:30.140,100.0
08/06/2023 04:45:31.148,100.0
08/06/2023 04:45:32.162,100.0
08/06/2023 04:45:33.183,100.0
08/06/2023 04:45:34.205,100.0
08/06/2023 04:45:35.215,100.0
08/06/2023 04:45:36.226,100.0
08/06/2023 04:45:37.244,100.0
08/06/2023 04:45:38.251,100.0
08/06/2023 04:45:39.260,100.0
08/06/2023 04:45:40.267,100.0
08/06/2023 04:45:41.273,100.0
08/06/2023 04:45:42.284,100.0
08/06/2023 04:45:43.304,100.0
08/06/2023 04:45:44.312,100.0
08/06/2023 04:45:45.321,100.0
08/06/2023 04:45:46.330,100.0
08/06/2023 04:45:47.354,100.0
08/06/2023 04:45:48.376,100.0
08/06/2023 04:45:49.390,100.0
08/06/2023 04:45:50.399,100.0
08/06/2023 04:45:51.407,99.9
08/06/2023 04:45:52.423,100.0
08/06/2023 04:45:53.442,100.0
08/06/2023 04:45:54.450,100.0
08/06/2023 04:45:55.462,100.0
08/06/2023 04:45:56.478,100.0
08/06/2023 04:45:57.489,100.0
08/06/2023 04:45:58.502,100.0
08/06/2023 04:45:59.513,100.0
08/06/2023 04:46:00.523,100.0
08/06/2023 04:46:01.537,100.0
08/06/2023 04:46:02.559,100.0
08/06/2023 04:46:03.582,100.0
08/06/2023 04:46:04.592,100.0
08/06/2023 04:46:05.610,100.0
08/06/2023 04:46:06.620,100.0
08/06/2023 04:46:07.629,100.0
08/06/2023 04:46:08.648,100.0
08/06/2023 04:46:09.658,100.0
08/06/2023 04:46:10.677,100.0
08/06/2023 04:46:11.691,100.0
08/06/2023 04:46:12.699,100.0
08/06/2023 04:46:13.709,100.0
08/06/2023 04:46:14.716,100.0
08/06/2023 04:46:15.728,100.0
08/06/2023 04:46:16.740,100.0
08/06/2023 04:46:17.779,100.0
08/06/2023 04:46:18.795,100.0
08/06/2023 04:46:19.803,100.0
08/06/2023 04:46:20.810,99.9
08/06/2023 04:46:21.822,100.0
08/06/2023 04:46:22.834,100.0
08/06/2023 04:46:23.843,100.0
08/06/2023 04:46:24.856,100.0
08/06/2023 04:46:25.866,100.0
08/06/2023 04:46:26.878,100.0
08/06/2023 04:46:27.888,100.0
08/06/2023 04:46:28.908,100.0
08/06/2023 04:46:29.925,100.0
08/06/2023 04:46:30.945,100.0
08/06/2023 04:46:31.964,100.0
08/06/2023 04:46:32.981,100.0
08/06/2023 04:46:33.990,100.0
08/06/2023 04:46:35.001,100.0
08/06/2023 04:46:36.022,100.0
08/06/2023 04:46:37.035,100.0
08/06/2023 04:46:38.043,100.0
08/06/2023 04:46:39.055,100.0
08/06/2023 04:46:40.068,100.0
08/06/2023 04:46:41.086,100.0
08/06/2023 04:46:42.105,100.0
08/06/2023 04:46:43.114,100.0
08/06/2023 04:46:44.140,100.0
08/06/2023 04:46:45.160,100.0
08/06/2023 04:46:46.167,100.0
08/06/2023 04:46:47.179,100.0
08/06/2023 04:46:48.189,100.0
08/06/2023 04:46:49.201,100.0
08/06/2023 04:46:50.210,100.0
08/06/2023 04:46:51.220,100.0
08/06/2023 04:46:52.237,100.0
08/06/2023 04:46:53.249,100.0
08/06/2023 04:46:54.260,100.0
08/06/2023 04:46:55.268,100.0
08/06/2023 04:46:56.281,100.0
08/06/2023 04:46:57.296,100.0
08/06/2023 04:46:58.317,100.0
08/06/2023 04:46:59.337,100.0
08/06/2023 04:47:00.361,100.0
08/06/2023 04:47:01.377,100.0
08/06/2023 04:47:02.390,100.0
08/06/2023 04:47:03.409,100.0
08/06/2023 04:47:04.426,100.0
08/06/2023 04:47:05.447,100.0
08/06/2023 04:47:06.456,100.0
08/06/2023 04:47:07.462,100.0
08/06/2023 04:47:08.474,100.0
08/06/2023 04:47:09.484,100.0
08/06/2023 04:47:10.492,100.0
08/06/2023 04:47:11.507,100.0
08/06/2023 04:47:12.526,100.0
08/06/2023 04:47:13.534,100.0
08/06/2023 04:47:14.541,100.0
08/06/2023 04:47:15.555,100.0
08/06/2023 04:47:16.576,100.0
08/06/2023 04:47:17.584,100.0
08/06/2023 04:47:18.591,100.0
08/06/2023 04:47:19.605,100.0
08/06/2023 04:47:20.624,100.0
08/06/2023 04:47:21.636,100.0
08/06/2023 04:47:22.655,100.0
08/06/2023 04:47:23.668,100.0
08/06/2023 04:47:24.677,100.0
08/06/2023 04:47:25.699,100.0
08/06/2023 04:47:26.705,100.0
08/06/2023 04:47:27.714,100.0
08/06/2023 04:47:28.734,100.0
08/06/2023 04:47:29.742,100.0
08/06/2023 04:47:30.750,100.0
08/06/2023 04:47:31.757,100.0
08/06/2023 04:47:32.768,100.0
08/06/2023 04:47:33.778,100.0
08/06/2023 04:47:34.788,100.0
08/06/2023 04:47:35.799,100.0
08/06/2023 04:47:36.807,100.0
08/06/2023 04:47:37.827,100.0
08/06/2023 04:47:38.835,100.0
08/06/2023 04:47:39.858,100.0
08/06/2023 04:47:40.865,100.0
08/06/2023 04:47:41.874,100.0
08/06/2023 04:47:42.883,100.0
08/06/2023 04:47:43.890,100.0
08/06/2023 04:47:44.901,100.0
08/06/2023 04:47:45.910,100.0
08/06/2023 04:47:46.922,100.0
08/06/2023 04:47:47.940,100.0
08/06/2023 04:47:48.970,100.0
08/06/2023 04:47:49.986,100.0
08/06/2023 04:47:50.991,100.0
08/06/2023 04:47:52.008,100.0
08/06/2023 04:47:53.027,100.0
08/06/2023 04:47:54.040,100.0
08/06/2023 04:47:55.055,100.0
08/06/2023 04:47:56.064,100.0
08/06/2023 04:47:57.084,100.0
08/06/2023 04:47:58.105,100.0
08/06/2023 04:47:59.117,100.0
08/06/2023 04:48:00.127,100.0
08/06/2023 04:48:01.147,100.0
08/06/2023 04:48:02.155,100.0
08/06/2023 04:48:03.165,100.0
08/06/2023 04:48:04.180,100.0
08/06/2023 04:48:05.199,100.0
08/06/2023 04:48:06.221,100.0
08/06/2023 04:48:07.230,100.0
08/06/2023 04:48:08.240,100.0
08/06/2023 04:48:09.264,100.0
08/06/2023 04:48:10.285,100.0
08/06/2023 04:48:11.293,100.0
08/06/2023 04:48:12.306,100.0
08/06/2023 04:48:13.313,100.0
08/06/2023 04:48:14.323,100.0
08/06/2023 04:48:15.333,100.0
08/06/2023 04:48:16.343,100.0
08/06/2023 04:48:17.350,100.0
08/06/2023 04:48:18.359,100.0
08/06/2023 04:48:19.378,100.0
08/06/2023 04:48:20.386,100.0
08/06/2023 04:48:21.399,100.0
08/06/2023 04:48:22.413,100.0
08/06/2023 04:48:23.431,100.0
08/06/2023 04:48:24.451,100.0
08/06/2023 04:48:25.467,100.0
08/06/2023 04:48:26.490,100.0
08/06/2023 04:48:27.514,100.0
08/06/2023 04:48:28.529,100.0
08/06/2023 04:48:29.538,100.0
08/06/2023 04:48:30.555,100.0
08/06/2023 04:48:31.575,100.0
08/06/2023 04:48:32.594,100.0
08/06/2023 04:48:33.609,100.0
08/06/2023 04:48:34.617,100.0
08/06/2023 04:48:35.630,100.0
08/06/2023 04:48:36.641,100.0
08/06/2023 04:48:37.649,100.0
08/06/2023 04:48:38.662,100.0
08/06/2023 04:48:39.672,100.0
08/06/2023 04:48:40.694,100.0
08/06/2023 04:48:41.699,100.0
08/06/2023 04:48:42.706,100.0
08/06/2023 04:48:43.719,100.0
08/06/2023 04:48:44.726,100.0
08/06/2023 04:48:45.734,100.0
08/06/2023 04:48:46.751,100.0
08/06/2023 04:48:47.763,100.0
08/06/2023 04:48:48.782,100.0
08/06/2023 04:48:49.794,100.0
08/06/2023 04:48:50.801,100.0
08/06/2023 04:48:51.810,100.0
08/06/2023 04:48:52.819,100.0
08/06/2023 04:48:53.829,100.0
08/06/2023 04:48:54.855,100.0
08/06/2023 04:48:55.872,100.0
08/06/2023 04:48:56.882,100.0
08/06/2023 04:48:57.890,100.0
08/06/2023 04:48:58.910,100.1
08/06/2023 04:48:59.918,100.0
08/06/2023 04:49:00.931,100.0
08/06/2023 04:49:01.942,100.0
08/06/2023 04:49:02.963,100.1
08/06/2023 04:49:03.997,100.1
08/06/2023 04:49:05.006,100.1
08/06/2023 04:49:06.033,100.1
08/06/2023 04:49:07.055,100.1
08/06/2023 04:49:08.077,100.1
08/06/2023 04:49:09.089,100.1
08/06/2023 04:49:10.099,100.1
08/06/2023 04:49:11.119,100.1
08/06/2023 04:49:12.125,100.1
08/06/2023 04:49:13.133,100.1
08/06/2023 04:49:14.142,100.1
08/06/2023 04:49:15.155,100.1
08/06/2023 04:49:16.174,100.1
08/06/2023 04:49:17.188,100.1
