'EPIC N.MF.MV Log File

'Date,N.MF.MV
08/06/2023 13:09:09.841,0.0
08/06/2023 13:09:10.844,0.0
08/06/2023 13:09:11.845,0.0
08/06/2023 13:09:12.864,-2.00E-04
08/06/2023 13:09:13.867,-2.00E-04
08/06/2023 13:09:31.944,0.0
08/06/2023 13:09:32.963,0.0
08/06/2023 13:09:33.966,0.0
08/06/2023 13:09:34.986,0.0
08/06/2023 13:09:36.006,2.00E-04
08/06/2023 13:09:37.026,2.00E-04
08/06/2023 13:09:39.067,0.0
08/06/2023 13:09:40.088,0.0
08/06/2023 13:09:41.106,0.0
08/06/2023 13:09:42.126,-2.00E-04
08/06/2023 13:09:43.147,-2.00E-04
08/06/2023 13:09:45.186,0.0
08/06/2023 13:09:46.207,0.0
08/06/2023 13:09:47.226,0.0
08/06/2023 13:09:48.250,6.00E-04
08/06/2023 13:09:49.265,6.00E-04
08/06/2023 13:09:52.326,4.00E-04
08/06/2023 13:09:53.346,4.00E-04
08/06/2023 13:09:55.386,0.0
08/06/2023 13:09:56.406,0.0
08/06/2023 13:09:57.428,0.0
08/06/2023 13:09:58.450,0.0
08/06/2023 13:09:59.468,0.0
08/06/2023 13:10:00.486,0.0
08/06/2023 13:10:01.506,-1.00E-04
08/06/2023 13:10:02.534,-1.00E-04
08/06/2023 13:10:07.627,1.00E-04
08/06/2023 13:10:09.666,1.00E-04
08/06/2023 13:10:14.766,0.0
08/06/2023 13:10:15.786,0.0
08/06/2023 13:10:16.819,0.0
08/06/2023 13:10:17.826,-4.00E-04
08/06/2023 13:10:18.846,-4.00E-04
08/06/2023 13:10:20.887,3.00E-04
08/06/2023 13:10:22.926,3.00E-04
08/06/2023 13:10:23.947,5.00E-04
08/06/2023 13:10:24.968,5.00E-04
08/06/2023 13:10:31.086,3.00E-04
08/06/2023 13:10:32.106,3.00E-04
08/06/2023 13:10:37.207,1.00E-04
08/06/2023 13:10:38.226,1.00E-04
08/06/2023 13:10:44.346,0.0
08/06/2023 13:10:45.367,0.0
08/06/2023 13:10:46.386,0.0
08/06/2023 13:10:47.407,-2.00E-04
08/06/2023 13:10:48.426,-2.00E-04
08/06/2023 13:10:54.556,3.00E-04
08/06/2023 13:10:56.586,3.00E-04
08/06/2023 13:10:58.628,3.00E-04
08/06/2023 13:11:00.671,0.0
08/06/2023 13:11:01.686,0.0
08/06/2023 13:11:02.706,0.0
08/06/2023 13:11:03.726,4.00E-04
08/06/2023 13:11:04.746,4.00E-04
08/06/2023 13:11:06.786,0.0
08/06/2023 13:11:07.809,0.0
08/06/2023 13:11:08.834,0.0
08/06/2023 13:11:09.845,1.00E-04
08/06/2023 13:11:10.866,1.00E-04
08/06/2023 13:11:19.026,6.00E-04
08/06/2023 13:11:20.046,6.00E-04
08/06/2023 13:11:23.106,0.0
08/06/2023 13:11:24.126,0.0
08/06/2023 13:11:25.147,0.0
08/06/2023 13:11:26.166,4.00E-04
08/06/2023 13:11:27.185,4.00E-04
08/06/2023 13:11:39.427,1.00E-04
08/06/2023 13:11:40.445,1.00E-04
08/06/2023 13:11:48.616,4.00E-04
08/06/2023 13:11:49.625,4.00E-04
08/06/2023 13:12:01.868,3.00E-04
08/06/2023 13:12:02.888,3.00E-04
08/06/2023 13:12:05.945,1.00E-04
08/06/2023 13:12:06.973,1.00E-04
08/06/2023 13:12:12.065,0.0
08/06/2023 13:12:13.088,0.0
08/06/2023 13:12:14.110,0.0
08/06/2023 13:12:15.127,-2.00E-04
08/06/2023 13:12:16.146,-2.00E-04
08/06/2023 13:12:19.207,0.0
08/06/2023 13:12:20.231,0.0
08/06/2023 13:12:21.247,0.0
08/06/2023 13:12:22.267,2.00E-04
08/06/2023 13:12:23.287,2.00E-04
08/06/2023 13:12:32.466,0.0
08/06/2023 13:12:33.488,0.0
08/06/2023 13:12:34.507,0.0
08/06/2023 13:12:35.527,4.00E-04
08/06/2023 13:12:36.545,4.00E-04
08/06/2023 13:12:44.707,0.0
08/06/2023 13:12:45.727,0.0
08/06/2023 13:12:46.745,0.0
08/06/2023 13:12:47.766,0.0
08/06/2023 13:12:48.787,0.0
08/06/2023 13:12:49.805,0.0
08/06/2023 13:12:50.825,0.0
08/06/2023 13:12:51.847,0.0
08/06/2023 13:12:52.871,0.0
08/06/2023 13:12:53.898,0.0
08/06/2023 13:12:54.905,2.00E-04
08/06/2023 13:12:56.946,2.00E-04
08/06/2023 13:12:57.966,0.0
08/06/2023 13:12:58.987,0.0
08/06/2023 13:13:00.008,0.0
08/06/2023 13:13:01.026,-3.00E-04
08/06/2023 13:13:02.046,-3.00E-04
08/06/2023 13:13:04.089,1.00E-04
08/06/2023 13:13:06.127,1.00E-04
08/06/2023 13:13:10.206,0.0
08/06/2023 13:13:11.226,0.0
08/06/2023 13:13:12.246,0.0
08/06/2023 13:13:13.267,2.00E-04
08/06/2023 13:13:14.286,2.00E-04
08/06/2023 13:13:27.546,0.0
08/06/2023 13:13:28.566,0.0
08/06/2023 13:13:29.586,0.0
08/06/2023 13:13:30.609,4.00E-04
08/06/2023 13:13:31.625,4.00E-04
08/06/2023 13:13:39.786,0.0
08/06/2023 13:13:40.807,0.0
08/06/2023 13:13:41.826,0.0
08/06/2023 13:13:42.846,0.0
08/06/2023 13:13:43.868,0.0
08/06/2023 13:13:44.888,0.0
08/06/2023 13:13:45.906,0.0
08/06/2023 13:13:46.926,-2.00E-04
08/06/2023 13:13:47.946,-2.00E-04
08/06/2023 13:13:56.095,0.0
08/06/2023 13:13:57.116,0.0
08/06/2023 13:13:58.137,0.0
08/06/2023 13:13:59.156,0.0
08/06/2023 13:14:00.176,3.00E-04
08/06/2023 13:14:01.197,3.00E-04
08/06/2023 13:14:03.239,0.0
08/06/2023 13:14:04.256,0.0
08/06/2023 13:14:05.280,0.0
08/06/2023 13:14:06.301,0.0
08/06/2023 13:14:07.316,1.00E-04
08/06/2023 13:14:08.325,1.00E-04
08/06/2023 13:14:10.358,0.0
08/06/2023 13:14:11.376,0.0
08/06/2023 13:14:12.386,0.0
08/06/2023 13:14:13.406,0.0
08/06/2023 13:14:14.427,3.00E-04
08/06/2023 13:14:15.447,3.00E-04
08/06/2023 13:14:17.486,2.00E-04
08/06/2023 13:14:18.506,2.00E-04
08/06/2023 13:14:24.627,0.0
08/06/2023 13:14:25.645,0.0
08/06/2023 13:14:26.668,0.0
08/06/2023 13:14:27.686,1.00E-04
08/06/2023 13:14:28.707,1.00E-04
08/06/2023 13:14:34.784,0.0
08/06/2023 13:14:35.805,0.0
08/06/2023 13:14:36.816,0.0
08/06/2023 13:14:37.836,4.00E-04
08/06/2023 13:14:38.860,4.00E-04
08/06/2023 13:14:48.000,0.0
08/06/2023 13:14:49.013,0.0
08/06/2023 13:14:50.035,0.0
08/06/2023 13:14:51.044,1.00E-04
08/06/2023 13:14:52.063,1.00E-04
08/06/2023 13:14:57.168,3.00E-04
08/06/2023 13:14:58.186,3.00E-04
08/06/2023 13:15:10.410,1.00E-04
08/06/2023 13:15:11.431,1.00E-04
08/06/2023 13:15:24.689,0.0
08/06/2023 13:15:25.710,0.0
08/06/2023 13:15:26.730,0.0
08/06/2023 13:15:27.750,0.0
08/06/2023 13:15:28.772,-4.00E-04
08/06/2023 13:15:29.794,-4.00E-04
08/06/2023 13:15:36.933,1.00E-04
08/06/2023 13:15:38.969,1.00E-04
08/06/2023 13:15:44.070,2.00E-04
08/06/2023 13:15:46.111,2.00E-04
08/06/2023 13:15:54.270,0.0
08/06/2023 13:15:55.291,0.0
08/06/2023 13:15:56.322,0.0
08/06/2023 13:15:57.332,-1.00E-04
08/06/2023 13:15:58.350,-1.00E-04
08/06/2023 13:16:00.389,0.0
08/06/2023 13:16:01.410,0.0
08/06/2023 13:16:02.429,0.0
08/06/2023 13:16:03.449,0.0
08/06/2023 13:16:04.474,-1.00E-04
08/06/2023 13:16:05.489,-1.00E-04
08/06/2023 13:16:08.551,2.00E-04
08/06/2023 13:16:10.589,2.00E-04
08/06/2023 13:16:16.709,0.0
08/06/2023 13:16:17.731,0.0
08/06/2023 13:16:18.753,0.0
08/06/2023 13:16:19.774,0.0
08/06/2023 13:16:20.790,0.0
08/06/2023 13:16:21.809,0.0
08/06/2023 13:16:22.833,0.0
08/06/2023 13:16:23.863,0.0
08/06/2023 13:16:24.869,0.0
08/06/2023 13:16:25.890,0.0
08/06/2023 13:16:26.910,0.0
08/06/2023 13:16:27.930,0.0
08/06/2023 13:16:28.950,2.00E-04
08/06/2023 13:16:29.970,2.00E-04
08/06/2023 13:16:42.209,1.00E-04
08/06/2023 13:16:43.230,1.00E-04
08/06/2023 13:16:48.330,0.0
08/06/2023 13:16:49.350,0.0
08/06/2023 13:16:50.370,0.0
08/06/2023 13:16:51.390,0.0
08/06/2023 13:16:52.410,2.00E-04
08/06/2023 13:16:53.434,2.00E-04
08/06/2023 13:17:18.932,1.00E-04
08/06/2023 13:17:19.949,1.00E-04
08/06/2023 13:17:29.131,4.00E-04
08/06/2023 13:17:30.152,4.00E-04
08/06/2023 13:17:36.271,0.0
08/06/2023 13:17:37.289,0.0
08/06/2023 13:17:38.309,0.0
08/06/2023 13:17:39.329,-2.00E-04
08/06/2023 13:17:40.350,-2.00E-04
08/06/2023 13:17:45.449,0.0
08/06/2023 13:17:46.471,0.0
08/06/2023 13:17:47.492,0.0
08/06/2023 13:17:48.510,-2.00E-04
08/06/2023 13:17:49.529,-2.00E-04
08/06/2023 13:17:55.648,1.00E-04
08/06/2023 13:17:57.696,1.00E-04
08/06/2023 13:18:08.910,2.00E-04
08/06/2023 13:18:10.950,2.00E-04
08/06/2023 13:18:16.050,0.0
08/06/2023 13:18:17.070,0.0
08/06/2023 13:18:18.090,0.0
08/06/2023 13:18:19.111,1.00E-04
08/06/2023 13:18:20.131,1.00E-04
08/06/2023 13:18:30.329,2.00E-04
08/06/2023 13:18:31.350,2.00E-04
08/06/2023 13:18:33.389,0.0
08/06/2023 13:18:34.410,0.0
08/06/2023 13:18:35.430,0.0
08/06/2023 13:18:36.450,0.0
08/06/2023 13:18:37.473,0.0
08/06/2023 13:18:38.489,0.0
08/06/2023 13:18:39.510,0.0
08/06/2023 13:18:40.528,0.0
08/06/2023 13:18:41.550,0.0
08/06/2023 13:18:42.570,0.0
08/06/2023 13:18:43.589,0.0
08/06/2023 13:18:44.609,0.0
08/06/2023 13:18:45.631,-1.00E-04
08/06/2023 13:18:47.669,-1.00E-04
08/06/2023 13:18:49.710,0.0
08/06/2023 13:18:50.729,0.0
08/06/2023 13:18:51.751,0.0
08/06/2023 13:18:52.769,1.00E-04
08/06/2023 13:18:53.789,1.00E-04
08/06/2023 13:18:56.849,0.0
08/06/2023 13:18:57.869,0.0
08/06/2023 13:18:58.890,0.0
08/06/2023 13:18:59.908,-1.00E-04
08/06/2023 13:19:00.930,-1.00E-04
08/06/2023 13:19:06.031,1.00E-04
08/06/2023 13:19:08.069,1.00E-04
08/06/2023 13:19:09.089,0.0
08/06/2023 13:19:10.109,0.0
08/06/2023 13:19:11.130,0.0
08/06/2023 13:19:12.150,0.0
08/06/2023 13:19:13.181,0.0
08/06/2023 13:19:14.189,0.0
08/06/2023 13:19:15.209,0.0
08/06/2023 13:19:16.232,-2.00E-04
08/06/2023 13:19:18.273,-2.00E-04
08/06/2023 13:19:20.309,4.00E-04
08/06/2023 13:19:22.350,4.00E-04
08/06/2023 13:19:24.389,-1.00E-04
08/06/2023 13:19:26.430,-1.00E-04
08/06/2023 13:19:28.472,-1.00E-04
08/06/2023 13:19:30.508,-2.00E-04
08/06/2023 13:19:32.552,-2.00E-04
08/06/2023 13:19:34.590,-2.00E-04
08/06/2023 13:19:36.629,-2.00E-04
08/06/2023 13:19:38.670,-2.00E-04
08/06/2023 13:19:40.712,2.00E-04
08/06/2023 13:19:42.749,2.00E-04
08/06/2023 13:19:44.789,0.0
08/06/2023 13:19:45.809,0.0
08/06/2023 13:19:46.829,0.0
08/06/2023 13:19:47.851,0.0
08/06/2023 13:19:48.872,0.0
08/06/2023 13:19:49.890,0.0
08/06/2023 13:19:50.910,2.00E-04
08/06/2023 13:19:51.931,2.00E-04
08/06/2023 13:20:03.149,0.0
08/06/2023 13:20:04.168,0.0
08/06/2023 13:20:05.190,0.0
08/06/2023 13:20:06.209,5.00E-04
08/06/2023 13:20:07.234,5.00E-04
08/06/2023 13:20:18.452,0.0
08/06/2023 13:20:19.470,0.0
08/06/2023 13:20:20.489,0.0
08/06/2023 13:20:21.508,0.0
08/06/2023 13:20:22.531,1.00E-04
08/06/2023 13:20:23.550,1.00E-04
08/06/2023 13:20:25.590,0.0
08/06/2023 13:20:26.613,0.0
08/06/2023 13:20:27.630,0.0
08/06/2023 13:20:28.649,0.0
08/06/2023 13:20:29.670,0.0
08/06/2023 13:20:30.688,0.0
08/06/2023 13:20:31.709,0.0
08/06/2023 13:20:32.733,0.0
08/06/2023 13:20:33.757,0.0
08/06/2023 13:20:34.768,0.0
08/06/2023 13:20:35.792,-2.00E-04
08/06/2023 13:20:37.829,-2.00E-04
08/06/2023 13:20:39.869,-1.00E-04
08/06/2023 13:20:41.909,-1.00E-04
08/06/2023 13:20:43.958,-4.00E-04
08/06/2023 13:20:45.989,0.0
08/06/2023 13:20:47.009,0.0
08/06/2023 13:20:48.040,0.0
08/06/2023 13:20:49.051,-1.00E-04
08/06/2023 13:20:50.069,-1.00E-04
08/06/2023 13:20:56.189,1.00E-04
08/06/2023 13:20:58.229,1.00E-04
08/06/2023 13:20:59.252,0.0
08/06/2023 13:21:00.272,0.0
08/06/2023 13:21:01.283,0.0
08/06/2023 13:21:02.298,0.0
08/06/2023 13:21:03.319,2.00E-04
08/06/2023 13:21:04.329,2.00E-04
08/06/2023 13:21:06.378,1.00E-04
08/06/2023 13:21:07.399,1.00E-04
08/06/2023 13:21:09.441,0.0
08/06/2023 13:21:10.462,0.0
08/06/2023 13:21:11.478,0.0
08/06/2023 13:21:12.490,-2.00E-04
08/06/2023 13:21:13.510,-2.00E-04
08/06/2023 13:21:19.628,1.00E-04
08/06/2023 13:21:21.671,1.00E-04
08/06/2023 13:21:23.708,4.00E-04
08/06/2023 13:21:25.748,4.00E-04
08/06/2023 13:21:36.979,2.00E-04
08/06/2023 13:21:39.020,2.00E-04
08/06/2023 13:21:46.160,1.00E-04
08/06/2023 13:21:48.199,1.00E-04
08/06/2023 13:21:50.238,1.00E-04
08/06/2023 13:21:52.279,1.00E-04
08/06/2023 13:21:53.302,0.0
08/06/2023 13:21:54.321,0.0
08/06/2023 13:21:55.338,0.0
08/06/2023 13:21:56.368,-1.00E-04
08/06/2023 13:21:57.379,-1.00E-04
08/06/2023 13:21:59.419,2.00E-04
08/06/2023 13:22:01.458,2.00E-04
08/06/2023 13:22:02.479,0.0
08/06/2023 13:22:03.501,0.0
08/06/2023 13:22:04.522,0.0
08/06/2023 13:22:05.546,4.00E-04
08/06/2023 13:22:06.565,4.00E-04
08/06/2023 13:22:08.599,0.0
08/06/2023 13:22:09.618,0.0
08/06/2023 13:22:10.639,0.0
08/06/2023 13:22:11.659,0.0
08/06/2023 13:22:12.680,0.0
08/06/2023 13:22:13.698,0.0
08/06/2023 13:22:14.720,0.0
08/06/2023 13:22:15.738,1.00E-04
08/06/2023 13:22:16.760,1.00E-04
08/06/2023 13:22:18.800,0.0
08/06/2023 13:22:19.818,0.0
08/06/2023 13:22:20.838,0.0
08/06/2023 13:22:21.859,-1.00E-04
08/06/2023 13:22:22.878,-1.00E-04
08/06/2023 13:22:24.920,1.00E-04
08/06/2023 13:22:26.959,1.00E-04
08/06/2023 13:22:32.059,2.00E-04
08/06/2023 13:22:34.099,2.00E-04
08/06/2023 13:22:36.119,2.00E-04
08/06/2023 13:22:38.163,2.00E-04
08/06/2023 13:22:42.238,0.0
08/06/2023 13:22:43.258,0.0
08/06/2023 13:22:44.279,0.0
08/06/2023 13:22:45.300,-2.00E-04
08/06/2023 13:22:46.318,-2.00E-04
08/06/2023 13:22:58.558,1.00E-04
08/06/2023 13:23:00.599,1.00E-04
08/06/2023 13:23:02.639,0.0
08/06/2023 13:23:03.659,0.0
08/06/2023 13:23:04.679,0.0
08/06/2023 13:23:05.700,-1.00E-04
08/06/2023 13:23:06.718,-1.00E-04
08/06/2023 13:23:15.898,0.0
08/06/2023 13:23:16.920,0.0
08/06/2023 13:23:17.940,0.0
08/06/2023 13:23:18.966,1.00E-04
08/06/2023 13:23:19.980,1.00E-04
08/06/2023 13:23:29.159,2.00E-04
08/06/2023 13:23:30.178,2.00E-04
08/06/2023 13:23:32.218,1.00E-04
08/06/2023 13:23:33.238,1.00E-04
08/06/2023 13:23:35.282,2.00E-04
08/06/2023 13:23:36.298,2.00E-04
08/06/2023 13:23:45.478,0.0
08/06/2023 13:23:46.501,0.0
08/06/2023 13:23:47.521,0.0
08/06/2023 13:23:48.538,3.00E-04
08/06/2023 13:23:49.559,3.00E-04
08/06/2023 13:23:54.659,0.0
08/06/2023 13:23:55.680,0.0
08/06/2023 13:23:56.698,0.0
08/06/2023 13:23:57.719,0.0
08/06/2023 13:23:58.740,6.00E-04
08/06/2023 13:23:59.760,6.00E-04
08/06/2023 13:24:04.858,1.00E-04
08/06/2023 13:24:05.881,1.00E-04
08/06/2023 13:24:08.939,0.0
08/06/2023 13:24:09.958,0.0
08/06/2023 13:24:10.978,0.0
08/06/2023 13:24:11.999,-1.00E-04
08/06/2023 13:24:13.022,-1.00E-04
08/06/2023 13:24:15.066,0.0
08/06/2023 13:24:16.078,0.0
08/06/2023 13:24:17.098,0.0
08/06/2023 13:24:18.118,5.00E-04
08/06/2023 13:24:19.139,5.00E-04
08/06/2023 13:24:21.180,0.0
08/06/2023 13:24:22.202,0.0
08/06/2023 13:24:23.221,0.0
08/06/2023 13:24:24.241,0.0
08/06/2023 13:24:25.258,2.00E-04
08/06/2023 13:24:26.278,2.00E-04
08/06/2023 13:24:31.378,0.0
08/06/2023 13:24:32.400,0.0
08/06/2023 13:24:33.428,0.0
08/06/2023 13:24:34.438,-1.00E-04
08/06/2023 13:24:35.459,-1.00E-04
08/06/2023 13:24:37.499,0.0
08/06/2023 13:24:38.520,0.0
08/06/2023 13:24:39.538,0.0
08/06/2023 13:24:40.560,0.0
08/06/2023 13:24:41.579,-1.00E-04
08/06/2023 13:24:42.598,-1.00E-04
08/06/2023 13:24:44.639,4.00E-04
08/06/2023 13:24:46.682,4.00E-04
08/06/2023 13:24:50.759,1.00E-04
08/06/2023 13:24:52.798,1.00E-04
08/06/2023 13:24:59.938,4.00E-04
08/06/2023 13:25:01.978,4.00E-04
08/06/2023 13:25:10.138,3.00E-04
08/06/2023 13:25:12.178,3.00E-04
08/06/2023 13:25:16.218,0.0
08/06/2023 13:25:17.238,0.0
08/06/2023 13:25:18.258,0.0
08/06/2023 13:25:19.278,3.00E-04
08/06/2023 13:25:20.301,3.00E-04
08/06/2023 13:25:35.598,2.00E-04
08/06/2023 13:25:36.619,2.00E-04
08/06/2023 13:25:38.658,0.0
08/06/2023 13:25:39.678,0.0
08/06/2023 13:25:40.700,0.0
08/06/2023 13:25:41.726,0.0
08/06/2023 13:25:42.738,0.0
08/06/2023 13:25:43.758,0.0
08/06/2023 13:25:44.778,0.0
08/06/2023 13:25:45.798,0.0
08/06/2023 13:25:46.818,0.0
08/06/2023 13:25:47.839,4.00E-04
08/06/2023 13:25:48.858,4.00E-04
08/06/2023 13:25:51.922,2.00E-04
08/06/2023 13:25:52.939,2.00E-04
08/06/2023 13:25:54.979,1.00E-04
08/06/2023 13:25:55.998,1.00E-04
08/06/2023 13:25:58.038,2.00E-04
08/06/2023 13:25:59.059,2.00E-04
08/06/2023 13:26:01.112,0.0
08/06/2023 13:26:02.130,0.0
08/06/2023 13:26:03.138,0.0
08/06/2023 13:26:04.160,0.0
08/06/2023 13:26:05.178,-2.00E-04
08/06/2023 13:26:06.199,-2.00E-04
08/06/2023 13:26:08.238,3.00E-04
08/06/2023 13:26:10.279,3.00E-04
08/06/2023 13:26:12.318,2.00E-04
08/06/2023 13:26:14.367,2.00E-04
08/06/2023 13:26:16.398,2.00E-04
08/06/2023 13:26:25.578,3.00E-04
08/06/2023 13:26:27.619,3.00E-04
08/06/2023 13:26:37.818,2.00E-04
08/06/2023 13:26:39.858,2.00E-04
08/06/2023 13:26:48.019,2.00E-04
08/06/2023 13:26:50.057,2.00E-04
08/06/2023 13:26:58.220,4.00E-04
08/06/2023 13:27:00.258,4.00E-04
08/06/2023 13:27:01.278,0.0
08/06/2023 13:27:02.298,0.0
08/06/2023 13:27:03.318,0.0
08/06/2023 13:27:04.338,0.0
08/06/2023 13:27:05.358,0.0
08/06/2023 13:27:06.378,0.0
08/06/2023 13:27:07.408,0.0
08/06/2023 13:27:08.420,3.00E-04
08/06/2023 13:27:10.460,3.00E-04
08/06/2023 13:27:11.482,2.00E-04
08/06/2023 13:27:12.498,2.00E-04
08/06/2023 13:27:14.539,0.0
08/06/2023 13:27:15.550,0.0
08/06/2023 13:27:16.570,0.0
08/06/2023 13:27:17.591,-1.00E-04
08/06/2023 13:27:18.615,-1.00E-04
08/06/2023 13:27:23.703,3.00E-04
08/06/2023 13:27:25.723,3.00E-04
08/06/2023 13:27:27.771,4.00E-04
08/06/2023 13:27:29.804,4.00E-04
08/06/2023 13:27:45.046,4.00E-04
08/06/2023 13:27:47.078,4.00E-04
08/06/2023 13:27:48.097,0.0
08/06/2023 13:27:49.110,0.0
08/06/2023 13:27:50.131,0.0
08/06/2023 13:27:51.148,-3.00E-04
08/06/2023 13:27:52.167,-3.00E-04
08/06/2023 13:27:58.283,2.00E-04
08/06/2023 13:28:00.313,2.00E-04
08/06/2023 13:28:01.321,0.0
08/06/2023 13:28:02.336,0.0
08/06/2023 13:28:03.355,0.0
08/06/2023 13:28:04.375,0.0
08/06/2023 13:28:05.386,0.0
08/06/2023 13:28:06.396,0.0
08/06/2023 13:28:07.407,-2.00E-04
08/06/2023 13:28:09.437,-2.00E-04
08/06/2023 13:28:11.475,-2.00E-04
08/06/2023 13:28:13.502,-2.00E-04
08/06/2023 13:28:15.532,-2.00E-04
08/06/2023 13:28:17.581,2.00E-04
08/06/2023 13:28:19.619,2.00E-04
08/06/2023 13:28:21.639,-1.00E-04
08/06/2023 13:28:23.676,-1.00E-04
08/06/2023 13:28:24.688,0.0
08/06/2023 13:28:25.709,0.0
08/06/2023 13:28:26.719,0.0
08/06/2023 13:28:27.739,3.00E-04
08/06/2023 13:28:28.752,3.00E-04
08/06/2023 13:28:30.780,1.00E-04
08/06/2023 13:28:31.792,1.00E-04
08/06/2023 13:28:40.928,3.00E-04
08/06/2023 13:28:41.947,3.00E-04
08/06/2023 13:28:43.990,1.00E-04
08/06/2023 13:28:45.009,1.00E-04
08/06/2023 13:28:47.049,2.00E-04
08/06/2023 13:28:48.063,2.00E-04
08/06/2023 13:28:57.212,0.0
08/06/2023 13:28:58.232,0.0
08/06/2023 13:28:59.251,0.0
08/06/2023 13:29:00.271,-2.00E-04
08/06/2023 13:29:01.282,-2.00E-04
08/06/2023 13:29:07.391,2.00E-04
08/06/2023 13:29:09.424,2.00E-04
08/06/2023 13:29:20.602,0.0
08/06/2023 13:29:21.622,0.0
08/06/2023 13:29:22.633,0.0
08/06/2023 13:29:23.664,0.0
08/06/2023 13:29:24.670,0.0
08/06/2023 13:29:25.684,0.0
08/06/2023 13:29:26.704,-5.00E-04
08/06/2023 13:29:27.716,-5.00E-04
08/06/2023 13:29:36.853,0.0
08/06/2023 13:29:37.871,0.0
08/06/2023 13:29:38.893,0.0
08/06/2023 13:29:39.904,0.0
08/06/2023 13:29:40.919,0.0
08/06/2023 13:29:41.943,0.0
08/06/2023 13:29:42.959,2.00E-04
08/06/2023 13:29:43.971,2.00E-04
08/06/2023 13:29:46.001,0.0
08/06/2023 13:29:47.013,0.0
08/06/2023 13:29:48.033,0.0
08/06/2023 13:29:49.046,-2.00E-04
08/06/2023 13:29:50.068,-2.00E-04
08/06/2023 13:29:55.147,1.00E-04
08/06/2023 13:29:57.192,1.00E-04
08/06/2023 13:29:59.224,1.00E-04
08/06/2023 13:30:01.254,1.00E-04
08/06/2023 13:30:05.332,1.00E-04
08/06/2023 13:30:07.365,1.00E-04
08/06/2023 13:30:08.382,3.00E-04
08/06/2023 13:30:09.392,3.00E-04
08/06/2023 13:30:12.435,1.00E-04
08/06/2023 13:30:13.446,1.00E-04
08/06/2023 13:30:22.574,0.0
08/06/2023 13:30:23.608,0.0
08/06/2023 13:30:24.618,0.0
08/06/2023 13:30:25.628,0.0
08/06/2023 13:30:26.644,0.0
08/06/2023 13:30:27.657,0.0
08/06/2023 13:30:28.677,-2.00E-04
08/06/2023 13:30:29.706,-2.00E-04
08/06/2023 13:30:31.728,0.0
08/06/2023 13:30:32.747,0.0
08/06/2023 13:30:33.767,0.0
08/06/2023 13:30:34.779,0.0
08/06/2023 13:30:35.799,-3.00E-04
08/06/2023 13:30:36.819,-3.00E-04
08/06/2023 13:30:41.914,0.0
08/06/2023 13:30:42.927,0.0
08/06/2023 13:30:43.937,0.0
08/06/2023 13:30:44.958,-1.00E-04
08/06/2023 13:30:45.968,-1.00E-04
08/06/2023 13:31:00.195,2.00E-04
08/06/2023 13:31:02.226,2.00E-04
08/06/2023 13:31:06.306,2.00E-04
08/06/2023 13:31:08.342,2.00E-04
08/06/2023 13:31:10.377,1.00E-04
08/06/2023 13:31:12.408,1.00E-04
08/06/2023 13:31:13.428,0.0
08/06/2023 13:31:14.440,0.0
08/06/2023 13:31:15.467,0.0
08/06/2023 13:31:16.478,-3.00E-04
08/06/2023 13:31:17.489,-3.00E-04
08/06/2023 13:31:19.518,1.00E-04
08/06/2023 13:31:21.545,1.00E-04
08/06/2023 13:31:29.687,4.00E-04
08/06/2023 13:31:31.719,4.00E-04
08/06/2023 13:31:33.748,2.00E-04
08/06/2023 13:31:35.779,2.00E-04
08/06/2023 13:31:36.795,0.0
08/06/2023 13:31:37.811,0.0
08/06/2023 13:31:38.827,0.0
08/06/2023 13:31:39.840,1.00E-04
08/06/2023 13:31:40.855,1.00E-04
08/06/2023 13:31:42.881,2.00E-04
08/06/2023 13:31:43.901,2.00E-04
08/06/2023 13:31:45.939,1.00E-04
08/06/2023 13:31:46.961,1.00E-04
08/06/2023 13:31:52.044,0.0
08/06/2023 13:31:53.065,0.0
08/06/2023 13:31:54.083,0.0
08/06/2023 13:31:55.098,0.0
08/06/2023 13:31:56.118,1.00E-04
08/06/2023 13:31:57.131,1.00E-04
08/06/2023 13:32:02.224,2.00E-04
08/06/2023 13:32:03.240,2.00E-04
08/06/2023 13:32:05.265,0.0
08/06/2023 13:32:06.272,0.0
08/06/2023 13:32:07.284,0.0
08/06/2023 13:32:08.298,0.0
08/06/2023 13:32:09.310,0.0
08/06/2023 13:32:10.322,0.0
08/06/2023 13:32:11.341,0.0
08/06/2023 13:32:12.361,-2.00E-04
08/06/2023 13:32:14.409,-2.00E-04
08/06/2023 13:32:16.434,-3.00E-04
08/06/2023 13:32:18.474,-1.00E-04
08/06/2023 13:32:20.498,-1.00E-04
08/06/2023 13:32:22.525,-1.00E-04
08/06/2023 13:32:24.554,-4.00E-04
08/06/2023 13:32:26.595,-4.00E-04
08/06/2023 13:32:28.628,-4.00E-04
08/06/2023 13:32:30.654,-4.00E-04
08/06/2023 13:32:32.689,-3.00E-04
08/06/2023 13:32:34.732,-3.00E-04
08/06/2023 13:32:35.743,1.00E-04
08/06/2023 13:32:37.769,1.00E-04
08/06/2023 13:32:39.797,2.00E-04
08/06/2023 13:32:41.828,2.00E-04
08/06/2023 13:32:43.875,2.00E-04
08/06/2023 13:32:45.912,0.0
08/06/2023 13:32:46.922,0.0
08/06/2023 13:32:47.943,0.0
08/06/2023 13:32:48.959,0.0
