'EPIC Ga.PID.MV Log File

'Date,Ga.PID.MV
08/06/2023 06:37:12.970,300.0
08/06/2023 06:37:13.982,300.0
08/06/2023 06:37:14.996,300.0
08/06/2023 06:37:16.007,300.0
08/06/2023 06:37:17.022,300.0
08/06/2023 06:37:18.043,300.0
08/06/2023 06:37:19.066,300.0
08/06/2023 06:37:20.076,300.0
08/06/2023 06:37:21.097,300.0
08/06/2023 06:37:22.125,300.0
08/06/2023 06:37:23.147,300.0
08/06/2023 06:37:24.162,300.0
08/06/2023 06:37:25.181,300.0
08/06/2023 06:37:26.202,300.0
08/06/2023 06:37:27.223,300.0
08/06/2023 06:37:28.245,300.0
08/06/2023 06:37:29.263,300.0
08/06/2023 06:37:30.284,300.0
08/06/2023 06:37:31.302,300.0
08/06/2023 06:37:32.311,300.0
08/06/2023 06:37:33.334,300.0
08/06/2023 06:37:34.365,300.0
08/06/2023 06:37:35.384,300.0
08/06/2023 06:37:36.415,300.0
08/06/2023 06:37:37.429,300.0
08/06/2023 06:37:38.458,300.0
08/06/2023 06:37:39.477,300.0
08/06/2023 06:37:40.488,300.0
08/06/2023 06:37:41.499,300.0
08/06/2023 06:37:42.509,300.0
08/06/2023 06:37:43.519,300.0
08/06/2023 06:37:44.537,300.0
08/06/2023 06:37:45.546,300.0
08/06/2023 06:37:46.574,300.0
08/06/2023 06:37:47.593,300.0
08/06/2023 06:37:48.612,300.0
08/06/2023 06:37:49.634,300.0
08/06/2023 06:37:50.644,300.0
08/06/2023 06:37:51.652,300.0
08/06/2023 06:37:52.663,300.0
08/06/2023 06:37:53.676,300.0
08/06/2023 06:37:54.689,300.0
08/06/2023 06:37:55.698,300.0
08/06/2023 06:37:56.720,300.0
08/06/2023 06:37:57.735,300.0
08/06/2023 06:37:58.750,300.0
08/06/2023 06:37:59.759,300.0
08/06/2023 06:38:00.779,300.0
08/06/2023 06:38:01.790,300.0
08/06/2023 06:38:02.810,300.0
08/06/2023 06:38:03.819,300.0
08/06/2023 06:38:04.838,300.0
08/06/2023 06:38:05.849,300.0
08/06/2023 06:38:06.873,300.0
08/06/2023 06:38:07.895,300.0
08/06/2023 06:38:08.921,300.0
08/06/2023 06:38:09.933,300.0
08/06/2023 06:38:10.963,300.0
08/06/2023 06:38:11.971,300.0
08/06/2023 06:38:12.980,300.0
08/06/2023 06:38:13.990,300.0
08/06/2023 06:38:15.001,300.0
08/06/2023 06:38:16.024,300.0
08/06/2023 06:38:17.036,300.0
08/06/2023 06:38:18.059,300.0
08/06/2023 06:38:19.082,300.0
08/06/2023 06:38:20.109,300.0
08/06/2023 06:38:21.127,300.0
08/06/2023 06:38:22.139,300.0
08/06/2023 06:38:23.162,300.0
08/06/2023 06:38:24.174,300.0
08/06/2023 06:38:25.182,300.0
08/06/2023 06:38:26.193,300.0
08/06/2023 06:38:27.206,300.0
08/06/2023 06:38:28.214,300.0
08/06/2023 06:38:29.237,300.0
08/06/2023 06:38:30.260,300.0
08/06/2023 06:38:31.282,300.0
08/06/2023 06:38:32.300,300.0
08/06/2023 06:38:33.320,300.0
08/06/2023 06:38:34.342,300.0
08/06/2023 06:38:35.358,300.0
08/06/2023 06:38:36.368,300.0
08/06/2023 06:38:37.376,300.0
08/06/2023 06:38:38.384,300.0
08/06/2023 06:38:39.397,300.0
08/06/2023 06:38:40.419,300.0
08/06/2023 06:38:41.430,300.0
08/06/2023 06:38:42.451,300.0
08/06/2023 06:38:43.462,300.0
08/06/2023 06:38:44.470,300.0
08/06/2023 06:38:45.480,300.0
08/06/2023 06:38:46.501,300.0
08/06/2023 06:38:47.511,300.0
08/06/2023 06:38:48.521,300.0
08/06/2023 06:38:49.535,300.0
08/06/2023 06:38:50.550,300.0
08/06/2023 06:38:51.572,300.0
08/06/2023 06:38:52.581,300.0
08/06/2023 06:38:53.590,300.0
08/06/2023 06:38:54.599,300.0
08/06/2023 06:38:55.611,300.0
08/06/2023 06:38:56.622,300.0
08/06/2023 06:38:57.645,300.0
08/06/2023 06:38:58.656,300.0
08/06/2023 06:38:59.672,300.0
08/06/2023 06:39:00.692,300.0
08/06/2023 06:39:01.703,300.0
08/06/2023 06:39:02.718,300.0
08/06/2023 06:39:03.733,300.0
08/06/2023 06:39:04.750,300.0
08/06/2023 06:39:05.767,300.0
08/06/2023 06:39:06.792,300.0
08/06/2023 06:39:07.813,300.0
08/06/2023 06:39:08.822,300.0
08/06/2023 06:39:09.840,300.0
08/06/2023 06:39:10.859,300.0
08/06/2023 06:39:11.869,300.0
08/06/2023 06:39:12.889,300.0
08/06/2023 06:39:13.914,300.0
08/06/2023 06:39:14.934,300.0
08/06/2023 06:39:15.954,300.0
08/06/2023 06:39:16.984,300.0
08/06/2023 06:39:17.999,300.0
08/06/2023 06:39:19.017,300.0
08/06/2023 06:39:20.038,300.0
08/06/2023 06:39:21.064,300.0
08/06/2023 06:39:22.078,300.0
08/06/2023 06:39:23.087,300.0
08/06/2023 06:39:24.097,300.0
08/06/2023 06:39:25.116,300.0
08/06/2023 06:39:26.137,300.0
08/06/2023 06:39:27.159,300.0
08/06/2023 06:39:28.171,300.0
08/06/2023 06:39:29.181,300.0
08/06/2023 06:39:30.198,300.0
08/06/2023 06:39:31.209,300.0
08/06/2023 06:39:32.231,300.0
08/06/2023 06:39:33.257,300.0
08/06/2023 06:39:34.278,300.0
08/06/2023 06:39:35.287,300.0
08/06/2023 06:39:36.295,300.0
08/06/2023 06:39:37.307,300.0
08/06/2023 06:39:38.318,300.0
08/06/2023 06:39:39.330,300.0
08/06/2023 06:39:40.339,300.0
08/06/2023 06:39:41.360,300.0
08/06/2023 06:39:42.374,300.0
08/06/2023 06:39:43.386,300.0
08/06/2023 06:39:44.397,300.0
08/06/2023 06:39:45.418,300.0
08/06/2023 06:39:46.430,300.0
08/06/2023 06:39:47.451,300.0
08/06/2023 06:39:48.464,300.0
08/06/2023 06:39:49.473,300.0
08/06/2023 06:39:50.481,300.0
08/06/2023 06:39:51.491,300.0
08/06/2023 06:39:52.499,300.0
08/06/2023 06:39:53.522,300.0
08/06/2023 06:39:54.536,300.0
08/06/2023 06:39:55.558,300.0
08/06/2023 06:39:56.572,300.0
08/06/2023 06:39:57.595,300.0
08/06/2023 06:39:58.607,300.0
08/06/2023 06:39:59.629,300.0
08/06/2023 06:40:00.640,300.0
08/06/2023 06:40:01.650,300.0
08/06/2023 06:40:02.673,300.0
08/06/2023 06:40:03.682,300.0
08/06/2023 06:40:04.706,300.0
08/06/2023 06:40:05.727,300.0
08/06/2023 06:40:06.749,300.0
08/06/2023 06:40:07.773,300.0
08/06/2023 06:40:08.794,300.0
08/06/2023 06:40:09.802,300.0
08/06/2023 06:40:10.812,300.0
08/06/2023 06:40:11.823,300.0
08/06/2023 06:40:12.831,300.0
08/06/2023 06:40:13.852,300.0
08/06/2023 06:40:14.862,300.0
08/06/2023 06:40:15.874,300.0
08/06/2023 06:40:16.897,300.0
08/06/2023 06:40:17.909,300.0
08/06/2023 06:40:18.921,300.0
08/06/2023 06:40:19.945,300.0
08/06/2023 06:40:20.971,300.0
08/06/2023 06:40:21.994,300.0
08/06/2023 06:40:23.012,300.0
08/06/2023 06:40:24.031,300.0
08/06/2023 06:40:25.040,300.0
08/06/2023 06:40:26.050,300.0
08/06/2023 06:40:27.078,300.0
08/06/2023 06:40:28.092,300.0
08/06/2023 06:40:29.103,300.0
08/06/2023 06:40:30.122,300.0
08/06/2023 06:40:31.132,300.0
08/06/2023 06:40:32.156,300.0
08/06/2023 06:40:33.183,300.0
08/06/2023 06:40:34.204,300.0
08/06/2023 06:40:35.217,300.0
08/06/2023 06:40:36.238,300.0
08/06/2023 06:40:37.260,300.0
08/06/2023 06:40:38.283,300.0
08/06/2023 06:40:39.300,300.0
08/06/2023 06:40:40.309,300.0
08/06/2023 06:40:41.318,300.0
08/06/2023 06:40:42.341,300.0
08/06/2023 06:40:43.353,300.0
08/06/2023 06:40:44.377,300.0
08/06/2023 06:40:45.395,300.0
08/06/2023 06:40:46.406,300.0
08/06/2023 06:40:47.418,300.0
08/06/2023 06:40:48.426,300.0
08/06/2023 06:40:49.439,300.0
08/06/2023 06:40:50.462,300.0
08/06/2023 06:40:51.473,300.0
08/06/2023 06:40:52.482,300.0
08/06/2023 06:40:53.506,300.0
08/06/2023 06:40:54.529,300.0
08/06/2023 06:40:55.554,300.0
08/06/2023 06:40:56.575,300.0
08/06/2023 06:40:57.583,300.0
08/06/2023 06:40:58.592,300.0
08/06/2023 06:40:59.615,300.0
08/06/2023 06:41:00.638,300.0
08/06/2023 06:41:01.656,300.0
08/06/2023 06:41:02.665,300.0
08/06/2023 06:41:03.689,300.0
08/06/2023 06:41:04.699,300.0
08/06/2023 06:41:05.722,300.0
08/06/2023 06:41:06.745,300.0
08/06/2023 06:41:07.755,300.0
08/06/2023 06:41:08.764,300.0
08/06/2023 06:41:09.774,300.0
08/06/2023 06:41:10.782,300.0
08/06/2023 06:41:11.794,300.0
08/06/2023 06:41:12.815,300.0
08/06/2023 06:41:13.836,300.0
08/06/2023 06:41:14.848,300.0
08/06/2023 06:41:15.858,300.0
08/06/2023 06:41:16.869,300.0
08/06/2023 06:41:17.892,300.0
08/06/2023 06:41:18.906,300.0
08/06/2023 06:41:19.929,300.0
08/06/2023 06:41:20.941,300.0
08/06/2023 06:41:21.956,300.0
08/06/2023 06:41:22.977,300.0
08/06/2023 06:41:23.999,300.0
08/06/2023 06:41:25.010,300.0
08/06/2023 06:41:26.027,300.0
08/06/2023 06:41:27.057,300.0
08/06/2023 06:41:28.067,300.0
08/06/2023 06:41:29.090,300.0
08/06/2023 06:41:30.111,300.0
08/06/2023 06:41:31.134,300.0
08/06/2023 06:41:32.147,300.0
08/06/2023 06:41:33.157,300.0
08/06/2023 06:41:34.168,300.0
08/06/2023 06:41:35.182,300.0
08/06/2023 06:41:36.196,300.0
08/06/2023 06:41:37.218,300.0
08/06/2023 06:41:38.230,300.0
08/06/2023 06:41:39.239,300.0
08/06/2023 06:41:40.261,300.0
08/06/2023 06:41:41.273,300.0
08/06/2023 06:41:42.287,300.0
08/06/2023 06:41:43.310,300.0
08/06/2023 06:41:44.317,300.0
08/06/2023 06:41:45.338,300.0
08/06/2023 06:41:46.361,300.0
08/06/2023 06:41:47.378,300.0
08/06/2023 06:41:48.388,300.0
08/06/2023 06:41:49.402,300.0
08/06/2023 06:41:50.413,300.0
08/06/2023 06:41:51.424,300.0
08/06/2023 06:41:52.435,300.0
08/06/2023 06:41:53.465,300.0
08/06/2023 06:41:54.484,300.0
08/06/2023 06:41:55.502,300.0
08/06/2023 06:41:56.524,300.0
08/06/2023 06:41:57.546,300.0
08/06/2023 06:41:58.565,300.0
08/06/2023 06:41:59.587,300.0
08/06/2023 06:42:00.612,300.0
08/06/2023 06:42:01.636,300.0
08/06/2023 06:42:02.660,300.0
08/06/2023 06:42:03.685,300.0
08/06/2023 06:42:04.708,300.0
08/06/2023 06:42:05.730,300.0
08/06/2023 06:42:06.752,300.0
08/06/2023 06:42:07.771,300.0
08/06/2023 06:42:08.782,300.0
08/06/2023 06:42:09.798,300.0
08/06/2023 06:42:10.807,300.0
08/06/2023 06:42:11.818,300.0
08/06/2023 06:42:12.832,300.0
08/06/2023 06:42:13.849,300.0
08/06/2023 06:42:14.857,300.0
08/06/2023 06:42:15.868,300.0
08/06/2023 06:42:16.889,300.0
08/06/2023 06:42:17.900,300.0
08/06/2023 06:42:18.912,300.0
08/06/2023 06:42:19.920,300.0
08/06/2023 06:42:20.943,300.0
08/06/2023 06:42:21.954,300.0
08/06/2023 06:42:22.963,300.0
08/06/2023 06:42:23.972,300.0
08/06/2023 06:42:24.994,300.0
08/06/2023 06:42:26.014,300.0
08/06/2023 06:42:27.037,300.0
08/06/2023 06:42:28.048,300.0
08/06/2023 06:42:29.069,300.0
08/06/2023 06:42:30.094,300.0
08/06/2023 06:42:31.115,300.0
08/06/2023 06:42:32.152,300.0
08/06/2023 06:42:33.169,300.0
08/06/2023 06:42:34.189,300.0
08/06/2023 06:42:35.202,300.0
08/06/2023 06:42:36.216,300.0
08/06/2023 06:42:37.236,300.0
08/06/2023 06:42:38.262,300.0
08/06/2023 06:42:39.274,300.0
08/06/2023 06:42:40.288,300.0
08/06/2023 06:42:41.299,300.0
08/06/2023 06:42:42.319,300.0
08/06/2023 06:42:43.337,300.0
08/06/2023 06:42:44.360,300.0
08/06/2023 06:42:45.381,300.0
08/06/2023 06:42:46.396,300.0
08/06/2023 06:42:47.411,300.0
08/06/2023 06:42:48.423,300.0
08/06/2023 06:42:49.434,300.0
08/06/2023 06:42:50.444,300.0
08/06/2023 06:42:51.466,300.0
08/06/2023 06:42:52.474,300.0
08/06/2023 06:42:53.486,300.0
08/06/2023 06:42:54.495,300.0
08/06/2023 06:42:55.503,300.0
08/06/2023 06:42:56.520,300.0
08/06/2023 06:42:57.538,300.0
08/06/2023 06:42:58.546,300.0
08/06/2023 06:42:59.567,300.0
08/06/2023 06:43:00.587,300.0
08/06/2023 06:43:01.602,300.0
08/06/2023 06:43:02.618,300.0
08/06/2023 06:43:03.641,300.0
08/06/2023 06:43:04.658,300.0
08/06/2023 06:43:05.667,300.0
08/06/2023 06:43:06.674,300.0
08/06/2023 06:43:07.685,300.0
08/06/2023 06:43:08.694,300.0
08/06/2023 06:43:09.717,300.0
08/06/2023 06:43:10.732,300.0
08/06/2023 06:43:11.754,300.0
08/06/2023 06:43:12.773,300.0
08/06/2023 06:43:13.783,300.0
08/06/2023 06:43:14.794,300.0
08/06/2023 06:43:15.814,300.0
08/06/2023 06:43:16.824,300.0
08/06/2023 06:43:17.845,300.0
08/06/2023 06:43:18.853,300.0
08/06/2023 06:43:19.868,300.0
08/06/2023 06:43:20.876,300.0
08/06/2023 06:43:21.898,300.0
08/06/2023 06:43:22.912,300.0
08/06/2023 06:43:23.934,300.0
08/06/2023 06:43:24.958,300.0
08/06/2023 06:43:25.974,300.0
08/06/2023 06:43:26.996,300.0
08/06/2023 06:43:28.008,300.0
08/06/2023 06:43:29.025,300.0
08/06/2023 06:43:30.035,300.0
08/06/2023 06:43:31.044,300.0
08/06/2023 06:43:32.067,300.0
08/06/2023 06:43:33.079,300.0
08/06/2023 06:43:34.094,300.0
08/06/2023 06:43:35.110,300.0
08/06/2023 06:43:36.136,300.0
08/06/2023 06:43:37.153,300.0
08/06/2023 06:43:38.161,300.0
08/06/2023 06:43:39.183,300.0
08/06/2023 06:43:40.191,300.0
08/06/2023 06:43:41.212,300.0
08/06/2023 06:43:42.234,300.0
08/06/2023 06:43:43.247,300.0
08/06/2023 06:43:44.257,300.0
08/06/2023 06:43:45.266,300.0
08/06/2023 06:43:46.279,300.0
08/06/2023 06:43:47.290,300.0
08/06/2023 06:43:48.313,300.0
08/06/2023 06:43:49.335,300.0
08/06/2023 06:43:50.356,300.0
08/06/2023 06:43:51.365,300.0
08/06/2023 06:43:52.390,300.0
08/06/2023 06:43:53.410,300.0
08/06/2023 06:43:54.434,300.0
08/06/2023 06:43:55.444,300.0
08/06/2023 06:43:56.456,300.0
08/06/2023 06:43:57.466,300.0
08/06/2023 06:43:58.486,300.0
08/06/2023 06:43:59.498,300.0
08/06/2023 06:44:00.513,300.0
08/06/2023 06:44:01.529,300.0
08/06/2023 06:44:02.537,300.0
08/06/2023 06:44:03.549,300.0
08/06/2023 06:44:04.571,300.0
08/06/2023 06:44:05.580,300.0
08/06/2023 06:44:06.603,300.0
08/06/2023 06:44:07.614,300.0
08/06/2023 06:44:08.637,300.0
08/06/2023 06:44:09.647,300.0
08/06/2023 06:44:10.658,300.0
08/06/2023 06:44:11.670,300.0
08/06/2023 06:44:12.678,300.0
08/06/2023 06:44:13.687,300.0
08/06/2023 06:44:14.696,300.0
08/06/2023 06:44:15.703,300.0
08/06/2023 06:44:16.728,300.0
08/06/2023 06:44:17.737,300.0
08/06/2023 06:44:18.746,300.0
08/06/2023 06:44:19.765,300.0
08/06/2023 06:44:20.785,300.0
08/06/2023 06:44:21.804,300.0
08/06/2023 06:44:22.814,300.0
08/06/2023 06:44:23.828,300.0
08/06/2023 06:44:24.838,300.0
08/06/2023 06:44:25.859,300.0
08/06/2023 06:44:26.869,300.0
08/06/2023 06:44:27.893,300.0
08/06/2023 06:44:28.903,300.0
08/06/2023 06:44:29.912,300.0
08/06/2023 06:44:30.924,300.0
08/06/2023 06:44:31.945,300.0
08/06/2023 06:44:32.957,300.0
08/06/2023 06:44:33.968,300.0
08/06/2023 06:44:34.982,300.0
08/06/2023 06:44:35.993,300.0
08/06/2023 06:44:37.015,300.0
08/06/2023 06:44:38.026,300.0
08/06/2023 06:44:39.049,300.0
08/06/2023 06:44:40.061,300.0
08/06/2023 06:44:41.085,300.0
08/06/2023 06:44:42.107,300.0
08/06/2023 06:44:43.129,300.0
08/06/2023 06:44:44.139,300.0
08/06/2023 06:44:45.152,300.0
08/06/2023 06:44:46.161,300.0
08/06/2023 06:44:47.171,300.0
08/06/2023 06:44:48.193,300.0
08/06/2023 06:44:49.214,300.0
08/06/2023 06:44:50.235,300.0
08/06/2023 06:44:51.261,300.0
08/06/2023 06:44:52.284,300.0
08/06/2023 06:44:53.308,300.0
08/06/2023 06:44:54.327,300.0
08/06/2023 06:44:55.339,300.0
08/06/2023 06:44:56.348,300.0
08/06/2023 06:44:57.370,300.0
08/06/2023 06:44:58.389,300.0
08/06/2023 06:44:59.411,300.0
08/06/2023 06:45:00.424,300.0
08/06/2023 06:45:01.447,300.0
08/06/2023 06:45:02.469,300.0
08/06/2023 06:45:03.478,300.0
08/06/2023 06:45:04.490,300.0
08/06/2023 06:45:05.500,300.0
08/06/2023 06:45:06.523,300.0
08/06/2023 06:45:07.540,300.0
08/06/2023 06:45:08.557,300.0
08/06/2023 06:45:09.578,300.0
08/06/2023 06:45:10.587,300.0
08/06/2023 06:45:11.600,300.0
08/06/2023 06:45:12.608,300.0
08/06/2023 06:45:13.616,300.0
08/06/2023 06:45:14.624,300.0
08/06/2023 06:45:15.637,300.0
08/06/2023 06:45:16.654,300.0
08/06/2023 06:45:17.679,300.0
08/06/2023 06:45:18.688,300.0
08/06/2023 06:45:19.697,300.0
08/06/2023 06:45:20.720,300.0
08/06/2023 06:45:21.743,300.0
08/06/2023 06:45:22.764,300.0
08/06/2023 06:45:23.775,300.0
08/06/2023 06:45:24.797,300.0
08/06/2023 06:45:25.811,300.0
08/06/2023 06:45:26.825,300.0
08/06/2023 06:45:27.847,300.0
08/06/2023 06:45:28.868,300.0
08/06/2023 06:45:29.877,300.0
08/06/2023 06:45:30.891,300.0
08/06/2023 06:45:31.911,300.0
08/06/2023 06:45:32.933,300.0
08/06/2023 06:45:33.955,300.0
08/06/2023 06:45:34.979,300.0
08/06/2023 06:45:35.996,300.0
08/06/2023 06:45:37.005,300.0
08/06/2023 06:45:38.028,300.0
08/06/2023 06:45:39.052,300.0
08/06/2023 06:45:40.073,300.0
08/06/2023 06:45:41.085,300.0
08/06/2023 06:45:42.096,300.0
08/06/2023 06:45:43.117,300.0
08/06/2023 06:45:44.126,300.0
08/06/2023 06:45:45.137,300.0
08/06/2023 06:45:46.159,300.0
08/06/2023 06:45:47.168,300.0
08/06/2023 06:45:48.188,300.0
08/06/2023 06:45:49.212,300.0
08/06/2023 06:45:50.245,300.0
08/06/2023 06:45:51.261,300.0
08/06/2023 06:45:52.280,300.0
08/06/2023 06:45:53.296,300.0
08/06/2023 06:45:54.324,300.0
08/06/2023 06:45:55.336,300.0
08/06/2023 06:45:56.353,300.0
08/06/2023 06:45:57.372,300.0
08/06/2023 06:45:58.383,300.0
08/06/2023 06:45:59.398,300.0
08/06/2023 06:46:00.418,300.0
08/06/2023 06:46:01.430,300.0
08/06/2023 06:46:02.446,300.0
08/06/2023 06:46:03.463,300.0
08/06/2023 06:46:04.474,300.0
08/06/2023 06:46:05.486,300.0
08/06/2023 06:46:06.508,300.0
08/06/2023 06:46:07.530,300.0
08/06/2023 06:46:08.548,300.0
08/06/2023 06:46:09.559,300.0
08/06/2023 06:46:10.579,300.0
08/06/2023 06:46:11.601,300.0
08/06/2023 06:46:12.614,300.0
08/06/2023 06:46:13.637,300.0
08/06/2023 06:46:14.645,300.0
08/06/2023 06:46:15.660,300.0
08/06/2023 06:46:16.671,300.0
08/06/2023 06:46:17.683,300.0
08/06/2023 06:46:18.694,300.0
08/06/2023 06:46:19.718,300.0
08/06/2023 06:46:20.728,300.0
08/06/2023 06:46:21.738,300.0
08/06/2023 06:46:22.758,300.0
08/06/2023 06:46:23.767,300.0
08/06/2023 06:46:24.789,300.0
08/06/2023 06:46:25.811,300.0
08/06/2023 06:46:26.819,300.0
08/06/2023 06:46:27.843,300.0
08/06/2023 06:46:28.867,300.0
08/06/2023 06:46:29.892,300.0
08/06/2023 06:46:30.901,300.0
08/06/2023 06:46:31.911,300.0
08/06/2023 06:46:32.938,300.0
08/06/2023 06:46:33.961,300.0
08/06/2023 06:46:34.986,300.0
08/06/2023 06:46:36.006,300.0
08/06/2023 06:46:37.016,300.0
08/06/2023 06:46:38.023,300.0
08/06/2023 06:46:39.034,300.0
08/06/2023 06:46:40.056,300.0
08/06/2023 06:46:41.064,300.0
08/06/2023 06:46:42.072,300.0
08/06/2023 06:46:43.079,300.0
08/06/2023 06:46:44.097,300.0
08/06/2023 06:46:45.120,300.0
08/06/2023 06:46:46.129,300.0
08/06/2023 06:46:47.137,300.0
08/06/2023 06:46:48.145,300.0
08/06/2023 06:46:49.162,300.0
08/06/2023 06:46:50.183,300.0
08/06/2023 06:46:51.194,300.0
08/06/2023 06:46:52.207,300.0
08/06/2023 06:46:53.216,300.0
08/06/2023 06:46:54.227,300.0
08/06/2023 06:46:55.239,300.0
08/06/2023 06:46:56.249,300.0
08/06/2023 06:46:57.262,300.0
08/06/2023 06:46:58.273,300.0
08/06/2023 06:46:59.282,300.0
08/06/2023 06:47:00.304,300.0
08/06/2023 06:47:01.313,300.0
08/06/2023 06:47:02.340,300.0
08/06/2023 06:47:03.347,300.0
08/06/2023 06:47:04.366,300.0
08/06/2023 06:47:05.377,300.0
08/06/2023 06:47:06.397,300.0
08/06/2023 06:47:07.408,300.0
08/06/2023 06:47:08.424,300.0
08/06/2023 06:47:09.437,300.0
08/06/2023 06:47:10.445,300.0
08/06/2023 06:47:11.457,300.0
08/06/2023 06:47:12.471,300.0
08/06/2023 06:47:13.485,300.0
08/06/2023 06:47:14.497,300.0
08/06/2023 06:47:15.510,300.0
08/06/2023 06:47:16.528,300.0
08/06/2023 06:47:17.546,300.0
08/06/2023 06:47:18.554,300.0
08/06/2023 06:47:19.564,300.0
08/06/2023 06:47:20.578,300.0
08/06/2023 06:47:21.588,300.0
08/06/2023 06:47:22.598,300.0
08/06/2023 06:47:23.616,300.0
08/06/2023 06:47:24.626,300.0
08/06/2023 06:47:25.647,300.0
08/06/2023 06:47:26.657,300.0
08/06/2023 06:47:27.679,300.0
08/06/2023 06:47:28.688,300.0
08/06/2023 06:47:29.694,300.0
08/06/2023 06:47:30.704,300.0
08/06/2023 06:47:31.715,300.0
08/06/2023 06:47:32.735,300.0
08/06/2023 06:47:33.744,300.0
08/06/2023 06:47:34.766,300.0
08/06/2023 06:47:35.784,300.0
08/06/2023 06:47:36.805,300.0
08/06/2023 06:47:37.813,300.0
08/06/2023 06:47:38.837,300.0
08/06/2023 06:47:39.858,300.0
08/06/2023 06:47:40.866,300.0
08/06/2023 06:47:41.872,300.0
08/06/2023 06:47:42.883,300.0
08/06/2023 06:47:43.892,300.0
08/06/2023 06:47:44.902,300.0
08/06/2023 06:47:45.917,300.0
08/06/2023 06:47:46.934,300.0
08/06/2023 06:47:47.943,300.0
08/06/2023 06:47:48.952,300.0
08/06/2023 06:47:49.973,300.0
08/06/2023 06:47:50.983,300.0
08/06/2023 06:47:51.995,300.0
08/06/2023 06:47:53.020,300.0
08/06/2023 06:47:54.040,300.0
08/06/2023 06:47:55.059,300.0
08/06/2023 06:47:56.069,300.0
08/06/2023 06:47:57.077,300.0
08/06/2023 06:47:58.083,300.0
08/06/2023 06:47:59.095,300.0
08/06/2023 06:48:00.117,300.0
08/06/2023 06:48:01.139,300.0
08/06/2023 06:48:02.146,300.0
08/06/2023 06:48:03.159,300.0
08/06/2023 06:48:04.166,300.0
08/06/2023 06:48:05.187,300.0
08/06/2023 06:48:06.207,300.0
08/06/2023 06:48:07.226,300.0
08/06/2023 06:48:08.234,300.0
08/06/2023 06:48:09.243,300.0
08/06/2023 06:48:10.249,300.0
08/06/2023 06:48:11.263,300.0
08/06/2023 06:48:12.277,300.0
08/06/2023 06:48:13.287,300.0
08/06/2023 06:48:14.297,300.0
08/06/2023 06:48:15.315,300.0
08/06/2023 06:48:16.338,300.0
08/06/2023 06:48:17.355,300.0
08/06/2023 06:48:18.362,300.0
08/06/2023 06:48:19.369,300.0
08/06/2023 06:48:20.375,300.0
08/06/2023 06:48:21.386,300.0
08/06/2023 06:48:22.397,300.0
08/06/2023 06:48:23.405,300.0
08/06/2023 06:48:24.412,300.0
08/06/2023 06:48:25.439,300.0
08/06/2023 06:48:26.459,300.0
08/06/2023 06:48:27.481,300.0
08/06/2023 06:48:28.497,300.0
08/06/2023 06:48:29.508,300.0
08/06/2023 06:48:30.515,300.0
08/06/2023 06:48:31.524,300.0
08/06/2023 06:48:32.533,300.0
08/06/2023 06:48:33.542,300.0
08/06/2023 06:48:34.561,300.0
08/06/2023 06:48:35.569,300.0
08/06/2023 06:48:36.585,300.0
08/06/2023 06:48:37.610,300.0
08/06/2023 06:48:38.628,300.0
08/06/2023 06:48:39.650,300.0
08/06/2023 06:48:40.666,300.0
08/06/2023 06:48:41.674,300.0
08/06/2023 06:48:42.687,300.0
08/06/2023 06:48:43.708,300.0
08/06/2023 06:48:44.729,300.0
08/06/2023 06:48:45.738,300.0
08/06/2023 06:48:46.759,300.0
08/06/2023 06:48:47.766,300.0
08/06/2023 06:48:48.781,300.0
08/06/2023 06:48:49.799,300.0
08/06/2023 06:48:50.805,300.0
08/06/2023 06:48:51.813,300.0
08/06/2023 06:48:52.821,300.0
08/06/2023 06:48:53.829,300.0
08/06/2023 06:48:54.837,300.0
08/06/2023 06:48:55.842,300.0
08/06/2023 06:48:56.849,300.0
08/06/2023 06:48:57.856,300.0
08/06/2023 06:48:58.863,300.0
08/06/2023 06:48:59.869,300.0
08/06/2023 06:49:00.878,300.0
08/06/2023 06:49:01.901,300.0
08/06/2023 06:49:02.924,300.0
08/06/2023 06:49:03.950,300.0
08/06/2023 06:49:04.963,300.0
08/06/2023 06:49:05.971,300.0
08/06/2023 06:49:06.989,300.0
08/06/2023 06:49:08.007,300.0
08/06/2023 06:49:09.013,300.0
08/06/2023 06:49:10.024,300.0
08/06/2023 06:49:11.031,300.0
08/06/2023 06:49:12.041,300.0
08/06/2023 06:49:13.048,300.0
08/06/2023 06:49:14.055,300.0
08/06/2023 06:49:15.064,300.0
08/06/2023 06:49:16.084,300.0
08/06/2023 06:49:17.093,300.0
08/06/2023 06:49:18.114,300.0
08/06/2023 06:49:19.131,300.0
08/06/2023 06:49:20.143,300.0
08/06/2023 06:49:21.161,300.0
08/06/2023 06:49:22.180,300.0
08/06/2023 06:49:23.201,300.0
08/06/2023 06:49:24.217,300.0
08/06/2023 06:49:25.237,300.0
08/06/2023 06:49:26.247,300.0
08/06/2023 06:49:27.262,300.0
08/06/2023 06:49:28.280,300.0
08/06/2023 06:49:29.286,300.0
08/06/2023 06:49:30.296,300.0
08/06/2023 06:49:31.308,300.0
08/06/2023 06:49:32.315,300.0
08/06/2023 06:49:33.330,300.0
08/06/2023 06:49:34.349,300.0
08/06/2023 06:49:35.364,300.0
08/06/2023 06:49:36.384,300.0
08/06/2023 06:49:37.415,300.0
08/06/2023 06:49:38.423,300.0
