'EPIC LL IG.PG.MV Log File

'Date,LL IG.PG.MV
08/06/2023 10:15:55.879,7.30E-09
08/06/2023 10:15:57.879,7.30E-09
08/06/2023 10:15:58.880,7.30E-09
08/06/2023 10:16:00.879,7.30E-09
08/06/2023 10:16:02.889,7.30E-09
08/06/2023 10:16:04.890,7.30E-09
08/06/2023 10:16:05.899,7.30E-09
08/06/2023 10:16:06.909,7.30E-09
08/06/2023 10:16:08.909,7.30E-09
08/06/2023 10:16:10.910,7.30E-09
08/06/2023 10:16:12.909,7.30E-09
08/06/2023 10:16:13.922,7.30E-09
08/06/2023 10:16:14.930,7.30E-09
08/06/2023 10:16:15.961,7.30E-09
08/06/2023 10:16:16.970,7.30E-09
08/06/2023 10:16:18.969,7.30E-09
08/06/2023 10:16:20.970,7.30E-09
08/06/2023 10:16:22.979,7.30E-09
08/06/2023 10:16:24.979,7.30E-09
08/06/2023 10:16:25.989,7.30E-09
08/06/2023 10:16:26.996,7.30E-09
08/06/2023 10:16:28.009,7.30E-09
08/06/2023 10:16:30.019,7.30E-09
08/06/2023 10:16:32.029,7.30E-09
08/06/2023 10:16:34.039,7.30E-09
08/06/2023 10:16:36.040,7.30E-09
08/06/2023 10:16:38.039,7.30E-09
08/06/2023 10:16:40.039,7.30E-09
08/06/2023 10:16:42.039,7.30E-09
08/06/2023 10:16:44.050,7.30E-09
08/06/2023 10:16:46.049,7.30E-09
08/06/2023 10:16:48.059,7.30E-09
08/06/2023 10:16:50.058,7.30E-09
08/06/2023 10:16:51.060,7.30E-09
08/06/2023 10:16:53.059,7.30E-09
08/06/2023 10:16:55.059,7.30E-09
08/06/2023 10:16:57.059,7.30E-09
08/06/2023 10:16:59.058,7.30E-09
08/06/2023 10:17:00.069,7.30E-09
08/06/2023 10:17:02.080,7.30E-09
08/06/2023 10:17:04.080,7.30E-09
08/06/2023 10:17:05.089,7.30E-09
08/06/2023 10:17:07.089,7.30E-09
08/06/2023 10:17:09.089,7.30E-09
08/06/2023 10:17:11.088,7.30E-09
08/06/2023 10:17:12.109,7.30E-09
08/06/2023 10:17:14.111,7.30E-09
08/06/2023 10:17:15.132,7.30E-09
08/06/2023 10:17:16.156,7.30E-09
08/06/2023 10:17:17.169,7.30E-09
08/06/2023 10:17:19.168,7.30E-09
08/06/2023 10:17:21.168,7.30E-09
08/06/2023 10:17:22.169,7.30E-09
08/06/2023 10:17:24.180,7.30E-09
08/06/2023 10:17:25.201,7.30E-09
08/06/2023 10:17:26.219,7.30E-09
08/06/2023 10:17:27.226,7.30E-09
08/06/2023 10:17:28.239,7.30E-09
08/06/2023 10:17:30.239,7.30E-09
08/06/2023 10:17:31.249,7.30E-09
08/06/2023 10:17:33.249,7.30E-09
08/06/2023 10:17:35.249,7.30E-09
08/06/2023 10:17:37.249,7.30E-09
08/06/2023 10:17:39.249,7.30E-09
08/06/2023 10:17:41.249,7.30E-09
08/06/2023 10:17:43.249,7.30E-09
08/06/2023 10:17:45.250,7.30E-09
08/06/2023 10:17:47.249,7.30E-09
08/06/2023 10:17:49.249,7.30E-09
08/06/2023 10:17:51.249,7.30E-09
08/06/2023 10:17:53.249,7.30E-09
08/06/2023 10:17:55.248,7.30E-09
08/06/2023 10:17:57.248,7.30E-09
08/06/2023 10:17:58.249,7.30E-09
08/06/2023 10:17:59.259,7.30E-09
08/06/2023 10:18:01.259,7.30E-09
08/06/2023 10:18:02.284,7.30E-09
08/06/2023 10:18:03.300,7.30E-09
08/06/2023 10:18:05.302,7.30E-09
08/06/2023 10:18:06.320,7.30E-09
08/06/2023 10:18:08.319,7.30E-09
08/06/2023 10:18:10.319,7.30E-09
08/06/2023 10:18:12.319,7.30E-09
08/06/2023 10:18:14.319,7.30E-09
08/06/2023 10:18:16.319,7.30E-09
08/06/2023 10:18:18.319,7.30E-09
08/06/2023 10:18:20.318,7.30E-09
08/06/2023 10:18:21.329,7.30E-09
08/06/2023 10:18:23.329,7.30E-09
08/06/2023 10:18:25.329,7.30E-09
08/06/2023 10:18:27.330,7.30E-09
08/06/2023 10:18:28.349,7.30E-09
08/06/2023 10:18:30.349,7.30E-09
08/06/2023 10:18:32.349,7.30E-09
08/06/2023 10:18:34.350,7.30E-09
08/06/2023 10:18:36.355,7.30E-09
08/06/2023 10:18:37.370,7.30E-09
08/06/2023 10:18:38.391,7.30E-09
08/06/2023 10:18:39.412,7.30E-09
08/06/2023 10:18:40.421,7.30E-09
08/06/2023 10:18:41.439,7.30E-09
08/06/2023 10:18:43.440,7.30E-09
08/06/2023 10:18:45.439,7.30E-09
08/06/2023 10:18:47.446,7.30E-09
08/06/2023 10:18:48.456,7.30E-09
08/06/2023 10:18:49.469,7.30E-09
08/06/2023 10:18:51.469,7.30E-09
08/06/2023 10:18:53.470,7.30E-09
08/06/2023 10:18:54.495,7.30E-09
08/06/2023 10:18:55.509,7.30E-09
08/06/2023 10:18:57.509,7.30E-09
08/06/2023 10:18:59.509,7.30E-09
08/06/2023 10:19:01.510,7.30E-09
08/06/2023 10:19:03.510,7.30E-09
08/06/2023 10:19:04.529,7.30E-09
08/06/2023 10:19:06.528,7.30E-09
08/06/2023 10:19:07.539,7.30E-09
08/06/2023 10:19:09.541,7.30E-09
08/06/2023 10:19:10.559,7.30E-09
08/06/2023 10:19:12.560,7.30E-09
08/06/2023 10:19:14.558,7.30E-09
08/06/2023 10:19:15.560,7.30E-09
08/06/2023 10:19:17.559,7.30E-09
08/06/2023 10:19:19.559,7.30E-09
08/06/2023 10:19:21.560,7.30E-09
08/06/2023 10:19:23.559,7.30E-09
08/06/2023 10:19:25.559,7.30E-09
08/06/2023 10:19:27.559,7.30E-09
08/06/2023 10:19:28.562,7.30E-09
08/06/2023 10:19:29.585,7.30E-09
08/06/2023 10:19:30.589,7.30E-09
08/06/2023 10:19:32.589,7.30E-09
08/06/2023 10:19:33.590,7.30E-09
08/06/2023 10:19:35.592,7.30E-09
08/06/2023 10:19:36.611,7.30E-09
08/06/2023 10:19:37.629,7.30E-09
08/06/2023 10:19:39.629,7.30E-09
08/06/2023 10:19:41.629,7.30E-09
08/06/2023 10:19:43.629,7.30E-09
08/06/2023 10:19:45.634,7.30E-09
08/06/2023 10:19:46.656,7.30E-09
08/06/2023 10:19:47.669,7.30E-09
08/06/2023 10:19:49.669,7.30E-09
08/06/2023 10:19:51.669,7.30E-09
08/06/2023 10:19:53.669,7.30E-09
08/06/2023 10:19:55.669,7.30E-09
08/06/2023 10:19:57.670,7.30E-09
08/06/2023 10:19:58.691,7.30E-09
08/06/2023 10:19:59.711,7.30E-09
08/06/2023 10:20:00.732,7.30E-09
08/06/2023 10:20:01.749,7.30E-09
08/06/2023 10:20:03.749,7.30E-09
08/06/2023 10:20:04.760,7.30E-09
08/06/2023 10:20:06.760,7.30E-09
08/06/2023 10:20:08.759,7.30E-09
08/06/2023 10:20:10.760,7.30E-09
08/06/2023 10:20:12.760,7.30E-09
08/06/2023 10:20:14.759,7.30E-09
08/06/2023 10:20:16.759,7.30E-09
08/06/2023 10:20:18.759,7.30E-09
08/06/2023 10:20:20.759,7.30E-09
08/06/2023 10:20:22.759,7.30E-09
08/06/2023 10:20:24.767,7.30E-09
08/06/2023 10:20:25.779,7.30E-09
08/06/2023 10:20:26.789,7.30E-09
08/06/2023 10:20:27.790,7.30E-09
08/06/2023 10:20:28.809,7.30E-09
08/06/2023 10:20:29.829,7.30E-09
08/06/2023 10:20:30.861,7.30E-09
08/06/2023 10:20:31.869,7.30E-09
08/06/2023 10:20:33.869,7.30E-09
08/06/2023 10:20:34.870,7.30E-09
08/06/2023 10:20:35.880,7.30E-09
08/06/2023 10:20:36.899,7.30E-09
08/06/2023 10:20:38.899,7.30E-09
08/06/2023 10:20:40.899,7.30E-09
08/06/2023 10:20:42.899,7.30E-09
08/06/2023 10:20:44.898,7.30E-09
08/06/2023 10:20:46.899,7.30E-09
08/06/2023 10:20:47.909,7.30E-09
08/06/2023 10:20:48.930,7.30E-09
08/06/2023 10:20:49.951,7.30E-09
08/06/2023 10:20:50.969,7.30E-09
08/06/2023 10:20:51.979,7.30E-09
08/06/2023 10:20:53.980,7.30E-09
08/06/2023 10:20:55.979,7.30E-09
08/06/2023 10:20:56.989,7.30E-09
08/06/2023 10:20:58.989,7.30E-09
08/06/2023 10:21:00.989,7.30E-09
08/06/2023 10:21:01.990,7.30E-09
08/06/2023 10:21:03.009,7.30E-09
08/06/2023 10:21:05.009,7.30E-09
08/06/2023 10:21:07.019,7.30E-09
08/06/2023 10:21:09.018,7.30E-09
08/06/2023 10:21:10.020,7.30E-09
08/06/2023 10:21:12.019,7.30E-09
08/06/2023 10:21:14.019,7.30E-09
08/06/2023 10:21:16.018,7.30E-09
08/06/2023 10:21:18.019,7.30E-09
08/06/2023 10:21:20.019,7.30E-09
08/06/2023 10:21:22.018,7.30E-09
08/06/2023 10:21:24.016,7.30E-09
08/06/2023 10:21:25.019,7.30E-09
08/06/2023 10:21:27.019,7.30E-09
08/06/2023 10:21:29.018,7.30E-09
08/06/2023 10:21:30.021,7.30E-09
08/06/2023 10:21:31.038,7.30E-09
08/06/2023 10:21:33.039,7.30E-09
08/06/2023 10:21:35.039,7.30E-09
08/06/2023 10:21:37.039,7.30E-09
08/06/2023 10:21:39.039,7.30E-09
08/06/2023 10:21:41.040,7.30E-09
08/06/2023 10:21:42.062,7.30E-09
08/06/2023 10:21:43.079,7.30E-09
08/06/2023 10:21:45.079,7.30E-09
08/06/2023 10:21:47.079,7.30E-09
08/06/2023 10:21:49.079,7.30E-09
08/06/2023 10:21:51.079,7.30E-09
08/06/2023 10:21:53.079,7.30E-09
08/06/2023 10:21:55.079,7.30E-09
08/06/2023 10:21:57.079,7.30E-09
08/06/2023 10:21:59.079,7.30E-09
08/06/2023 10:22:00.080,7.30E-09
08/06/2023 10:22:01.099,7.30E-09
08/06/2023 10:22:03.099,7.30E-09
08/06/2023 10:22:05.098,7.30E-09
08/06/2023 10:22:07.101,7.30E-09
08/06/2023 10:22:08.120,7.30E-09
08/06/2023 10:22:09.130,7.30E-09
08/06/2023 10:22:10.150,7.30E-09
08/06/2023 10:22:12.148,7.30E-09
08/06/2023 10:22:14.149,7.30E-09
08/06/2023 10:22:15.165,7.30E-09
08/06/2023 10:22:16.178,7.30E-09
08/06/2023 10:22:17.192,7.30E-09
08/06/2023 10:22:18.212,7.30E-09
08/06/2023 10:22:19.231,7.30E-09
08/06/2023 10:22:20.251,7.30E-09
08/06/2023 10:22:21.269,7.30E-09
08/06/2023 10:22:23.269,7.30E-09
08/06/2023 10:22:25.269,7.30E-09
08/06/2023 10:22:27.268,7.30E-09
08/06/2023 10:22:28.272,7.30E-09
08/06/2023 10:22:29.289,7.30E-09
08/06/2023 10:22:31.289,7.30E-09
08/06/2023 10:22:33.288,7.30E-09
08/06/2023 10:22:35.299,7.30E-09
08/06/2023 10:22:37.309,7.30E-09
08/06/2023 10:22:39.309,7.30E-09
08/06/2023 10:22:41.309,7.30E-09
08/06/2023 10:22:43.309,7.30E-09
08/06/2023 10:22:45.309,7.30E-09
08/06/2023 10:22:47.309,7.30E-09
08/06/2023 10:22:48.331,7.30E-09
08/06/2023 10:22:49.350,7.30E-09
08/06/2023 10:22:50.368,7.30E-09
08/06/2023 10:22:51.385,7.30E-09
08/06/2023 10:22:52.399,7.30E-09
08/06/2023 10:22:54.399,7.30E-09
08/06/2023 10:22:56.397,7.30E-09
08/06/2023 10:22:57.399,7.30E-09
08/06/2023 10:22:59.399,7.30E-09
08/06/2023 10:23:01.398,7.30E-09
08/06/2023 10:23:02.400,7.30E-09
08/06/2023 10:23:03.419,7.30E-09
08/06/2023 10:23:05.420,7.30E-09
08/06/2023 10:23:06.436,7.30E-09
08/06/2023 10:23:07.455,7.30E-09
08/06/2023 10:23:08.469,7.30E-09
08/06/2023 10:23:10.469,7.30E-09
08/06/2023 10:23:12.470,7.30E-09
08/06/2023 10:23:13.489,7.30E-09
08/06/2023 10:23:15.489,7.30E-09
08/06/2023 10:23:17.490,7.30E-09
08/06/2023 10:23:19.488,7.30E-09
08/06/2023 10:23:21.489,7.30E-09
08/06/2023 10:23:23.489,7.30E-09
08/06/2023 10:23:24.490,7.30E-09
08/06/2023 10:23:25.515,7.30E-09
08/06/2023 10:23:26.531,7.30E-09
08/06/2023 10:23:27.551,7.30E-09
08/06/2023 10:23:28.569,7.30E-09
08/06/2023 10:23:30.570,7.30E-09
08/06/2023 10:23:31.588,7.30E-09
08/06/2023 10:23:32.592,7.30E-09
08/06/2023 10:23:33.608,7.30E-09
08/06/2023 10:23:35.609,7.30E-09
08/06/2023 10:23:37.608,7.30E-09
08/06/2023 10:23:39.609,7.30E-09
08/06/2023 10:23:41.608,7.30E-09
08/06/2023 10:23:43.611,7.30E-09
08/06/2023 10:23:44.629,7.30E-09
08/06/2023 10:23:46.628,7.30E-09
08/06/2023 10:23:48.636,7.30E-09
08/06/2023 10:23:49.649,7.30E-09
08/06/2023 10:23:51.649,7.30E-09
08/06/2023 10:23:52.658,7.30E-09
08/06/2023 10:23:53.666,7.30E-09
08/06/2023 10:23:54.679,7.30E-09
08/06/2023 10:23:55.685,7.30E-09
08/06/2023 10:23:56.700,7.30E-09
08/06/2023 10:23:57.720,7.30E-09
08/06/2023 10:23:58.751,7.30E-09
08/06/2023 10:23:59.770,7.30E-09
08/06/2023 10:24:01.769,7.30E-09
08/06/2023 10:24:03.768,7.30E-09
08/06/2023 10:24:05.778,7.30E-09
08/06/2023 10:24:06.789,7.30E-09
08/06/2023 10:24:08.790,7.30E-09
08/06/2023 10:24:09.809,7.30E-09
08/06/2023 10:24:11.809,7.30E-09
08/06/2023 10:24:13.808,7.30E-09
08/06/2023 10:24:15.808,7.30E-09
08/06/2023 10:24:17.809,7.30E-09
08/06/2023 10:24:19.809,7.30E-09
08/06/2023 10:24:21.808,7.30E-09
08/06/2023 10:24:23.808,7.30E-09
08/06/2023 10:24:25.810,7.30E-09
08/06/2023 10:24:26.828,7.30E-09
08/06/2023 10:24:28.829,7.30E-09
08/06/2023 10:24:30.828,7.30E-09
08/06/2023 10:24:32.828,7.30E-09
08/06/2023 10:24:33.829,7.30E-09
08/06/2023 10:24:35.828,7.30E-09
08/06/2023 10:24:37.830,7.30E-09
08/06/2023 10:24:38.850,7.30E-09
08/06/2023 10:24:39.859,7.30E-09
08/06/2023 10:24:41.859,7.30E-09
08/06/2023 10:24:43.859,7.30E-09
08/06/2023 10:24:45.858,7.30E-09
08/06/2023 10:24:46.866,7.30E-09
08/06/2023 10:24:47.878,7.30E-09
08/06/2023 10:24:49.879,7.30E-09
08/06/2023 10:24:51.878,7.30E-09
08/06/2023 10:24:53.888,7.30E-09
08/06/2023 10:24:55.890,7.30E-09
08/06/2023 10:24:56.908,7.30E-09
08/06/2023 10:24:57.910,7.30E-09
08/06/2023 10:24:58.930,7.30E-09
08/06/2023 10:24:59.949,7.30E-09
08/06/2023 10:25:00.954,7.30E-09
08/06/2023 10:25:01.971,7.30E-09
08/06/2023 10:25:02.988,7.30E-09
08/06/2023 10:25:04.988,7.30E-09
08/06/2023 10:25:06.988,7.30E-09
08/06/2023 10:25:08.987,7.30E-09
08/06/2023 10:25:09.989,7.30E-09
08/06/2023 10:25:11.999,7.30E-09
08/06/2023 10:25:13.998,7.30E-09
08/06/2023 10:25:14.999,7.30E-09
08/06/2023 10:25:16.998,7.30E-09
08/06/2023 10:25:18.998,7.30E-09
08/06/2023 10:25:19.999,7.30E-09
08/06/2023 10:25:21.999,7.30E-09
08/06/2023 10:25:24.001,7.30E-09
08/06/2023 10:25:25.019,7.30E-09
08/06/2023 10:25:27.018,7.30E-09
08/06/2023 10:25:28.020,7.30E-09
08/06/2023 10:25:29.039,7.30E-09
08/06/2023 10:25:30.049,7.30E-09
08/06/2023 10:25:32.050,7.30E-09
08/06/2023 10:25:33.068,7.30E-09
08/06/2023 10:25:35.068,7.30E-09
08/06/2023 10:25:37.068,7.30E-09
08/06/2023 10:25:39.068,7.30E-09
08/06/2023 10:25:41.068,7.30E-09
08/06/2023 10:25:43.068,7.30E-09
08/06/2023 10:25:44.069,7.30E-09
08/06/2023 10:25:46.069,7.30E-09
08/06/2023 10:25:47.088,7.30E-09
08/06/2023 10:25:49.088,7.30E-09
08/06/2023 10:25:51.088,7.30E-09
08/06/2023 10:25:52.094,7.30E-09
08/06/2023 10:25:53.108,7.30E-09
08/06/2023 10:25:55.109,7.30E-09
08/06/2023 10:25:57.108,7.30E-09
08/06/2023 10:25:59.109,7.30E-09
08/06/2023 10:26:01.109,7.30E-09
08/06/2023 10:26:03.108,7.30E-09
08/06/2023 10:26:05.108,7.30E-09
08/06/2023 10:26:07.109,7.30E-09
08/06/2023 10:26:09.109,7.30E-09
08/06/2023 10:26:11.108,7.30E-09
08/06/2023 10:26:13.108,7.30E-09
08/06/2023 10:26:15.108,7.30E-09
08/06/2023 10:26:16.131,7.30E-09
08/06/2023 10:26:17.149,7.30E-09
08/06/2023 10:26:18.158,7.30E-09
08/06/2023 10:26:20.158,7.30E-09
08/06/2023 10:26:22.159,7.30E-09
08/06/2023 10:26:24.158,7.30E-09
08/06/2023 10:26:26.157,7.30E-09
08/06/2023 10:26:27.159,7.30E-09
08/06/2023 10:26:29.159,7.30E-09
08/06/2023 10:26:31.165,7.30E-09
08/06/2023 10:26:32.179,7.30E-09
08/06/2023 10:26:34.179,7.30E-09
08/06/2023 10:26:36.178,7.30E-09
08/06/2023 10:26:38.178,7.30E-09
08/06/2023 10:26:40.178,7.30E-09
08/06/2023 10:26:42.179,7.30E-09
08/06/2023 10:26:44.179,7.30E-09
08/06/2023 10:26:45.202,7.30E-09
08/06/2023 10:26:46.214,7.30E-09
08/06/2023 10:26:47.229,7.30E-09
08/06/2023 10:26:49.230,7.30E-09
08/06/2023 10:26:50.249,7.30E-09
08/06/2023 10:26:52.249,7.30E-09
08/06/2023 10:26:54.248,7.30E-09
08/06/2023 10:26:55.260,7.30E-09
08/06/2023 10:26:56.278,7.30E-09
08/06/2023 10:26:58.279,7.30E-09
08/06/2023 10:27:00.278,7.30E-09
08/06/2023 10:27:02.278,7.30E-09
08/06/2023 10:27:04.278,7.30E-09
08/06/2023 10:27:06.279,7.30E-09
08/06/2023 10:27:08.288,7.30E-09
08/06/2023 10:27:10.288,7.30E-09
08/06/2023 10:27:11.290,7.30E-09
08/06/2023 10:27:12.308,7.30E-09
08/06/2023 10:27:13.310,7.30E-09
08/06/2023 10:27:14.328,7.30E-09
08/06/2023 10:27:16.328,7.30E-09
08/06/2023 10:27:17.339,7.30E-09
08/06/2023 10:27:19.339,7.30E-09
08/06/2023 10:27:21.338,7.30E-09
08/06/2023 10:27:22.339,7.30E-09
08/06/2023 10:27:24.339,7.30E-09
08/06/2023 10:27:26.338,7.30E-09
08/06/2023 10:27:27.362,7.30E-09
08/06/2023 10:27:28.381,7.30E-09
08/06/2023 10:27:29.388,7.30E-09
08/06/2023 10:27:31.388,7.30E-09
08/06/2023 10:27:33.392,7.30E-09
08/06/2023 10:27:34.401,7.30E-09
08/06/2023 10:27:35.408,7.30E-09
08/06/2023 10:27:37.418,7.30E-09
08/06/2023 10:27:39.418,7.30E-09
08/06/2023 10:27:40.429,7.30E-09
08/06/2023 10:27:42.445,7.30E-09
08/06/2023 10:27:43.449,7.30E-09
08/06/2023 10:27:44.458,7.30E-09
08/06/2023 10:27:46.458,7.30E-09
08/06/2023 10:27:48.468,7.30E-09
08/06/2023 10:27:50.468,7.30E-09
08/06/2023 10:27:51.476,7.30E-09
08/06/2023 10:27:52.478,7.30E-09
08/06/2023 10:27:53.488,7.30E-09
08/06/2023 10:27:54.514,7.30E-09
08/06/2023 10:27:55.520,7.30E-09
08/06/2023 10:27:56.539,7.30E-09
08/06/2023 10:27:58.538,7.30E-09
08/06/2023 10:28:00.538,7.30E-09
08/06/2023 10:28:02.538,7.30E-09
08/06/2023 10:28:04.538,7.30E-09
08/06/2023 10:28:06.537,7.30E-09
08/06/2023 10:28:08.536,7.30E-09
08/06/2023 10:28:09.548,7.30E-09
08/06/2023 10:28:11.550,7.30E-09
08/06/2023 10:28:12.569,7.30E-09
08/06/2023 10:28:13.588,7.30E-09
08/06/2023 10:28:14.598,7.30E-09
08/06/2023 10:28:16.599,7.30E-09
08/06/2023 10:28:18.618,7.30E-09
08/06/2023 10:28:19.628,7.30E-09
08/06/2023 10:28:20.638,7.30E-09
08/06/2023 10:28:21.648,7.30E-09
08/06/2023 10:28:22.659,7.30E-09
08/06/2023 10:28:24.659,7.30E-09
08/06/2023 10:28:26.668,7.30E-09
08/06/2023 10:28:27.669,7.30E-09
08/06/2023 10:28:28.678,7.30E-09
08/06/2023 10:28:30.690,7.30E-09
08/06/2023 10:28:31.699,7.30E-09
08/06/2023 10:28:32.708,7.30E-09
08/06/2023 10:28:33.718,7.30E-09
08/06/2023 10:28:34.729,7.30E-09
08/06/2023 10:28:36.729,7.30E-09
08/06/2023 10:28:38.738,7.30E-09
08/06/2023 10:28:39.746,7.30E-09
08/06/2023 10:28:40.758,7.30E-09
08/06/2023 10:28:41.768,7.30E-09
08/06/2023 10:28:42.778,7.30E-09
08/06/2023 10:28:43.788,7.30E-09
08/06/2023 10:28:45.788,7.30E-09
08/06/2023 10:28:46.800,7.30E-09
08/06/2023 10:28:47.811,7.30E-09
08/06/2023 10:28:48.831,7.30E-09
08/06/2023 10:28:49.840,7.30E-09
08/06/2023 10:28:50.850,7.30E-09
08/06/2023 10:28:51.868,7.30E-09
08/06/2023 10:28:53.878,7.30E-09
08/06/2023 10:28:55.878,7.30E-09
08/06/2023 10:28:57.878,7.30E-09
08/06/2023 10:28:59.878,7.30E-09
08/06/2023 10:29:01.879,7.30E-09
08/06/2023 10:29:03.878,7.30E-09
08/06/2023 10:29:05.879,7.30E-09
08/06/2023 10:29:07.888,7.30E-09
08/06/2023 10:29:09.888,7.30E-09
08/06/2023 10:29:11.889,7.30E-09
08/06/2023 10:29:13.888,7.30E-09
08/06/2023 10:29:14.894,7.30E-09
08/06/2023 10:29:15.909,7.30E-09
08/06/2023 10:29:16.928,7.30E-09
08/06/2023 10:29:18.928,7.30E-09
08/06/2023 10:29:20.930,7.30E-09
08/06/2023 10:29:21.949,7.30E-09
08/06/2023 10:29:22.968,7.30E-09
08/06/2023 10:29:24.968,7.30E-09
08/06/2023 10:29:25.978,7.30E-09
08/06/2023 10:29:27.978,7.30E-09
08/06/2023 10:29:28.988,7.30E-09
08/06/2023 10:29:29.999,7.30E-09
08/06/2023 10:29:31.008,7.30E-09
08/06/2023 10:29:32.018,7.30E-09
08/06/2023 10:29:34.019,7.30E-09
08/06/2023 10:29:35.040,7.30E-09
08/06/2023 10:29:36.048,7.30E-09
08/06/2023 10:29:38.048,7.30E-09
08/06/2023 10:29:39.068,7.30E-09
08/06/2023 10:29:41.078,7.30E-09
08/06/2023 10:29:42.095,7.30E-09
08/06/2023 10:29:43.098,7.30E-09
08/06/2023 10:29:45.098,7.30E-09
08/06/2023 10:29:46.119,7.30E-09
08/06/2023 10:29:47.128,7.30E-09
08/06/2023 10:29:49.131,7.30E-09
08/06/2023 10:29:50.140,7.30E-09
08/06/2023 10:29:51.152,7.30E-09
08/06/2023 10:29:52.158,7.30E-09
08/06/2023 10:29:54.158,7.30E-09
08/06/2023 10:29:56.168,7.30E-09
08/06/2023 10:29:58.178,7.30E-09
08/06/2023 10:29:59.188,7.30E-09
08/06/2023 10:30:00.198,7.30E-09
08/06/2023 10:30:01.199,7.30E-09
08/06/2023 10:30:03.198,7.30E-09
08/06/2023 10:30:04.208,7.30E-09
08/06/2023 10:30:06.209,7.30E-09
08/06/2023 10:30:07.218,7.30E-09
08/06/2023 10:30:09.218,7.30E-09
08/06/2023 10:30:11.229,7.30E-09
08/06/2023 10:30:12.231,7.30E-09
08/06/2023 10:30:13.248,7.30E-09
08/06/2023 10:30:14.259,7.30E-09
08/06/2023 10:30:16.259,7.30E-09
08/06/2023 10:30:18.262,7.30E-09
08/06/2023 10:30:19.268,7.30E-09
08/06/2023 10:30:21.268,7.30E-09
08/06/2023 10:30:23.278,7.30E-09
08/06/2023 10:30:24.289,7.30E-09
08/06/2023 10:30:25.299,7.30E-09
08/06/2023 10:30:26.309,7.30E-09
08/06/2023 10:30:28.309,7.30E-09
08/06/2023 10:30:30.309,7.30E-09
08/06/2023 10:30:31.335,7.30E-09
08/06/2023 10:30:32.347,7.30E-09
08/06/2023 10:30:33.358,7.30E-09
08/06/2023 10:30:35.369,7.30E-09
08/06/2023 10:30:37.368,7.30E-09
08/06/2023 10:30:39.368,7.30E-09
08/06/2023 10:30:41.368,7.30E-09
08/06/2023 10:30:43.368,7.30E-09
08/06/2023 10:30:44.378,7.30E-09
08/06/2023 10:30:46.378,7.30E-09
08/06/2023 10:30:48.378,7.30E-09
08/06/2023 10:30:50.379,7.30E-09
08/06/2023 10:30:52.378,7.30E-09
08/06/2023 10:30:53.379,7.30E-09
08/06/2023 10:30:54.398,7.30E-09
08/06/2023 10:30:56.398,7.30E-09
08/06/2023 10:30:58.399,7.30E-09
08/06/2023 10:30:59.420,7.30E-09
08/06/2023 10:31:00.440,7.30E-09
08/06/2023 10:31:01.458,7.30E-09
08/06/2023 10:31:03.458,7.30E-09
08/06/2023 10:31:04.460,7.30E-09
08/06/2023 10:31:05.480,7.30E-09
08/06/2023 10:31:06.498,7.30E-09
08/06/2023 10:31:08.499,7.30E-09
08/06/2023 10:31:10.498,7.30E-09
08/06/2023 10:31:12.498,7.30E-09
08/06/2023 10:31:14.497,7.30E-09
08/06/2023 10:31:16.498,7.30E-09
08/06/2023 10:31:18.497,7.30E-09
08/06/2023 10:31:19.498,7.30E-09
08/06/2023 10:31:21.498,7.30E-09
08/06/2023 10:31:23.498,7.30E-09
08/06/2023 10:31:25.498,7.30E-09
08/06/2023 10:31:27.498,7.30E-09
08/06/2023 10:31:29.498,7.30E-09
08/06/2023 10:31:31.502,7.30E-09
08/06/2023 10:31:32.520,7.30E-09
08/06/2023 10:31:33.539,7.30E-09
08/06/2023 10:31:35.539,7.30E-09
08/06/2023 10:31:37.539,7.30E-09
08/06/2023 10:31:39.538,7.30E-09
08/06/2023 10:31:41.539,7.30E-09
08/06/2023 10:31:43.539,7.30E-09
08/06/2023 10:31:44.558,7.30E-09
08/06/2023 10:31:46.557,7.30E-09
08/06/2023 10:31:48.556,7.30E-09
08/06/2023 10:31:49.560,7.30E-09
08/06/2023 10:31:50.579,7.30E-09
08/06/2023 10:31:51.600,7.30E-09
