'EPIC O.Forward.MV Log File

'Date,O.Forward.MV
08/06/2023 14:23:15.940,308.1
08/06/2023 14:23:16.959,307.5
08/06/2023 14:23:17.981,305.6
08/06/2023 14:23:18.987,307.5
08/06/2023 14:23:19.999,307.5
08/06/2023 14:23:21.019,305.0
08/06/2023 14:23:22.039,307.5
08/06/2023 14:23:23.051,308.1
08/06/2023 14:23:24.061,305.0
08/06/2023 14:23:25.086,306.9
08/06/2023 14:23:26.094,305.6
08/06/2023 14:23:27.111,307.5
08/06/2023 14:23:28.132,306.2
08/06/2023 14:23:29.144,306.2
08/06/2023 14:23:30.162,307.5
08/06/2023 14:23:31.174,306.9
08/06/2023 14:23:32.190,308.1
08/06/2023 14:23:33.203,308.1
08/06/2023 14:23:34.216,306.9
08/06/2023 14:23:35.231,306.2
08/06/2023 14:23:40.307,305.6
08/06/2023 14:23:41.322,306.9
08/06/2023 14:23:42.335,306.2
08/06/2023 14:23:48.428,308.1
08/06/2023 14:23:49.449,306.2
08/06/2023 14:23:50.463,308.1
08/06/2023 14:23:51.475,305.0
08/06/2023 14:23:52.489,306.2
08/06/2023 14:23:53.500,306.9
08/06/2023 14:23:55.519,308.1
08/06/2023 14:23:56.540,306.2
08/06/2023 14:23:57.554,305.6
08/06/2023 14:23:58.563,306.9
08/06/2023 14:23:59.583,306.9
08/06/2023 14:24:05.684,305.0
08/06/2023 14:24:06.692,307.5
08/06/2023 14:24:07.708,305.6
08/06/2023 14:24:08.721,305.0
08/06/2023 14:24:09.732,306.9
08/06/2023 14:24:10.753,306.9
08/06/2023 14:24:15.825,305.6
08/06/2023 14:24:16.843,306.2
08/06/2023 14:24:23.967,307.5
08/06/2023 14:24:24.996,306.2
08/06/2023 14:24:26.017,306.9
08/06/2023 14:24:28.056,307.5
08/06/2023 14:24:29.066,307.5
08/06/2023 14:24:30.100,306.2
08/06/2023 14:24:31.108,308.1
08/06/2023 14:24:32.119,306.9
08/06/2023 14:24:33.139,306.9
08/06/2023 14:24:34.159,305.0
08/06/2023 14:24:35.189,306.2
08/06/2023 14:24:36.205,306.9
08/06/2023 14:24:41.264,308.7
08/06/2023 14:24:42.280,306.2
08/06/2023 14:24:43.300,307.5
08/06/2023 14:24:44.311,307.5
08/06/2023 14:24:45.330,306.2
08/06/2023 14:24:46.352,307.5
08/06/2023 14:24:47.371,307.5
08/06/2023 14:24:48.394,306.2
08/06/2023 14:24:49.415,306.9
08/06/2023 14:24:54.488,308.1
08/06/2023 14:24:55.508,306.2
08/06/2023 14:24:56.522,307.5
08/06/2023 14:24:57.533,307.5
08/06/2023 14:24:59.559,305.0
08/06/2023 14:25:00.581,306.9
08/06/2023 14:25:01.601,308.1
08/06/2023 14:25:02.633,307.5
08/06/2023 14:25:04.676,306.2
08/06/2023 14:25:05.684,305.0
08/06/2023 14:25:06.703,306.9
08/06/2023 14:25:07.715,308.1
08/06/2023 14:25:08.730,306.2
08/06/2023 14:25:09.751,306.2
08/06/2023 14:25:10.766,308.1
08/06/2023 14:25:11.782,305.0
08/06/2023 14:25:12.804,307.5
08/06/2023 14:25:13.834,305.6
08/06/2023 14:25:14.847,306.9
08/06/2023 14:25:15.858,306.2
08/06/2023 14:25:17.891,305.6
08/06/2023 14:25:18.904,307.5
08/06/2023 14:25:19.925,306.9
08/06/2023 14:25:21.964,305.6
08/06/2023 14:25:22.985,306.9
08/06/2023 14:25:23.996,306.9
08/06/2023 14:25:30.102,305.6
08/06/2023 14:25:31.114,306.2
08/06/2023 14:25:33.143,307.5
08/06/2023 14:25:34.164,306.2
08/06/2023 14:25:35.194,306.9
08/06/2023 14:25:36.212,305.6
08/06/2023 14:25:37.223,306.2
08/06/2023 14:25:38.239,304.4
08/06/2023 14:25:39.259,306.2
08/06/2023 14:25:40.268,305.6
08/06/2023 14:25:45.346,307.5
08/06/2023 14:25:46.365,307.5
08/06/2023 14:25:47.377,305.6
08/06/2023 14:25:48.389,305.6
08/06/2023 14:25:51.439,306.9
08/06/2023 14:25:52.448,305.6
08/06/2023 14:25:53.467,306.9
08/06/2023 14:25:54.479,305.6
08/06/2023 14:25:55.497,304.4
08/06/2023 14:25:56.519,308.1
08/06/2023 14:25:57.542,306.2
08/06/2023 14:25:58.568,306.2
08/06/2023 14:26:01.614,305.0
08/06/2023 14:26:02.624,306.2
08/06/2023 14:26:03.635,306.2
08/06/2023 14:26:05.668,307.5
08/06/2023 14:26:06.691,306.2
08/06/2023 14:26:07.705,306.9
08/06/2023 14:26:16.858,307.5
08/06/2023 14:26:17.872,307.5
08/06/2023 14:26:18.891,305.6
08/06/2023 14:26:19.911,306.9
08/06/2023 14:26:20.921,306.9
08/06/2023 14:26:28.023,304.4
08/06/2023 14:26:29.042,306.2
08/06/2023 14:26:30.062,306.9
08/06/2023 14:26:32.097,307.5
08/06/2023 14:26:33.110,306.9
08/06/2023 14:26:34.121,305.6
08/06/2023 14:26:35.134,305.6
08/06/2023 14:26:37.158,306.9
08/06/2023 14:26:38.171,305.0
08/06/2023 14:26:39.191,306.2
08/06/2023 14:26:40.202,306.9
08/06/2023 14:26:42.242,305.0
08/06/2023 14:26:43.254,305.0
08/06/2023 14:26:44.264,306.9
08/06/2023 14:26:45.283,305.0
08/06/2023 14:26:46.302,308.1
08/06/2023 14:26:47.315,305.0
08/06/2023 14:26:48.329,307.5
08/06/2023 14:26:49.347,305.6
08/06/2023 14:26:50.367,306.9
08/06/2023 14:26:51.383,304.4
08/06/2023 14:26:52.392,306.9
08/06/2023 14:26:53.429,306.9
08/06/2023 14:26:55.453,305.6
08/06/2023 14:26:56.466,306.2
08/06/2023 14:26:58.499,306.9
08/06/2023 14:26:59.511,306.9
08/06/2023 14:27:02.577,305.0
08/06/2023 14:27:03.597,307.5
08/06/2023 14:27:04.609,305.0
08/06/2023 14:27:05.625,305.0
08/06/2023 14:27:10.704,307.5
08/06/2023 14:27:11.714,306.9
08/06/2023 14:27:13.750,305.6
08/06/2023 14:27:14.766,306.9
08/06/2023 14:27:15.786,306.2
08/06/2023 14:27:16.801,307.5
08/06/2023 14:27:17.808,307.5
08/06/2023 14:27:19.842,306.2
08/06/2023 14:27:20.857,307.5
08/06/2023 14:27:21.869,306.2
08/06/2023 14:27:22.878,306.9
08/06/2023 14:27:34.086,308.1
08/06/2023 14:27:35.099,307.5
08/06/2023 14:27:36.121,305.0
08/06/2023 14:27:37.138,306.2
08/06/2023 14:27:38.151,305.0
08/06/2023 14:27:39.162,306.2
08/06/2023 14:27:40.174,307.5
08/06/2023 14:27:41.188,307.5
08/06/2023 14:27:44.237,306.2
08/06/2023 14:27:45.255,306.2
08/06/2023 14:27:51.369,308.1
08/06/2023 14:27:52.381,306.9
08/06/2023 14:27:53.401,306.9
08/06/2023 14:27:57.464,308.1
08/06/2023 14:27:58.478,308.1
08/06/2023 14:27:59.491,306.2
08/06/2023 14:28:00.512,307.5
08/06/2023 14:28:01.516,306.2
08/06/2023 14:28:02.536,306.9
08/06/2023 14:28:07.622,305.0
08/06/2023 14:28:08.638,306.9
08/06/2023 14:28:09.662,306.2
08/06/2023 14:28:12.709,305.0
08/06/2023 14:28:13.722,306.9
08/06/2023 14:28:14.737,304.4
08/06/2023 14:28:15.746,306.9
08/06/2023 14:28:16.768,305.0
08/06/2023 14:28:17.782,305.6
08/06/2023 14:28:19.805,306.2
08/06/2023 14:28:20.829,306.2
08/06/2023 14:28:22.863,307.5
08/06/2023 14:28:23.878,305.0
08/06/2023 14:28:24.898,305.6
08/06/2023 14:28:25.909,308.1
08/06/2023 14:28:26.928,306.9
08/06/2023 14:28:27.940,307.5
08/06/2023 14:28:33.030,305.6
08/06/2023 14:28:34.046,306.9
08/06/2023 14:28:35.066,308.1
08/06/2023 14:28:36.076,306.2
08/06/2023 14:28:37.091,308.1
08/06/2023 14:28:38.102,305.6
08/06/2023 14:28:39.112,306.2
08/06/2023 14:28:42.187,307.5
08/06/2023 14:28:43.202,307.5
08/06/2023 14:28:44.220,306.2
08/06/2023 14:28:45.233,306.9
08/06/2023 14:28:49.299,307.5
08/06/2023 14:28:50.320,307.5
08/06/2023 14:28:51.330,306.2
08/06/2023 14:28:52.346,306.2
08/06/2023 14:28:59.471,307.5
08/06/2023 14:29:00.492,305.6
08/06/2023 14:29:01.503,306.2
08/06/2023 14:29:07.578,307.5
08/06/2023 14:29:08.599,306.2
08/06/2023 14:29:09.628,306.9
08/06/2023 14:29:10.638,305.6
08/06/2023 14:29:11.659,304.4
08/06/2023 14:29:12.679,307.5
08/06/2023 14:29:13.689,306.9
08/06/2023 14:29:14.719,305.6
08/06/2023 14:29:15.731,306.2
08/06/2023 14:29:18.784,306.9
08/06/2023 14:29:19.796,305.6
08/06/2023 14:29:20.810,305.6
08/06/2023 14:29:21.823,307.5
08/06/2023 14:29:22.843,306.2
08/06/2023 14:29:23.851,306.9
08/06/2023 14:29:30.966,309.4
08/06/2023 14:29:31.996,309.4
08/06/2023 14:29:33.007,305.0
08/06/2023 14:29:34.028,306.9
08/06/2023 14:29:35.050,305.6
08/06/2023 14:29:36.064,307.5
08/06/2023 14:29:37.079,307.5
08/06/2023 14:29:38.090,306.2
08/06/2023 14:29:39.102,306.9
08/06/2023 14:29:43.169,305.0
08/06/2023 14:29:44.190,305.6
08/06/2023 14:29:48.251,306.9
08/06/2023 14:29:49.263,306.2
08/06/2023 14:29:51.300,305.0
08/06/2023 14:29:52.312,306.9
08/06/2023 14:29:53.330,306.2
08/06/2023 14:29:55.375,305.6
08/06/2023 14:29:56.391,306.2
08/06/2023 14:29:58.423,306.9
08/06/2023 14:29:59.443,305.6
08/06/2023 14:30:00.455,306.2
08/06/2023 14:30:02.491,308.1
08/06/2023 14:30:03.512,306.2
08/06/2023 14:30:04.523,307.5
08/06/2023 14:30:05.532,306.9
08/06/2023 14:30:07.564,306.2
08/06/2023 14:30:08.577,307.5
08/06/2023 14:30:09.586,305.6
08/06/2023 14:30:10.598,307.5
08/06/2023 14:30:11.615,308.7
08/06/2023 14:30:12.623,306.2
08/06/2023 14:30:13.645,306.9
08/06/2023 14:30:15.669,307.5
08/06/2023 14:30:16.685,306.2
08/06/2023 14:30:17.698,306.9
08/06/2023 14:30:19.743,303.7
08/06/2023 14:30:20.754,306.2
08/06/2023 14:30:21.767,305.0
08/06/2023 14:30:22.780,305.0
08/06/2023 14:30:23.793,307.5
08/06/2023 14:30:24.806,306.9
08/06/2023 14:30:25.825,305.0
08/06/2023 14:30:26.845,306.2
08/06/2023 14:30:27.865,308.1
08/06/2023 14:30:28.885,305.0
08/06/2023 14:30:29.906,305.6
08/06/2023 14:30:31.939,306.9
08/06/2023 14:30:32.950,309.4
08/06/2023 14:30:33.961,306.9
08/06/2023 14:30:34.987,306.9
08/06/2023 14:30:40.059,305.0
08/06/2023 14:30:41.080,306.2
08/06/2023 14:30:42.093,305.6
08/06/2023 14:30:43.113,306.9
08/06/2023 14:30:44.134,306.2
08/06/2023 14:30:47.183,305.0
08/06/2023 14:30:48.206,305.6
08/06/2023 14:30:49.222,306.9
08/06/2023 14:30:50.236,305.6
08/06/2023 14:30:51.247,305.6
08/06/2023 14:30:54.293,304.4
08/06/2023 14:30:55.313,304.4
08/06/2023 14:30:56.329,305.6
08/06/2023 14:30:57.341,306.2
08/06/2023 14:30:59.374,307.5
08/06/2023 14:31:00.390,306.9
08/06/2023 14:31:03.431,306.2
08/06/2023 14:31:04.441,306.9
08/06/2023 14:31:11.563,307.5
08/06/2023 14:31:12.573,306.9
08/06/2023 14:31:14.607,305.6
08/06/2023 14:31:15.626,306.2
08/06/2023 14:31:19.676,307.5
08/06/2023 14:31:20.687,306.9
08/06/2023 14:31:21.707,305.6
08/06/2023 14:31:22.718,306.2
08/06/2023 14:31:24.744,307.5
08/06/2023 14:31:25.755,305.6
08/06/2023 14:31:26.781,305.0
08/06/2023 14:31:27.795,306.2
08/06/2023 14:31:28.815,307.5
08/06/2023 14:31:29.829,306.9
08/06/2023 14:31:31.865,306.2
08/06/2023 14:31:32.879,306.9
08/06/2023 14:31:35.925,307.5
08/06/2023 14:31:36.944,306.9
08/06/2023 14:31:39.983,305.6
08/06/2023 14:31:40.990,306.2
08/06/2023 14:31:43.019,308.1
08/06/2023 14:31:44.031,306.2
08/06/2023 14:31:45.045,306.2
08/06/2023 14:31:46.059,308.1
08/06/2023 14:31:47.081,305.0
08/06/2023 14:31:48.107,306.9
08/06/2023 14:31:49.128,306.9
08/06/2023 14:31:57.250,305.0
08/06/2023 14:31:58.265,306.9
08/06/2023 14:31:59.289,306.2
08/06/2023 14:32:01.321,305.6
08/06/2023 14:32:02.342,305.6
08/06/2023 14:32:05.383,306.9
08/06/2023 14:32:06.395,306.2
08/06/2023 14:32:11.473,308.7
08/06/2023 14:32:12.484,306.9
08/06/2023 14:32:13.498,306.9
08/06/2023 14:32:14.520,308.7
08/06/2023 14:32:15.536,308.7
08/06/2023 14:32:16.547,306.9
08/06/2023 14:32:17.558,305.6
08/06/2023 14:32:18.569,306.2
08/06/2023 14:32:19.586,304.4
08/06/2023 14:32:20.609,305.6
08/06/2023 14:32:21.618,305.6
08/06/2023 14:32:26.700,306.9
08/06/2023 14:32:27.720,306.2
08/06/2023 14:32:28.735,307.5
08/06/2023 14:32:29.761,307.5
08/06/2023 14:32:30.774,305.0
08/06/2023 14:32:31.799,305.0
08/06/2023 14:32:34.844,306.2
08/06/2023 14:32:35.856,306.9
08/06/2023 14:32:42.968,305.0
08/06/2023 14:32:43.987,306.2
08/06/2023 14:32:45.002,305.6
08/06/2023 14:32:48.061,305.0
08/06/2023 14:32:49.072,308.1
08/06/2023 14:32:50.090,306.9
08/06/2023 14:32:51.109,308.1
08/06/2023 14:32:52.131,306.9
08/06/2023 14:32:53.149,308.1
08/06/2023 14:32:54.173,308.1
08/06/2023 14:32:55.190,305.6
08/06/2023 14:32:56.204,305.6
08/06/2023 14:32:59.254,307.5
08/06/2023 14:33:00.274,305.0
08/06/2023 14:33:01.297,307.5
08/06/2023 14:33:02.309,307.5
08/06/2023 14:33:03.320,306.2
08/06/2023 14:33:04.341,307.5
08/06/2023 14:33:05.363,304.4
08/06/2023 14:33:06.383,307.5
08/06/2023 14:33:07.401,305.0
08/06/2023 14:33:08.421,306.9
08/06/2023 14:33:09.435,305.0
08/06/2023 14:33:10.450,304.4
08/06/2023 14:33:11.473,307.5
08/06/2023 14:33:12.481,307.5
08/06/2023 14:33:13.493,305.0
08/06/2023 14:33:14.504,304.4
08/06/2023 14:33:18.552,308.1
08/06/2023 14:33:19.564,305.6
08/06/2023 14:33:20.575,306.9
08/06/2023 14:33:21.595,308.1
08/06/2023 14:33:22.607,306.9
08/06/2023 14:33:23.623,307.5
08/06/2023 14:33:28.699,305.0
08/06/2023 14:33:29.724,305.0
08/06/2023 14:33:30.739,307.5
08/06/2023 14:33:31.755,306.9
08/06/2023 14:33:32.765,305.0
08/06/2023 14:33:33.787,305.6
08/06/2023 14:33:35.804,306.2
08/06/2023 14:33:36.814,307.5
08/06/2023 14:33:37.826,305.6
08/06/2023 14:33:38.842,306.2
08/06/2023 14:33:43.898,308.1
08/06/2023 14:33:44.909,306.9
08/06/2023 14:33:45.927,305.0
08/06/2023 14:33:46.922,305.0
08/06/2023 14:33:47.928,307.5
08/06/2023 14:33:48.945,307.5
08/06/2023 14:33:49.961,306.2
08/06/2023 14:33:50.975,305.6
08/06/2023 14:33:51.999,308.7
08/06/2023 14:33:53.019,305.6
08/06/2023 14:33:54.036,306.2
08/06/2023 14:33:55.051,307.5
08/06/2023 14:33:56.066,306.9
08/06/2023 14:33:57.080,305.6
08/06/2023 14:33:58.094,306.2
08/06/2023 14:33:59.100,308.1
08/06/2023 14:34:00.124,306.2
08/06/2023 14:34:01.145,306.2
08/06/2023 14:34:03.171,305.0
08/06/2023 14:34:04.191,306.9
08/06/2023 14:34:05.208,305.6
08/06/2023 14:34:06.220,305.6
08/06/2023 14:34:07.239,307.5
08/06/2023 14:34:08.250,305.6
08/06/2023 14:34:09.260,305.6
08/06/2023 14:34:10.292,307.5
08/06/2023 14:34:11.304,305.6
08/06/2023 14:34:12.314,306.9
08/06/2023 14:34:13.328,306.2
08/06/2023 14:34:17.390,305.6
08/06/2023 14:34:18.410,306.2
08/06/2023 14:34:22.469,307.5
08/06/2023 14:34:23.485,306.2
08/06/2023 14:34:24.498,305.6
08/06/2023 14:34:25.519,306.9
08/06/2023 14:34:26.538,306.2
08/06/2023 14:34:29.574,308.1
08/06/2023 14:34:30.585,306.9
08/06/2023 14:34:31.599,306.9
08/06/2023 14:34:38.692,305.6
08/06/2023 14:34:39.701,306.9
08/06/2023 14:34:40.715,307.5
08/06/2023 14:34:44.785,305.6
08/06/2023 14:34:45.802,307.5
08/06/2023 14:34:46.823,307.5
08/06/2023 14:34:50.900,305.6
08/06/2023 14:34:51.921,306.2
08/06/2023 14:34:53.961,306.9
08/06/2023 14:34:54.973,305.6
08/06/2023 14:34:55.985,306.2
08/06/2023 14:34:59.031,306.9
08/06/2023 14:35:00.052,306.9
08/06/2023 14:35:01.068,305.6
08/06/2023 14:35:02.079,305.0
08/06/2023 14:35:04.113,307.5
08/06/2023 14:35:05.122,306.2
08/06/2023 14:35:06.144,307.5
08/06/2023 14:35:07.161,307.5
08/06/2023 14:35:09.208,306.2
08/06/2023 14:35:10.218,306.9
08/06/2023 14:35:13.265,307.5
08/06/2023 14:35:14.285,306.9
08/06/2023 14:35:18.345,306.2
08/06/2023 14:35:19.358,306.2
08/06/2023 14:35:20.375,308.1
08/06/2023 14:35:21.387,308.1
08/06/2023 14:35:22.400,305.6
08/06/2023 14:35:23.422,308.1
08/06/2023 14:35:24.437,306.9
08/06/2023 14:35:25.445,306.9
08/06/2023 14:35:27.480,305.0
08/06/2023 14:35:28.491,307.5
08/06/2023 14:35:29.524,307.5
08/06/2023 14:35:38.659,306.2
08/06/2023 14:35:39.670,305.6
08/06/2023 14:35:40.696,306.9
08/06/2023 14:35:41.702,306.2
08/06/2023 14:35:44.758,305.0
08/06/2023 14:35:45.781,306.9
08/06/2023 14:35:46.793,308.1
08/06/2023 14:35:47.816,305.6
08/06/2023 14:35:48.831,306.9
08/06/2023 14:35:49.843,305.0
08/06/2023 14:35:50.853,306.9
08/06/2023 14:35:51.872,305.6
08/06/2023 14:35:52.882,304.4
08/06/2023 14:35:53.896,306.2
08/06/2023 14:35:54.920,306.2
08/06/2023 14:35:55.942,305.0
08/06/2023 14:35:56.954,306.2
08/06/2023 14:35:57.966,305.6
08/06/2023 14:35:58.988,306.9
08/06/2023 14:35:59.998,307.5
08/06/2023 14:36:03.047,305.6
08/06/2023 14:36:04.057,305.0
08/06/2023 14:36:05.080,306.2
08/06/2023 14:36:06.099,305.6
08/06/2023 14:36:07.106,307.5
08/06/2023 14:36:08.126,306.9
08/06/2023 14:36:09.137,305.6
08/06/2023 14:36:10.152,306.2
08/06/2023 14:36:11.167,308.1
08/06/2023 14:36:12.187,306.2
08/06/2023 14:36:13.201,305.6
08/06/2023 14:36:14.216,308.1
08/06/2023 14:36:15.230,306.9
08/06/2023 14:36:16.256,305.6
08/06/2023 14:36:17.268,305.6
08/06/2023 14:36:19.290,306.9
08/06/2023 14:36:20.310,305.6
08/06/2023 14:36:21.331,306.9
08/06/2023 14:36:22.343,306.2
08/06/2023 14:36:27.443,308.1
08/06/2023 14:36:28.461,305.6
08/06/2023 14:36:29.470,306.9
08/06/2023 14:36:30.481,306.9
08/06/2023 14:36:32.515,305.6
08/06/2023 14:36:33.533,305.6
08/06/2023 14:36:34.555,306.9
08/06/2023 14:36:35.569,303.1
08/06/2023 14:36:36.584,306.2
08/06/2023 14:36:37.596,306.2
08/06/2023 14:36:42.683,308.1
08/06/2023 14:36:43.693,306.9
08/06/2023 14:36:44.708,306.9
08/06/2023 14:36:47.768,305.6
08/06/2023 14:36:48.778,306.2
08/06/2023 14:36:50.811,307.5
08/06/2023 14:36:51.826,306.9
08/06/2023 14:36:54.875,304.4
08/06/2023 14:36:55.889,305.6
08/06/2023 14:36:56.911,305.6
08/06/2023 14:36:57.927,307.5
08/06/2023 14:36:58.948,307.5
08/06/2023 14:37:00.971,305.0
08/06/2023 14:37:01.986,306.2
08/06/2023 14:37:03.000,306.2
08/06/2023 14:37:05.028,305.0
08/06/2023 14:37:06.051,306.9
08/06/2023 14:37:07.070,304.4
08/06/2023 14:37:08.083,306.9
08/06/2023 14:37:09.100,306.9
08/06/2023 14:37:16.205,305.6
08/06/2023 14:37:17.217,309.4
08/06/2023 14:37:18.234,306.2
08/06/2023 14:37:19.255,306.2
08/06/2023 14:37:22.299,309.4
08/06/2023 14:37:23.306,306.2
08/06/2023 14:37:24.323,306.2
08/06/2023 14:37:25.340,307.5
08/06/2023 14:37:26.351,307.5
08/06/2023 14:37:28.382,306.2
08/06/2023 14:37:29.392,306.2
08/06/2023 14:37:32.449,308.1
08/06/2023 14:37:33.469,307.5
08/06/2023 14:37:34.486,305.6
08/06/2023 14:37:35.503,305.6
08/06/2023 14:37:37.534,308.1
08/06/2023 14:37:38.543,305.0
08/06/2023 14:37:39.566,305.0
08/06/2023 14:37:41.599,307.5
08/06/2023 14:37:42.608,306.9
08/06/2023 14:37:43.617,305.6
08/06/2023 14:37:44.642,307.5
08/06/2023 14:37:45.661,306.9
08/06/2023 14:37:47.696,305.0
08/06/2023 14:37:48.723,306.2
08/06/2023 14:37:49.737,306.9
08/06/2023 14:37:51.762,307.5
08/06/2023 14:37:52.782,305.0
08/06/2023 14:37:53.794,306.9
08/06/2023 14:37:54.805,305.6
08/06/2023 14:37:55.823,305.6
08/06/2023 14:37:56.836,307.5
08/06/2023 14:37:57.848,306.9
08/06/2023 14:37:58.871,305.6
08/06/2023 14:37:59.886,306.2
08/06/2023 14:38:01.916,306.9
08/06/2023 14:38:02.934,306.2
08/06/2023 14:38:03.956,307.5
08/06/2023 14:38:04.967,305.0
08/06/2023 14:38:05.978,307.5
08/06/2023 14:38:06.998,306.9
08/06/2023 14:38:09.044,305.0
08/06/2023 14:38:10.060,307.5
08/06/2023 14:38:11.072,306.9
08/06/2023 14:38:15.147,306.2
08/06/2023 14:38:16.159,306.2
08/06/2023 14:38:19.208,307.5
08/06/2023 14:38:20.219,305.6
08/06/2023 14:38:21.230,306.2
08/06/2023 14:38:26.302,306.9
08/06/2023 14:38:27.315,306.9
08/06/2023 14:38:33.400,305.6
08/06/2023 14:38:34.416,305.6
08/06/2023 14:38:36.445,306.9
08/06/2023 14:38:37.473,305.0
08/06/2023 14:38:38.494,308.1
08/06/2023 14:38:39.504,307.5
08/06/2023 14:38:41.525,306.2
08/06/2023 14:38:42.547,306.2
08/06/2023 14:38:44.574,307.5
08/06/2023 14:38:45.594,306.9
08/06/2023 14:38:47.628,305.6
08/06/2023 14:38:48.637,305.0
08/06/2023 14:38:49.656,306.2
08/06/2023 14:38:50.677,305.6
08/06/2023 14:38:53.723,305.0
08/06/2023 14:38:54.738,306.2
08/06/2023 14:38:55.749,306.2
08/06/2023 14:38:58.801,305.0
08/06/2023 14:38:59.814,305.6
08/06/2023 14:39:00.827,306.9
08/06/2023 14:39:01.839,306.9
08/06/2023 14:39:07.936,305.6
08/06/2023 14:39:08.958,306.9
08/06/2023 14:39:09.970,306.2
08/06/2023 14:39:10.982,305.0
08/06/2023 14:39:11.998,306.9
08/06/2023 14:39:13.020,306.2
08/06/2023 14:39:16.067,305.0
08/06/2023 14:39:17.089,307.5
08/06/2023 14:39:18.112,305.6
08/06/2023 14:39:19.122,305.6
08/06/2023 14:39:21.152,306.9
08/06/2023 14:39:22.176,304.4
08/06/2023 14:39:23.189,308.1
08/06/2023 14:39:24.212,303.7
08/06/2023 14:39:25.231,304.4
08/06/2023 14:39:26.243,306.2
08/06/2023 14:39:27.252,308.1
08/06/2023 14:39:28.263,306.2
08/06/2023 14:39:29.287,305.0
08/06/2023 14:39:30.304,304.4
08/06/2023 14:39:32.336,303.1
08/06/2023 14:39:33.349,303.7
08/06/2023 14:39:34.361,305.0
08/06/2023 14:39:35.372,310.6
08/06/2023 14:39:36.394,305.0
08/06/2023 14:39:37.425,305.6
08/06/2023 14:39:39.456,307.5
08/06/2023 14:39:40.468,305.0
08/06/2023 14:39:41.485,307.5
08/06/2023 14:39:42.493,305.6
08/06/2023 14:39:43.504,305.6
08/06/2023 14:39:45.538,304.4
08/06/2023 14:39:46.552,305.0
08/06/2023 14:39:47.565,306.9
08/06/2023 14:39:48.576,306.2
08/06/2023 14:39:50.600,308.7
08/06/2023 14:39:51.627,307.5
08/06/2023 14:39:52.646,307.5
08/06/2023 14:39:53.658,306.2
08/06/2023 14:39:54.688,305.0
08/06/2023 14:39:55.708,306.9
08/06/2023 14:39:56.721,305.6
08/06/2023 14:39:57.740,306.9
08/06/2023 14:39:58.758,306.2
08/06/2023 14:40:01.815,305.6
08/06/2023 14:40:02.830,307.5
08/06/2023 14:40:03.851,307.5
08/06/2023 14:40:04.869,306.2
08/06/2023 14:40:05.880,305.6
08/06/2023 14:40:14.033,305.0
08/06/2023 14:40:15.051,306.2
08/06/2023 14:40:16.060,308.1
08/06/2023 14:40:17.074,306.9
08/06/2023 14:40:18.092,306.9
08/06/2023 14:40:19.114,305.0
08/06/2023 14:40:20.143,304.4
08/06/2023 14:40:22.181,306.2
08/06/2023 14:40:23.196,305.6
08/06/2023 14:40:29.294,307.5
08/06/2023 14:40:30.312,306.9
08/06/2023 14:40:31.329,305.0
08/06/2023 14:40:32.348,307.5
08/06/2023 14:40:33.367,307.5
08/06/2023 14:40:34.386,305.6
08/06/2023 14:40:35.408,305.6
08/06/2023 14:40:36.418,306.9
08/06/2023 14:40:37.437,306.2
08/06/2023 14:40:55.742,304.4
08/06/2023 14:40:56.762,304.4
08/06/2023 14:40:57.782,307.5
08/06/2023 14:40:58.794,311.2
08/06/2023 14:40:59.811,306.9
08/06/2023 14:41:00.820,310.0
08/06/2023 14:41:01.840,306.2
08/06/2023 14:41:02.861,308.1
08/06/2023 14:41:03.870,308.1
08/06/2023 14:41:04.889,305.0
08/06/2023 14:41:05.900,304.4
08/06/2023 14:41:06.924,307.5
08/06/2023 14:41:07.933,308.1
08/06/2023 14:41:08.942,306.9
08/06/2023 14:41:09.953,306.9
08/06/2023 14:41:15.032,308.1
08/06/2023 14:41:16.043,306.9
08/06/2023 14:41:17.060,308.7
08/06/2023 14:41:18.085,305.6
08/06/2023 14:41:19.096,306.2
08/06/2023 14:41:21.120,306.9
08/06/2023 14:41:22.150,306.2
08/06/2023 14:41:27.255,305.6
08/06/2023 14:41:28.266,306.2
08/06/2023 14:41:32.306,306.9
08/06/2023 14:41:33.317,305.6
08/06/2023 14:41:34.345,307.5
08/06/2023 14:41:35.358,306.2
08/06/2023 14:41:36.367,306.2
08/06/2023 14:41:42.456,307.5
08/06/2023 14:41:43.471,307.5
08/06/2023 14:41:45.517,306.2
08/06/2023 14:41:46.527,306.9
08/06/2023 14:41:48.558,305.0
08/06/2023 14:41:49.581,306.2
08/06/2023 14:41:50.596,307.5
08/06/2023 14:41:51.610,306.2
08/06/2023 14:41:52.629,306.2
08/06/2023 14:41:54.657,308.7
08/06/2023 14:41:55.668,305.6
08/06/2023 14:41:56.678,305.0
08/06/2023 14:41:57.690,306.2
08/06/2023 14:41:58.706,308.1
08/06/2023 14:41:59.721,305.0
08/06/2023 14:42:00.735,304.4
08/06/2023 14:42:01.746,306.2
08/06/2023 14:42:02.756,304.4
08/06/2023 14:42:03.769,306.2
08/06/2023 14:42:04.792,306.2
08/06/2023 14:42:05.810,303.7
08/06/2023 14:42:06.819,303.7
08/06/2023 14:42:07.835,306.9
08/06/2023 14:42:08.844,303.7
08/06/2023 14:42:09.856,306.2
08/06/2023 14:42:10.869,304.4
08/06/2023 14:42:11.877,305.6
