'EPIC MIG.PG.GS Log File

'Date,MIG.PG.GS
08/06/2023 14:01:38.209,19.00
08/06/2023 14:01:39.210,19.00
08/06/2023 14:01:40.222,19.00
08/06/2023 14:01:41.234,19.00
08/06/2023 14:01:42.249,19.00
08/06/2023 14:01:43.267,19.00
08/06/2023 14:01:44.276,19.00
08/06/2023 14:01:45.280,19.00
08/06/2023 14:01:46.298,19.00
08/06/2023 14:01:48.312,19.00
08/06/2023 14:01:49.314,19.00
08/06/2023 14:01:50.324,19.00
08/06/2023 14:01:51.326,19.00
08/06/2023 14:01:52.345,19.00
08/06/2023 14:01:53.355,19.00
08/06/2023 14:01:54.360,19.00
08/06/2023 14:01:56.365,19.00
08/06/2023 14:01:57.380,19.00
08/06/2023 14:01:58.386,19.00
08/06/2023 14:01:59.388,19.00
08/06/2023 14:02:00.396,19.00
08/06/2023 14:02:01.400,19.00
08/06/2023 14:02:02.421,19.00
08/06/2023 14:02:04.421,19.00
08/06/2023 14:02:06.424,19.00
08/06/2023 14:02:07.435,19.00
08/06/2023 14:02:08.447,19.00
08/06/2023 14:02:09.470,19.00
08/06/2023 14:02:10.487,19.00
08/06/2023 14:02:11.504,19.00
08/06/2023 14:02:12.512,19.00
08/06/2023 14:02:14.514,19.00
08/06/2023 14:02:15.521,19.00
08/06/2023 14:02:16.532,19.00
08/06/2023 14:02:18.534,19.00
08/06/2023 14:02:19.554,19.00
08/06/2023 14:02:20.566,19.00
08/06/2023 14:02:21.580,19.00
08/06/2023 14:02:22.587,19.00
08/06/2023 14:02:23.608,19.00
08/06/2023 14:02:24.621,19.00
08/06/2023 14:02:25.639,19.00
08/06/2023 14:02:27.643,19.00
08/06/2023 14:02:28.658,19.00
08/06/2023 14:02:29.660,19.00
08/06/2023 14:02:30.675,19.00
08/06/2023 14:02:31.701,19.00
08/06/2023 14:02:32.702,19.00
08/06/2023 14:02:33.705,19.00
08/06/2023 14:02:35.724,19.00
08/06/2023 14:02:36.744,19.00
08/06/2023 14:02:37.749,19.00
08/06/2023 14:02:38.755,19.00
08/06/2023 14:02:40.764,19.00
08/06/2023 14:02:42.767,19.00
08/06/2023 14:02:43.770,19.00
08/06/2023 14:02:44.794,19.00
08/06/2023 14:02:45.818,19.00
08/06/2023 14:02:46.828,19.00
08/06/2023 14:02:48.829,19.00
08/06/2023 14:02:49.831,19.00
08/06/2023 14:02:51.840,19.00
08/06/2023 14:02:52.861,19.00
08/06/2023 14:02:53.880,19.00
08/06/2023 14:02:54.900,19.00
08/06/2023 14:02:55.930,19.00
08/06/2023 14:02:56.947,19.00
08/06/2023 14:02:57.960,19.00
08/06/2023 14:02:58.983,19.00
08/06/2023 14:02:59.998,19.00
08/06/2023 14:03:01.003,19.00
08/06/2023 14:03:02.029,19.00
08/06/2023 14:03:03.038,19.00
08/06/2023 14:03:04.049,19.00
08/06/2023 14:03:05.062,19.00
08/06/2023 14:03:06.074,19.00
08/06/2023 14:03:07.098,19.00
08/06/2023 14:03:08.110,19.00
08/06/2023 14:03:09.126,19.00
08/06/2023 14:03:10.128,19.00
08/06/2023 14:03:12.134,19.00
08/06/2023 14:03:13.142,19.00
08/06/2023 14:03:14.150,19.00
08/06/2023 14:03:16.153,19.00
08/06/2023 14:03:17.156,19.00
08/06/2023 14:03:18.163,19.00
08/06/2023 14:03:19.174,19.00
08/06/2023 14:03:21.179,19.00
08/06/2023 14:03:22.189,19.00
08/06/2023 14:03:23.195,19.00
08/06/2023 14:03:24.212,19.00
08/06/2023 14:03:25.229,19.00
08/06/2023 14:03:26.244,19.00
08/06/2023 14:03:27.258,19.00
08/06/2023 14:03:28.262,19.00
08/06/2023 14:03:29.281,19.00
08/06/2023 14:03:30.291,19.00
08/06/2023 14:03:31.301,19.00
08/06/2023 14:03:32.315,19.00
08/06/2023 14:03:33.341,19.00
08/06/2023 14:03:34.355,19.00
08/06/2023 14:03:35.371,19.00
08/06/2023 14:03:37.388,19.00
08/06/2023 14:03:38.393,19.00
08/06/2023 14:03:40.396,19.00
08/06/2023 14:03:41.400,19.00
08/06/2023 14:03:43.403,19.00
08/06/2023 14:03:44.408,19.00
08/06/2023 14:03:45.412,19.00
08/06/2023 14:03:47.417,19.00
08/06/2023 14:03:48.424,19.00
08/06/2023 14:03:49.439,19.00
08/06/2023 14:03:50.450,19.00
08/06/2023 14:03:51.461,19.00
08/06/2023 14:03:52.473,19.00
08/06/2023 14:03:53.474,19.00
08/06/2023 14:03:54.494,19.00
08/06/2023 14:03:55.513,19.00
08/06/2023 14:03:56.519,19.00
08/06/2023 14:03:57.525,19.00
08/06/2023 14:03:58.539,19.00
08/06/2023 14:03:59.555,19.00
08/06/2023 14:04:00.568,19.00
08/06/2023 14:04:02.576,19.00
08/06/2023 14:04:03.586,19.00
08/06/2023 14:04:04.597,19.00
08/06/2023 14:04:05.611,19.00
08/06/2023 14:04:06.626,19.00
08/06/2023 14:04:07.637,19.00
08/06/2023 14:04:08.658,19.00
08/06/2023 14:04:09.668,19.00
08/06/2023 14:04:10.678,19.00
08/06/2023 14:04:11.686,19.00
08/06/2023 14:04:12.689,19.00
08/06/2023 14:04:13.706,19.00
08/06/2023 14:04:14.719,19.00
08/06/2023 14:04:15.737,19.00
08/06/2023 14:04:16.744,19.00
08/06/2023 14:04:17.749,19.00
08/06/2023 14:04:18.761,19.00
08/06/2023 14:04:19.779,19.00
08/06/2023 14:04:20.789,19.00
08/06/2023 14:04:22.799,19.00
08/06/2023 14:04:24.798,19.00
08/06/2023 14:04:25.806,19.00
08/06/2023 14:04:26.834,19.00
08/06/2023 14:04:28.840,19.00
08/06/2023 14:04:29.855,19.00
08/06/2023 14:04:30.865,19.00
08/06/2023 14:04:31.871,19.00
08/06/2023 14:04:32.889,19.00
08/06/2023 14:04:33.895,19.00
08/06/2023 14:04:34.909,19.00
08/06/2023 14:04:35.911,19.00
08/06/2023 14:04:36.924,19.00
08/06/2023 14:04:37.942,19.00
08/06/2023 14:04:38.948,19.00
08/06/2023 14:04:39.959,19.00
08/06/2023 14:04:40.963,19.00
08/06/2023 14:04:41.984,19.00
08/06/2023 14:04:44.003,19.00
08/06/2023 14:04:45.022,19.00
08/06/2023 14:04:46.036,19.00
08/06/2023 14:04:47.045,19.00
08/06/2023 14:04:48.054,19.00
08/06/2023 14:04:49.063,19.00
08/06/2023 14:04:50.082,19.00
08/06/2023 14:04:51.091,19.00
08/06/2023 14:04:52.092,19.00
08/06/2023 14:04:53.110,19.00
08/06/2023 14:04:55.113,19.00
08/06/2023 14:04:56.124,19.00
08/06/2023 14:04:57.141,19.00
08/06/2023 14:04:58.156,19.00
08/06/2023 14:04:59.169,19.00
08/06/2023 14:05:00.178,19.00
08/06/2023 14:05:01.203,19.00
08/06/2023 14:05:02.219,19.00
08/06/2023 14:05:03.221,19.00
08/06/2023 14:05:05.231,19.00
08/06/2023 14:05:06.233,19.00
08/06/2023 14:05:07.243,19.00
08/06/2023 14:05:08.262,19.00
08/06/2023 14:05:09.264,19.00
08/06/2023 14:05:10.276,19.00
08/06/2023 14:05:11.297,19.00
08/06/2023 14:05:12.309,19.00
08/06/2023 14:05:13.332,19.00
08/06/2023 14:05:14.342,19.00
08/06/2023 14:05:15.344,19.00
08/06/2023 14:05:16.361,19.00
08/06/2023 14:05:17.372,19.00
08/06/2023 14:05:19.373,19.00
08/06/2023 14:05:20.383,19.00
08/06/2023 14:05:21.388,19.00
08/06/2023 14:05:22.393,19.00
08/06/2023 14:05:23.407,19.00
08/06/2023 14:05:25.421,19.00
08/06/2023 14:05:26.429,19.00
08/06/2023 14:05:27.437,19.00
08/06/2023 14:05:28.438,19.00
08/06/2023 14:05:30.437,19.00
08/06/2023 14:05:31.444,19.00
08/06/2023 14:05:32.448,19.00
08/06/2023 14:05:33.452,19.00
08/06/2023 14:05:34.459,19.00
08/06/2023 14:05:35.465,19.00
08/06/2023 14:05:36.467,19.00
08/06/2023 14:05:37.490,19.00
08/06/2023 14:05:38.500,19.00
08/06/2023 14:05:39.507,19.00
08/06/2023 14:05:40.509,19.00
08/06/2023 14:05:41.512,19.00
08/06/2023 14:05:42.515,19.00
08/06/2023 14:05:43.527,19.00
08/06/2023 14:05:44.549,19.00
08/06/2023 14:05:45.567,19.00
08/06/2023 14:05:46.570,19.00
08/06/2023 14:05:47.578,19.00
08/06/2023 14:05:48.581,19.00
08/06/2023 14:05:49.608,19.00
08/06/2023 14:05:51.611,19.00
08/06/2023 14:05:52.622,19.00
08/06/2023 14:05:53.639,19.00
08/06/2023 14:05:54.650,19.00
08/06/2023 14:05:55.672,19.00
08/06/2023 14:05:56.684,19.00
08/06/2023 14:05:57.709,19.00
08/06/2023 14:05:58.718,19.00
08/06/2023 14:05:59.744,19.00
08/06/2023 14:06:00.751,19.00
08/06/2023 14:06:01.765,19.00
08/06/2023 14:06:02.771,19.00
08/06/2023 14:06:03.772,19.00
08/06/2023 14:06:04.794,19.00
08/06/2023 14:06:06.795,19.00
08/06/2023 14:06:07.807,19.00
08/06/2023 14:06:08.827,19.00
08/06/2023 14:06:09.846,19.00
08/06/2023 14:06:10.857,19.00
08/06/2023 14:06:11.860,19.00
08/06/2023 14:06:12.868,19.00
08/06/2023 14:06:13.888,19.00
08/06/2023 14:06:14.890,19.00
08/06/2023 14:06:16.903,19.00
08/06/2023 14:06:18.904,19.00
08/06/2023 14:06:19.913,19.00
08/06/2023 14:06:21.917,19.00
08/06/2023 14:06:22.926,19.00
08/06/2023 14:06:23.928,19.00
08/06/2023 14:06:25.927,19.00
08/06/2023 14:06:26.939,19.00
08/06/2023 14:06:27.959,19.00
08/06/2023 14:06:28.986,19.00
08/06/2023 14:06:30.995,19.00
08/06/2023 14:06:32.015,19.00
08/06/2023 14:06:33.025,19.00
08/06/2023 14:06:34.035,19.00
08/06/2023 14:06:35.047,19.00
08/06/2023 14:06:36.066,19.00
08/06/2023 14:06:37.078,19.00
08/06/2023 14:06:39.079,19.00
08/06/2023 14:06:41.080,19.00
08/06/2023 14:06:42.100,19.00
08/06/2023 14:06:43.119,19.00
08/06/2023 14:06:44.130,19.00
08/06/2023 14:06:45.142,19.00
08/06/2023 14:06:46.152,19.00
08/06/2023 14:06:47.155,19.00
08/06/2023 14:06:49.166,19.00
08/06/2023 14:06:50.169,19.00
08/06/2023 14:06:52.171,19.00
08/06/2023 14:06:53.180,19.00
08/06/2023 14:06:54.188,19.00
08/06/2023 14:06:56.191,19.00
08/06/2023 14:06:57.204,19.00
08/06/2023 14:06:58.221,19.00
08/06/2023 14:06:59.232,19.00
08/06/2023 14:07:00.249,19.00
08/06/2023 14:07:01.252,19.00
08/06/2023 14:07:02.261,19.00
08/06/2023 14:07:03.263,19.00
08/06/2023 14:07:05.269,19.00
08/06/2023 14:07:06.281,19.00
08/06/2023 14:07:07.302,19.00
08/06/2023 14:07:08.312,19.00
08/06/2023 14:07:09.313,19.00
08/06/2023 14:07:10.322,19.00
08/06/2023 14:07:11.323,19.00
08/06/2023 14:07:13.324,19.00
08/06/2023 14:07:14.344,19.00
08/06/2023 14:07:16.345,19.00
08/06/2023 14:07:17.363,19.00
08/06/2023 14:07:18.364,19.00
08/06/2023 14:07:19.366,19.00
08/06/2023 14:07:20.382,19.00
08/06/2023 14:07:21.406,19.00
08/06/2023 14:07:22.426,19.00
08/06/2023 14:07:23.436,19.00
08/06/2023 14:07:24.444,19.00
08/06/2023 14:07:25.447,19.00
08/06/2023 14:07:26.453,19.00
08/06/2023 14:07:27.463,19.00
08/06/2023 14:07:28.464,19.00
08/06/2023 14:07:30.467,19.00
08/06/2023 14:07:31.487,19.00
08/06/2023 14:07:32.499,19.00
08/06/2023 14:07:33.522,19.00
08/06/2023 14:07:34.537,19.00
08/06/2023 14:07:36.546,19.00
08/06/2023 14:07:37.562,19.00
08/06/2023 14:07:38.578,19.00
08/06/2023 14:07:40.583,19.00
08/06/2023 14:07:42.590,19.00
08/06/2023 14:07:44.593,19.00
08/06/2023 14:07:45.611,19.00
08/06/2023 14:07:46.619,19.00
08/06/2023 14:07:47.639,19.00
08/06/2023 14:07:48.641,19.00
08/06/2023 14:07:49.660,19.00
08/06/2023 14:07:50.675,19.00
08/06/2023 14:07:51.690,19.00
08/06/2023 14:07:52.702,19.00
08/06/2023 14:07:53.721,19.00
08/06/2023 14:07:55.733,19.00
08/06/2023 14:07:56.752,19.00
08/06/2023 14:07:57.770,19.00
08/06/2023 14:07:58.782,19.00
08/06/2023 14:08:00.783,19.00
08/06/2023 14:08:01.790,19.00
08/06/2023 14:08:03.793,19.00
08/06/2023 14:08:05.794,19.00
08/06/2023 14:08:06.813,19.00
08/06/2023 14:08:07.823,19.00
08/06/2023 14:08:09.823,19.00
08/06/2023 14:08:10.844,19.00
08/06/2023 14:08:11.853,19.00
08/06/2023 14:08:12.872,19.00
08/06/2023 14:08:13.892,19.00
08/06/2023 14:08:14.894,19.00
08/06/2023 14:08:15.906,19.00
08/06/2023 14:08:16.911,19.00
08/06/2023 14:08:17.924,19.00
08/06/2023 14:08:18.927,19.00
08/06/2023 14:08:19.937,19.00
08/06/2023 14:08:20.950,19.00
08/06/2023 14:08:21.952,19.00
08/06/2023 14:08:23.951,19.00
08/06/2023 14:08:24.968,19.00
08/06/2023 14:08:25.984,19.00
08/06/2023 14:08:27.992,19.00
08/06/2023 14:08:29.020,19.00
08/06/2023 14:08:30.025,19.00
08/06/2023 14:08:31.045,19.00
08/06/2023 14:08:32.048,19.00
08/06/2023 14:08:33.051,19.00
08/06/2023 14:08:34.072,19.00
08/06/2023 14:08:35.082,19.00
08/06/2023 14:08:36.095,19.00
08/06/2023 14:08:37.108,19.00
08/06/2023 14:08:38.127,19.00
08/06/2023 14:08:39.138,19.00
08/06/2023 14:08:40.149,19.00
08/06/2023 14:08:41.169,19.00
08/06/2023 14:08:42.171,19.00
08/06/2023 14:08:43.174,19.00
08/06/2023 14:08:44.193,19.00
08/06/2023 14:08:46.203,19.00
08/06/2023 14:08:47.204,19.00
08/06/2023 14:08:48.214,19.00
08/06/2023 14:08:49.216,19.00
08/06/2023 14:08:51.218,19.00
08/06/2023 14:08:52.227,19.00
08/06/2023 14:08:54.227,19.00
08/06/2023 14:08:55.235,19.00
08/06/2023 14:08:56.248,19.00
08/06/2023 14:08:57.269,19.00
08/06/2023 14:08:58.293,19.00
08/06/2023 14:08:59.306,19.00
08/06/2023 14:09:00.326,19.00
08/06/2023 14:09:02.326,19.00
08/06/2023 14:09:03.333,19.00
08/06/2023 14:09:04.337,19.00
08/06/2023 14:09:05.358,19.00
08/06/2023 14:09:07.359,19.00
08/06/2023 14:09:08.373,19.00
08/06/2023 14:09:09.385,19.00
08/06/2023 14:09:10.392,19.00
08/06/2023 14:09:11.406,19.00
08/06/2023 14:09:13.416,19.00
08/06/2023 14:09:14.427,19.00
08/06/2023 14:09:15.456,19.00
08/06/2023 14:09:16.466,19.00
08/06/2023 14:09:18.469,19.00
08/06/2023 14:09:19.488,19.00
08/06/2023 14:09:20.507,19.00
08/06/2023 14:09:21.511,19.00
08/06/2023 14:09:22.533,19.00
08/06/2023 14:09:23.546,19.00
08/06/2023 14:09:24.561,19.00
08/06/2023 14:09:25.563,19.00
08/06/2023 14:09:26.566,19.00
08/06/2023 14:09:27.579,19.00
08/06/2023 14:09:29.581,19.00
08/06/2023 14:09:30.591,19.00
08/06/2023 14:09:31.597,19.00
08/06/2023 14:09:32.609,19.00
08/06/2023 14:09:33.632,19.00
08/06/2023 14:09:34.640,19.00
08/06/2023 14:09:35.652,19.00
08/06/2023 14:09:36.672,19.00
08/06/2023 14:09:37.691,19.00
08/06/2023 14:09:38.703,19.00
08/06/2023 14:09:39.718,19.00
08/06/2023 14:09:40.735,19.00
08/06/2023 14:09:41.746,19.00
08/06/2023 14:09:42.766,19.00
08/06/2023 14:09:43.778,19.00
08/06/2023 14:09:44.793,19.00
08/06/2023 14:09:45.796,19.00
08/06/2023 14:09:46.803,19.00
08/06/2023 14:09:48.809,19.00
08/06/2023 14:09:49.811,19.00
08/06/2023 14:09:51.818,19.00
08/06/2023 14:09:52.825,19.00
08/06/2023 14:09:53.828,19.00
08/06/2023 14:09:54.841,19.00
08/06/2023 14:09:55.848,19.00
08/06/2023 14:09:57.849,19.00
08/06/2023 14:09:59.854,19.00
08/06/2023 14:10:00.872,19.00
08/06/2023 14:10:01.873,19.00
08/06/2023 14:10:02.891,19.00
08/06/2023 14:10:03.928,19.00
08/06/2023 14:10:04.930,19.00
08/06/2023 14:10:05.951,19.00
08/06/2023 14:10:06.964,19.00
08/06/2023 14:10:07.983,19.00
08/06/2023 14:10:08.988,19.00
08/06/2023 14:10:10.001,19.00
08/06/2023 14:10:11.010,19.00
08/06/2023 14:10:12.030,19.00
08/06/2023 14:10:13.041,19.00
08/06/2023 14:10:14.064,19.00
08/06/2023 14:10:15.070,19.00
08/06/2023 14:10:16.073,19.00
08/06/2023 14:10:17.074,19.00
08/06/2023 14:10:18.093,19.00
08/06/2023 14:10:20.099,19.00
08/06/2023 14:10:21.108,19.00
08/06/2023 14:10:22.130,19.00
08/06/2023 14:10:23.134,19.00
08/06/2023 14:10:24.135,19.00
08/06/2023 14:10:25.145,19.00
08/06/2023 14:10:26.159,19.00
08/06/2023 14:10:28.167,19.00
08/06/2023 14:10:29.187,19.00
08/06/2023 14:10:30.198,19.00
08/06/2023 14:10:31.201,19.00
08/06/2023 14:10:32.209,19.00
08/06/2023 14:10:33.214,19.00
08/06/2023 14:10:34.236,19.00
08/06/2023 14:10:35.255,19.00
08/06/2023 14:10:36.274,19.00
08/06/2023 14:10:37.284,19.00
08/06/2023 14:10:38.303,19.00
08/06/2023 14:10:39.304,19.00
08/06/2023 14:10:40.314,19.00
08/06/2023 14:10:42.314,19.00
08/06/2023 14:10:44.324,19.00
08/06/2023 14:10:45.329,19.00
08/06/2023 14:10:46.348,19.00
08/06/2023 14:10:47.358,19.00
08/06/2023 14:10:49.357,19.00
08/06/2023 14:10:51.361,19.00
08/06/2023 14:10:52.372,19.00
08/06/2023 14:10:53.376,19.00
08/06/2023 14:10:54.397,19.00
08/06/2023 14:10:55.407,19.00
08/06/2023 14:10:56.428,19.00
08/06/2023 14:10:57.447,19.00
08/06/2023 14:10:58.475,19.00
08/06/2023 14:10:59.490,19.00
08/06/2023 14:11:00.495,19.00
08/06/2023 14:11:01.513,19.00
08/06/2023 14:11:02.520,19.00
08/06/2023 14:11:03.536,19.00
08/06/2023 14:11:05.547,19.00
08/06/2023 14:11:07.553,19.00
08/06/2023 14:11:08.563,19.00
08/06/2023 14:11:09.572,19.00
08/06/2023 14:11:10.605,19.00
08/06/2023 14:11:11.615,19.00
08/06/2023 14:11:12.622,19.00
08/06/2023 14:11:13.643,19.00
08/06/2023 14:11:14.656,19.00
08/06/2023 14:11:15.669,19.00
08/06/2023 14:11:16.686,19.00
08/06/2023 14:11:17.700,19.00
08/06/2023 14:11:18.709,19.00
08/06/2023 14:11:19.728,19.00
08/06/2023 14:11:20.740,19.00
08/06/2023 14:11:21.761,19.00
08/06/2023 14:11:22.781,19.00
08/06/2023 14:11:23.792,19.00
08/06/2023 14:11:24.814,19.00
08/06/2023 14:11:25.822,19.00
08/06/2023 14:11:26.842,19.00
08/06/2023 14:11:27.863,19.00
08/06/2023 14:11:28.878,19.00
08/06/2023 14:11:29.900,19.00
08/06/2023 14:11:30.912,19.00
08/06/2023 14:11:31.929,19.00
08/06/2023 14:11:32.942,19.00
08/06/2023 14:11:33.952,19.00
08/06/2023 14:11:34.972,19.00
08/06/2023 14:11:35.984,19.00
08/06/2023 14:11:36.994,19.00
08/06/2023 14:11:38.005,19.00
08/06/2023 14:11:39.024,19.00
08/06/2023 14:11:40.046,19.00
08/06/2023 14:11:41.065,19.00
08/06/2023 14:11:42.084,19.00
08/06/2023 14:11:43.106,19.00
08/06/2023 14:11:44.126,19.00
08/06/2023 14:11:45.146,19.00
08/06/2023 14:11:46.149,19.00
08/06/2023 14:11:47.183,19.00
08/06/2023 14:11:48.191,19.00
08/06/2023 14:11:49.210,19.00
08/06/2023 14:11:50.225,19.00
08/06/2023 14:11:51.234,19.00
08/06/2023 14:11:52.254,19.00
08/06/2023 14:11:53.267,19.00
08/06/2023 14:11:54.286,19.00
08/06/2023 14:11:55.307,19.00
08/06/2023 14:11:56.327,19.00
08/06/2023 14:11:57.350,19.00
08/06/2023 14:11:58.366,19.00
08/06/2023 14:11:59.375,19.00
08/06/2023 14:12:00.385,19.00
08/06/2023 14:12:01.406,19.00
08/06/2023 14:12:02.418,19.00
08/06/2023 14:12:03.437,19.00
08/06/2023 14:12:04.448,19.00
08/06/2023 14:12:05.464,19.00
08/06/2023 14:12:06.484,19.00
08/06/2023 14:12:07.515,19.00
08/06/2023 14:12:08.525,19.00
08/06/2023 14:12:09.546,19.00
08/06/2023 14:12:10.566,19.00
08/06/2023 14:12:11.596,19.00
08/06/2023 14:12:12.614,19.00
08/06/2023 14:12:13.633,19.00
08/06/2023 14:12:14.655,19.00
08/06/2023 14:12:15.678,19.00
08/06/2023 14:12:16.690,19.00
08/06/2023 14:12:17.699,19.00
08/06/2023 14:12:18.708,19.00
08/06/2023 14:12:19.728,19.00
08/06/2023 14:12:20.738,19.00
08/06/2023 14:12:21.753,19.00
08/06/2023 14:12:22.774,19.00
08/06/2023 14:12:23.805,19.00
08/06/2023 14:12:24.812,19.00
08/06/2023 14:12:25.826,19.00
08/06/2023 14:12:26.848,19.00
08/06/2023 14:12:27.865,19.00
08/06/2023 14:12:28.887,19.00
08/06/2023 14:12:29.908,19.00
08/06/2023 14:12:30.919,19.00
08/06/2023 14:12:31.940,19.00
08/06/2023 14:12:32.953,19.00
08/06/2023 14:12:33.966,19.00
08/06/2023 14:12:34.975,19.00
08/06/2023 14:12:35.988,19.00
08/06/2023 14:12:37.008,19.00
08/06/2023 14:12:38.017,19.00
08/06/2023 14:12:39.028,19.00
08/06/2023 14:12:40.051,19.00
08/06/2023 14:12:41.059,19.00
08/06/2023 14:12:42.068,19.00
08/06/2023 14:12:43.099,19.00
08/06/2023 14:12:44.111,19.00
08/06/2023 14:12:45.121,19.00
08/06/2023 14:12:46.141,19.00
08/06/2023 14:12:47.161,19.00
08/06/2023 14:12:48.177,19.00
08/06/2023 14:12:49.188,19.00
08/06/2023 14:12:50.201,19.00
08/06/2023 14:12:51.222,19.00
08/06/2023 14:12:52.231,19.00
08/06/2023 14:12:53.250,19.00
08/06/2023 14:12:54.262,19.00
08/06/2023 14:12:55.283,19.00
08/06/2023 14:12:56.294,19.00
08/06/2023 14:12:57.315,19.00
08/06/2023 14:12:58.323,19.00
08/06/2023 14:12:59.333,19.00
08/06/2023 14:13:00.343,19.00
08/06/2023 14:13:01.355,19.00
08/06/2023 14:13:02.366,19.00
08/06/2023 14:13:03.381,19.00
08/06/2023 14:13:04.393,19.00
08/06/2023 14:13:05.413,19.00
08/06/2023 14:13:06.442,19.00
08/06/2023 14:13:07.456,19.00
08/06/2023 14:13:08.478,19.00
08/06/2023 14:13:09.483,19.00
08/06/2023 14:13:10.503,19.00
08/06/2023 14:13:11.515,19.00
08/06/2023 14:13:12.534,19.00
08/06/2023 14:13:13.549,19.00
08/06/2023 14:13:14.559,19.00
08/06/2023 14:13:15.574,19.00
08/06/2023 14:13:16.582,19.00
08/06/2023 14:13:17.594,19.00
08/06/2023 14:13:18.614,19.00
08/06/2023 14:13:19.625,19.00
08/06/2023 14:13:20.644,19.00
08/06/2023 14:13:21.653,19.00
08/06/2023 14:13:22.661,19.00
08/06/2023 14:13:23.681,19.00
08/06/2023 14:13:24.702,19.00
08/06/2023 14:13:25.716,19.00
08/06/2023 14:13:26.737,19.00
08/06/2023 14:13:27.746,19.00
08/06/2023 14:13:28.756,19.00
08/06/2023 14:13:29.775,19.00
08/06/2023 14:13:30.794,19.00
08/06/2023 14:13:31.805,19.00
08/06/2023 14:13:32.820,19.00
08/06/2023 14:13:33.830,19.00
08/06/2023 14:13:34.843,19.00
08/06/2023 14:13:35.865,19.00
08/06/2023 14:13:36.885,19.00
08/06/2023 14:13:37.904,19.00
08/06/2023 14:13:38.916,19.00
08/06/2023 14:13:39.933,19.00
08/06/2023 14:13:40.954,19.00
08/06/2023 14:13:41.967,19.00
08/06/2023 14:13:42.977,19.00
08/06/2023 14:13:43.997,19.00
08/06/2023 14:13:45.016,19.00
08/06/2023 14:13:46.038,19.00
08/06/2023 14:13:47.057,19.00
08/06/2023 14:13:48.065,19.00
08/06/2023 14:13:49.086,19.00
08/06/2023 14:13:50.105,19.00
08/06/2023 14:13:51.126,19.00
08/06/2023 14:13:52.139,19.00
08/06/2023 14:13:53.158,19.00
08/06/2023 14:13:54.179,19.00
08/06/2023 14:13:55.191,19.00
08/06/2023 14:13:56.210,19.00
08/06/2023 14:13:57.226,19.00
08/06/2023 14:13:58.243,19.00
08/06/2023 14:13:59.265,19.00
08/06/2023 14:14:00.284,19.00
08/06/2023 14:14:01.297,19.00
08/06/2023 14:14:02.313,19.00
08/06/2023 14:14:03.341,19.00
08/06/2023 14:14:04.362,19.00
08/06/2023 14:14:05.384,19.00
08/06/2023 14:14:06.404,19.00
08/06/2023 14:14:07.413,19.00
08/06/2023 14:14:08.424,19.00
08/06/2023 14:14:09.435,19.00
08/06/2023 14:14:10.455,19.00
08/06/2023 14:14:11.471,19.00
08/06/2023 14:14:12.483,19.00
08/06/2023 14:14:13.493,19.00
08/06/2023 14:14:14.514,19.00
08/06/2023 14:14:15.529,19.00
08/06/2023 14:14:16.546,19.00
08/06/2023 14:14:17.567,19.00
08/06/2023 14:14:18.586,19.00
08/06/2023 14:14:19.607,19.00
08/06/2023 14:14:20.618,19.00
08/06/2023 14:14:21.649,19.00
08/06/2023 14:14:22.660,19.00
08/06/2023 14:14:23.673,19.00
08/06/2023 14:14:24.684,19.00
08/06/2023 14:14:25.696,19.00
08/06/2023 14:14:26.717,19.00
08/06/2023 14:14:27.729,19.00
08/06/2023 14:14:28.740,19.00
08/06/2023 14:14:29.763,19.00
08/06/2023 14:14:30.777,19.00
08/06/2023 14:14:31.792,19.00
08/06/2023 14:14:32.802,19.00
08/06/2023 14:14:33.816,19.00
08/06/2023 14:14:34.827,19.00
08/06/2023 14:14:35.845,19.00
08/06/2023 14:14:36.855,19.00
08/06/2023 14:14:37.865,19.00
08/06/2023 14:14:38.885,19.00
08/06/2023 14:14:39.897,19.00
08/06/2023 14:14:40.915,19.00
08/06/2023 14:14:41.938,19.00
08/06/2023 14:14:42.956,19.00
08/06/2023 14:14:43.975,19.00
08/06/2023 14:14:44.996,19.00
08/06/2023 14:14:46.008,19.00
08/06/2023 14:14:47.018,19.00
08/06/2023 14:14:48.037,19.00
08/06/2023 14:14:49.047,19.00
08/06/2023 14:14:50.056,19.00
08/06/2023 14:14:51.067,19.00
08/06/2023 14:14:52.084,19.00
08/06/2023 14:14:53.094,19.00
08/06/2023 14:14:54.108,19.00
08/06/2023 14:14:55.126,19.00
08/06/2023 14:14:56.140,19.00
08/06/2023 14:14:57.153,19.00
08/06/2023 14:14:58.167,19.00
08/06/2023 14:14:59.189,19.00
08/06/2023 14:15:00.200,19.00
08/06/2023 14:15:01.220,19.00
08/06/2023 14:15:02.247,19.00
08/06/2023 14:15:03.260,19.00
08/06/2023 14:15:04.266,19.00
08/06/2023 14:15:05.286,19.00
08/06/2023 14:15:06.305,19.00
08/06/2023 14:15:07.316,19.00
08/06/2023 14:15:08.326,19.00
08/06/2023 14:15:09.338,19.00
08/06/2023 14:15:10.347,19.00
08/06/2023 14:15:11.359,19.00
08/06/2023 14:15:12.379,19.00
08/06/2023 14:15:13.388,19.00
08/06/2023 14:15:14.405,19.00
08/06/2023 14:15:15.416,19.00
08/06/2023 14:15:16.429,19.00
08/06/2023 14:15:17.455,19.00
