'EPIC GeO.PID.MV Log File

'Date,GeO.PID.MV
08/06/2023 13:52:07.458,1010.0
08/06/2023 13:52:08.465,1010.0
08/06/2023 13:52:10.469,1010.0
08/06/2023 13:52:11.478,1010.0
08/06/2023 13:52:12.487,1010.0
08/06/2023 13:52:14.501,1010.0
08/06/2023 13:52:15.509,1010.0
08/06/2023 13:52:16.530,1010.0
08/06/2023 13:52:17.543,1010.0
08/06/2023 13:52:18.556,1010.0
08/06/2023 13:52:19.586,1010.0
08/06/2023 13:52:20.593,1010.0
08/06/2023 13:52:21.607,1010.0
08/06/2023 13:52:22.625,1010.0
08/06/2023 13:52:24.632,1010.0
08/06/2023 13:52:25.635,1010.0
08/06/2023 13:52:26.637,1010.0
08/06/2023 13:52:27.655,1010.0
08/06/2023 13:52:28.666,1010.0
08/06/2023 13:52:29.685,1010.0
08/06/2023 13:52:31.689,1010.0
08/06/2023 13:52:32.698,1010.0
08/06/2023 13:52:33.713,1010.0
08/06/2023 13:52:34.734,1010.0
08/06/2023 13:52:35.747,1010.0
08/06/2023 13:52:36.768,1010.0
08/06/2023 13:52:37.780,1010.0
08/06/2023 13:52:38.785,1010.0
08/06/2023 13:52:39.794,1010.0
08/06/2023 13:52:40.797,1010.0
08/06/2023 13:52:41.815,1010.0
08/06/2023 13:52:42.821,1010.0
08/06/2023 13:52:43.824,1010.0
08/06/2023 13:52:44.845,1010.0
08/06/2023 13:52:45.859,1010.0
08/06/2023 13:52:46.877,1010.0
08/06/2023 13:52:47.897,1010.0
08/06/2023 13:52:48.921,1010.0
08/06/2023 13:52:49.924,1010.0
08/06/2023 13:52:51.925,1010.0
08/06/2023 13:52:52.933,1010.0
08/06/2023 13:52:53.953,1010.0
08/06/2023 13:52:55.956,1010.0
08/06/2023 13:52:56.961,1010.0
08/06/2023 13:52:57.980,1010.0
08/06/2023 13:52:58.990,1010.0
08/06/2023 13:53:00.009,1010.0
08/06/2023 13:53:01.011,1010.0
08/06/2023 13:53:02.030,1010.0
08/06/2023 13:53:03.031,1010.0
08/06/2023 13:53:05.031,1010.0
08/06/2023 13:53:06.050,1010.0
08/06/2023 13:53:07.068,1010.0
08/06/2023 13:53:08.077,1010.0
08/06/2023 13:53:09.099,1010.0
08/06/2023 13:53:10.111,1010.0
08/06/2023 13:53:11.137,1010.0
08/06/2023 13:53:12.140,1010.0
08/06/2023 13:53:14.155,1010.0
08/06/2023 13:53:15.156,1010.0
08/06/2023 13:53:16.158,1010.0
08/06/2023 13:53:17.169,1010.0
08/06/2023 13:53:18.171,1010.0
08/06/2023 13:53:19.184,1010.0
08/06/2023 13:53:20.187,1010.0
08/06/2023 13:53:21.188,1010.0
08/06/2023 13:53:22.200,1010.0
08/06/2023 13:53:24.202,1010.0
08/06/2023 13:53:25.220,1010.0
08/06/2023 13:53:27.219,1010.0
08/06/2023 13:53:29.232,1010.0
08/06/2023 13:53:31.231,1010.0
08/06/2023 13:53:32.234,1010.0
08/06/2023 13:53:33.250,1010.0
08/06/2023 13:53:34.265,1010.0
08/06/2023 13:53:35.278,1010.0
08/06/2023 13:53:36.279,1010.0
08/06/2023 13:53:37.282,1010.0
08/06/2023 13:53:38.295,1010.0
08/06/2023 13:53:39.300,1010.0
08/06/2023 13:53:40.302,1010.0
08/06/2023 13:53:41.323,1010.0
08/06/2023 13:53:42.336,1010.0
08/06/2023 13:53:43.343,1010.0
08/06/2023 13:53:44.353,1010.0
08/06/2023 13:53:45.356,1010.0
08/06/2023 13:53:46.373,1010.0
08/06/2023 13:53:47.374,1010.0
08/06/2023 13:53:49.381,1010.0
08/06/2023 13:53:51.382,1010.0
08/06/2023 13:53:53.401,1010.0
08/06/2023 13:53:54.408,1010.0
08/06/2023 13:53:55.422,1010.0
08/06/2023 13:53:56.424,1010.0
08/06/2023 13:53:57.434,1010.0
08/06/2023 13:53:58.458,1010.0
08/06/2023 13:53:59.468,1010.0
08/06/2023 13:54:00.485,1010.0
08/06/2023 13:54:01.492,1010.0
08/06/2023 13:54:02.512,1010.0
08/06/2023 13:54:03.513,1010.0
08/06/2023 13:54:04.515,1010.0
08/06/2023 13:54:05.533,1010.0
08/06/2023 13:54:07.546,1010.0
08/06/2023 13:54:08.566,1010.0
08/06/2023 13:54:09.574,1010.0
08/06/2023 13:54:10.580,1010.0
08/06/2023 13:54:11.588,1010.0
08/06/2023 13:54:12.610,1010.0
08/06/2023 13:54:13.623,1010.0
08/06/2023 13:54:15.640,1010.0
08/06/2023 13:54:16.652,1010.0
08/06/2023 13:54:17.664,1010.0
08/06/2023 13:54:18.665,1010.0
08/06/2023 13:54:20.666,1010.0
08/06/2023 13:54:21.685,1010.0
08/06/2023 13:54:22.687,1010.0
08/06/2023 13:54:24.685,1010.0
08/06/2023 13:54:25.688,1010.0
08/06/2023 13:54:26.700,1010.0
08/06/2023 13:54:27.710,1010.0
08/06/2023 13:54:28.730,1010.0
08/06/2023 13:54:29.735,1010.0
08/06/2023 13:54:30.753,1010.0
08/06/2023 13:54:31.757,1010.0
08/06/2023 13:54:32.761,1010.0
08/06/2023 13:54:33.763,1010.0
08/06/2023 13:54:34.778,1010.0
08/06/2023 13:54:35.789,1010.0
08/06/2023 13:54:36.793,1010.0
08/06/2023 13:54:37.803,1010.0
08/06/2023 13:54:38.811,1010.0
08/06/2023 13:54:39.820,1010.0
08/06/2023 13:54:40.823,1010.0
08/06/2023 13:54:41.840,1010.0
08/06/2023 13:54:42.859,1010.0
08/06/2023 13:54:43.860,1010.0
08/06/2023 13:54:44.871,1010.0
08/06/2023 13:54:45.882,1010.0
08/06/2023 13:54:46.884,1010.0
08/06/2023 13:54:48.884,1010.0
08/06/2023 13:54:49.904,1010.0
08/06/2023 13:54:50.911,1010.0
08/06/2023 13:54:52.915,1010.0
08/06/2023 13:54:53.923,1010.0
08/06/2023 13:54:54.932,1010.0
08/06/2023 13:54:55.935,1010.0
08/06/2023 13:54:56.954,1010.0
08/06/2023 13:54:58.958,1010.0
08/06/2023 13:54:59.970,1010.0
08/06/2023 13:55:00.983,1010.0
08/06/2023 13:55:02.994,1010.0
08/06/2023 13:55:03.997,1010.0
08/06/2023 13:55:05.000,1010.0
08/06/2023 13:55:07.001,1010.0
08/06/2023 13:55:08.002,1010.0
08/06/2023 13:55:10.001,1010.0
08/06/2023 13:55:11.002,1010.0
08/06/2023 13:55:12.013,1010.0
08/06/2023 13:55:13.024,1010.0
08/06/2023 13:55:14.046,1010.0
08/06/2023 13:55:15.066,1010.0
08/06/2023 13:55:16.074,1010.0
08/06/2023 13:55:17.083,1010.0
08/06/2023 13:55:18.094,1010.0
08/06/2023 13:55:19.104,1010.0
08/06/2023 13:55:20.122,1010.0
08/06/2023 13:55:22.123,1010.0
08/06/2023 13:55:24.136,1010.0
08/06/2023 13:55:25.148,1010.0
08/06/2023 13:55:26.167,1010.0
08/06/2023 13:55:27.180,1010.0
08/06/2023 13:55:28.202,1010.0
08/06/2023 13:55:29.220,1010.0
08/06/2023 13:55:30.222,1010.0
08/06/2023 13:55:31.225,1010.0
08/06/2023 13:55:32.235,1010.0
08/06/2023 13:55:34.236,1010.0
08/06/2023 13:55:36.236,1010.0
08/06/2023 13:55:37.239,1010.0
08/06/2023 13:55:38.262,1010.0
08/06/2023 13:55:39.284,1010.0
08/06/2023 13:55:40.297,1010.0
08/06/2023 13:55:42.307,1010.0
08/06/2023 13:55:43.312,1010.0
08/06/2023 13:55:44.321,1010.0
08/06/2023 13:55:46.321,1010.0
08/06/2023 13:55:47.341,1010.0
08/06/2023 13:55:48.351,1010.0
08/06/2023 13:55:50.355,1010.0
08/06/2023 13:55:51.368,1010.0
08/06/2023 13:55:52.379,1010.0
08/06/2023 13:55:54.380,1010.0
08/06/2023 13:55:56.380,1010.0
08/06/2023 13:55:57.383,1010.0
08/06/2023 13:55:58.391,1010.0
08/06/2023 13:55:59.408,1010.0
08/06/2023 13:56:00.427,1010.0
08/06/2023 13:56:01.439,1010.0
08/06/2023 13:56:02.448,1010.0
08/06/2023 13:56:03.451,1010.0
08/06/2023 13:56:04.464,1010.0
08/06/2023 13:56:06.465,1010.0
08/06/2023 13:56:08.481,1010.0
08/06/2023 13:56:09.490,1010.0
08/06/2023 13:56:10.502,1010.0
08/06/2023 13:56:11.503,1010.0
08/06/2023 13:56:12.525,1010.0
08/06/2023 13:56:13.529,1010.0
08/06/2023 13:56:15.546,1010.0
08/06/2023 13:56:16.562,1010.0
08/06/2023 13:56:17.572,1010.0
08/06/2023 13:56:18.580,1010.0
08/06/2023 13:56:19.585,1010.0
08/06/2023 13:56:20.605,1010.0
08/06/2023 13:56:21.610,1010.0
08/06/2023 13:56:22.619,1010.0
08/06/2023 13:56:23.620,1010.0
08/06/2023 13:56:25.636,1010.0
08/06/2023 13:56:27.636,1010.0
08/06/2023 13:56:28.646,1010.0
08/06/2023 13:56:29.659,1010.0
08/06/2023 13:56:30.666,1010.0
08/06/2023 13:56:31.685,1010.0
08/06/2023 13:56:32.688,1010.0
08/06/2023 13:56:33.699,1010.0
08/06/2023 13:56:34.713,1010.0
08/06/2023 13:56:35.715,1010.0
08/06/2023 13:56:37.721,1010.0
08/06/2023 13:56:38.736,1010.0
08/06/2023 13:56:39.745,1010.0
08/06/2023 13:56:41.745,1010.0
08/06/2023 13:56:42.760,1010.0
08/06/2023 13:56:43.776,1010.0
08/06/2023 13:56:44.787,1010.0
08/06/2023 13:56:46.797,1010.0
08/06/2023 13:56:48.799,1010.0
08/06/2023 13:56:49.804,1010.0
08/06/2023 13:56:50.822,1010.0
08/06/2023 13:56:51.824,1010.0
08/06/2023 13:56:53.823,1010.0
08/06/2023 13:56:55.825,1010.0
08/06/2023 13:56:57.828,1010.0
08/06/2023 13:56:58.844,1010.0
08/06/2023 13:56:59.850,1010.0
08/06/2023 13:57:01.851,1010.0
08/06/2023 13:57:03.857,1010.0
08/06/2023 13:57:04.859,1010.0
08/06/2023 13:57:06.859,1010.0
08/06/2023 13:57:07.868,1010.0
08/06/2023 13:57:08.881,1010.0
08/06/2023 13:57:09.901,1010.0
08/06/2023 13:57:10.914,1010.0
08/06/2023 13:57:11.933,1010.0
08/06/2023 13:57:12.945,1010.0
08/06/2023 13:57:13.950,1010.0
08/06/2023 13:57:14.958,1010.0
08/06/2023 13:57:15.968,1010.0
08/06/2023 13:57:17.967,1010.0
08/06/2023 13:57:18.972,1010.0
08/06/2023 13:57:20.983,1010.0
08/06/2023 13:57:22.996,1010.0
08/06/2023 13:57:24.010,1010.0
08/06/2023 13:57:25.013,1010.0
08/06/2023 13:57:26.036,1010.0
08/06/2023 13:57:27.053,1010.0
08/06/2023 13:57:28.065,1010.0
08/06/2023 13:57:29.075,1010.0
08/06/2023 13:57:30.090,1010.0
08/06/2023 13:57:32.101,1010.0
08/06/2023 13:57:33.103,1010.0
08/06/2023 13:57:34.106,1010.0
08/06/2023 13:57:35.116,1010.0
08/06/2023 13:57:36.128,1010.0
08/06/2023 13:57:37.139,1010.0
08/06/2023 13:57:38.159,1010.0
08/06/2023 13:57:39.182,1010.0
08/06/2023 13:57:41.184,1010.0
08/06/2023 13:57:42.194,1010.0
08/06/2023 13:57:43.196,1010.0
08/06/2023 13:57:44.214,1010.0
08/06/2023 13:57:45.215,1010.0
08/06/2023 13:57:46.226,1010.0
08/06/2023 13:57:47.246,1010.0
08/06/2023 13:57:48.268,1010.0
08/06/2023 13:57:49.283,1010.0
08/06/2023 13:57:50.293,1010.0
08/06/2023 13:57:51.295,1010.0
08/06/2023 13:57:52.305,1010.0
08/06/2023 13:57:53.307,1010.0
08/06/2023 13:57:54.326,1010.0
08/06/2023 13:57:56.334,1010.0
08/06/2023 13:57:57.355,1010.0
08/06/2023 13:57:58.360,1010.0
08/06/2023 13:57:59.370,1010.0
08/06/2023 13:58:00.387,1010.0
08/06/2023 13:58:01.403,1010.0
08/06/2023 13:58:02.405,1010.0
08/06/2023 13:58:04.421,1010.0
08/06/2023 13:58:05.428,1010.0
08/06/2023 13:58:06.451,1010.0
08/06/2023 13:58:07.455,1010.0
08/06/2023 13:58:08.463,1010.0
08/06/2023 13:58:09.481,1010.0
08/06/2023 13:58:10.490,1010.0
08/06/2023 13:58:11.506,1010.0
08/06/2023 13:58:12.511,1010.0
08/06/2023 13:58:13.523,1010.0
08/06/2023 13:58:14.539,1010.0
08/06/2023 13:58:15.559,1010.0
08/06/2023 13:58:16.568,1010.0
08/06/2023 13:58:17.588,1010.0
08/06/2023 13:58:18.590,1010.0
08/06/2023 13:58:19.596,1010.0
08/06/2023 13:58:20.607,1010.0
08/06/2023 13:58:21.611,1010.0
08/06/2023 13:58:22.612,1010.0
08/06/2023 13:58:23.618,1010.0
08/06/2023 13:58:24.620,1010.0
08/06/2023 13:58:25.634,1010.0
08/06/2023 13:58:26.653,1010.0
08/06/2023 13:58:27.673,1010.0
08/06/2023 13:58:28.687,1010.0
08/06/2023 13:58:29.690,1010.0
08/06/2023 13:58:31.696,1010.0
08/06/2023 13:58:33.695,1010.0
08/06/2023 13:58:34.702,1010.0
08/06/2023 13:58:35.704,1010.0
08/06/2023 13:58:36.714,1010.0
08/06/2023 13:58:38.716,1010.0
08/06/2023 13:58:39.732,1010.0
08/06/2023 13:58:40.734,1010.0
08/06/2023 13:58:41.746,1010.0
08/06/2023 13:58:43.748,1010.0
08/06/2023 13:58:44.754,1010.0
08/06/2023 13:58:45.755,1010.0
08/06/2023 13:58:46.759,1010.0
08/06/2023 13:58:48.764,1010.0
08/06/2023 13:58:50.768,1010.0
08/06/2023 13:58:51.774,1010.0
08/06/2023 13:58:52.778,1010.0
08/06/2023 13:58:53.798,1010.0
08/06/2023 13:58:54.810,1010.0
08/06/2023 13:58:55.825,1010.0
08/06/2023 13:58:56.840,1010.0
08/06/2023 13:58:57.842,1010.0
08/06/2023 13:58:58.851,1010.0
08/06/2023 13:58:59.855,1010.0
08/06/2023 13:59:00.859,1010.0
08/06/2023 13:59:01.870,1010.0
08/06/2023 13:59:03.871,1010.0
08/06/2023 13:59:05.872,1010.0
08/06/2023 13:59:06.886,1010.0
08/06/2023 13:59:07.887,1010.0
08/06/2023 13:59:08.890,1010.0
08/06/2023 13:59:09.891,1010.0
08/06/2023 13:59:11.901,1010.0
08/06/2023 13:59:13.902,1010.0
08/06/2023 13:59:15.909,1010.0
08/06/2023 13:59:16.926,1010.0
08/06/2023 13:59:17.943,1010.0
08/06/2023 13:59:18.949,1010.0
08/06/2023 13:59:20.960,1010.0
08/06/2023 13:59:21.980,1010.0
08/06/2023 13:59:22.983,1010.0
08/06/2023 13:59:23.996,1010.0
08/06/2023 13:59:25.021,1010.0
08/06/2023 13:59:26.046,1010.0
08/06/2023 13:59:27.056,1010.0
08/06/2023 13:59:28.069,1010.0
08/06/2023 13:59:29.079,1010.0
08/06/2023 13:59:30.104,1010.0
08/06/2023 13:59:31.107,1010.0
08/06/2023 13:59:32.123,1010.0
08/06/2023 13:59:33.132,1010.0
08/06/2023 13:59:34.134,1010.0
08/06/2023 13:59:35.136,1010.0
08/06/2023 13:59:36.153,1010.0
08/06/2023 13:59:37.171,1010.0
08/06/2023 13:59:38.180,1010.0
08/06/2023 13:59:39.183,1010.0
08/06/2023 13:59:40.187,1010.0
08/06/2023 13:59:41.196,1010.0
08/06/2023 13:59:42.217,1010.0
08/06/2023 13:59:43.219,1010.0
08/06/2023 13:59:44.230,1010.0
08/06/2023 13:59:45.250,1010.0
08/06/2023 13:59:46.263,1010.0
08/06/2023 13:59:47.280,1010.0
08/06/2023 13:59:48.290,1010.0
08/06/2023 13:59:49.301,1010.0
08/06/2023 13:59:50.311,1010.0
08/06/2023 13:59:51.339,1010.0
08/06/2023 13:59:52.350,1010.0
08/06/2023 13:59:53.357,1010.0
08/06/2023 13:59:54.366,1010.0
08/06/2023 13:59:55.389,1010.0
08/06/2023 13:59:56.399,1010.0
08/06/2023 13:59:57.400,1010.0
08/06/2023 13:59:58.412,1010.0
08/06/2023 13:59:59.417,1010.0
08/06/2023 14:00:00.419,1010.0
08/06/2023 14:00:01.442,1010.0
08/06/2023 14:00:02.451,1010.0
08/06/2023 14:00:04.453,1010.0
08/06/2023 14:00:05.469,1010.0
08/06/2023 14:00:06.498,1010.0
08/06/2023 14:00:08.499,1010.0
08/06/2023 14:00:09.506,1010.0
08/06/2023 14:00:10.512,1010.0
08/06/2023 14:00:11.517,1010.0
08/06/2023 14:00:13.525,1010.0
08/06/2023 14:00:14.529,1010.0
08/06/2023 14:00:15.551,1010.0
08/06/2023 14:00:16.561,1010.0
08/06/2023 14:00:17.572,1010.0
08/06/2023 14:00:18.575,1010.0
08/06/2023 14:00:19.579,1010.0
08/06/2023 14:00:20.592,1010.0
08/06/2023 14:00:21.603,1010.0
08/06/2023 14:00:22.612,1010.0
08/06/2023 14:00:24.624,1010.0
08/06/2023 14:00:26.624,1010.0
08/06/2023 14:00:27.636,1010.0
08/06/2023 14:00:28.650,1010.0
08/06/2023 14:00:29.655,1010.0
08/06/2023 14:00:31.666,1010.0
08/06/2023 14:00:32.668,1010.0
08/06/2023 14:00:34.684,1010.0
08/06/2023 14:00:35.703,1010.0
08/06/2023 14:00:36.716,1010.0
08/06/2023 14:00:38.716,1010.0
08/06/2023 14:00:39.717,1010.0
08/06/2023 14:00:41.718,1010.0
08/06/2023 14:00:42.725,1010.0
08/06/2023 14:00:44.727,1010.0
08/06/2023 14:00:45.745,1010.0
08/06/2023 14:00:46.747,1010.0
08/06/2023 14:00:47.758,1010.0
08/06/2023 14:00:49.761,1010.0
08/06/2023 14:00:50.766,1010.0
08/06/2023 14:00:51.777,1010.0
08/06/2023 14:00:52.788,1010.0
08/06/2023 14:00:53.794,1010.0
08/06/2023 14:00:54.802,1010.0
08/06/2023 14:00:55.816,1010.0
08/06/2023 14:00:56.821,1010.0
08/06/2023 14:00:57.822,1010.0
08/06/2023 14:00:58.824,1010.0
08/06/2023 14:00:59.839,1010.0
08/06/2023 14:01:01.839,1010.0
08/06/2023 14:01:03.840,1010.0
08/06/2023 14:01:04.846,1010.0
08/06/2023 14:01:05.858,1010.0
08/06/2023 14:01:06.893,1010.0
08/06/2023 14:01:07.903,1010.0
08/06/2023 14:01:08.906,1010.0
08/06/2023 14:01:09.916,1010.0
08/06/2023 14:01:10.922,1010.0
08/06/2023 14:01:11.932,1010.0
08/06/2023 14:01:12.935,1010.0
08/06/2023 14:01:13.943,1010.0
08/06/2023 14:01:14.953,1010.0
08/06/2023 14:01:15.955,1010.0
08/06/2023 14:01:16.959,1010.0
08/06/2023 14:01:17.984,1010.0
08/06/2023 14:01:18.998,1010.0
08/06/2023 14:01:20.014,1010.0
08/06/2023 14:01:22.017,1010.0
08/06/2023 14:01:23.037,1010.0
08/06/2023 14:01:24.039,1010.0
08/06/2023 14:01:25.044,1010.0
08/06/2023 14:01:26.054,1010.0
08/06/2023 14:01:27.069,1010.0
08/06/2023 14:01:28.073,1010.0
08/06/2023 14:01:29.078,1010.0
08/06/2023 14:01:30.083,1010.0
08/06/2023 14:01:31.115,1010.0
08/06/2023 14:01:32.128,1010.0
08/06/2023 14:01:33.140,1010.0
08/06/2023 14:01:34.147,1010.0
08/06/2023 14:01:35.169,1010.0
08/06/2023 14:01:36.178,1010.0
08/06/2023 14:01:37.195,1010.0
08/06/2023 14:01:38.206,1010.0
08/06/2023 14:01:39.207,1010.0
08/06/2023 14:01:40.219,1010.0
08/06/2023 14:01:41.232,1010.0
08/06/2023 14:01:42.243,1010.0
08/06/2023 14:01:43.264,1010.0
08/06/2023 14:01:44.273,1010.0
08/06/2023 14:01:45.277,1010.0
08/06/2023 14:01:46.295,1010.0
08/06/2023 14:01:48.310,1010.0
08/06/2023 14:01:49.311,1010.0
08/06/2023 14:01:50.321,1010.0
08/06/2023 14:01:51.323,1010.0
08/06/2023 14:01:52.343,1010.0
08/06/2023 14:01:53.353,1010.0
08/06/2023 14:01:54.357,1010.0
08/06/2023 14:01:56.362,1010.0
08/06/2023 14:01:57.374,1010.0
08/06/2023 14:01:58.383,1010.0
08/06/2023 14:01:59.385,1010.0
08/06/2023 14:02:00.393,1010.0
08/06/2023 14:02:01.397,1010.0
08/06/2023 14:02:02.418,1010.0
08/06/2023 14:02:03.419,1010.0
08/06/2023 14:02:05.418,1010.0
08/06/2023 14:02:06.421,1010.0
08/06/2023 14:02:07.433,1010.0
08/06/2023 14:02:08.444,1010.0
08/06/2023 14:02:09.468,1010.0
08/06/2023 14:02:10.482,1010.0
08/06/2023 14:02:11.502,1010.0
08/06/2023 14:02:12.509,1010.0
08/06/2023 14:02:14.512,1010.0
08/06/2023 14:02:15.518,1010.0
08/06/2023 14:02:16.530,1010.0
08/06/2023 14:02:18.532,1010.0
08/06/2023 14:02:19.551,1010.0
08/06/2023 14:02:20.562,1010.0
08/06/2023 14:02:21.575,1010.0
08/06/2023 14:02:22.584,1010.0
08/06/2023 14:02:23.606,1010.0
08/06/2023 14:02:24.618,1010.0
08/06/2023 14:02:25.637,1010.0
08/06/2023 14:02:27.640,1010.0
08/06/2023 14:02:28.655,1010.0
08/06/2023 14:02:29.658,1010.0
08/06/2023 14:02:30.672,1010.0
08/06/2023 14:02:31.698,1010.0
08/06/2023 14:02:32.700,1010.0
08/06/2023 14:02:33.702,1010.0
08/06/2023 14:02:35.718,1010.0
08/06/2023 14:02:36.741,1010.0
08/06/2023 14:02:37.746,1010.0
08/06/2023 14:02:38.752,1010.0
08/06/2023 14:02:40.761,1010.0
08/06/2023 14:02:42.764,1010.0
08/06/2023 14:02:43.767,1010.0
08/06/2023 14:02:44.788,1010.0
08/06/2023 14:02:45.815,1010.0
08/06/2023 14:02:46.825,1010.0
08/06/2023 14:02:48.826,1010.0
08/06/2023 14:02:49.828,1010.0
08/06/2023 14:02:51.837,1010.0
08/06/2023 14:02:52.859,1010.0
08/06/2023 14:02:53.878,1010.0
08/06/2023 14:02:54.897,1010.0
08/06/2023 14:02:55.921,1010.0
08/06/2023 14:02:56.942,1010.0
08/06/2023 14:02:57.957,1010.0
08/06/2023 14:02:58.980,1010.0
08/06/2023 14:02:59.995,1010.0
08/06/2023 14:03:01.001,1010.0
08/06/2023 14:03:02.027,1010.0
08/06/2023 14:03:03.036,1010.0
08/06/2023 14:03:04.046,1010.0
08/06/2023 14:03:05.058,1010.0
08/06/2023 14:03:06.071,1010.0
08/06/2023 14:03:07.092,1010.0
08/06/2023 14:03:08.107,1010.0
08/06/2023 14:03:09.123,1010.0
08/06/2023 14:03:10.125,1010.0
08/06/2023 14:03:12.132,1010.0
08/06/2023 14:03:13.139,1010.0
08/06/2023 14:03:14.148,1010.0
08/06/2023 14:03:16.150,1010.0
08/06/2023 14:03:17.153,1010.0
08/06/2023 14:03:18.161,1010.0
08/06/2023 14:03:19.171,1010.0
08/06/2023 14:03:21.176,1010.0
08/06/2023 14:03:22.186,1010.0
08/06/2023 14:03:23.190,1010.0
08/06/2023 14:03:24.209,1010.0
08/06/2023 14:03:25.227,1010.0
08/06/2023 14:03:26.242,1010.0
08/06/2023 14:03:27.256,1010.0
08/06/2023 14:03:28.259,1010.0
08/06/2023 14:03:29.279,1010.0
08/06/2023 14:03:30.288,1010.0
08/06/2023 14:03:31.298,1010.0
08/06/2023 14:03:32.312,1010.0
08/06/2023 14:03:33.338,1010.0
08/06/2023 14:03:34.349,1010.0
08/06/2023 14:03:35.368,1010.0
08/06/2023 14:03:37.386,1010.0
08/06/2023 14:03:38.390,1010.0
08/06/2023 14:03:40.393,1010.0
08/06/2023 14:03:41.398,1010.0
08/06/2023 14:03:43.400,1010.0
08/06/2023 14:03:44.406,1010.0
08/06/2023 14:03:45.409,1010.0
08/06/2023 14:03:47.414,1010.0
08/06/2023 14:03:48.421,1010.0
08/06/2023 14:03:49.434,1010.0
08/06/2023 14:03:50.445,1010.0
08/06/2023 14:03:51.458,1010.0
08/06/2023 14:03:52.470,1010.0
08/06/2023 14:03:53.472,1010.0
08/06/2023 14:03:54.491,1010.0
08/06/2023 14:03:55.510,1010.0
08/06/2023 14:03:56.516,1010.0
08/06/2023 14:03:57.522,1010.0
08/06/2023 14:03:58.535,1010.0
08/06/2023 14:03:59.548,1010.0
08/06/2023 14:04:00.565,1010.0
08/06/2023 14:04:02.571,1010.0
08/06/2023 14:04:03.583,1010.0
08/06/2023 14:04:04.595,1010.0
08/06/2023 14:04:05.608,1010.0
08/06/2023 14:04:06.623,1010.0
08/06/2023 14:04:07.634,1010.0
08/06/2023 14:04:08.655,1010.0
08/06/2023 14:04:09.665,1010.0
08/06/2023 14:04:10.676,1010.0
08/06/2023 14:04:11.683,1010.0
08/06/2023 14:04:12.686,1010.0
08/06/2023 14:04:13.703,1010.0
08/06/2023 14:04:14.716,1010.0
08/06/2023 14:04:15.734,1010.0
08/06/2023 14:04:16.738,1010.0
08/06/2023 14:04:17.747,1010.0
08/06/2023 14:04:18.758,1010.0
08/06/2023 14:04:19.776,1010.0
08/06/2023 14:04:20.786,1010.0
08/06/2023 14:04:22.797,1010.0
08/06/2023 14:04:24.796,1010.0
08/06/2023 14:04:25.803,1010.0
08/06/2023 14:04:26.831,1010.0
08/06/2023 14:04:27.832,1010.0
08/06/2023 14:04:28.838,1010.0
08/06/2023 14:04:29.852,1010.0
08/06/2023 14:04:30.863,1010.0
08/06/2023 14:04:31.868,1010.0
08/06/2023 14:04:32.886,1010.0
08/06/2023 14:04:33.889,1010.0
08/06/2023 14:04:34.907,1010.0
08/06/2023 14:04:35.908,1010.0
08/06/2023 14:04:36.922,1010.0
08/06/2023 14:04:37.939,1010.0
08/06/2023 14:04:38.945,1010.0
08/06/2023 14:04:39.956,1010.0
08/06/2023 14:04:40.960,1010.0
08/06/2023 14:04:41.981,1010.0
08/06/2023 14:04:44.001,1010.0
08/06/2023 14:04:45.019,1010.0
08/06/2023 14:04:46.031,1010.0
08/06/2023 14:04:47.042,1010.0
08/06/2023 14:04:48.051,1010.0
08/06/2023 14:04:49.060,1010.0
08/06/2023 14:04:50.079,1010.0
08/06/2023 14:04:51.088,1010.0
08/06/2023 14:04:52.090,1010.0
08/06/2023 14:04:53.107,1010.0
08/06/2023 14:04:55.111,1010.0
08/06/2023 14:04:56.122,1010.0
08/06/2023 14:04:57.137,1010.0
08/06/2023 14:04:58.151,1010.0
08/06/2023 14:04:59.163,1010.0
08/06/2023 14:05:00.173,1010.0
08/06/2023 14:05:01.200,1010.0
08/06/2023 14:05:02.216,1010.0
08/06/2023 14:05:03.218,1010.0
08/06/2023 14:05:05.228,1010.0
08/06/2023 14:05:06.231,1010.0
08/06/2023 14:05:07.240,1010.0
08/06/2023 14:05:08.260,1010.0
08/06/2023 14:05:09.261,1010.0
08/06/2023 14:05:10.273,1010.0
08/06/2023 14:05:11.294,1010.0
08/06/2023 14:05:12.304,1010.0
08/06/2023 14:05:13.330,1010.0
08/06/2023 14:05:14.339,1010.0
08/06/2023 14:05:15.341,1010.0
08/06/2023 14:05:16.359,1010.0
08/06/2023 14:05:17.369,1010.0
08/06/2023 14:05:19.371,1010.0
08/06/2023 14:05:20.380,1010.0
08/06/2023 14:05:21.385,1010.0
08/06/2023 14:05:22.390,1010.0
08/06/2023 14:05:23.404,1010.0
08/06/2023 14:05:25.413,1010.0
08/06/2023 14:05:26.426,1010.0
08/06/2023 14:05:27.434,1010.0
08/06/2023 14:05:28.435,1010.0
08/06/2023 14:05:30.434,1010.0
08/06/2023 14:05:31.441,1010.0
08/06/2023 14:05:32.446,1010.0
08/06/2023 14:05:33.448,1010.0
08/06/2023 14:05:34.456,1010.0
08/06/2023 14:05:35.462,1010.0
08/06/2023 14:05:36.464,1010.0
08/06/2023 14:05:37.487,1010.0
08/06/2023 14:05:38.498,1010.0
08/06/2023 14:05:39.504,1010.0
08/06/2023 14:05:40.507,1010.0
