'EPIC Sub.PID.wOP Log File

'Date,Sub.PID.wOP
08/06/2023 14:03:43.402,6.600
08/06/2023 14:03:44.407,6.600
08/06/2023 14:03:45.411,6.600
08/06/2023 14:03:47.416,6.600
08/06/2023 14:03:48.423,6.600
08/06/2023 14:03:49.438,6.600
08/06/2023 14:03:50.449,6.600
08/06/2023 14:03:51.460,6.600
08/06/2023 14:03:52.472,6.600
08/06/2023 14:03:53.473,6.600
08/06/2023 14:03:54.493,6.600
08/06/2023 14:03:55.512,6.600
08/06/2023 14:03:56.518,6.600
08/06/2023 14:03:57.524,6.600
08/06/2023 14:03:58.538,6.600
08/06/2023 14:03:59.553,6.600
08/06/2023 14:04:00.567,6.600
08/06/2023 14:04:02.575,6.600
08/06/2023 14:04:03.585,6.600
08/06/2023 14:04:04.596,6.600
08/06/2023 14:04:05.610,6.600
08/06/2023 14:04:06.625,6.600
08/06/2023 14:04:07.636,6.600
08/06/2023 14:04:08.657,6.600
08/06/2023 14:04:09.667,6.600
08/06/2023 14:04:10.677,6.600
08/06/2023 14:04:11.685,6.600
08/06/2023 14:04:12.688,6.600
08/06/2023 14:04:13.705,6.600
08/06/2023 14:04:14.718,6.600
08/06/2023 14:04:15.736,6.600
08/06/2023 14:04:16.743,6.600
08/06/2023 14:04:17.748,6.600
08/06/2023 14:04:18.760,6.600
08/06/2023 14:04:19.778,6.600
08/06/2023 14:04:20.788,6.600
08/06/2023 14:04:22.798,6.600
08/06/2023 14:04:24.798,6.600
08/06/2023 14:04:25.805,6.600
08/06/2023 14:04:26.833,6.600
08/06/2023 14:04:28.839,6.700
08/06/2023 14:04:29.854,6.600
08/06/2023 14:04:30.864,6.600
08/06/2023 14:04:31.870,6.600
08/06/2023 14:04:32.888,6.600
08/06/2023 14:04:33.893,6.600
08/06/2023 14:04:34.908,6.600
08/06/2023 14:04:35.909,6.600
08/06/2023 14:04:36.923,6.600
08/06/2023 14:04:37.941,6.600
08/06/2023 14:04:38.947,6.600
08/06/2023 14:04:39.958,6.600
08/06/2023 14:04:40.962,6.600
08/06/2023 14:04:41.983,6.600
08/06/2023 14:04:44.002,6.600
08/06/2023 14:04:45.021,6.600
08/06/2023 14:04:46.035,6.600
08/06/2023 14:04:47.045,6.600
08/06/2023 14:04:48.053,6.600
08/06/2023 14:04:49.062,6.600
08/06/2023 14:04:50.081,6.600
08/06/2023 14:04:51.090,6.600
08/06/2023 14:04:52.091,6.600
08/06/2023 14:04:53.108,6.600
08/06/2023 14:04:55.113,6.600
08/06/2023 14:04:56.123,6.600
08/06/2023 14:04:57.138,6.600
08/06/2023 14:04:58.153,6.600
08/06/2023 14:04:59.164,6.600
08/06/2023 14:05:00.175,6.600
08/06/2023 14:05:01.202,6.600
08/06/2023 14:05:02.218,6.600
08/06/2023 14:05:03.220,6.600
08/06/2023 14:05:05.230,6.600
08/06/2023 14:05:06.232,6.600
08/06/2023 14:05:07.242,6.600
08/06/2023 14:05:08.261,6.600
08/06/2023 14:05:09.263,6.600
08/06/2023 14:05:10.274,6.600
08/06/2023 14:05:11.296,6.600
08/06/2023 14:05:12.308,6.600
08/06/2023 14:05:13.331,6.600
08/06/2023 14:05:14.341,6.600
08/06/2023 14:05:15.343,6.600
08/06/2023 14:05:16.360,6.600
08/06/2023 14:05:17.371,6.600
08/06/2023 14:05:19.372,6.600
08/06/2023 14:05:20.381,6.600
08/06/2023 14:05:21.387,6.600
08/06/2023 14:05:22.392,6.600
08/06/2023 14:05:23.406,6.600
08/06/2023 14:05:25.415,6.600
08/06/2023 14:05:26.428,6.600
08/06/2023 14:05:27.436,6.600
08/06/2023 14:05:28.437,6.600
08/06/2023 14:05:30.436,6.600
08/06/2023 14:05:31.443,6.600
08/06/2023 14:05:32.448,6.600
08/06/2023 14:05:33.451,6.600
08/06/2023 14:05:34.458,6.600
08/06/2023 14:05:35.464,6.600
08/06/2023 14:05:36.466,6.600
08/06/2023 14:05:37.489,6.600
08/06/2023 14:05:38.499,6.600
08/06/2023 14:05:39.506,6.600
08/06/2023 14:05:40.508,6.600
08/06/2023 14:05:41.511,6.600
08/06/2023 14:05:42.514,6.600
08/06/2023 14:05:43.526,6.700
08/06/2023 14:05:44.548,6.600
08/06/2023 14:05:45.566,6.600
08/06/2023 14:05:46.569,6.600
08/06/2023 14:05:47.577,6.600
08/06/2023 14:05:48.580,6.600
08/06/2023 14:05:49.607,6.600
08/06/2023 14:05:51.610,6.600
08/06/2023 14:05:52.621,6.600
08/06/2023 14:05:53.638,6.600
08/06/2023 14:05:54.649,6.600
08/06/2023 14:05:55.671,6.600
08/06/2023 14:05:56.683,6.600
08/06/2023 14:05:57.708,6.600
08/06/2023 14:05:58.717,6.600
08/06/2023 14:05:59.743,6.600
08/06/2023 14:06:00.750,6.600
08/06/2023 14:06:01.764,6.600
08/06/2023 14:06:02.770,6.600
08/06/2023 14:06:03.771,6.600
08/06/2023 14:06:04.793,6.600
08/06/2023 14:06:06.794,6.600
08/06/2023 14:06:07.806,6.600
08/06/2023 14:06:08.826,6.600
08/06/2023 14:06:09.845,6.600
08/06/2023 14:06:10.856,6.600
08/06/2023 14:06:11.859,6.600
08/06/2023 14:06:12.867,6.600
08/06/2023 14:06:13.887,6.600
08/06/2023 14:06:14.889,6.600
08/06/2023 14:06:16.902,6.600
08/06/2023 14:06:18.903,6.600
08/06/2023 14:06:19.912,6.600
08/06/2023 14:06:21.916,6.600
08/06/2023 14:06:22.925,6.600
08/06/2023 14:06:23.927,6.600
08/06/2023 14:06:25.926,6.600
08/06/2023 14:06:26.938,6.600
08/06/2023 14:06:27.959,6.600
08/06/2023 14:06:28.985,6.600
08/06/2023 14:06:30.994,6.600
08/06/2023 14:06:32.014,6.600
08/06/2023 14:06:33.024,6.600
08/06/2023 14:06:34.034,6.600
08/06/2023 14:06:35.046,6.600
08/06/2023 14:06:36.065,6.600
08/06/2023 14:06:37.077,6.600
08/06/2023 14:06:39.078,6.600
08/06/2023 14:06:41.079,6.600
08/06/2023 14:06:42.099,6.600
08/06/2023 14:06:43.118,6.600
08/06/2023 14:06:44.129,6.600
08/06/2023 14:06:45.141,6.600
08/06/2023 14:06:46.151,6.600
08/06/2023 14:06:47.154,6.600
08/06/2023 14:06:49.165,6.700
08/06/2023 14:06:50.168,6.600
08/06/2023 14:06:52.170,6.600
08/06/2023 14:06:53.179,6.600
08/06/2023 14:06:54.187,6.600
08/06/2023 14:06:56.190,6.600
08/06/2023 14:06:57.203,6.600
08/06/2023 14:06:58.220,6.600
08/06/2023 14:06:59.231,6.600
08/06/2023 14:07:00.248,6.700
08/06/2023 14:07:01.251,6.700
08/06/2023 14:07:02.260,6.600
08/06/2023 14:07:03.262,6.600
08/06/2023 14:07:05.268,6.600
08/06/2023 14:07:06.280,6.600
08/06/2023 14:07:07.301,6.600
08/06/2023 14:07:08.311,6.600
08/06/2023 14:07:09.312,6.600
08/06/2023 14:07:10.321,6.600
08/06/2023 14:07:11.322,6.600
08/06/2023 14:07:13.323,6.600
08/06/2023 14:07:14.342,6.600
08/06/2023 14:07:16.344,6.600
08/06/2023 14:07:17.362,6.600
08/06/2023 14:07:18.363,6.600
08/06/2023 14:07:19.365,6.600
08/06/2023 14:07:20.381,6.700
08/06/2023 14:07:21.403,6.700
08/06/2023 14:07:22.425,6.600
08/06/2023 14:07:23.435,6.600
08/06/2023 14:07:24.443,6.600
08/06/2023 14:07:25.446,6.600
08/06/2023 14:07:26.452,6.600
08/06/2023 14:07:27.462,6.600
08/06/2023 14:07:28.463,6.600
08/06/2023 14:07:30.466,6.600
08/06/2023 14:07:31.486,6.600
08/06/2023 14:07:32.498,6.600
08/06/2023 14:07:33.521,6.600
08/06/2023 14:07:34.536,6.600
08/06/2023 14:07:36.545,6.600
08/06/2023 14:07:37.561,6.700
08/06/2023 14:07:38.577,6.700
08/06/2023 14:07:40.582,6.600
08/06/2023 14:07:42.589,6.700
08/06/2023 14:07:44.592,6.600
08/06/2023 14:07:45.610,6.600
08/06/2023 14:07:46.618,6.600
08/06/2023 14:07:47.638,6.600
08/06/2023 14:07:48.640,6.600
08/06/2023 14:07:49.659,6.600
08/06/2023 14:07:50.674,6.600
08/06/2023 14:07:51.689,6.700
08/06/2023 14:07:52.701,6.600
08/06/2023 14:07:53.720,6.600
08/06/2023 14:07:55.732,6.700
08/06/2023 14:07:56.751,6.600
08/06/2023 14:07:57.769,6.600
08/06/2023 14:07:58.781,6.700
08/06/2023 14:08:00.782,6.600
08/06/2023 14:08:01.789,6.600
08/06/2023 14:08:03.792,6.600
08/06/2023 14:08:05.793,6.600
08/06/2023 14:08:06.812,6.600
08/06/2023 14:08:07.822,6.600
08/06/2023 14:08:09.822,6.600
08/06/2023 14:08:10.843,6.600
08/06/2023 14:08:11.852,6.600
08/06/2023 14:08:12.871,6.600
08/06/2023 14:08:13.891,6.600
08/06/2023 14:08:14.893,6.600
08/06/2023 14:08:15.905,6.600
08/06/2023 14:08:16.910,6.700
08/06/2023 14:08:17.923,6.600
08/06/2023 14:08:18.926,6.700
08/06/2023 14:08:19.936,6.600
08/06/2023 14:08:20.949,6.600
08/06/2023 14:08:21.951,6.600
08/06/2023 14:08:23.950,6.700
08/06/2023 14:08:24.967,6.600
08/06/2023 14:08:25.983,6.600
08/06/2023 14:08:27.990,6.600
08/06/2023 14:08:29.019,6.700
08/06/2023 14:08:30.024,6.600
08/06/2023 14:08:31.044,6.600
08/06/2023 14:08:32.047,6.600
08/06/2023 14:08:33.048,6.600
08/06/2023 14:08:34.071,6.600
08/06/2023 14:08:35.081,6.700
08/06/2023 14:08:36.094,6.600
08/06/2023 14:08:37.107,6.600
08/06/2023 14:08:38.126,6.600
08/06/2023 14:08:39.137,6.600
08/06/2023 14:08:40.148,6.700
08/06/2023 14:08:41.168,6.600
08/06/2023 14:08:42.170,6.600
08/06/2023 14:08:43.173,6.600
08/06/2023 14:08:44.192,6.600
08/06/2023 14:08:46.202,6.600
08/06/2023 14:08:47.203,6.600
08/06/2023 14:08:48.213,6.700
08/06/2023 14:08:49.215,6.700
08/06/2023 14:08:51.217,6.700
08/06/2023 14:08:52.226,6.600
08/06/2023 14:08:54.226,6.700
08/06/2023 14:08:55.232,6.600
08/06/2023 14:08:56.247,6.600
08/06/2023 14:08:57.268,6.600
08/06/2023 14:08:58.292,6.600
08/06/2023 14:08:59.305,6.600
08/06/2023 14:09:00.325,6.600
08/06/2023 14:09:02.325,6.700
08/06/2023 14:09:03.332,6.700
08/06/2023 14:09:04.336,6.700
08/06/2023 14:09:05.357,6.600
08/06/2023 14:09:07.358,6.600
08/06/2023 14:09:08.369,6.600
08/06/2023 14:09:09.384,6.600
08/06/2023 14:09:10.391,6.600
08/06/2023 14:09:11.405,6.600
08/06/2023 14:09:13.415,6.600
08/06/2023 14:09:14.426,6.700
08/06/2023 14:09:15.455,6.700
08/06/2023 14:09:16.465,6.700
08/06/2023 14:09:18.468,6.600
08/06/2023 14:09:19.487,6.700
08/06/2023 14:09:20.506,6.700
08/06/2023 14:09:21.510,6.700
08/06/2023 14:09:22.532,6.600
08/06/2023 14:09:23.545,6.600
08/06/2023 14:09:24.560,6.600
08/06/2023 14:09:25.562,6.600
08/06/2023 14:09:26.565,6.600
08/06/2023 14:09:27.578,6.600
08/06/2023 14:09:29.580,6.700
08/06/2023 14:09:30.590,6.700
08/06/2023 14:09:31.596,6.600
08/06/2023 14:09:32.606,6.600
08/06/2023 14:09:33.631,6.600
08/06/2023 14:09:34.639,6.600
08/06/2023 14:09:35.651,6.700
08/06/2023 14:09:36.671,6.700
08/06/2023 14:09:37.690,6.700
08/06/2023 14:09:38.702,6.700
08/06/2023 14:09:39.717,6.600
08/06/2023 14:09:40.734,6.600
08/06/2023 14:09:41.745,6.700
08/06/2023 14:09:42.765,6.600
08/06/2023 14:09:43.777,6.600
08/06/2023 14:09:44.793,6.700
08/06/2023 14:09:45.795,6.700
08/06/2023 14:09:46.802,6.700
08/06/2023 14:09:48.808,6.600
08/06/2023 14:09:49.810,6.600
08/06/2023 14:09:51.818,6.600
08/06/2023 14:09:52.824,6.700
08/06/2023 14:09:53.825,6.600
08/06/2023 14:09:54.840,6.600
08/06/2023 14:09:55.847,6.600
08/06/2023 14:09:57.848,6.700
08/06/2023 14:09:59.853,6.600
08/06/2023 14:10:00.871,6.700
08/06/2023 14:10:01.873,6.700
08/06/2023 14:10:02.890,6.700
08/06/2023 14:10:03.927,6.700
08/06/2023 14:10:04.929,6.600
08/06/2023 14:10:05.950,6.600
08/06/2023 14:10:06.963,6.600
08/06/2023 14:10:07.982,6.600
08/06/2023 14:10:08.987,6.600
08/06/2023 14:10:10.000,6.700
08/06/2023 14:10:11.009,6.600
08/06/2023 14:10:12.029,6.600
08/06/2023 14:10:13.040,6.700
08/06/2023 14:10:14.063,6.700
08/06/2023 14:10:15.069,6.600
08/06/2023 14:10:16.072,6.600
08/06/2023 14:10:17.073,6.600
08/06/2023 14:10:18.092,6.700
08/06/2023 14:10:20.094,6.700
08/06/2023 14:10:21.107,6.600
08/06/2023 14:10:22.129,6.600
08/06/2023 14:10:23.133,6.600
08/06/2023 14:10:24.134,6.600
08/06/2023 14:10:25.144,6.600
08/06/2023 14:10:26.158,6.600
08/06/2023 14:10:28.167,6.600
08/06/2023 14:10:29.186,6.600
08/06/2023 14:10:30.197,6.700
08/06/2023 14:10:31.200,6.700
08/06/2023 14:10:32.208,6.700
08/06/2023 14:10:33.213,6.700
08/06/2023 14:10:34.235,6.600
08/06/2023 14:10:35.255,6.600
08/06/2023 14:10:36.273,6.600
08/06/2023 14:10:37.283,6.600
08/06/2023 14:10:38.302,6.600
08/06/2023 14:10:39.303,6.600
08/06/2023 14:10:40.313,6.600
08/06/2023 14:10:42.313,6.600
08/06/2023 14:10:44.323,6.700
08/06/2023 14:10:45.328,6.700
08/06/2023 14:10:46.347,6.700
08/06/2023 14:10:47.357,6.700
08/06/2023 14:10:49.356,6.600
08/06/2023 14:10:51.360,6.600
08/06/2023 14:10:52.371,6.600
08/06/2023 14:10:53.375,6.600
08/06/2023 14:10:54.396,6.700
08/06/2023 14:10:55.406,6.700
08/06/2023 14:10:56.427,6.600
08/06/2023 14:10:57.446,6.600
08/06/2023 14:10:58.474,6.600
08/06/2023 14:10:59.489,6.600
08/06/2023 14:11:00.494,6.600
08/06/2023 14:11:01.512,6.600
08/06/2023 14:11:02.518,6.700
08/06/2023 14:11:03.535,6.600
08/06/2023 14:11:05.546,6.700
08/06/2023 14:11:07.551,6.600
08/06/2023 14:11:08.562,6.700
08/06/2023 14:11:09.571,6.600
08/06/2023 14:11:10.604,6.600
08/06/2023 14:11:11.613,6.600
08/06/2023 14:11:12.620,6.600
08/06/2023 14:11:13.641,6.700
08/06/2023 14:11:14.655,6.600
08/06/2023 14:11:15.667,6.700
08/06/2023 14:11:16.684,6.700
08/06/2023 14:11:17.698,6.700
08/06/2023 14:11:18.707,6.600
08/06/2023 14:11:19.727,6.600
08/06/2023 14:11:20.738,6.600
08/06/2023 14:11:21.760,6.600
08/06/2023 14:11:22.779,6.600
08/06/2023 14:11:23.791,6.700
08/06/2023 14:11:24.812,6.600
08/06/2023 14:11:25.820,6.700
08/06/2023 14:11:26.840,6.700
08/06/2023 14:11:27.861,6.700
08/06/2023 14:11:28.877,6.700
08/06/2023 14:11:29.897,6.600
08/06/2023 14:11:30.910,6.600
08/06/2023 14:11:31.927,6.600
08/06/2023 14:11:32.940,6.600
08/06/2023 14:11:33.950,6.600
08/06/2023 14:11:34.970,6.700
08/06/2023 14:11:35.982,6.600
08/06/2023 14:11:36.992,6.600
08/06/2023 14:11:38.003,6.700
08/06/2023 14:11:39.022,6.600
08/06/2023 14:11:40.045,6.600
08/06/2023 14:11:41.063,6.600
08/06/2023 14:11:42.082,6.600
08/06/2023 14:11:43.105,6.600
08/06/2023 14:11:44.124,6.600
08/06/2023 14:11:45.145,6.600
08/06/2023 14:11:46.148,6.600
08/06/2023 14:11:47.182,6.600
08/06/2023 14:11:48.189,6.700
08/06/2023 14:11:49.209,6.700
08/06/2023 14:11:50.223,6.700
08/06/2023 14:11:51.232,6.600
08/06/2023 14:11:52.253,6.600
08/06/2023 14:11:53.266,6.600
08/06/2023 14:11:54.284,6.600
08/06/2023 14:11:55.305,6.600
08/06/2023 14:11:56.326,6.600
08/06/2023 14:11:57.346,6.600
08/06/2023 14:11:58.364,6.600
08/06/2023 14:11:59.374,6.600
08/06/2023 14:12:00.383,6.600
08/06/2023 14:12:01.404,6.700
08/06/2023 14:12:02.416,6.600
08/06/2023 14:12:03.436,6.600
08/06/2023 14:12:04.447,6.600
08/06/2023 14:12:05.462,6.700
08/06/2023 14:12:06.482,6.700
08/06/2023 14:12:07.513,6.600
08/06/2023 14:12:08.523,6.600
08/06/2023 14:12:09.545,6.600
08/06/2023 14:12:10.564,6.600
08/06/2023 14:12:11.594,6.600
08/06/2023 14:12:12.613,6.600
08/06/2023 14:12:13.631,6.600
08/06/2023 14:12:14.654,6.600
08/06/2023 14:12:15.676,6.600
08/06/2023 14:12:16.688,6.600
08/06/2023 14:12:17.697,6.600
08/06/2023 14:12:18.706,6.600
08/06/2023 14:12:19.726,6.600
08/06/2023 14:12:20.736,6.700
08/06/2023 14:12:21.750,6.600
08/06/2023 14:12:22.773,6.600
08/06/2023 14:12:23.804,6.600
08/06/2023 14:12:24.811,6.600
08/06/2023 14:12:25.824,6.700
08/06/2023 14:12:26.846,6.600
08/06/2023 14:12:27.864,6.600
08/06/2023 14:12:28.885,6.600
08/06/2023 14:12:29.906,6.600
08/06/2023 14:12:30.918,6.600
08/06/2023 14:12:31.938,6.600
08/06/2023 14:12:32.951,6.600
08/06/2023 14:12:33.965,6.600
08/06/2023 14:12:34.973,6.600
08/06/2023 14:12:35.986,6.600
08/06/2023 14:12:37.006,6.600
08/06/2023 14:12:38.015,6.600
08/06/2023 14:12:39.027,6.600
08/06/2023 14:12:40.049,6.600
08/06/2023 14:12:41.057,6.600
08/06/2023 14:12:42.066,6.700
08/06/2023 14:12:43.097,6.700
08/06/2023 14:12:44.110,6.600
08/06/2023 14:12:45.120,6.600
08/06/2023 14:12:46.139,6.600
08/06/2023 14:12:47.160,6.600
08/06/2023 14:12:48.175,6.600
08/06/2023 14:12:49.186,6.600
08/06/2023 14:12:50.200,6.700
08/06/2023 14:12:51.220,6.600
08/06/2023 14:12:52.230,6.600
08/06/2023 14:12:53.249,6.600
08/06/2023 14:12:54.260,6.600
08/06/2023 14:12:55.281,6.600
08/06/2023 14:12:56.290,6.600
08/06/2023 14:12:57.313,6.600
08/06/2023 14:12:58.321,6.600
08/06/2023 14:12:59.331,6.600
08/06/2023 14:13:00.342,6.700
08/06/2023 14:13:01.354,6.600
08/06/2023 14:13:02.365,6.600
08/06/2023 14:13:03.379,6.700
08/06/2023 14:13:04.391,6.600
08/06/2023 14:13:05.412,6.600
08/06/2023 14:13:06.441,6.600
08/06/2023 14:13:07.455,6.600
08/06/2023 14:13:08.477,6.700
08/06/2023 14:13:09.482,6.600
08/06/2023 14:13:10.501,6.600
08/06/2023 14:13:11.513,6.700
08/06/2023 14:13:12.533,6.600
08/06/2023 14:13:13.548,6.600
08/06/2023 14:13:14.558,6.700
08/06/2023 14:13:15.572,6.600
08/06/2023 14:13:16.581,6.700
08/06/2023 14:13:17.592,6.600
08/06/2023 14:13:18.612,6.600
08/06/2023 14:13:19.623,6.600
08/06/2023 14:13:20.640,6.700
08/06/2023 14:13:21.651,6.600
08/06/2023 14:13:22.659,6.600
08/06/2023 14:13:23.680,6.700
08/06/2023 14:13:24.700,6.600
08/06/2023 14:13:25.714,6.600
08/06/2023 14:13:26.735,6.600
08/06/2023 14:13:27.744,6.600
08/06/2023 14:13:28.754,6.600
08/06/2023 14:13:29.774,6.600
08/06/2023 14:13:30.793,6.600
08/06/2023 14:13:31.804,6.600
08/06/2023 14:13:32.818,6.600
08/06/2023 14:13:33.829,6.600
08/06/2023 14:13:34.842,6.600
08/06/2023 14:13:35.863,6.600
08/06/2023 14:13:36.884,6.700
08/06/2023 14:13:37.902,6.600
08/06/2023 14:13:38.915,6.700
08/06/2023 14:13:39.932,6.600
08/06/2023 14:13:40.953,6.600
08/06/2023 14:13:41.965,6.700
08/06/2023 14:13:42.975,6.700
08/06/2023 14:13:43.996,6.700
08/06/2023 14:13:45.014,6.700
08/06/2023 14:13:46.034,6.600
08/06/2023 14:13:47.055,6.600
08/06/2023 14:13:48.064,6.600
08/06/2023 14:13:49.084,6.600
08/06/2023 14:13:50.104,6.700
08/06/2023 14:13:51.125,6.600
08/06/2023 14:13:52.138,6.700
08/06/2023 14:13:53.156,6.600
08/06/2023 14:13:54.177,6.700
08/06/2023 14:13:55.189,6.600
08/06/2023 14:13:56.209,6.600
08/06/2023 14:13:57.222,6.600
08/06/2023 14:13:58.242,6.600
08/06/2023 14:13:59.263,6.700
08/06/2023 14:14:00.282,6.700
08/06/2023 14:14:01.296,6.600
08/06/2023 14:14:02.311,6.600
08/06/2023 14:14:03.338,6.700
08/06/2023 14:14:04.360,6.700
08/06/2023 14:14:05.383,6.700
08/06/2023 14:14:06.402,6.600
08/06/2023 14:14:07.412,6.600
08/06/2023 14:14:08.422,6.600
08/06/2023 14:14:09.433,6.700
08/06/2023 14:14:10.453,6.700
08/06/2023 14:14:11.470,6.700
08/06/2023 14:14:12.481,6.700
08/06/2023 14:14:13.492,6.600
08/06/2023 14:14:14.513,6.600
08/06/2023 14:14:15.527,6.700
08/06/2023 14:14:16.544,6.700
08/06/2023 14:14:17.565,6.700
08/06/2023 14:14:18.584,6.600
08/06/2023 14:14:19.605,6.600
08/06/2023 14:14:20.616,6.700
08/06/2023 14:14:21.648,6.600
08/06/2023 14:14:22.658,6.700
08/06/2023 14:14:23.671,6.600
08/06/2023 14:14:24.683,6.700
08/06/2023 14:14:25.694,6.600
08/06/2023 14:14:26.715,6.600
08/06/2023 14:14:27.727,6.700
08/06/2023 14:14:28.739,6.700
08/06/2023 14:14:29.761,6.600
08/06/2023 14:14:30.776,6.600
08/06/2023 14:14:31.790,6.600
08/06/2023 14:14:32.800,6.700
08/06/2023 14:14:33.814,6.700
08/06/2023 14:14:34.825,6.700
08/06/2023 14:14:35.843,6.600
08/06/2023 14:14:36.854,6.700
08/06/2023 14:14:37.863,6.700
08/06/2023 14:14:38.884,6.700
08/06/2023 14:14:39.895,6.700
08/06/2023 14:14:40.914,6.700
08/06/2023 14:14:41.934,6.600
08/06/2023 14:14:42.955,6.700
08/06/2023 14:14:43.974,6.700
08/06/2023 14:14:44.995,6.600
08/06/2023 14:14:46.006,6.600
08/06/2023 14:14:47.016,6.600
08/06/2023 14:14:48.036,6.600
08/06/2023 14:14:49.045,6.600
08/06/2023 14:14:50.055,6.700
08/06/2023 14:14:51.066,6.700
08/06/2023 14:14:52.080,6.700
08/06/2023 14:14:53.090,6.700
08/06/2023 14:14:54.106,6.600
08/06/2023 14:14:55.124,6.700
08/06/2023 14:14:56.138,6.600
08/06/2023 14:14:57.151,6.700
08/06/2023 14:14:58.165,6.700
08/06/2023 14:14:59.187,6.700
08/06/2023 14:15:00.199,6.600
08/06/2023 14:15:01.218,6.600
08/06/2023 14:15:02.245,6.700
08/06/2023 14:15:03.258,6.700
08/06/2023 14:15:04.265,6.700
08/06/2023 14:15:05.284,6.700
08/06/2023 14:15:06.304,6.600
08/06/2023 14:15:07.315,6.700
08/06/2023 14:15:08.325,6.600
08/06/2023 14:15:09.336,6.700
08/06/2023 14:15:10.346,6.700
08/06/2023 14:15:11.358,6.700
08/06/2023 14:15:12.378,6.700
08/06/2023 14:15:13.387,6.600
08/06/2023 14:15:14.403,6.700
08/06/2023 14:15:15.414,6.700
08/06/2023 14:15:16.428,6.600
08/06/2023 14:15:17.452,6.700
08/06/2023 14:15:18.464,6.600
08/06/2023 14:15:19.483,6.700
08/06/2023 14:15:20.494,6.600
08/06/2023 14:15:21.517,6.600
08/06/2023 14:15:22.527,6.600
08/06/2023 14:15:23.545,6.700
08/06/2023 14:15:24.551,6.700
08/06/2023 14:15:25.572,6.600
08/06/2023 14:15:26.590,6.600
08/06/2023 14:15:27.602,6.600
08/06/2023 14:15:28.615,6.600
08/06/2023 14:15:29.625,6.600
08/06/2023 14:15:30.646,6.600
08/06/2023 14:15:31.655,6.700
08/06/2023 14:15:32.676,6.700
08/06/2023 14:15:33.688,6.600
08/06/2023 14:15:34.701,6.600
08/06/2023 14:15:35.720,6.700
08/06/2023 14:15:36.733,6.600
08/06/2023 14:15:37.760,6.700
08/06/2023 14:15:38.772,6.700
08/06/2023 14:15:39.794,6.600
08/06/2023 14:15:40.806,6.700
08/06/2023 14:15:41.817,6.600
08/06/2023 14:15:42.837,6.600
08/06/2023 14:15:43.846,6.600
08/06/2023 14:15:44.866,6.600
08/06/2023 14:15:45.876,6.700
08/06/2023 14:15:46.906,6.600
08/06/2023 14:15:47.918,6.600
08/06/2023 14:15:48.940,6.600
08/06/2023 14:15:49.951,6.600
08/06/2023 14:15:50.968,6.700
08/06/2023 14:15:51.978,6.700
08/06/2023 14:15:52.999,6.700
08/06/2023 14:15:54.020,6.600
08/06/2023 14:15:55.035,6.600
08/06/2023 14:15:56.046,6.600
08/06/2023 14:15:57.058,6.600
08/06/2023 14:15:58.073,6.600
08/06/2023 14:15:59.086,6.700
08/06/2023 14:16:00.102,6.700
08/06/2023 14:16:01.125,6.700
08/06/2023 14:16:02.137,6.600
08/06/2023 14:16:03.162,6.700
08/06/2023 14:16:04.174,6.600
08/06/2023 14:16:05.188,6.600
08/06/2023 14:16:06.201,6.600
08/06/2023 14:16:07.220,6.600
08/06/2023 14:16:08.238,6.600
08/06/2023 14:16:09.255,6.700
08/06/2023 14:16:10.263,6.600
08/06/2023 14:16:11.271,6.600
08/06/2023 14:16:12.291,6.600
08/06/2023 14:16:13.311,6.700
08/06/2023 14:16:14.331,6.600
08/06/2023 14:16:15.344,6.600
08/06/2023 14:16:16.359,6.600
08/06/2023 14:16:17.372,6.600
08/06/2023 14:16:18.386,6.600
08/06/2023 14:16:19.406,6.600
08/06/2023 14:16:20.416,6.700
08/06/2023 14:16:21.440,6.600
08/06/2023 14:16:22.450,6.600
08/06/2023 14:16:23.462,6.600
08/06/2023 14:16:24.483,6.700
08/06/2023 14:16:25.504,6.600
08/06/2023 14:16:26.514,6.600
08/06/2023 14:16:27.525,6.600
08/06/2023 14:16:28.544,6.600
08/06/2023 14:16:29.564,6.600
08/06/2023 14:16:30.585,6.700
08/06/2023 14:16:31.594,6.600
08/06/2023 14:16:32.609,6.600
08/06/2023 14:16:33.618,6.600
08/06/2023 14:16:34.629,6.600
08/06/2023 14:16:35.640,6.600
08/06/2023 14:16:36.653,6.600
08/06/2023 14:16:37.673,6.600
08/06/2023 14:16:38.693,6.600
08/06/2023 14:16:39.705,6.600
08/06/2023 14:16:40.724,6.600
08/06/2023 14:16:41.752,6.600
08/06/2023 14:16:42.772,6.600
08/06/2023 14:16:43.789,6.600
08/06/2023 14:16:44.798,6.600
08/06/2023 14:16:45.813,6.600
08/06/2023 14:16:46.827,6.600
08/06/2023 14:16:47.835,6.600
08/06/2023 14:16:48.843,6.600
08/06/2023 14:16:49.855,6.600
08/06/2023 14:16:50.876,6.600
08/06/2023 14:16:51.889,6.600
08/06/2023 14:16:52.902,6.600
08/06/2023 14:16:53.921,6.600
08/06/2023 14:16:54.933,6.600
08/06/2023 14:16:55.956,6.600
08/06/2023 14:16:56.990,6.600
08/06/2023 14:16:57.995,6.600
08/06/2023 14:16:59.005,6.600
08/06/2023 14:17:00.020,6.600
08/06/2023 14:17:01.033,6.600
08/06/2023 14:17:02.043,6.600
08/06/2023 14:17:03.056,6.600
08/06/2023 14:17:04.085,6.600
08/06/2023 14:17:05.096,6.600
