'EPIC GeOHL.PID.MV Log File

'Date,GeOHL.PID.MV
08/06/2023 03:01:35.406,400.0
08/06/2023 03:01:36.420,400.0
08/06/2023 03:01:37.441,400.0
08/06/2023 03:01:38.450,400.0
08/06/2023 03:01:39.459,400.0
08/06/2023 03:01:40.467,400.0
08/06/2023 03:01:41.478,400.0
08/06/2023 03:01:42.499,400.0
08/06/2023 03:01:43.516,400.0
08/06/2023 03:01:44.523,400.0
08/06/2023 03:01:45.536,400.0
08/06/2023 03:01:46.550,400.0
08/06/2023 03:01:47.558,400.0
08/06/2023 03:01:48.570,400.0
08/06/2023 03:01:49.586,400.0
08/06/2023 03:01:50.595,400.0
08/06/2023 03:01:51.610,400.0
08/06/2023 03:01:52.617,400.0
08/06/2023 03:01:53.625,400.0
08/06/2023 03:01:54.636,400.0
08/06/2023 03:01:55.656,400.0
08/06/2023 03:01:56.668,400.0
08/06/2023 03:01:57.687,400.0
08/06/2023 03:01:58.707,400.0
08/06/2023 03:01:59.713,400.0
08/06/2023 03:02:00.723,400.0
08/06/2023 03:02:01.733,400.0
08/06/2023 03:02:02.742,400.0
08/06/2023 03:02:03.752,400.0
08/06/2023 03:02:04.762,400.0
08/06/2023 03:02:05.784,400.0
08/06/2023 03:02:06.799,400.0
08/06/2023 03:02:07.814,400.0
08/06/2023 03:02:08.820,400.0
08/06/2023 03:02:09.830,400.0
08/06/2023 03:02:10.838,400.0
08/06/2023 03:02:11.844,400.0
08/06/2023 03:02:12.864,400.0
08/06/2023 03:02:13.887,400.0
08/06/2023 03:02:14.899,400.0
08/06/2023 03:02:15.905,400.0
08/06/2023 03:02:16.915,400.0
08/06/2023 03:02:17.929,400.0
08/06/2023 03:02:18.949,400.0
08/06/2023 03:02:19.967,400.0
08/06/2023 03:02:20.988,400.0
08/06/2023 03:02:22.000,400.0
08/06/2023 03:02:23.011,400.0
08/06/2023 03:02:24.019,400.0
08/06/2023 03:02:25.039,400.0
08/06/2023 03:02:26.051,400.0
08/06/2023 03:02:27.071,400.0
08/06/2023 03:02:28.080,400.0
08/06/2023 03:02:29.089,400.0
08/06/2023 03:02:30.110,400.0
08/06/2023 03:02:31.115,400.0
08/06/2023 03:02:32.136,400.0
08/06/2023 03:02:33.146,400.0
08/06/2023 03:02:34.156,400.0
08/06/2023 03:02:35.166,400.0
08/06/2023 03:02:36.189,400.0
08/06/2023 03:02:37.218,400.0
08/06/2023 03:02:38.240,400.0
08/06/2023 03:02:39.253,400.0
08/06/2023 03:02:40.273,400.0
08/06/2023 03:02:41.283,400.0
08/06/2023 03:02:42.296,400.0
08/06/2023 03:02:43.309,400.0
08/06/2023 03:02:44.331,400.0
08/06/2023 03:02:45.342,400.0
08/06/2023 03:02:46.350,400.0
08/06/2023 03:02:47.358,400.0
08/06/2023 03:02:48.366,400.0
08/06/2023 03:02:49.387,400.0
08/06/2023 03:02:50.406,400.0
08/06/2023 03:02:51.429,400.0
08/06/2023 03:02:52.451,400.0
08/06/2023 03:02:53.469,400.0
08/06/2023 03:02:54.477,400.0
08/06/2023 03:02:55.512,400.0
08/06/2023 03:02:56.520,400.0
08/06/2023 03:02:57.530,400.0
08/06/2023 03:02:58.539,400.0
08/06/2023 03:02:59.549,400.0
08/06/2023 03:03:00.558,400.0
08/06/2023 03:03:01.582,400.0
08/06/2023 03:03:02.596,400.0
08/06/2023 03:03:03.613,400.0
08/06/2023 03:03:04.622,400.0
08/06/2023 03:03:05.632,400.0
08/06/2023 03:03:06.642,400.0
08/06/2023 03:03:07.656,400.0
08/06/2023 03:03:08.679,400.0
08/06/2023 03:03:09.686,400.0
08/06/2023 03:03:10.707,400.0
08/06/2023 03:03:11.716,400.0
08/06/2023 03:03:12.750,400.0
08/06/2023 03:03:13.765,400.0
08/06/2023 03:03:14.781,400.0
08/06/2023 03:03:15.796,400.0
08/06/2023 03:03:16.824,400.0
08/06/2023 03:03:17.844,400.0
08/06/2023 03:03:18.854,400.0
08/06/2023 03:03:19.864,400.0
08/06/2023 03:03:20.877,400.0
08/06/2023 03:03:21.898,400.0
08/06/2023 03:03:22.908,400.0
08/06/2023 03:03:23.914,400.0
08/06/2023 03:03:24.921,400.0
08/06/2023 03:03:25.934,400.0
08/06/2023 03:03:26.941,400.0
08/06/2023 03:03:27.951,400.0
08/06/2023 03:03:28.962,400.0
08/06/2023 03:03:29.978,400.0
08/06/2023 03:03:30.990,400.0
08/06/2023 03:03:32.004,400.0
08/06/2023 03:03:33.025,400.0
08/06/2023 03:03:34.031,400.0
08/06/2023 03:03:35.053,400.0
08/06/2023 03:03:36.059,400.0
08/06/2023 03:03:37.066,400.0
08/06/2023 03:03:38.087,400.0
08/06/2023 03:03:39.108,400.0
08/06/2023 03:03:40.116,400.0
08/06/2023 03:03:41.129,400.0
08/06/2023 03:03:42.147,400.0
08/06/2023 03:03:43.160,400.0
08/06/2023 03:03:44.174,400.0
08/06/2023 03:03:45.191,400.0
08/06/2023 03:03:46.208,400.0
08/06/2023 03:03:47.223,400.0
08/06/2023 03:03:48.257,400.0
08/06/2023 03:03:49.267,400.0
08/06/2023 03:03:50.275,400.0
08/06/2023 03:03:51.280,400.0
08/06/2023 03:03:52.301,400.0
08/06/2023 03:03:53.329,400.0
08/06/2023 03:03:54.342,400.0
08/06/2023 03:03:55.353,400.0
08/06/2023 03:03:56.363,400.0
08/06/2023 03:03:57.370,400.0
08/06/2023 03:03:58.380,400.0
08/06/2023 03:03:59.389,400.0
08/06/2023 03:04:00.406,400.0
08/06/2023 03:04:01.418,400.0
08/06/2023 03:04:02.425,400.0
08/06/2023 03:04:03.431,400.0
08/06/2023 03:04:04.441,400.0
08/06/2023 03:04:05.462,400.0
08/06/2023 03:04:06.482,400.0
08/06/2023 03:04:07.492,400.0
08/06/2023 03:04:08.499,400.0
08/06/2023 03:04:09.506,400.0
08/06/2023 03:04:10.515,400.0
08/06/2023 03:04:11.536,400.0
08/06/2023 03:04:12.557,400.0
08/06/2023 03:04:13.576,400.0
08/06/2023 03:04:14.585,400.0
08/06/2023 03:04:15.591,400.0
08/06/2023 03:04:16.612,400.0
08/06/2023 03:04:17.620,400.0
08/06/2023 03:04:18.626,400.0
08/06/2023 03:04:19.638,400.0
08/06/2023 03:04:20.651,400.0
08/06/2023 03:04:21.666,400.0
08/06/2023 03:04:22.684,400.0
08/06/2023 03:04:23.704,400.0
08/06/2023 03:04:24.718,400.0
08/06/2023 03:04:25.746,400.0
08/06/2023 03:04:26.761,400.0
08/06/2023 03:04:27.786,400.0
08/06/2023 03:04:28.804,400.0
08/06/2023 03:04:29.817,400.0
08/06/2023 03:04:30.840,400.0
08/06/2023 03:04:31.857,400.0
08/06/2023 03:04:32.878,400.0
08/06/2023 03:04:33.889,400.0
08/06/2023 03:04:34.901,400.0
08/06/2023 03:04:35.910,400.0
08/06/2023 03:04:36.926,400.0
08/06/2023 03:04:37.934,400.0
08/06/2023 03:04:38.958,400.0
08/06/2023 03:04:39.980,400.0
08/06/2023 03:04:41.008,400.0
08/06/2023 03:04:42.032,400.0
08/06/2023 03:04:43.045,400.0
08/06/2023 03:04:44.067,400.0
08/06/2023 03:04:45.089,400.0
08/06/2023 03:04:46.112,400.0
08/06/2023 03:04:47.131,400.0
08/06/2023 03:04:48.152,400.0
08/06/2023 03:04:49.162,400.0
08/06/2023 03:04:50.171,400.0
08/06/2023 03:04:51.194,400.0
08/06/2023 03:04:52.214,400.0
08/06/2023 03:04:53.226,400.0
08/06/2023 03:04:54.252,400.0
08/06/2023 03:04:55.272,400.0
08/06/2023 03:04:56.284,400.0
08/06/2023 03:04:57.302,400.0
08/06/2023 03:04:58.323,400.0
08/06/2023 03:04:59.334,400.0
08/06/2023 03:05:00.346,400.0
08/06/2023 03:05:01.357,400.0
08/06/2023 03:05:02.379,400.0
08/06/2023 03:05:03.387,400.0
08/06/2023 03:05:04.406,400.0
08/06/2023 03:05:05.431,400.0
08/06/2023 03:05:06.440,400.0
08/06/2023 03:05:07.463,400.0
08/06/2023 03:05:08.483,400.0
08/06/2023 03:05:09.495,400.0
08/06/2023 03:05:10.513,400.0
08/06/2023 03:05:11.525,400.0
08/06/2023 03:05:12.541,400.0
08/06/2023 03:05:13.550,400.0
08/06/2023 03:05:14.565,400.0
08/06/2023 03:05:15.586,400.0
08/06/2023 03:05:16.606,400.0
08/06/2023 03:05:17.622,400.0
08/06/2023 03:05:18.642,400.0
08/06/2023 03:05:19.659,400.0
08/06/2023 03:05:20.678,400.0
08/06/2023 03:05:21.690,400.0
08/06/2023 03:05:22.714,400.0
08/06/2023 03:05:23.740,400.0
08/06/2023 03:05:24.761,400.0
08/06/2023 03:05:25.787,400.0
08/06/2023 03:05:26.795,400.0
08/06/2023 03:05:27.816,400.0
08/06/2023 03:05:28.840,400.0
08/06/2023 03:05:29.850,400.0
08/06/2023 03:05:30.872,400.0
08/06/2023 03:05:31.886,400.0
08/06/2023 03:05:32.913,400.0
08/06/2023 03:05:33.924,400.0
08/06/2023 03:05:34.932,400.0
08/06/2023 03:05:35.942,400.0
08/06/2023 03:05:36.956,400.0
08/06/2023 03:05:37.966,400.0
08/06/2023 03:05:38.978,400.0
08/06/2023 03:05:39.993,400.0
08/06/2023 03:05:41.013,400.0
08/06/2023 03:05:42.036,400.0
08/06/2023 03:05:43.047,400.0
08/06/2023 03:05:44.060,400.0
08/06/2023 03:05:45.083,400.0
08/06/2023 03:05:46.110,400.0
08/06/2023 03:05:47.123,400.0
08/06/2023 03:05:48.130,400.0
08/06/2023 03:05:49.151,400.0
08/06/2023 03:05:50.174,400.0
08/06/2023 03:05:51.195,400.0
08/06/2023 03:05:52.214,400.0
08/06/2023 03:05:53.225,400.0
08/06/2023 03:05:54.237,400.0
08/06/2023 03:05:55.260,400.0
08/06/2023 03:05:56.284,400.0
08/06/2023 03:05:57.307,400.0
08/06/2023 03:05:58.333,400.0
08/06/2023 03:05:59.352,400.0
08/06/2023 03:06:00.360,400.0
08/06/2023 03:06:01.373,400.0
08/06/2023 03:06:02.382,400.0
08/06/2023 03:06:03.405,400.0
08/06/2023 03:06:04.416,400.0
08/06/2023 03:06:05.439,400.0
08/06/2023 03:06:06.464,400.0
08/06/2023 03:06:07.490,400.0
08/06/2023 03:06:08.502,400.0
08/06/2023 03:06:09.523,400.0
08/06/2023 03:06:10.549,400.0
08/06/2023 03:06:11.568,400.0
08/06/2023 03:06:12.595,400.0
08/06/2023 03:06:13.615,400.0
08/06/2023 03:06:14.638,400.0
08/06/2023 03:06:15.647,400.0
08/06/2023 03:06:16.664,400.0
08/06/2023 03:06:17.689,400.0
08/06/2023 03:06:18.714,400.0
08/06/2023 03:06:19.732,400.0
08/06/2023 03:06:20.755,400.0
08/06/2023 03:06:21.794,400.0
08/06/2023 03:06:22.804,400.0
08/06/2023 03:06:23.816,400.0
08/06/2023 03:06:24.839,400.0
08/06/2023 03:06:25.858,400.0
08/06/2023 03:06:26.874,400.0
08/06/2023 03:06:27.893,400.0
08/06/2023 03:06:28.909,400.0
08/06/2023 03:06:29.917,400.0
08/06/2023 03:06:30.946,400.0
08/06/2023 03:06:31.960,400.0
08/06/2023 03:06:32.983,400.0
08/06/2023 03:06:34.013,400.0
08/06/2023 03:06:35.032,400.0
08/06/2023 03:06:36.058,400.0
08/06/2023 03:06:37.075,400.0
08/06/2023 03:06:38.097,400.0
08/06/2023 03:06:39.111,400.0
08/06/2023 03:06:40.120,400.0
08/06/2023 03:06:41.138,400.0
08/06/2023 03:06:42.147,400.0
08/06/2023 03:06:43.169,400.0
08/06/2023 03:06:44.179,400.0
08/06/2023 03:06:45.194,400.0
08/06/2023 03:06:46.216,400.0
08/06/2023 03:06:47.235,400.0
08/06/2023 03:06:48.251,400.0
08/06/2023 03:06:49.260,400.0
08/06/2023 03:06:50.270,400.0
08/06/2023 03:06:51.280,400.0
08/06/2023 03:06:52.303,400.0
08/06/2023 03:06:53.322,400.0
08/06/2023 03:06:54.346,400.0
08/06/2023 03:06:55.358,400.0
08/06/2023 03:06:56.367,400.0
08/06/2023 03:06:57.384,400.0
08/06/2023 03:06:58.396,400.0
08/06/2023 03:06:59.416,400.0
08/06/2023 03:07:00.430,400.0
08/06/2023 03:07:01.453,400.0
08/06/2023 03:07:02.468,400.0
08/06/2023 03:07:03.480,400.0
08/06/2023 03:07:04.503,400.0
08/06/2023 03:07:05.526,400.0
08/06/2023 03:07:06.548,400.0
08/06/2023 03:07:07.578,400.0
08/06/2023 03:07:08.599,400.0
08/06/2023 03:07:09.626,400.0
08/06/2023 03:07:10.649,400.0
08/06/2023 03:07:11.661,400.0
08/06/2023 03:07:12.683,400.0
08/06/2023 03:07:13.707,400.0
08/06/2023 03:07:14.717,400.0
08/06/2023 03:07:15.726,400.0
08/06/2023 03:07:16.749,400.0
08/06/2023 03:07:17.770,400.0
08/06/2023 03:07:18.781,400.0
08/06/2023 03:07:19.801,400.0
08/06/2023 03:07:20.812,400.0
08/06/2023 03:07:21.822,400.0
08/06/2023 03:07:22.833,400.0
08/06/2023 03:07:23.855,400.0
08/06/2023 03:07:24.878,400.0
08/06/2023 03:07:25.889,400.0
08/06/2023 03:07:26.901,400.0
08/06/2023 03:07:27.923,400.0
08/06/2023 03:07:28.932,400.0
08/06/2023 03:07:29.944,400.0
08/06/2023 03:07:30.964,400.0
08/06/2023 03:07:31.974,400.0
08/06/2023 03:07:32.988,400.0
08/06/2023 03:07:33.998,400.0
08/06/2023 03:07:35.008,400.0
08/06/2023 03:07:36.019,400.0
08/06/2023 03:07:37.041,400.0
08/06/2023 03:07:38.062,400.0
08/06/2023 03:07:39.096,400.0
08/06/2023 03:07:40.111,400.0
08/06/2023 03:07:41.140,400.0
08/06/2023 03:07:42.159,400.0
08/06/2023 03:07:43.177,400.0
08/06/2023 03:07:44.194,400.0
08/06/2023 03:07:45.207,400.0
08/06/2023 03:07:46.235,400.0
08/06/2023 03:07:47.251,400.0
08/06/2023 03:07:48.261,400.0
08/06/2023 03:07:49.276,400.0
08/06/2023 03:07:50.298,400.0
08/06/2023 03:07:51.324,400.0
08/06/2023 03:07:52.346,400.0
08/06/2023 03:07:53.358,400.0
08/06/2023 03:07:54.378,400.0
08/06/2023 03:07:55.397,400.0
08/06/2023 03:07:56.405,400.0
08/06/2023 03:07:57.429,400.0
08/06/2023 03:07:58.442,400.0
08/06/2023 03:07:59.459,400.0
08/06/2023 03:08:00.484,400.0
08/06/2023 03:08:01.510,400.0
08/06/2023 03:08:02.529,400.0
08/06/2023 03:08:03.553,400.0
08/06/2023 03:08:04.564,400.0
08/06/2023 03:08:05.574,400.0
08/06/2023 03:08:06.597,400.0
08/06/2023 03:08:07.607,400.0
08/06/2023 03:08:08.629,400.0
08/06/2023 03:08:09.649,400.0
08/06/2023 03:08:10.672,400.0
08/06/2023 03:08:11.690,400.0
08/06/2023 03:08:12.708,400.0
08/06/2023 03:08:13.738,400.0
08/06/2023 03:08:14.761,400.0
08/06/2023 03:08:15.772,400.0
08/06/2023 03:08:16.800,400.0
08/06/2023 03:08:17.819,400.0
08/06/2023 03:08:18.842,400.0
08/06/2023 03:08:19.852,400.0
08/06/2023 03:08:20.879,400.0
08/06/2023 03:08:21.895,400.0
08/06/2023 03:08:22.914,400.0
08/06/2023 03:08:23.942,400.0
08/06/2023 03:08:24.959,400.0
08/06/2023 03:08:25.983,400.0
08/06/2023 03:08:27.005,400.0
08/06/2023 03:08:28.033,400.0
08/06/2023 03:08:29.052,400.0
08/06/2023 03:08:30.070,400.0
08/06/2023 03:08:31.087,400.0
08/06/2023 03:08:32.115,400.0
08/06/2023 03:08:33.137,400.0
08/06/2023 03:08:34.154,400.0
08/06/2023 03:08:35.166,400.0
08/06/2023 03:08:36.175,400.0
08/06/2023 03:08:37.194,400.0
08/06/2023 03:08:38.222,400.0
08/06/2023 03:08:39.242,400.0
08/06/2023 03:08:40.252,400.0
08/06/2023 03:08:41.260,400.0
08/06/2023 03:08:42.276,400.0
08/06/2023 03:08:43.300,400.0
08/06/2023 03:08:44.319,400.0
08/06/2023 03:08:45.328,400.0
08/06/2023 03:08:46.339,400.0
08/06/2023 03:08:47.349,400.0
08/06/2023 03:08:48.358,400.0
08/06/2023 03:08:49.369,400.0
08/06/2023 03:08:50.381,400.0
08/06/2023 03:08:51.394,400.0
08/06/2023 03:08:52.403,400.0
08/06/2023 03:08:53.425,400.0
08/06/2023 03:08:54.448,400.0
08/06/2023 03:08:55.472,400.0
08/06/2023 03:08:56.497,400.0
08/06/2023 03:08:57.519,400.0
08/06/2023 03:08:58.530,400.0
08/06/2023 03:08:59.542,400.0
08/06/2023 03:09:00.552,400.0
08/06/2023 03:09:01.562,400.0
08/06/2023 03:09:02.590,400.0
08/06/2023 03:09:03.607,400.0
08/06/2023 03:09:04.618,400.0
08/06/2023 03:09:05.630,400.0
08/06/2023 03:09:06.639,400.0
08/06/2023 03:09:07.650,400.0
08/06/2023 03:09:08.658,400.0
08/06/2023 03:09:09.687,400.0
08/06/2023 03:09:10.704,400.0
08/06/2023 03:09:11.714,400.0
08/06/2023 03:09:12.725,400.0
08/06/2023 03:09:13.746,400.0
08/06/2023 03:09:14.754,400.0
08/06/2023 03:09:15.767,400.0
08/06/2023 03:09:16.777,400.0
08/06/2023 03:09:17.785,400.0
08/06/2023 03:09:18.793,400.0
08/06/2023 03:09:19.815,400.0
08/06/2023 03:09:20.838,400.0
08/06/2023 03:09:21.852,400.0
08/06/2023 03:09:22.868,400.0
08/06/2023 03:09:23.889,400.0
08/06/2023 03:09:24.897,400.0
08/06/2023 03:09:25.906,400.0
08/06/2023 03:09:26.918,400.0
08/06/2023 03:09:27.930,400.0
08/06/2023 03:09:28.939,400.0
08/06/2023 03:09:29.949,400.0
08/06/2023 03:09:30.963,400.0
08/06/2023 03:09:31.972,400.0
08/06/2023 03:09:32.981,400.0
08/06/2023 03:09:33.991,400.0
08/06/2023 03:09:35.001,400.0
08/06/2023 03:09:36.012,400.0
08/06/2023 03:09:37.021,400.0
08/06/2023 03:09:38.047,400.0
08/06/2023 03:09:39.069,400.0
08/06/2023 03:09:40.091,400.0
08/06/2023 03:09:41.114,400.0
08/06/2023 03:09:42.123,400.0
08/06/2023 03:09:43.137,400.0
08/06/2023 03:09:44.161,400.0
08/06/2023 03:09:45.181,400.0
08/06/2023 03:09:46.196,400.0
08/06/2023 03:09:47.219,400.0
08/06/2023 03:09:48.246,400.0
08/06/2023 03:09:49.264,400.0
08/06/2023 03:09:50.287,400.0
08/06/2023 03:09:51.295,400.0
08/06/2023 03:09:52.306,400.0
08/06/2023 03:09:53.329,400.0
08/06/2023 03:09:54.342,400.0
08/06/2023 03:09:55.365,400.0
08/06/2023 03:09:56.376,400.0
08/06/2023 03:09:57.405,400.0
08/06/2023 03:09:58.418,400.0
08/06/2023 03:09:59.440,400.0
08/06/2023 03:10:00.462,400.0
08/06/2023 03:10:01.483,400.0
08/06/2023 03:10:02.493,400.0
08/06/2023 03:10:03.512,400.0
08/06/2023 03:10:04.535,400.0
08/06/2023 03:10:05.546,400.0
08/06/2023 03:10:06.567,400.0
08/06/2023 03:10:07.581,400.0
08/06/2023 03:10:08.601,400.0
08/06/2023 03:10:09.610,400.0
08/06/2023 03:10:10.632,400.0
08/06/2023 03:10:11.653,400.0
08/06/2023 03:10:12.664,400.0
08/06/2023 03:10:13.688,400.0
08/06/2023 03:10:14.706,400.0
08/06/2023 03:10:15.718,400.0
08/06/2023 03:10:16.741,400.0
08/06/2023 03:10:17.768,400.0
08/06/2023 03:10:18.788,400.0
08/06/2023 03:10:19.810,400.0
08/06/2023 03:10:20.833,400.0
08/06/2023 03:10:21.842,400.0
08/06/2023 03:10:22.854,400.0
08/06/2023 03:10:23.868,400.0
08/06/2023 03:10:24.889,400.0
08/06/2023 03:10:25.905,400.0
08/06/2023 03:10:26.918,400.0
08/06/2023 03:10:27.944,400.0
08/06/2023 03:10:28.968,400.0
08/06/2023 03:10:29.981,400.0
08/06/2023 03:10:30.993,400.0
08/06/2023 03:10:32.009,400.0
08/06/2023 03:10:33.021,400.0
08/06/2023 03:10:34.030,400.0
08/06/2023 03:10:35.053,400.0
08/06/2023 03:10:36.068,400.0
08/06/2023 03:10:37.077,400.0
08/06/2023 03:10:38.087,400.0
08/06/2023 03:10:39.107,400.0
08/06/2023 03:10:40.132,400.0
08/06/2023 03:10:41.152,400.0
08/06/2023 03:10:42.175,400.0
08/06/2023 03:10:43.188,400.0
08/06/2023 03:10:44.210,400.0
08/06/2023 03:10:45.232,400.0
08/06/2023 03:10:46.249,400.0
08/06/2023 03:10:47.270,400.0
08/06/2023 03:10:48.282,400.0
08/06/2023 03:10:49.304,400.0
08/06/2023 03:10:50.316,400.0
08/06/2023 03:10:51.331,400.0
08/06/2023 03:10:52.341,400.0
08/06/2023 03:10:53.362,400.0
08/06/2023 03:10:54.397,400.0
08/06/2023 03:10:55.418,400.0
08/06/2023 03:10:56.438,400.0
08/06/2023 03:10:57.447,400.0
08/06/2023 03:10:58.466,400.0
08/06/2023 03:10:59.495,400.0
08/06/2023 03:11:00.514,400.0
08/06/2023 03:11:01.543,400.0
08/06/2023 03:11:02.563,400.0
08/06/2023 03:11:03.589,400.0
08/06/2023 03:11:04.608,400.1
08/06/2023 03:11:05.621,400.0
08/06/2023 03:11:06.643,400.0
08/06/2023 03:11:07.651,400.0
08/06/2023 03:11:08.661,400.0
08/06/2023 03:11:09.670,400.0
08/06/2023 03:11:10.691,400.0
08/06/2023 03:11:11.712,400.0
08/06/2023 03:11:12.730,400.0
08/06/2023 03:11:13.740,400.0
08/06/2023 03:11:14.764,400.0
08/06/2023 03:11:15.787,400.0
08/06/2023 03:11:16.800,400.0
08/06/2023 03:11:17.811,400.0
08/06/2023 03:11:18.824,400.0
08/06/2023 03:11:19.846,400.0
08/06/2023 03:11:20.857,400.0
08/06/2023 03:11:21.869,400.0
08/06/2023 03:11:22.878,400.0
08/06/2023 03:11:23.888,400.0
08/06/2023 03:11:24.909,400.0
08/06/2023 03:11:25.920,400.0
08/06/2023 03:11:26.930,400.0
08/06/2023 03:11:27.940,400.0
08/06/2023 03:11:28.951,400.0
08/06/2023 03:11:29.961,400.0
08/06/2023 03:11:30.968,400.0
08/06/2023 03:11:31.979,400.0
08/06/2023 03:11:32.989,400.0
08/06/2023 03:11:33.998,400.0
08/06/2023 03:11:35.022,400.0
08/06/2023 03:11:36.043,400.0
08/06/2023 03:11:37.064,400.0
08/06/2023 03:11:38.075,400.0
08/06/2023 03:11:39.096,400.0
08/06/2023 03:11:40.137,400.0
08/06/2023 03:11:41.147,400.0
08/06/2023 03:11:42.157,400.0
08/06/2023 03:11:43.179,400.0
08/06/2023 03:11:44.189,400.0
08/06/2023 03:11:45.201,400.0
08/06/2023 03:11:46.213,400.0
08/06/2023 03:11:47.229,400.0
08/06/2023 03:11:48.247,400.0
08/06/2023 03:11:49.264,400.0
08/06/2023 03:11:50.283,400.0
08/06/2023 03:11:51.308,400.0
08/06/2023 03:11:52.320,400.0
08/06/2023 03:11:53.333,400.0
08/06/2023 03:11:54.343,400.0
08/06/2023 03:11:55.359,400.0
08/06/2023 03:11:56.378,400.0
08/06/2023 03:11:57.402,400.0
08/06/2023 03:11:58.414,400.0
08/06/2023 03:11:59.429,400.0
08/06/2023 03:12:00.449,400.0
08/06/2023 03:12:01.458,400.0
08/06/2023 03:12:02.481,400.0
08/06/2023 03:12:03.506,400.0
08/06/2023 03:12:04.521,400.0
08/06/2023 03:12:05.545,400.0
08/06/2023 03:12:06.563,400.0
08/06/2023 03:12:07.584,400.0
08/06/2023 03:12:08.605,400.0
08/06/2023 03:12:09.625,400.0
08/06/2023 03:12:10.634,400.0
08/06/2023 03:12:11.663,400.0
08/06/2023 03:12:12.681,400.0
08/06/2023 03:12:13.692,400.0
08/06/2023 03:12:14.713,400.0
08/06/2023 03:12:15.724,400.0
08/06/2023 03:12:16.746,400.0
08/06/2023 03:12:17.757,400.0
08/06/2023 03:12:18.767,400.0
08/06/2023 03:12:19.792,400.0
08/06/2023 03:12:20.802,400.0
08/06/2023 03:12:21.822,400.0
08/06/2023 03:12:22.840,400.0
08/06/2023 03:12:23.852,400.0
08/06/2023 03:12:24.870,400.0
08/06/2023 03:12:25.880,400.0
08/06/2023 03:12:26.902,400.0
08/06/2023 03:12:27.911,400.0
08/06/2023 03:12:28.921,400.0
08/06/2023 03:12:29.950,400.0
08/06/2023 03:12:30.973,400.0
08/06/2023 03:12:31.996,400.0
08/06/2023 03:12:33.018,400.0
08/06/2023 03:12:34.028,400.0
08/06/2023 03:12:35.040,400.0
08/06/2023 03:12:36.049,400.0
08/06/2023 03:12:37.059,400.0
08/06/2023 03:12:38.081,400.0
08/06/2023 03:12:39.098,400.0
08/06/2023 03:12:40.118,400.0
08/06/2023 03:12:41.147,400.0
08/06/2023 03:12:42.163,400.0
08/06/2023 03:12:43.172,400.0
08/06/2023 03:12:44.183,400.0
08/06/2023 03:12:45.191,400.0
08/06/2023 03:12:46.214,400.0
08/06/2023 03:12:47.237,400.0
08/06/2023 03:12:48.245,400.0
08/06/2023 03:12:49.254,400.0
08/06/2023 03:12:50.275,400.0
08/06/2023 03:12:51.300,400.0
08/06/2023 03:12:52.322,400.0
08/06/2023 03:12:53.343,400.0
08/06/2023 03:12:54.354,400.0
08/06/2023 03:12:55.364,400.0
08/06/2023 03:12:56.375,400.0
08/06/2023 03:12:57.386,400.0
08/06/2023 03:12:58.396,400.0
08/06/2023 03:12:59.422,400.0
08/06/2023 03:13:00.442,400.0
08/06/2023 03:13:01.461,400.0
08/06/2023 03:13:02.474,400.0
08/06/2023 03:13:03.481,400.0
08/06/2023 03:13:04.494,400.0
08/06/2023 03:13:05.503,400.0
08/06/2023 03:13:06.513,400.0
08/06/2023 03:13:07.535,400.0
08/06/2023 03:13:08.557,400.0
08/06/2023 03:13:09.575,400.0
08/06/2023 03:13:10.586,400.0
08/06/2023 03:13:11.612,400.0
08/06/2023 03:13:12.632,400.0
08/06/2023 03:13:13.648,400.0
08/06/2023 03:13:14.668,400.0
08/06/2023 03:13:15.684,400.0
08/06/2023 03:13:16.699,400.0
08/06/2023 03:13:17.721,400.0
08/06/2023 03:13:18.740,400.0
08/06/2023 03:13:19.762,400.0
08/06/2023 03:13:20.786,400.0
08/06/2023 03:13:21.803,400.0
08/06/2023 03:13:22.823,400.0
08/06/2023 03:13:23.832,400.0
08/06/2023 03:13:24.846,400.0
08/06/2023 03:13:25.856,400.0
08/06/2023 03:13:26.866,400.0
08/06/2023 03:13:27.875,400.0
08/06/2023 03:13:28.883,400.0
08/06/2023 03:13:29.891,400.0
08/06/2023 03:13:30.900,400.0
08/06/2023 03:13:31.910,400.0
08/06/2023 03:13:32.930,400.0
08/06/2023 03:13:33.938,400.0
08/06/2023 03:13:34.960,400.0
08/06/2023 03:13:35.968,400.0
08/06/2023 03:13:36.983,400.0
08/06/2023 03:13:38.003,400.0
08/06/2023 03:13:39.025,400.0
08/06/2023 03:13:40.035,400.0
08/06/2023 03:13:41.058,400.0
08/06/2023 03:13:42.069,400.0
08/06/2023 03:13:43.094,400.0
08/06/2023 03:13:44.104,400.0
08/06/2023 03:13:45.113,400.0
08/06/2023 03:13:46.126,400.0
08/06/2023 03:13:47.145,400.0
08/06/2023 03:13:48.164,400.0
08/06/2023 03:13:49.177,400.0
08/06/2023 03:13:50.199,400.0
08/06/2023 03:13:51.215,400.0
08/06/2023 03:13:52.228,400.0
08/06/2023 03:13:53.252,400.0
08/06/2023 03:13:54.275,400.0
08/06/2023 03:13:55.287,400.0
08/06/2023 03:13:56.305,400.0
08/06/2023 03:13:57.316,400.0
08/06/2023 03:13:58.340,400.0
08/06/2023 03:13:59.349,400.0
08/06/2023 03:14:00.359,400.0
