'EPIC MIG.PG.ITP Log File

'Date,MIG.PG.ITP
08/06/2023 03:47:00.457,0.0
08/06/2023 03:47:01.475,0.0
08/06/2023 03:47:02.496,0.0
08/06/2023 03:47:03.509,0.0
08/06/2023 03:47:04.526,0.0
08/06/2023 03:47:05.537,0.0
08/06/2023 03:47:06.553,0.0
08/06/2023 03:47:07.574,0.0
08/06/2023 03:47:08.589,0.0
08/06/2023 03:47:09.599,0.0
08/06/2023 03:47:10.607,0.0
08/06/2023 03:47:11.614,0.0
08/06/2023 03:47:12.623,0.0
08/06/2023 03:47:13.636,0.0
08/06/2023 03:47:14.646,0.0
08/06/2023 03:47:15.656,0.0
08/06/2023 03:47:16.662,0.0
08/06/2023 03:47:17.677,0.0
08/06/2023 03:47:18.683,0.0
08/06/2023 03:47:19.702,0.0
08/06/2023 03:47:20.733,0.0
08/06/2023 03:47:21.740,0.0
08/06/2023 03:47:22.751,0.0
08/06/2023 03:47:23.765,0.0
08/06/2023 03:47:24.777,0.0
08/06/2023 03:47:25.786,0.0
08/06/2023 03:47:26.797,0.0
08/06/2023 03:47:27.809,0.0
08/06/2023 03:47:28.830,0.0
08/06/2023 03:47:29.843,0.0
08/06/2023 03:47:30.852,0.0
08/06/2023 03:47:31.859,0.0
08/06/2023 03:47:32.865,0.0
08/06/2023 03:47:33.892,0.0
08/06/2023 03:47:34.898,0.0
08/06/2023 03:47:35.921,0.0
08/06/2023 03:47:36.934,0.0
08/06/2023 03:47:37.954,0.0
08/06/2023 03:47:38.967,0.0
08/06/2023 03:47:39.979,0.0
08/06/2023 03:47:40.998,0.0
08/06/2023 03:47:42.008,0.0
08/06/2023 03:47:43.015,0.0
08/06/2023 03:47:44.026,0.0
08/06/2023 03:47:45.060,0.0
08/06/2023 03:47:46.073,0.0
08/06/2023 03:47:47.088,0.0
08/06/2023 03:47:48.109,0.0
08/06/2023 03:47:49.119,0.0
08/06/2023 03:47:50.130,0.0
08/06/2023 03:47:51.138,0.0
08/06/2023 03:47:52.149,0.0
08/06/2023 03:47:53.167,0.0
08/06/2023 03:47:54.176,0.0
08/06/2023 03:47:55.197,0.0
08/06/2023 03:47:56.205,0.0
08/06/2023 03:47:57.215,0.0
08/06/2023 03:47:58.228,0.0
08/06/2023 03:47:59.242,0.0
08/06/2023 03:48:00.258,0.0
08/06/2023 03:48:01.277,0.0
08/06/2023 03:48:02.294,0.0
08/06/2023 03:48:03.315,0.0
08/06/2023 03:48:04.344,0.0
08/06/2023 03:48:05.364,0.0
08/06/2023 03:48:06.375,0.0
08/06/2023 03:48:07.407,0.0
08/06/2023 03:48:08.420,0.0
08/06/2023 03:48:09.434,0.0
08/06/2023 03:48:10.453,0.0
08/06/2023 03:48:11.460,0.0
08/06/2023 03:48:12.469,0.0
08/06/2023 03:48:13.480,0.0
08/06/2023 03:48:14.487,0.0
08/06/2023 03:48:15.497,0.0
08/06/2023 03:48:16.511,0.0
08/06/2023 03:48:17.519,0.0
08/06/2023 03:48:18.546,0.0
08/06/2023 03:48:19.553,0.0
08/06/2023 03:48:20.561,0.0
08/06/2023 03:48:21.568,0.0
08/06/2023 03:48:22.590,0.0
08/06/2023 03:48:23.610,0.0
08/06/2023 03:48:24.633,0.0
08/06/2023 03:48:25.647,0.0
08/06/2023 03:48:26.666,0.0
08/06/2023 03:48:27.677,0.0
08/06/2023 03:48:28.695,0.0
08/06/2023 03:48:29.716,0.0
08/06/2023 03:48:30.734,0.0
08/06/2023 03:48:31.749,0.0
08/06/2023 03:48:32.763,0.0
08/06/2023 03:48:33.770,0.0
08/06/2023 03:48:34.790,0.0
08/06/2023 03:48:35.798,0.0
08/06/2023 03:48:36.806,0.0
08/06/2023 03:48:37.816,0.0
08/06/2023 03:48:38.827,0.0
08/06/2023 03:48:39.836,0.0
08/06/2023 03:48:40.848,0.0
08/06/2023 03:48:41.856,0.0
08/06/2023 03:48:42.861,0.0
08/06/2023 03:48:43.875,0.0
08/06/2023 03:48:44.885,0.0
08/06/2023 03:48:45.894,0.0
08/06/2023 03:48:46.901,0.0
08/06/2023 03:48:47.910,0.0
08/06/2023 03:48:48.919,0.0
08/06/2023 03:48:49.926,0.0
08/06/2023 03:48:50.937,0.0
08/06/2023 03:48:51.968,0.0
08/06/2023 03:48:52.981,0.0
08/06/2023 03:48:54.004,0.0
08/06/2023 03:48:55.015,0.0
08/06/2023 03:48:56.037,0.0
08/06/2023 03:48:57.060,0.0
08/06/2023 03:48:58.067,0.0
08/06/2023 03:48:59.092,0.0
08/06/2023 03:49:00.109,0.0
08/06/2023 03:49:01.131,0.0
08/06/2023 03:49:02.139,0.0
08/06/2023 03:49:03.153,0.0
08/06/2023 03:49:04.171,0.0
08/06/2023 03:49:05.188,0.0
08/06/2023 03:49:06.205,0.0
08/06/2023 03:49:07.215,0.0
08/06/2023 03:49:08.229,0.0
08/06/2023 03:49:09.247,0.0
08/06/2023 03:49:10.256,0.0
08/06/2023 03:49:11.268,0.0
08/06/2023 03:49:12.276,0.0
08/06/2023 03:49:13.288,0.0
08/06/2023 03:49:14.307,0.0
08/06/2023 03:49:15.328,0.0
08/06/2023 03:49:16.336,0.0
08/06/2023 03:49:17.357,0.0
08/06/2023 03:49:18.380,0.0
08/06/2023 03:49:19.392,0.0
08/06/2023 03:49:20.404,0.0
08/06/2023 03:49:21.425,0.0
08/06/2023 03:49:22.436,0.0
08/06/2023 03:49:23.457,0.0
08/06/2023 03:49:24.467,0.0
08/06/2023 03:49:25.475,0.0
08/06/2023 03:49:26.486,0.0
08/06/2023 03:49:27.497,0.0
08/06/2023 03:49:28.508,0.0
08/06/2023 03:49:29.521,0.0
08/06/2023 03:49:30.538,0.0
08/06/2023 03:49:31.552,0.0
08/06/2023 03:49:32.561,0.0
08/06/2023 03:49:33.579,0.0
08/06/2023 03:49:34.589,0.0
08/06/2023 03:49:35.611,0.0
08/06/2023 03:49:36.618,0.0
08/06/2023 03:49:37.628,0.0
08/06/2023 03:49:38.642,0.0
08/06/2023 03:49:39.652,0.0
08/06/2023 03:49:40.663,0.0
08/06/2023 03:49:41.675,0.0
08/06/2023 03:49:42.685,0.0
08/06/2023 03:49:43.692,0.0
08/06/2023 03:49:44.712,0.0
08/06/2023 03:49:45.720,0.0
08/06/2023 03:49:46.740,0.0
08/06/2023 03:49:47.750,0.0
08/06/2023 03:49:48.774,0.0
08/06/2023 03:49:49.793,0.0
08/06/2023 03:49:50.800,0.0
08/06/2023 03:49:51.812,0.0
08/06/2023 03:49:52.832,0.0
08/06/2023 03:49:53.849,0.0
08/06/2023 03:49:54.858,0.0
08/06/2023 03:49:55.866,0.0
08/06/2023 03:49:56.874,0.0
08/06/2023 03:49:57.896,0.0
08/06/2023 03:49:58.906,0.0
08/06/2023 03:49:59.914,0.0
08/06/2023 03:50:00.924,0.0
08/06/2023 03:50:01.937,0.0
08/06/2023 03:50:02.953,0.0
08/06/2023 03:50:03.966,0.0
08/06/2023 03:50:04.983,0.0
08/06/2023 03:50:06.003,0.0
08/06/2023 03:50:07.027,0.0
08/06/2023 03:50:08.046,0.0
08/06/2023 03:50:09.062,0.0
08/06/2023 03:50:10.071,0.0
08/06/2023 03:50:11.093,0.0
08/06/2023 03:50:12.108,0.0
08/06/2023 03:50:13.125,0.0
08/06/2023 03:50:14.135,0.0
08/06/2023 03:50:15.144,0.0
08/06/2023 03:50:16.154,0.0
08/06/2023 03:50:17.164,0.0
08/06/2023 03:50:18.185,0.0
08/06/2023 03:50:19.206,0.0
08/06/2023 03:50:20.214,0.0
08/06/2023 03:50:21.222,0.0
08/06/2023 03:50:22.236,0.0
08/06/2023 03:50:23.258,0.0
08/06/2023 03:50:24.275,0.0
08/06/2023 03:50:25.286,0.0
08/06/2023 03:50:26.292,0.0
08/06/2023 03:50:27.301,0.0
08/06/2023 03:50:28.310,0.0
08/06/2023 03:50:29.332,0.0
08/06/2023 03:50:30.338,0.0
08/06/2023 03:50:31.345,0.0
08/06/2023 03:50:32.362,0.0
08/06/2023 03:50:33.389,0.0
08/06/2023 03:50:34.414,0.0
08/06/2023 03:50:35.438,0.0
08/06/2023 03:50:36.452,0.0
08/06/2023 03:50:37.470,0.0
08/06/2023 03:50:38.490,0.0
08/06/2023 03:50:39.498,0.0
08/06/2023 03:50:40.519,0.0
08/06/2023 03:50:41.532,0.0
08/06/2023 03:50:42.543,0.0
08/06/2023 03:50:43.550,0.0
08/06/2023 03:50:44.560,0.0
08/06/2023 03:50:45.582,0.0
08/06/2023 03:50:46.588,0.0
08/06/2023 03:50:47.602,0.0
08/06/2023 03:50:48.612,0.0
08/06/2023 03:50:49.620,0.0
08/06/2023 03:50:50.639,0.0
08/06/2023 03:50:51.649,0.0
08/06/2023 03:50:52.661,0.0
08/06/2023 03:50:53.680,0.0
08/06/2023 03:50:54.689,0.0
08/06/2023 03:50:55.704,0.0
08/06/2023 03:50:56.727,0.0
08/06/2023 03:50:57.738,0.0
08/06/2023 03:50:58.754,0.0
08/06/2023 03:50:59.773,0.0
08/06/2023 03:51:00.781,0.0
08/06/2023 03:51:01.791,0.0
08/06/2023 03:51:02.800,0.0
08/06/2023 03:51:03.806,0.0
08/06/2023 03:51:04.816,0.0
08/06/2023 03:51:05.836,0.0
08/06/2023 03:51:06.844,0.0
08/06/2023 03:51:07.860,0.0
08/06/2023 03:51:08.883,0.0
08/06/2023 03:51:09.888,0.0
08/06/2023 03:51:10.898,0.0
08/06/2023 03:51:11.918,0.0
08/06/2023 03:51:12.927,0.0
08/06/2023 03:51:13.949,0.0
08/06/2023 03:51:14.973,0.0
08/06/2023 03:51:15.998,0.0
08/06/2023 03:51:17.010,0.0
08/06/2023 03:51:18.019,0.0
08/06/2023 03:51:19.045,0.0
08/06/2023 03:51:20.063,0.0
08/06/2023 03:51:21.079,0.0
08/06/2023 03:51:22.097,0.0
08/06/2023 03:51:23.113,0.0
08/06/2023 03:51:24.123,0.0
08/06/2023 03:51:25.137,0.0
08/06/2023 03:51:26.158,0.0
08/06/2023 03:51:27.164,0.0
08/06/2023 03:51:28.180,0.0
08/06/2023 03:51:29.197,0.0
08/06/2023 03:51:30.203,0.0
08/06/2023 03:51:31.211,0.0
08/06/2023 03:51:32.232,0.0
08/06/2023 03:51:33.241,0.0
08/06/2023 03:51:34.251,0.0
08/06/2023 03:51:35.268,0.0
08/06/2023 03:51:36.276,0.0
08/06/2023 03:51:37.294,0.0
08/06/2023 03:51:38.312,0.0
08/06/2023 03:51:39.319,0.0
08/06/2023 03:51:40.340,0.0
08/06/2023 03:51:41.354,0.0
08/06/2023 03:51:42.364,0.0
08/06/2023 03:51:43.382,0.0
08/06/2023 03:51:44.396,0.0
08/06/2023 03:51:45.404,0.0
08/06/2023 03:51:46.415,0.0
08/06/2023 03:51:47.424,0.0
08/06/2023 03:51:48.440,0.0
08/06/2023 03:51:49.465,0.0
08/06/2023 03:51:50.482,0.0
08/06/2023 03:51:51.490,0.0
08/06/2023 03:51:52.496,0.0
08/06/2023 03:51:53.506,0.0
08/06/2023 03:51:54.522,0.0
08/06/2023 03:51:55.543,0.0
08/06/2023 03:51:56.563,0.0
08/06/2023 03:51:57.574,0.0
08/06/2023 03:51:58.583,0.0
08/06/2023 03:51:59.595,0.0
08/06/2023 03:52:00.614,0.0
08/06/2023 03:52:01.621,0.0
08/06/2023 03:52:02.630,0.0
08/06/2023 03:52:03.651,0.0
08/06/2023 03:52:04.662,0.0
08/06/2023 03:52:05.675,0.0
08/06/2023 03:52:06.693,0.0
08/06/2023 03:52:07.702,0.0
08/06/2023 03:52:08.725,0.0
08/06/2023 03:52:09.751,0.0
08/06/2023 03:52:10.761,0.0
08/06/2023 03:52:11.780,0.0
08/06/2023 03:52:12.792,0.0
08/06/2023 03:52:13.803,0.0
08/06/2023 03:52:14.815,0.0
08/06/2023 03:52:15.835,0.0
08/06/2023 03:52:16.842,0.0
08/06/2023 03:52:17.849,0.0
08/06/2023 03:52:18.857,0.0
08/06/2023 03:52:19.868,0.0
08/06/2023 03:52:20.899,0.0
08/06/2023 03:52:21.915,0.0
08/06/2023 03:52:22.936,0.0
08/06/2023 03:52:23.958,0.0
08/06/2023 03:52:24.971,0.0
08/06/2023 03:52:25.992,0.0
08/06/2023 03:52:27.011,0.0
08/06/2023 03:52:28.019,0.0
08/06/2023 03:52:29.026,0.0
08/06/2023 03:52:30.047,0.0
08/06/2023 03:52:31.056,0.0
08/06/2023 03:52:32.067,0.0
08/06/2023 03:52:33.082,0.0
08/06/2023 03:52:34.094,0.0
08/06/2023 03:52:35.109,0.0
08/06/2023 03:52:36.126,0.0
08/06/2023 03:52:37.138,0.0
08/06/2023 03:52:38.145,0.0
08/06/2023 03:52:39.163,0.0
08/06/2023 03:52:40.171,0.0
08/06/2023 03:52:41.187,0.0
08/06/2023 03:52:42.197,0.0
08/06/2023 03:52:43.205,0.0
08/06/2023 03:52:44.225,0.0
08/06/2023 03:52:45.246,0.0
08/06/2023 03:52:46.264,0.0
08/06/2023 03:52:47.283,0.0
08/06/2023 03:52:48.314,0.0
08/06/2023 03:52:49.324,0.0
08/06/2023 03:52:50.337,0.0
08/06/2023 03:52:51.353,0.0
08/06/2023 03:52:52.370,0.0
08/06/2023 03:52:53.379,0.0
08/06/2023 03:52:54.398,0.0
08/06/2023 03:52:55.427,0.0
08/06/2023 03:52:56.444,0.0
08/06/2023 03:52:57.464,0.0
08/06/2023 03:52:58.489,0.0
08/06/2023 03:52:59.508,0.0
08/06/2023 03:53:00.518,0.0
08/06/2023 03:53:01.539,0.0
08/06/2023 03:53:02.572,0.0
08/06/2023 03:53:03.589,0.0
08/06/2023 03:53:04.619,0.0
08/06/2023 03:53:05.628,0.0
08/06/2023 03:53:06.638,0.0
08/06/2023 03:53:07.649,0.0
08/06/2023 03:53:08.669,0.0
08/06/2023 03:53:09.690,0.0
08/06/2023 03:53:10.698,0.0
08/06/2023 03:53:11.712,0.0
08/06/2023 03:53:12.734,0.0
08/06/2023 03:53:13.742,0.0
08/06/2023 03:53:14.751,0.0
08/06/2023 03:53:15.758,0.0
08/06/2023 03:53:16.782,0.0
08/06/2023 03:53:17.800,0.0
08/06/2023 03:53:18.817,0.0
08/06/2023 03:53:19.824,0.0
08/06/2023 03:53:20.845,0.0
08/06/2023 03:53:21.852,0.0
08/06/2023 03:53:22.865,0.0
08/06/2023 03:53:23.879,0.0
08/06/2023 03:53:24.890,0.0
08/06/2023 03:53:25.903,0.0
08/06/2023 03:53:26.911,0.0
08/06/2023 03:53:27.918,0.0
08/06/2023 03:53:28.936,0.0
08/06/2023 03:53:29.953,0.0
08/06/2023 03:53:30.967,0.0
08/06/2023 03:53:31.985,0.0
08/06/2023 03:53:32.994,0.0
08/06/2023 03:53:34.003,0.0
08/06/2023 03:53:35.024,0.0
08/06/2023 03:53:36.042,0.0
08/06/2023 03:53:37.054,0.0
08/06/2023 03:53:38.063,0.0
08/06/2023 03:53:39.072,0.0
08/06/2023 03:53:40.088,0.0
08/06/2023 03:53:41.125,0.0
08/06/2023 03:53:42.144,0.0
08/06/2023 03:53:43.156,0.0
08/06/2023 03:53:44.177,0.0
08/06/2023 03:53:45.186,0.0
08/06/2023 03:53:46.195,0.0
08/06/2023 03:53:47.204,0.0
08/06/2023 03:53:48.210,0.0
08/06/2023 03:53:49.222,0.0
08/06/2023 03:53:50.241,0.0
08/06/2023 03:53:51.249,0.0
08/06/2023 03:53:52.274,0.0
08/06/2023 03:53:53.294,0.0
08/06/2023 03:53:54.302,0.0
08/06/2023 03:53:55.322,0.0
08/06/2023 03:53:56.329,0.0
08/06/2023 03:53:57.340,0.0
08/06/2023 03:53:58.352,0.0
08/06/2023 03:53:59.363,0.0
08/06/2023 03:54:00.370,0.0
08/06/2023 03:54:01.378,0.0
08/06/2023 03:54:02.391,0.0
08/06/2023 03:54:03.402,0.0
08/06/2023 03:54:04.417,0.0
08/06/2023 03:54:05.423,0.0
08/06/2023 03:54:06.437,0.0
08/06/2023 03:54:07.452,0.0
08/06/2023 03:54:08.468,0.0
08/06/2023 03:54:09.487,0.0
08/06/2023 03:54:10.506,0.0
08/06/2023 03:54:11.514,0.0
08/06/2023 03:54:12.525,0.0
08/06/2023 03:54:13.534,0.0
08/06/2023 03:54:14.545,0.0
08/06/2023 03:54:15.564,0.0
08/06/2023 03:54:16.574,0.0
08/06/2023 03:54:17.583,0.0
08/06/2023 03:54:18.602,0.0
08/06/2023 03:54:19.623,0.0
08/06/2023 03:54:20.638,0.0
08/06/2023 03:54:21.648,0.0
08/06/2023 03:54:22.659,0.0
08/06/2023 03:54:23.669,0.0
08/06/2023 03:54:24.684,0.0
08/06/2023 03:54:25.692,0.0
08/06/2023 03:54:26.710,0.0
08/06/2023 03:54:27.720,0.0
08/06/2023 03:54:28.734,0.0
08/06/2023 03:54:29.753,0.0
08/06/2023 03:54:30.761,0.0
08/06/2023 03:54:31.785,0.0
08/06/2023 03:54:32.797,0.0
08/06/2023 03:54:33.816,0.0
08/06/2023 03:54:34.838,0.0
08/06/2023 03:54:35.867,0.0
08/06/2023 03:54:36.884,0.0
08/06/2023 03:54:37.901,0.0
08/06/2023 03:54:38.925,0.0
08/06/2023 03:54:39.950,0.0
08/06/2023 03:54:40.967,0.0
08/06/2023 03:54:41.973,0.0
08/06/2023 03:54:42.981,0.0
08/06/2023 03:54:43.987,0.0
08/06/2023 03:54:45.000,0.0
08/06/2023 03:54:46.011,0.0
08/06/2023 03:54:47.023,0.0
08/06/2023 03:54:48.033,0.0
08/06/2023 03:54:49.045,0.0
08/06/2023 03:54:50.069,0.0
08/06/2023 03:54:51.088,0.0
08/06/2023 03:54:52.098,0.0
08/06/2023 03:54:53.103,0.0
08/06/2023 03:54:54.115,0.0
08/06/2023 03:54:55.123,0.0
08/06/2023 03:54:56.131,0.0
08/06/2023 03:54:57.146,0.0
08/06/2023 03:54:58.153,0.0
08/06/2023 03:54:59.173,0.0
08/06/2023 03:55:00.185,0.0
08/06/2023 03:55:01.209,0.0
08/06/2023 03:55:02.219,0.0
08/06/2023 03:55:03.229,0.0
08/06/2023 03:55:04.252,0.0
08/06/2023 03:55:05.259,0.0
08/06/2023 03:55:06.266,0.0
08/06/2023 03:55:07.273,0.0
08/06/2023 03:55:08.289,0.0
08/06/2023 03:55:09.296,0.0
08/06/2023 03:55:10.307,0.0
08/06/2023 03:55:11.317,0.0
08/06/2023 03:55:12.326,0.0
08/06/2023 03:55:13.339,0.0
08/06/2023 03:55:14.348,0.0
08/06/2023 03:55:15.359,0.0
08/06/2023 03:55:16.367,0.0
08/06/2023 03:55:17.375,0.0
08/06/2023 03:55:18.399,0.0
08/06/2023 03:55:19.407,0.0
08/06/2023 03:55:20.426,0.0
08/06/2023 03:55:21.433,0.0
08/06/2023 03:55:22.444,0.0
08/06/2023 03:55:23.470,0.0
08/06/2023 03:55:24.491,0.0
08/06/2023 03:55:25.499,0.0
08/06/2023 03:55:26.510,0.0
08/06/2023 03:55:27.521,0.0
08/06/2023 03:55:28.531,0.0
08/06/2023 03:55:29.542,0.0
08/06/2023 03:55:30.552,0.0
08/06/2023 03:55:31.572,0.0
08/06/2023 03:55:32.583,0.0
08/06/2023 03:55:33.591,0.0
08/06/2023 03:55:34.600,0.0
08/06/2023 03:55:35.610,0.0
08/06/2023 03:55:36.618,0.0
08/06/2023 03:55:37.625,0.0
08/06/2023 03:55:38.634,0.0
08/06/2023 03:55:39.644,0.0
08/06/2023 03:55:40.654,0.0
08/06/2023 03:55:41.666,0.0
08/06/2023 03:55:42.678,0.0
08/06/2023 03:55:43.705,0.0
08/06/2023 03:55:44.725,0.0
08/06/2023 03:55:45.737,0.0
08/06/2023 03:55:46.746,0.0
08/06/2023 03:55:47.754,0.0
08/06/2023 03:55:48.763,0.0
08/06/2023 03:55:49.770,0.0
08/06/2023 03:55:50.791,0.0
08/06/2023 03:55:51.800,0.0
08/06/2023 03:55:52.833,0.0
08/06/2023 03:55:53.855,0.0
08/06/2023 03:55:54.875,0.0
08/06/2023 03:55:55.886,0.0
08/06/2023 03:55:56.895,0.0
08/06/2023 03:55:57.918,0.0
08/06/2023 03:55:58.936,0.0
08/06/2023 03:55:59.944,0.0
08/06/2023 03:56:00.954,0.0
08/06/2023 03:56:01.962,0.0
08/06/2023 03:56:02.983,0.0
08/06/2023 03:56:03.997,0.0
08/06/2023 03:56:05.006,0.0
08/06/2023 03:56:06.013,0.0
08/06/2023 03:56:07.020,0.0
08/06/2023 03:56:08.033,0.0
08/06/2023 03:56:09.042,0.0
08/06/2023 03:56:10.056,0.0
08/06/2023 03:56:11.064,0.0
08/06/2023 03:56:12.077,0.0
08/06/2023 03:56:13.083,0.0
08/06/2023 03:56:14.092,0.0
08/06/2023 03:56:15.103,0.0
08/06/2023 03:56:16.116,0.0
08/06/2023 03:56:17.128,0.0
08/06/2023 03:56:18.156,0.0
08/06/2023 03:56:19.175,0.0
08/06/2023 03:56:20.185,0.0
08/06/2023 03:56:21.195,0.0
08/06/2023 03:56:22.207,0.0
08/06/2023 03:56:23.231,0.0
08/06/2023 03:56:24.245,0.0
08/06/2023 03:56:25.252,0.0
08/06/2023 03:56:26.271,0.0
08/06/2023 03:56:27.285,0.0
08/06/2023 03:56:28.302,0.0
08/06/2023 03:56:29.321,0.0
08/06/2023 03:56:30.341,0.0
08/06/2023 03:56:31.354,0.0
08/06/2023 03:56:32.362,0.0
08/06/2023 03:56:33.369,0.0
08/06/2023 03:56:34.382,0.0
08/06/2023 03:56:35.393,0.0
08/06/2023 03:56:36.400,0.0
08/06/2023 03:56:37.408,0.0
08/06/2023 03:56:38.415,0.0
08/06/2023 03:56:39.425,0.0
08/06/2023 03:56:40.452,0.0
08/06/2023 03:56:41.472,0.0
08/06/2023 03:56:42.490,0.0
08/06/2023 03:56:43.503,0.0
08/06/2023 03:56:44.512,0.0
08/06/2023 03:56:45.525,0.0
08/06/2023 03:56:46.538,0.0
08/06/2023 03:56:47.544,0.0
08/06/2023 03:56:48.558,0.0
08/06/2023 03:56:49.577,0.0
08/06/2023 03:56:50.590,0.0
08/06/2023 03:56:51.612,0.0
08/06/2023 03:56:52.624,0.0
08/06/2023 03:56:53.644,0.0
08/06/2023 03:56:54.654,0.0
08/06/2023 03:56:55.675,0.0
08/06/2023 03:56:56.684,0.0
08/06/2023 03:56:57.696,0.0
08/06/2023 03:56:58.707,0.0
08/06/2023 03:56:59.719,0.0
08/06/2023 03:57:00.733,0.0
08/06/2023 03:57:01.755,0.0
08/06/2023 03:57:02.775,0.0
08/06/2023 03:57:03.784,0.0
08/06/2023 03:57:04.793,0.0
08/06/2023 03:57:05.803,0.0
08/06/2023 03:57:06.828,0.0
08/06/2023 03:57:07.846,0.0
08/06/2023 03:57:08.870,0.0
08/06/2023 03:57:09.891,0.0
08/06/2023 03:57:10.911,0.0
08/06/2023 03:57:11.918,0.0
08/06/2023 03:57:12.930,0.0
08/06/2023 03:57:13.939,0.0
08/06/2023 03:57:14.958,0.0
08/06/2023 03:57:15.972,0.0
08/06/2023 03:57:16.992,0.0
08/06/2023 03:57:18.003,0.0
08/06/2023 03:57:19.013,0.0
08/06/2023 03:57:20.022,0.0
08/06/2023 03:57:21.046,0.0
08/06/2023 03:57:22.070,0.0
08/06/2023 03:57:23.081,0.0
08/06/2023 03:57:24.101,0.0
08/06/2023 03:57:25.108,0.0
08/06/2023 03:57:26.117,0.0
08/06/2023 03:57:27.127,0.0
08/06/2023 03:57:28.145,0.0
08/06/2023 03:57:29.160,0.0
08/06/2023 03:57:30.171,0.0
08/06/2023 03:57:31.182,0.0
08/06/2023 03:57:32.188,0.0
08/06/2023 03:57:33.198,0.0
08/06/2023 03:57:34.210,0.0
08/06/2023 03:57:35.231,0.0
08/06/2023 03:57:36.242,0.0
08/06/2023 03:57:37.254,0.0
08/06/2023 03:57:38.261,0.0
08/06/2023 03:57:39.267,0.0
08/06/2023 03:57:40.277,0.0
08/06/2023 03:57:41.285,0.0
08/06/2023 03:57:42.305,0.0
08/06/2023 03:57:43.314,0.0
08/06/2023 03:57:44.343,0.0
08/06/2023 03:57:45.352,0.0
08/06/2023 03:57:46.359,0.0
08/06/2023 03:57:47.378,0.0
08/06/2023 03:57:48.394,0.0
08/06/2023 03:57:49.400,0.0
08/06/2023 03:57:50.408,0.0
08/06/2023 03:57:51.416,0.0
08/06/2023 03:57:52.424,0.0
08/06/2023 03:57:53.434,0.0
08/06/2023 03:57:54.447,0.0
08/06/2023 03:57:55.453,0.0
08/06/2023 03:57:56.466,0.0
08/06/2023 03:57:57.475,0.0
08/06/2023 03:57:58.486,0.0
08/06/2023 03:57:59.492,0.0
08/06/2023 03:58:00.502,0.0
08/06/2023 03:58:01.509,0.0
08/06/2023 03:58:02.517,0.0
08/06/2023 03:58:03.527,0.0
08/06/2023 03:58:04.535,0.0
08/06/2023 03:58:05.544,0.0
08/06/2023 03:58:06.566,0.0
08/06/2023 03:58:07.578,0.0
08/06/2023 03:58:08.596,0.0
08/06/2023 03:58:09.604,0.0
08/06/2023 03:58:10.615,0.0
08/06/2023 03:58:11.633,0.0
08/06/2023 03:58:12.645,0.0
08/06/2023 03:58:13.659,0.0
08/06/2023 03:58:14.670,0.0
08/06/2023 03:58:15.689,0.0
08/06/2023 03:58:16.710,0.0
08/06/2023 03:58:17.717,0.0
08/06/2023 03:58:18.725,0.0
08/06/2023 03:58:19.737,0.0
08/06/2023 03:58:20.750,0.0
08/06/2023 03:58:21.770,0.0
08/06/2023 03:58:22.781,0.0
08/06/2023 03:58:23.792,0.0
08/06/2023 03:58:24.802,0.0
08/06/2023 03:58:25.816,0.0
08/06/2023 03:58:26.825,0.0
08/06/2023 03:58:27.842,0.0
08/06/2023 03:58:28.848,0.0
08/06/2023 03:58:29.859,0.0
08/06/2023 03:58:30.880,0.0
08/06/2023 03:58:31.889,0.0
08/06/2023 03:58:32.899,0.0
08/06/2023 03:58:33.908,0.0
08/06/2023 03:58:34.916,0.0
08/06/2023 03:58:35.924,0.0
08/06/2023 03:58:36.942,0.0
08/06/2023 03:58:37.962,0.0
08/06/2023 03:58:38.969,0.0
08/06/2023 03:58:39.976,0.0
08/06/2023 03:58:40.989,0.0
08/06/2023 03:58:42.006,0.0
08/06/2023 03:58:43.026,0.0
08/06/2023 03:58:44.038,0.0
08/06/2023 03:58:45.044,0.0
08/06/2023 03:58:46.054,0.0
08/06/2023 03:58:47.063,0.0
08/06/2023 03:58:48.074,0.0
08/06/2023 03:58:49.081,0.0
08/06/2023 03:58:50.090,0.0
08/06/2023 03:58:51.099,0.0
08/06/2023 03:58:52.126,0.0
08/06/2023 03:58:53.137,0.0
08/06/2023 03:58:54.149,0.0
08/06/2023 03:58:55.160,0.0
08/06/2023 03:58:56.170,0.0
08/06/2023 03:58:57.179,0.0
08/06/2023 03:58:58.189,0.0
08/06/2023 03:58:59.196,0.0
08/06/2023 03:59:00.203,0.0
08/06/2023 03:59:01.213,0.0
08/06/2023 03:59:02.223,0.0
08/06/2023 03:59:03.231,0.0
08/06/2023 03:59:04.241,0.0
08/06/2023 03:59:05.252,0.0
08/06/2023 03:59:06.262,0.0
08/06/2023 03:59:07.272,0.0
08/06/2023 03:59:08.287,0.0
08/06/2023 03:59:09.298,0.0
08/06/2023 03:59:10.318,0.0
08/06/2023 03:59:11.324,0.0
08/06/2023 03:59:12.345,0.0
08/06/2023 03:59:13.361,0.0
08/06/2023 03:59:14.390,0.0
08/06/2023 03:59:15.401,0.0
08/06/2023 03:59:16.412,0.0
08/06/2023 03:59:17.443,0.0
08/06/2023 03:59:18.460,0.0
08/06/2023 03:59:19.477,0.0
08/06/2023 03:59:20.501,0.0
08/06/2023 03:59:21.519,0.0
08/06/2023 03:59:22.531,0.0
08/06/2023 03:59:23.554,0.0
08/06/2023 03:59:24.573,0.0
