'EPIC O.Reflect.MV Log File

'Date,O.Reflect.MV
08/06/2023 12:55:21.754,8.124
08/06/2023 12:55:25.779,6.875
08/06/2023 12:55:27.788,7.500
08/06/2023 12:55:33.839,8.749
08/06/2023 12:55:34.860,8.124
08/06/2023 12:55:39.934,6.250
08/06/2023 12:55:40.938,8.124
08/06/2023 12:55:41.935,8.124
08/06/2023 12:55:43.959,6.875
08/06/2023 12:55:44.980,7.500
08/06/2023 12:55:52.019,8.124
08/06/2023 12:55:53.015,8.124
08/06/2023 12:55:54.020,6.875
08/06/2023 12:55:55.038,8.124
08/06/2023 12:55:56.034,8.749
08/06/2023 12:55:57.042,7.500
08/06/2023 12:55:58.058,8.749
08/06/2023 12:55:59.067,8.124
08/06/2023 12:56:01.099,7.500
08/06/2023 12:56:02.117,7.500
08/06/2023 12:56:07.140,8.749
08/06/2023 12:56:08.159,7.500
08/06/2023 12:56:09.179,8.749
08/06/2023 12:56:10.174,8.749
08/06/2023 12:56:12.175,6.875
08/06/2023 12:56:13.181,6.875
08/06/2023 12:56:15.194,8.749
08/06/2023 12:56:16.202,8.124
08/06/2023 12:56:18.214,6.875
08/06/2023 12:56:19.220,6.875
08/06/2023 12:56:20.238,8.124
08/06/2023 12:56:21.234,7.500
08/06/2023 12:56:23.234,6.875
08/06/2023 12:56:24.242,7.500
08/06/2023 12:56:25.258,8.749
08/06/2023 12:56:27.258,6.875
08/06/2023 12:56:28.256,6.875
08/06/2023 12:56:29.258,8.749
08/06/2023 12:56:31.262,8.124
08/06/2023 12:56:33.299,6.875
08/06/2023 12:56:34.320,7.500
08/06/2023 12:56:37.387,8.124
08/06/2023 12:56:38.396,8.124
08/06/2023 12:56:49.498,6.875
08/06/2023 12:56:50.508,7.500
08/06/2023 12:56:52.514,8.124
08/06/2023 12:56:53.518,8.124
08/06/2023 12:56:57.539,6.875
08/06/2023 12:56:58.564,8.124
08/06/2023 12:56:59.579,6.875
08/06/2023 12:57:00.598,8.124
08/06/2023 12:57:01.594,8.749
08/06/2023 12:57:02.597,6.875
08/06/2023 12:57:03.595,7.500
08/06/2023 12:57:05.595,8.124
08/06/2023 12:57:06.596,8.124
08/06/2023 12:57:07.598,6.875
08/06/2023 12:57:08.595,6.875
08/06/2023 12:57:09.597,8.749
08/06/2023 12:57:11.597,8.124
08/06/2023 12:57:16.640,7.500
08/06/2023 12:57:17.658,6.875
08/06/2023 12:57:19.658,8.124
08/06/2023 12:57:20.659,7.500
08/06/2023 12:57:21.682,6.250
08/06/2023 12:57:22.699,7.500
08/06/2023 12:57:23.694,6.875
08/06/2023 12:57:24.698,5.000
08/06/2023 12:57:26.699,8.124
08/06/2023 12:57:27.721,8.124
08/06/2023 12:57:29.734,6.875
08/06/2023 12:57:30.738,7.500
08/06/2023 12:57:34.739,8.124
08/06/2023 12:57:35.734,7.500
08/06/2023 12:57:39.741,6.875
08/06/2023 12:57:40.758,7.500
08/06/2023 12:57:42.778,8.124
08/06/2023 12:57:43.801,6.875
08/06/2023 12:57:44.818,8.124
08/06/2023 12:57:45.814,8.749
08/06/2023 12:57:46.819,7.500
08/06/2023 12:57:47.838,8.124
08/06/2023 12:57:49.837,6.250
08/06/2023 12:57:50.836,6.875
08/06/2023 12:57:51.839,8.124
08/06/2023 12:57:52.858,7.500
08/06/2023 12:58:04.897,6.875
08/06/2023 12:58:06.905,8.749
08/06/2023 12:58:07.919,8.124
08/06/2023 12:58:09.959,6.875
08/06/2023 12:58:10.978,6.875
08/06/2023 12:58:15.975,8.124
08/06/2023 12:58:16.978,8.124
08/06/2023 12:58:37.142,6.875
08/06/2023 12:58:38.158,9.374
08/06/2023 12:58:40.158,8.124
08/06/2023 12:58:42.159,6.250
08/06/2023 12:58:43.178,8.124
08/06/2023 12:58:45.178,8.749
08/06/2023 12:58:47.177,7.500
08/06/2023 12:58:48.179,6.875
08/06/2023 12:59:13.299,6.250
08/06/2023 12:59:14.317,6.875
08/06/2023 12:59:17.314,8.124
08/06/2023 12:59:18.321,8.124
08/06/2023 12:59:22.377,6.875
08/06/2023 12:59:23.380,8.124
08/06/2023 12:59:24.396,8.124
08/06/2023 12:59:45.544,6.875
08/06/2023 12:59:46.547,8.124
08/06/2023 12:59:47.543,8.124
08/06/2023 12:59:49.568,9.374
08/06/2023 12:59:51.568,7.500
08/06/2023 12:59:52.571,6.250
08/06/2023 12:59:53.590,8.124
08/06/2023 12:59:54.609,6.875
08/06/2023 12:59:55.628,6.875
08/06/2023 12:59:57.628,8.749
08/06/2023 12:59:58.630,8.124
08/06/2023 13:00:00.644,6.875
08/06/2023 13:00:01.647,7.500
08/06/2023 13:00:06.664,8.124
08/06/2023 13:00:07.669,6.875
08/06/2023 13:00:08.692,8.124
08/06/2023 13:00:09.710,8.749
08/06/2023 13:00:20.789,6.875
08/06/2023 13:00:21.811,8.124
08/06/2023 13:00:22.828,8.124
08/06/2023 13:00:35.928,6.875
08/06/2023 13:00:36.937,6.875
08/06/2023 13:00:37.947,8.749
08/06/2023 13:00:39.947,8.124
08/06/2023 13:00:41.947,7.500
08/06/2023 13:00:42.951,8.749
08/06/2023 13:00:43.973,7.500
08/06/2023 13:00:44.990,8.749
08/06/2023 13:00:46.007,8.749
08/06/2023 13:00:47.009,7.500
08/06/2023 13:00:48.028,7.500
08/06/2023 13:00:58.089,6.250
08/06/2023 13:00:59.109,6.250
08/06/2023 13:01:00.128,10.0
08/06/2023 13:01:02.131,7.500
08/06/2023 13:01:03.150,7.500
08/06/2023 13:01:29.327,9.374
08/06/2023 13:01:30.338,6.875
08/06/2023 13:01:31.354,7.500
08/06/2023 13:01:36.362,8.124
08/06/2023 13:01:37.364,8.124
08/06/2023 13:01:39.397,6.875
08/06/2023 13:01:40.411,6.875
08/06/2023 13:01:44.421,8.124
08/06/2023 13:01:45.424,8.124
08/06/2023 13:01:49.455,6.875
08/06/2023 13:01:50.457,6.875
08/06/2023 13:01:51.477,8.749
08/06/2023 13:01:52.498,6.875
08/06/2023 13:01:53.515,7.500
08/06/2023 13:01:56.536,8.124
08/06/2023 13:01:57.546,8.749
08/06/2023 13:01:59.553,6.875
08/06/2023 13:02:00.558,6.875
08/06/2023 13:02:01.584,8.124
08/06/2023 13:02:02.594,7.500
08/06/2023 13:02:06.591,6.875
08/06/2023 13:02:07.595,7.500
08/06/2023 13:02:13.675,8.749
08/06/2023 13:02:14.686,7.500
08/06/2023 13:02:15.681,6.875
08/06/2023 13:02:23.750,8.749
08/06/2023 13:02:24.766,8.749
08/06/2023 13:02:29.762,6.875
08/06/2023 13:02:30.765,8.124
08/06/2023 13:02:31.767,8.124
08/06/2023 13:02:33.806,6.875
08/06/2023 13:02:34.812,7.500
08/06/2023 13:02:35.826,8.749
08/06/2023 13:02:36.836,6.875
08/06/2023 13:02:37.846,7.500
08/06/2023 13:02:41.846,8.124
08/06/2023 13:02:42.842,8.749
08/06/2023 13:02:44.842,6.875
08/06/2023 13:02:45.845,6.875
08/06/2023 13:02:47.842,8.749
08/06/2023 13:02:48.845,7.500
08/06/2023 13:02:49.842,6.875
08/06/2023 13:02:55.881,6.250
08/06/2023 13:02:56.887,6.250
08/06/2023 13:02:57.905,7.500
08/06/2023 13:02:58.902,8.124
08/06/2023 13:02:59.906,9.374
08/06/2023 13:03:01.906,7.500
08/06/2023 13:03:02.903,6.875
08/06/2023 13:03:06.943,6.250
08/06/2023 13:03:07.945,7.500
08/06/2023 13:03:08.947,7.500
08/06/2023 13:03:09.965,8.749
08/06/2023 13:03:10.962,8.124
08/06/2023 13:03:14.966,7.500
08/06/2023 13:03:15.967,9.374
08/06/2023 13:03:16.987,6.875
08/06/2023 13:03:18.006,7.500
08/06/2023 13:03:26.042,8.749
08/06/2023 13:03:27.045,8.124
08/06/2023 13:03:29.046,7.500
08/06/2023 13:03:30.050,7.500
08/06/2023 13:03:31.071,6.250
08/06/2023 13:03:32.086,6.250
08/06/2023 13:03:35.105,8.749
08/06/2023 13:03:36.114,6.875
08/06/2023 13:03:37.125,8.749
08/06/2023 13:03:38.127,6.250
08/06/2023 13:03:39.145,7.500
08/06/2023 13:03:40.141,6.875
08/06/2023 13:03:42.168,8.749
08/06/2023 13:03:43.189,8.124
08/06/2023 13:03:46.205,7.500
08/06/2023 13:03:47.207,7.500
08/06/2023 13:03:56.266,9.374
08/06/2023 13:03:58.270,8.749
08/06/2023 13:03:59.289,7.500
08/06/2023 13:04:00.306,8.124
08/06/2023 13:04:02.306,6.250
08/06/2023 13:04:03.303,6.250
08/06/2023 13:04:04.306,7.500
08/06/2023 13:04:05.326,6.875
08/06/2023 13:04:06.347,8.124
08/06/2023 13:04:07.366,6.875
08/06/2023 13:04:08.362,6.250
08/06/2023 13:04:09.367,8.124
08/06/2023 13:04:10.394,8.124
08/06/2023 13:04:17.421,6.875
08/06/2023 13:04:18.426,7.500
08/06/2023 13:04:23.423,8.749
08/06/2023 13:04:24.424,8.749
08/06/2023 13:04:26.445,6.250
08/06/2023 13:04:28.446,6.875
08/06/2023 13:04:30.447,8.124
08/06/2023 13:04:31.467,7.500
08/06/2023 13:04:32.487,9.374
08/06/2023 13:04:33.505,7.500
08/06/2023 13:04:34.507,8.124
08/06/2023 13:04:41.527,8.749
08/06/2023 13:04:42.546,8.124
08/06/2023 13:04:45.547,6.875
08/06/2023 13:04:46.565,7.500
08/06/2023 13:04:48.570,8.124
08/06/2023 13:04:49.587,8.124
08/06/2023 13:04:51.602,6.250
08/06/2023 13:04:52.606,6.875
08/06/2023 13:04:54.605,8.749
08/06/2023 13:04:55.610,8.124
08/06/2023 13:04:56.626,6.250
08/06/2023 13:04:57.622,5.625
08/06/2023 13:04:58.626,7.500
08/06/2023 13:04:59.623,7.500
08/06/2023 13:05:16.741,8.749
08/06/2023 13:05:17.744,8.124
08/06/2023 13:05:18.746,6.875
08/06/2023 13:05:20.745,6.875
08/06/2023 13:05:22.746,8.124
08/06/2023 13:05:24.745,9.374
08/06/2023 13:05:25.742,8.749
08/06/2023 13:05:26.745,6.250
08/06/2023 13:05:28.745,8.749
08/06/2023 13:05:29.741,8.124
08/06/2023 13:05:31.741,6.875
08/06/2023 13:05:32.747,6.875
08/06/2023 13:05:36.785,8.124
08/06/2023 13:05:37.786,8.749
08/06/2023 13:05:38.805,7.500
08/06/2023 13:05:39.806,8.124
08/06/2023 13:05:47.865,6.250
08/06/2023 13:05:49.866,8.749
08/06/2023 13:05:51.865,8.124
08/06/2023 13:05:53.864,7.500
08/06/2023 13:05:55.865,8.124
08/06/2023 13:06:00.893,9.374
08/06/2023 13:06:01.906,8.749
08/06/2023 13:06:03.906,7.500
08/06/2023 13:06:04.925,6.875
08/06/2023 13:06:10.925,9.374
08/06/2023 13:06:12.924,8.124
08/06/2023 13:06:13.921,7.500
08/06/2023 13:06:14.925,8.749
08/06/2023 13:06:15.928,8.749
08/06/2023 13:06:17.967,7.500
08/06/2023 13:06:18.985,7.500
08/06/2023 13:06:30.021,8.749
08/06/2023 13:06:31.026,8.749
08/06/2023 13:06:33.025,6.875
08/06/2023 13:06:34.021,6.875
08/06/2023 13:06:35.025,8.749
08/06/2023 13:06:36.029,6.875
08/06/2023 13:06:37.048,6.875
08/06/2023 13:06:39.062,9.374
08/06/2023 13:06:40.066,7.500
08/06/2023 13:06:41.062,7.500
08/06/2023 13:06:44.065,6.250
08/06/2023 13:06:45.067,8.749
08/06/2023 13:06:46.089,8.124
08/06/2023 13:06:49.129,7.500
08/06/2023 13:06:50.145,8.124
08/06/2023 13:06:52.145,9.374
08/06/2023 13:06:54.145,6.875
08/06/2023 13:06:55.148,6.875
08/06/2023 13:06:57.162,8.749
08/06/2023 13:06:58.166,7.500
08/06/2023 13:06:59.185,7.500
08/06/2023 13:07:09.206,5.625
08/06/2023 13:07:10.225,7.500
08/06/2023 13:07:11.221,7.500
08/06/2023 13:07:13.221,6.250
08/06/2023 13:07:14.225,8.124
08/06/2023 13:07:15.222,7.500
08/06/2023 13:07:27.287,6.250
08/06/2023 13:07:28.305,8.124
08/06/2023 13:07:29.301,7.500
08/06/2023 13:07:33.324,6.250
08/06/2023 13:07:34.321,6.875
08/06/2023 13:07:36.321,8.124
08/06/2023 13:07:37.325,6.250
08/06/2023 13:07:38.321,6.875
08/06/2023 13:07:40.346,9.374
08/06/2023 13:07:41.366,6.250
08/06/2023 13:07:43.366,8.749
08/06/2023 13:07:45.366,7.500
08/06/2023 13:07:46.361,7.500
08/06/2023 13:07:47.365,9.374
08/06/2023 13:07:49.366,8.124
08/06/2023 13:07:50.361,8.124
08/06/2023 13:07:52.362,6.250
08/06/2023 13:07:53.365,6.875
08/06/2023 13:07:56.362,7.500
08/06/2023 13:07:57.368,6.875
08/06/2023 13:08:19.586,6.250
08/06/2023 13:08:21.584,6.250
08/06/2023 13:08:22.593,8.124
08/06/2023 13:08:23.606,7.500
08/06/2023 13:08:27.621,6.250
08/06/2023 13:08:28.626,6.250
08/06/2023 13:08:29.645,7.500
08/06/2023 13:08:31.645,8.124
08/06/2023 13:08:36.666,8.749
08/06/2023 13:08:38.666,8.124
08/06/2023 13:08:40.681,7.500
08/06/2023 13:08:41.686,6.875
08/06/2023 13:08:47.745,8.749
08/06/2023 13:08:48.742,8.124
08/06/2023 13:08:50.741,6.250
08/06/2023 13:08:51.746,6.250
08/06/2023 13:08:53.745,7.500
08/06/2023 13:08:54.741,8.124
08/06/2023 13:09:00.746,9.374
08/06/2023 13:09:01.766,7.500
08/06/2023 13:09:02.785,8.124
08/06/2023 13:09:09.841,8.749
08/06/2023 13:09:10.845,6.875
08/06/2023 13:09:11.846,6.875
08/06/2023 13:09:13.868,8.124
08/06/2023 13:09:14.888,7.500
08/06/2023 13:09:30.941,6.875
08/06/2023 13:09:31.945,8.124
08/06/2023 13:09:32.965,8.124
08/06/2023 13:09:41.107,6.250
08/06/2023 13:09:42.127,6.875
08/06/2023 13:09:43.148,8.124
08/06/2023 13:09:44.167,7.500
08/06/2023 13:09:46.210,6.250
08/06/2023 13:09:47.230,7.500
08/06/2023 13:09:48.252,8.124
08/06/2023 13:09:50.288,8.749
08/06/2023 13:09:51.307,8.124
08/06/2023 13:09:53.347,6.875
08/06/2023 13:09:54.367,6.875
08/06/2023 13:09:55.387,8.124
08/06/2023 13:09:56.407,6.875
08/06/2023 13:09:57.429,7.500
08/06/2023 13:10:03.547,8.749
08/06/2023 13:10:04.568,7.500
08/06/2023 13:10:05.589,7.500
08/06/2023 13:10:09.667,8.749
08/06/2023 13:10:10.689,7.500
08/06/2023 13:10:11.708,7.500
08/06/2023 13:10:13.749,9.374
08/06/2023 13:10:14.767,6.875
08/06/2023 13:10:15.787,8.124
08/06/2023 13:10:16.820,7.500
08/06/2023 13:10:18.847,6.875
08/06/2023 13:10:19.868,7.500
08/06/2023 13:10:24.969,8.124
08/06/2023 13:10:25.988,8.124
08/06/2023 13:10:27.007,9.374
08/06/2023 13:10:28.028,7.500
08/06/2023 13:10:29.056,8.124
08/06/2023 13:10:33.128,8.749
08/06/2023 13:10:34.148,8.124
08/06/2023 13:10:35.169,6.250
08/06/2023 13:10:36.189,8.124
08/06/2023 13:10:37.208,8.124
08/06/2023 13:10:39.247,6.875
08/06/2023 13:10:40.268,8.124
08/06/2023 13:10:41.289,8.124
08/06/2023 13:10:42.307,6.875
08/06/2023 13:10:43.327,6.875
08/06/2023 13:10:46.387,8.749
08/06/2023 13:10:47.408,8.749
08/06/2023 13:10:52.508,7.500
08/06/2023 13:10:53.528,7.500
08/06/2023 13:10:54.557,8.749
08/06/2023 13:10:55.567,7.500
08/06/2023 13:10:56.588,7.500
08/06/2023 13:10:57.610,10.0
08/06/2023 13:10:58.630,8.124
08/06/2023 13:10:59.647,8.124
08/06/2023 13:11:05.768,6.875
08/06/2023 13:11:06.788,7.500
08/06/2023 13:11:07.810,8.749
08/06/2023 13:11:08.835,7.500
08/06/2023 13:11:09.846,8.124
08/06/2023 13:11:16.987,8.749
08/06/2023 13:11:18.007,8.124
08/06/2023 13:11:19.027,6.875
08/06/2023 13:11:20.047,7.500
08/06/2023 13:11:25.148,8.749
08/06/2023 13:11:26.167,7.500
08/06/2023 13:11:27.187,7.500
08/06/2023 13:11:31.268,8.749
08/06/2023 13:11:32.295,7.500
08/06/2023 13:11:33.310,6.875
08/06/2023 13:11:34.332,8.124
08/06/2023 13:11:35.348,6.875
08/06/2023 13:11:36.367,7.500
08/06/2023 13:11:38.414,8.124
08/06/2023 13:11:39.428,8.124
08/06/2023 13:11:42.491,6.875
08/06/2023 13:11:43.509,7.500
08/06/2023 13:11:47.587,8.124
08/06/2023 13:11:48.618,8.124
08/06/2023 13:11:50.647,6.875
08/06/2023 13:11:51.668,6.875
08/06/2023 13:11:52.687,8.749
08/06/2023 13:11:53.706,6.875
08/06/2023 13:11:54.727,6.250
08/06/2023 13:11:55.746,7.500
08/06/2023 13:11:56.767,7.500
08/06/2023 13:12:09.007,6.250
08/06/2023 13:12:10.027,8.124
08/06/2023 13:12:11.047,7.500
08/06/2023 13:12:12.069,9.374
08/06/2023 13:12:13.089,9.374
08/06/2023 13:12:14.111,7.500
08/06/2023 13:12:15.128,8.749
08/06/2023 13:12:16.147,7.500
08/06/2023 13:12:17.166,7.500
08/06/2023 13:12:20.232,6.250
08/06/2023 13:12:21.248,8.124
08/06/2023 13:12:22.268,8.749
08/06/2023 13:12:27.368,6.875
08/06/2023 13:12:28.398,6.875
08/06/2023 13:12:29.407,8.749
08/06/2023 13:12:30.427,8.124
08/06/2023 13:12:33.491,7.500
08/06/2023 13:12:34.508,7.500
08/06/2023 13:12:38.587,8.749
08/06/2023 13:12:39.607,8.749
08/06/2023 13:12:41.648,7.500
08/06/2023 13:12:42.669,8.124
08/06/2023 13:12:51.848,8.749
08/06/2023 13:12:52.872,7.500
08/06/2023 13:12:53.900,8.124
08/06/2023 13:12:58.989,5.625
08/06/2023 13:13:00.009,8.124
08/06/2023 13:13:01.027,8.124
08/06/2023 13:13:03.069,6.875
08/06/2023 13:13:04.090,6.875
08/06/2023 13:13:05.110,9.374
08/06/2023 13:13:06.128,8.749
08/06/2023 13:13:07.147,7.500
08/06/2023 13:13:08.168,7.500
08/06/2023 13:13:13.268,8.749
08/06/2023 13:13:14.287,7.500
08/06/2023 13:13:15.307,6.875
08/06/2023 13:13:25.515,8.749
08/06/2023 13:13:26.526,6.250
08/06/2023 13:13:27.547,6.875
08/06/2023 13:13:29.589,8.124
08/06/2023 13:13:30.610,8.124
08/06/2023 13:13:31.626,6.875
08/06/2023 13:13:32.648,7.500
08/06/2023 13:13:33.667,8.749
08/06/2023 13:13:34.687,8.749
08/06/2023 13:13:35.707,7.500
08/06/2023 13:13:36.728,7.500
08/06/2023 13:13:41.827,8.749
08/06/2023 13:13:42.850,8.124
08/06/2023 13:13:46.927,7.500
08/06/2023 13:13:47.947,6.875
08/06/2023 13:14:00.177,6.250
08/06/2023 13:14:01.198,6.875
08/06/2023 13:14:02.216,10.0
08/06/2023 13:14:03.240,6.875
08/06/2023 13:14:04.257,7.500
08/06/2023 13:14:08.327,8.749
08/06/2023 13:14:09.348,6.875
08/06/2023 13:14:10.359,8.124
08/06/2023 13:14:11.377,6.250
08/06/2023 13:14:12.387,6.875
08/06/2023 13:14:14.428,7.500
08/06/2023 13:14:15.449,6.250
08/06/2023 13:14:16.466,6.250
08/06/2023 13:14:18.508,7.500
08/06/2023 13:14:19.527,8.124
08/06/2023 13:14:22.590,8.749
08/06/2023 13:14:23.618,6.875
08/06/2023 13:14:24.628,6.875
08/06/2023 13:14:25.646,8.749
08/06/2023 13:14:26.669,7.500
08/06/2023 13:14:27.688,8.749
08/06/2023 13:14:28.708,7.500
08/06/2023 13:14:29.722,8.749
08/06/2023 13:14:30.740,8.749
08/06/2023 13:14:31.751,7.500
08/06/2023 13:14:32.763,8.124
08/06/2023 13:14:33.774,6.875
08/06/2023 13:14:34.785,8.749
08/06/2023 13:14:35.806,7.500
08/06/2023 13:14:36.817,6.875
08/06/2023 13:14:40.893,5.625
08/06/2023 13:14:41.909,8.749
08/06/2023 13:14:42.922,7.500
08/06/2023 13:14:43.944,6.875
08/06/2023 13:14:51.045,8.749
08/06/2023 13:14:52.064,8.124
08/06/2023 13:14:53.094,6.875
08/06/2023 13:14:54.107,7.500
08/06/2023 13:15:04.291,8.749
08/06/2023 13:15:05.322,7.500
08/06/2023 13:15:06.335,7.500
08/06/2023 13:15:16.531,8.749
08/06/2023 13:15:17.552,6.875
08/06/2023 13:15:18.573,7.500
08/06/2023 13:15:20.611,8.124
08/06/2023 13:15:21.631,6.875
08/06/2023 13:15:22.650,8.749
08/06/2023 13:15:23.670,7.500
08/06/2023 13:15:24.690,8.124
08/06/2023 13:15:34.891,8.749
08/06/2023 13:15:35.910,8.124
08/06/2023 13:15:38.970,7.500
08/06/2023 13:15:39.991,7.500
08/06/2023 13:15:46.112,8.749
08/06/2023 13:15:47.133,6.250
08/06/2023 13:15:48.154,8.124
08/06/2023 13:15:49.170,8.749
08/06/2023 13:15:50.192,7.500
08/06/2023 13:15:51.211,7.500
08/06/2023 13:15:53.252,8.749
08/06/2023 13:15:54.272,8.124
08/06/2023 13:15:55.292,6.875
08/06/2023 13:15:56.323,7.500
08/06/2023 13:16:04.475,8.749
08/06/2023 13:16:05.491,8.749
08/06/2023 13:16:07.531,6.875
08/06/2023 13:16:08.552,8.749
08/06/2023 13:16:09.570,6.875
08/06/2023 13:16:10.591,7.500
08/06/2023 13:16:13.651,8.124
08/06/2023 13:16:14.670,8.124
08/06/2023 13:16:15.690,6.250
08/06/2023 13:16:16.710,6.875
08/06/2023 13:16:18.754,8.749
08/06/2023 13:16:19.776,7.500
08/06/2023 13:16:20.791,8.749
08/06/2023 13:16:21.810,8.124
08/06/2023 13:16:23.864,6.875
08/06/2023 13:16:24.870,8.749
08/06/2023 13:16:25.891,7.500
08/06/2023 13:16:26.911,7.500
08/06/2023 13:16:28.951,8.749
08/06/2023 13:16:29.971,7.500
08/06/2023 13:16:30.991,8.124
08/06/2023 13:16:43.234,6.250
08/06/2023 13:16:44.253,7.500
08/06/2023 13:16:45.270,6.875
08/06/2023 13:17:10.771,6.250
08/06/2023 13:17:11.791,8.124
08/06/2023 13:17:12.810,6.250
08/06/2023 13:17:13.831,6.250
08/06/2023 13:17:14.851,7.500
08/06/2023 13:17:15.871,7.500
08/06/2023 13:17:18.933,8.749
08/06/2023 13:17:19.951,8.124
08/06/2023 13:17:21.989,5.000
08/06/2023 13:17:23.010,7.500
08/06/2023 13:17:24.032,7.500
08/06/2023 13:17:30.153,6.250
08/06/2023 13:17:31.170,6.875
08/06/2023 13:17:32.190,8.124
08/06/2023 13:17:33.211,7.500
08/06/2023 13:17:34.232,8.749
08/06/2023 13:17:35.252,7.500
08/06/2023 13:17:36.272,8.124
08/06/2023 13:17:43.410,6.250
08/06/2023 13:17:44.430,6.875
08/06/2023 13:17:46.472,7.500
08/06/2023 13:17:47.494,7.500
08/06/2023 13:17:48.511,6.250
08/06/2023 13:17:49.530,8.124
08/06/2023 13:17:50.551,8.124
08/06/2023 13:17:54.631,6.250
08/06/2023 13:17:55.649,8.749
08/06/2023 13:17:56.670,7.500
08/06/2023 13:17:57.697,8.124
08/06/2023 13:18:02.791,8.749
08/06/2023 13:18:03.810,6.875
08/06/2023 13:18:04.831,6.875
08/06/2023 13:18:09.930,8.124
08/06/2023 13:18:10.952,7.500
08/06/2023 13:18:15.031,6.875
08/06/2023 13:18:16.051,6.875
08/06/2023 13:18:22.169,8.749
08/06/2023 13:18:23.191,7.500
08/06/2023 13:18:24.211,8.124
08/06/2023 13:18:29.311,8.749
08/06/2023 13:18:30.330,8.749
08/06/2023 13:18:32.370,7.500
08/06/2023 13:18:33.390,7.500
08/06/2023 13:18:39.511,8.749
08/06/2023 13:18:40.529,8.749
08/06/2023 13:18:41.551,6.875
08/06/2023 13:18:42.572,6.875
08/06/2023 13:18:50.730,8.124
08/06/2023 13:18:51.752,8.124
08/06/2023 13:19:00.931,6.875
08/06/2023 13:19:01.950,8.749
08/06/2023 13:19:02.970,7.500
08/06/2023 13:19:03.996,8.124
08/06/2023 13:19:09.090,6.250
08/06/2023 13:19:10.110,8.124
08/06/2023 13:19:11.131,8.124
08/06/2023 13:19:12.151,6.875
08/06/2023 13:19:13.182,7.500
08/06/2023 13:19:19.291,8.124
08/06/2023 13:19:20.310,7.500
08/06/2023 13:19:22.351,6.875
08/06/2023 13:19:23.371,8.124
08/06/2023 13:19:24.390,6.875
08/06/2023 13:19:25.411,8.124
08/06/2023 13:19:26.431,8.124
08/06/2023 13:19:34.591,6.875
08/06/2023 13:19:35.612,8.124
08/06/2023 13:19:36.630,7.500
08/06/2023 13:19:37.650,8.749
08/06/2023 13:19:38.672,6.250
08/06/2023 13:19:39.691,6.250
08/06/2023 13:19:41.731,7.500
08/06/2023 13:19:42.751,8.124
08/06/2023 13:19:44.790,8.749
08/06/2023 13:19:45.810,6.875
08/06/2023 13:19:46.831,7.500
08/06/2023 13:19:48.873,8.124
08/06/2023 13:19:49.891,8.124
08/06/2023 13:19:50.911,9.374
08/06/2023 13:19:51.932,8.749
08/06/2023 13:19:52.950,6.875
08/06/2023 13:19:53.970,8.124
08/06/2023 13:19:54.990,6.875
08/06/2023 13:19:56.021,6.875
08/06/2023 13:20:00.091,8.124
08/06/2023 13:20:01.111,6.875
08/06/2023 13:20:02.132,6.875
08/06/2023 13:20:03.151,8.124
08/06/2023 13:20:04.170,7.500
08/06/2023 13:20:07.235,6.875
08/06/2023 13:20:08.254,8.749
08/06/2023 13:20:09.271,6.250
08/06/2023 13:20:10.291,7.500
08/06/2023 13:20:11.310,8.749
08/06/2023 13:20:12.330,8.749
08/06/2023 13:20:13.349,6.875
08/06/2023 13:20:14.370,6.250
08/06/2023 13:20:18.453,9.374
08/06/2023 13:20:19.471,7.500
08/06/2023 13:20:20.490,6.875
08/06/2023 13:20:23.551,8.749
08/06/2023 13:20:24.570,7.500
08/06/2023 13:20:25.591,7.500
08/06/2023 13:20:37.830,6.250
08/06/2023 13:20:38.849,6.250
08/06/2023 13:20:39.870,8.124
08/06/2023 13:20:40.891,8.124
08/06/2023 13:20:41.910,9.374
08/06/2023 13:20:42.930,6.875
08/06/2023 13:20:43.960,6.250
08/06/2023 13:20:48.042,8.124
08/06/2023 13:20:49.053,8.124
08/06/2023 13:20:53.140,6.875
08/06/2023 13:20:54.152,7.500
08/06/2023 13:20:55.169,6.250
08/06/2023 13:20:56.190,7.500
08/06/2023 13:20:57.209,8.124
08/06/2023 13:21:01.284,8.749
08/06/2023 13:21:02.300,8.749
08/06/2023 13:21:03.320,6.875
08/06/2023 13:21:04.330,8.749
08/06/2023 13:21:05.349,6.875
08/06/2023 13:21:06.380,8.749
08/06/2023 13:21:07.400,6.875
08/06/2023 13:21:08.421,8.124
08/06/2023 13:21:09.443,6.875
08/06/2023 13:21:10.464,7.500
08/06/2023 13:21:12.491,8.749
08/06/2023 13:21:13.511,7.500
08/06/2023 13:21:14.530,8.124
08/06/2023 13:21:21.672,8.749
08/06/2023 13:21:22.692,8.124
08/06/2023 13:21:23.709,6.875
08/06/2023 13:21:24.730,6.875
08/06/2023 13:21:25.749,8.749
08/06/2023 13:21:26.769,6.875
08/06/2023 13:21:27.793,8.124
08/06/2023 13:21:28.820,8.124
08/06/2023 13:21:36.980,6.875
08/06/2023 13:21:38.000,7.500
08/06/2023 13:21:39.021,6.250
08/06/2023 13:21:40.039,8.124
08/06/2023 13:21:41.067,8.124
08/06/2023 13:21:45.141,6.875
08/06/2023 13:21:46.161,8.749
08/06/2023 13:21:47.180,7.500
08/06/2023 13:21:48.201,6.250
08/06/2023 13:21:49.219,8.124
08/06/2023 13:21:50.239,6.875
08/06/2023 13:21:51.259,8.124
