'EPIC GC IGd.PG.MV Log File

'Date,GC IGd.PG.MV
08/06/2023 11:28:05.386,2.20E-08
08/06/2023 11:28:07.386,2.30E-08
08/06/2023 11:28:08.387,2.30E-08
08/06/2023 11:28:10.386,2.30E-08
08/06/2023 11:28:12.386,2.30E-08
08/06/2023 11:28:14.386,2.40E-08
08/06/2023 11:28:16.386,2.50E-08
08/06/2023 11:28:18.396,2.50E-08
08/06/2023 11:28:20.396,2.40E-08
08/06/2023 11:28:22.396,2.40E-08
08/06/2023 11:28:24.396,2.40E-08
08/06/2023 11:28:26.397,2.40E-08
08/06/2023 11:28:27.408,2.40E-08
08/06/2023 11:28:28.426,2.40E-08
08/06/2023 11:28:30.426,2.50E-08
08/06/2023 11:28:32.426,2.50E-08
08/06/2023 11:28:34.427,2.50E-08
08/06/2023 11:28:35.446,2.50E-08
08/06/2023 11:28:37.456,2.50E-08
08/06/2023 11:28:38.458,2.50E-08
08/06/2023 11:28:39.476,2.40E-08
08/06/2023 11:28:41.479,2.40E-08
08/06/2023 11:28:42.498,2.40E-08
08/06/2023 11:28:43.516,2.40E-08
08/06/2023 11:28:45.517,2.50E-08
08/06/2023 11:28:46.536,2.50E-08
08/06/2023 11:28:47.546,2.50E-08
08/06/2023 11:28:49.546,2.50E-08
08/06/2023 11:28:51.545,2.50E-08
08/06/2023 11:28:53.556,2.50E-08
08/06/2023 11:28:55.557,2.50E-08
08/06/2023 11:28:57.556,2.50E-08
08/06/2023 11:28:58.558,2.50E-08
08/06/2023 11:28:59.577,2.50E-08
08/06/2023 11:29:00.599,2.50E-08
08/06/2023 11:29:01.616,2.50E-08
08/06/2023 11:29:03.616,2.50E-08
08/06/2023 11:29:05.616,2.50E-08
08/06/2023 11:29:07.616,2.50E-08
08/06/2023 11:29:09.616,2.50E-08
08/06/2023 11:29:11.616,2.50E-08
08/06/2023 11:29:13.616,2.50E-08
08/06/2023 11:29:15.623,2.50E-08
08/06/2023 11:29:16.636,2.50E-08
08/06/2023 11:29:18.644,2.50E-08
08/06/2023 11:29:19.656,2.50E-08
08/06/2023 11:29:21.667,2.50E-08
08/06/2023 11:29:23.666,2.50E-08
08/06/2023 11:29:25.666,2.50E-08
08/06/2023 11:29:27.667,2.50E-08
08/06/2023 11:29:29.666,2.50E-08
08/06/2023 11:29:30.687,2.50E-08
08/06/2023 11:29:32.686,2.50E-08
08/06/2023 11:29:34.686,2.60E-08
08/06/2023 11:29:35.687,2.60E-08
08/06/2023 11:29:36.707,2.60E-08
08/06/2023 11:29:37.726,2.60E-08
08/06/2023 11:29:39.725,2.60E-08
08/06/2023 11:29:41.725,2.60E-08
08/06/2023 11:29:43.727,2.60E-08
08/06/2023 11:29:45.726,2.60E-08
08/06/2023 11:29:47.725,2.60E-08
08/06/2023 11:29:48.727,2.60E-08
08/06/2023 11:29:49.750,2.60E-08
08/06/2023 11:29:50.767,2.60E-08
08/06/2023 11:29:52.765,2.60E-08
08/06/2023 11:29:53.767,2.60E-08
08/06/2023 11:29:54.787,2.60E-08
08/06/2023 11:29:56.786,2.60E-08
08/06/2023 11:29:58.785,2.60E-08
08/06/2023 11:30:00.784,2.60E-08
08/06/2023 11:30:01.786,2.60E-08
08/06/2023 11:30:03.787,2.60E-08
08/06/2023 11:30:04.796,2.60E-08
08/06/2023 11:30:06.796,2.60E-08
08/06/2023 11:30:08.796,2.60E-08
08/06/2023 11:30:10.796,2.60E-08
08/06/2023 11:30:12.797,2.60E-08
08/06/2023 11:30:13.823,2.60E-08
08/06/2023 11:30:14.836,2.70E-08
08/06/2023 11:30:16.836,2.70E-08
08/06/2023 11:30:18.836,2.70E-08
08/06/2023 11:30:20.838,2.70E-08
08/06/2023 11:30:21.859,2.70E-08
08/06/2023 11:30:22.876,2.70E-08
08/06/2023 11:30:24.879,2.70E-08
08/06/2023 11:30:25.897,2.70E-08
08/06/2023 11:30:26.915,2.70E-08
08/06/2023 11:30:27.918,2.70E-08
08/06/2023 11:30:28.935,2.70E-08
08/06/2023 11:30:30.936,2.70E-08
08/06/2023 11:30:31.943,2.70E-08
08/06/2023 11:30:32.956,2.70E-08
08/06/2023 11:30:34.956,2.70E-08
08/06/2023 11:30:36.956,2.80E-08
08/06/2023 11:30:38.956,2.80E-08
08/06/2023 11:30:40.955,2.80E-08
08/06/2023 11:30:42.958,2.80E-08
08/06/2023 11:30:43.977,2.80E-08
08/06/2023 11:30:44.996,2.80E-08
08/06/2023 11:30:46.997,2.80E-08
08/06/2023 11:30:48.995,2.80E-08
08/06/2023 11:30:50.996,2.80E-08
08/06/2023 11:30:52.996,2.80E-08
08/06/2023 11:30:54.997,2.80E-08
08/06/2023 11:30:56.015,2.80E-08
08/06/2023 11:30:58.015,2.90E-08
08/06/2023 11:31:00.017,2.90E-08
08/06/2023 11:31:02.015,2.90E-08
08/06/2023 11:31:04.016,2.90E-08
08/06/2023 11:31:06.016,2.90E-08
08/06/2023 11:31:07.026,2.90E-08
08/06/2023 11:31:09.026,2.90E-08
08/06/2023 11:31:11.026,2.90E-08
08/06/2023 11:31:12.033,2.90E-08
08/06/2023 11:31:14.033,2.90E-08
08/06/2023 11:31:16.033,3.00E-08
08/06/2023 11:31:18.032,3.00E-08
08/06/2023 11:31:19.034,2.90E-08
08/06/2023 11:31:20.053,2.90E-08
08/06/2023 11:31:22.052,2.90E-08
08/06/2023 11:31:23.054,3.00E-08
08/06/2023 11:31:25.053,3.00E-08
08/06/2023 11:31:27.053,3.00E-08
08/06/2023 11:31:29.063,3.00E-08
08/06/2023 11:31:31.063,3.00E-08
08/06/2023 11:31:33.063,3.00E-08
08/06/2023 11:31:35.063,3.00E-08
08/06/2023 11:31:37.063,3.10E-08
08/06/2023 11:31:39.062,3.10E-08
08/06/2023 11:31:41.063,3.10E-08
08/06/2023 11:31:43.063,3.10E-08
08/06/2023 11:31:45.062,3.10E-08
08/06/2023 11:31:47.065,3.10E-08
08/06/2023 11:31:48.085,3.10E-08
08/06/2023 11:31:49.103,3.10E-08
08/06/2023 11:31:51.104,3.20E-08
08/06/2023 11:31:53.103,3.20E-08
08/06/2023 11:31:55.103,3.20E-08
08/06/2023 11:31:57.103,3.20E-08
08/06/2023 11:31:59.103,3.30E-08
08/06/2023 11:32:01.103,3.30E-08
08/06/2023 11:32:03.103,3.30E-08
08/06/2023 11:32:05.103,3.30E-08
08/06/2023 11:32:07.102,3.30E-08
08/06/2023 11:32:09.102,3.30E-08
08/06/2023 11:32:11.102,3.40E-08
08/06/2023 11:32:13.102,3.40E-08
08/06/2023 11:32:15.102,3.40E-08
08/06/2023 11:32:16.104,3.40E-08
08/06/2023 11:32:17.126,3.40E-08
08/06/2023 11:32:18.143,3.40E-08
08/06/2023 11:32:20.142,3.40E-08
08/06/2023 11:32:22.142,3.50E-08
08/06/2023 11:32:24.142,3.50E-08
08/06/2023 11:32:26.141,3.50E-08
08/06/2023 11:32:27.142,3.50E-08
08/06/2023 11:32:29.143,3.50E-08
08/06/2023 11:32:31.143,3.60E-08
08/06/2023 11:32:33.143,3.60E-08
08/06/2023 11:32:35.143,3.60E-08
08/06/2023 11:32:37.145,3.60E-08
08/06/2023 11:32:38.165,3.60E-08
08/06/2023 11:32:39.183,3.70E-08
08/06/2023 11:32:41.185,3.70E-08
08/06/2023 11:32:42.203,3.70E-08
08/06/2023 11:32:44.202,3.70E-08
08/06/2023 11:32:56.638,3.90E-08
08/06/2023 11:32:57.655,3.90E-08
08/06/2023 11:32:59.656,3.90E-08
08/06/2023 11:33:01.656,4.00E-08
08/06/2023 11:33:03.655,4.00E-08
08/06/2023 11:33:05.655,4.00E-08
08/06/2023 11:33:07.656,4.10E-08
08/06/2023 11:33:09.656,4.10E-08
08/06/2023 11:33:10.677,4.10E-08
08/06/2023 11:33:11.699,4.10E-08
08/06/2023 11:33:12.715,4.20E-08
08/06/2023 11:33:14.715,4.20E-08
08/06/2023 11:33:16.716,4.20E-08
08/06/2023 11:33:18.716,4.30E-08
08/06/2023 11:33:20.716,4.30E-08
08/06/2023 11:33:22.718,4.30E-08
08/06/2023 11:33:23.735,4.30E-08
08/06/2023 11:33:24.746,4.30E-08
08/06/2023 11:33:26.747,4.40E-08
08/06/2023 11:33:27.769,4.40E-08
08/06/2023 11:33:28.785,4.40E-08
08/06/2023 11:33:30.785,4.50E-08
08/06/2023 11:33:32.785,4.50E-08
08/06/2023 11:33:34.785,4.50E-08
08/06/2023 11:33:36.785,4.60E-08
08/06/2023 11:33:38.785,4.70E-08
08/06/2023 11:33:40.785,4.70E-08
08/06/2023 11:33:42.795,4.70E-08
08/06/2023 11:33:44.795,4.70E-08
08/06/2023 11:33:46.795,4.80E-08
08/06/2023 11:33:48.795,4.80E-08
08/06/2023 11:33:50.794,4.80E-08
08/06/2023 11:33:51.795,4.80E-08
08/06/2023 11:33:53.796,4.80E-08
08/06/2023 11:33:55.795,4.90E-08
08/06/2023 11:33:57.795,4.90E-08
08/06/2023 11:33:59.796,4.90E-08
08/06/2023 11:34:01.795,5.00E-08
08/06/2023 11:34:03.795,5.00E-08
08/06/2023 11:34:05.795,5.00E-08
08/06/2023 11:34:07.795,5.00E-08
08/06/2023 11:34:08.796,5.10E-08
08/06/2023 11:34:10.795,5.10E-08
08/06/2023 11:34:12.795,5.10E-08
08/06/2023 11:34:14.795,5.20E-08
08/06/2023 11:34:15.805,5.20E-08
08/06/2023 11:34:17.805,5.20E-08
08/06/2023 11:34:19.805,5.20E-08
08/06/2023 11:34:21.807,5.30E-08
08/06/2023 11:34:22.827,5.30E-08
08/06/2023 11:34:23.845,5.40E-08
08/06/2023 11:34:25.845,5.40E-08
08/06/2023 11:34:27.845,5.40E-08
08/06/2023 11:34:29.845,5.50E-08
08/06/2023 11:34:31.845,5.50E-08
08/06/2023 11:34:33.845,5.50E-08
08/06/2023 11:34:35.847,5.60E-08
08/06/2023 11:34:36.866,5.60E-08
08/06/2023 11:34:38.866,5.70E-08
08/06/2023 11:34:40.866,5.70E-08
08/06/2023 11:34:42.865,5.70E-08
08/06/2023 11:34:44.872,5.80E-08
08/06/2023 11:34:45.886,5.80E-08
08/06/2023 11:34:46.906,5.80E-08
08/06/2023 11:34:47.925,5.90E-08
08/06/2023 11:34:49.925,6.00E-08
08/06/2023 11:34:50.946,6.10E-08
08/06/2023 11:34:51.948,6.10E-08
08/06/2023 11:34:52.966,5.90E-08
08/06/2023 11:34:53.985,5.90E-08
08/06/2023 11:34:55.986,5.90E-08
08/06/2023 11:34:57.005,6.00E-08
08/06/2023 11:34:59.005,6.00E-08
08/06/2023 11:35:00.007,6.10E-08
08/06/2023 11:35:01.031,6.10E-08
08/06/2023 11:35:02.045,6.10E-08
08/06/2023 11:35:04.045,6.20E-08
08/06/2023 11:35:06.046,6.10E-08
08/06/2023 11:35:07.056,6.20E-08
08/06/2023 11:35:09.059,6.30E-08
08/06/2023 11:35:10.077,6.30E-08
08/06/2023 11:35:11.097,6.30E-08
08/06/2023 11:35:12.115,6.30E-08
08/06/2023 11:35:14.115,6.30E-08
08/06/2023 11:35:16.116,6.30E-08
08/06/2023 11:35:18.115,6.40E-08
08/06/2023 11:35:20.115,6.40E-08
08/06/2023 11:35:22.115,6.40E-08
08/06/2023 11:35:23.126,6.60E-08
08/06/2023 11:35:25.125,6.50E-08
08/06/2023 11:35:27.125,6.50E-08
08/06/2023 11:35:28.136,6.50E-08
08/06/2023 11:35:29.160,6.50E-08
08/06/2023 11:35:30.169,6.50E-08
08/06/2023 11:35:31.185,6.50E-08
08/06/2023 11:35:33.185,6.50E-08
08/06/2023 11:35:35.185,6.50E-08
08/06/2023 11:35:37.185,6.60E-08
08/06/2023 11:35:39.185,6.60E-08
08/06/2023 11:35:41.185,6.60E-08
08/06/2023 11:35:43.185,7.00E-08
08/06/2023 11:35:45.185,7.30E-08
08/06/2023 11:35:47.185,7.10E-08
08/06/2023 11:35:49.183,6.80E-08
08/06/2023 11:35:50.184,6.80E-08
08/06/2023 11:35:52.187,6.70E-08
08/06/2023 11:35:53.205,6.70E-08
08/06/2023 11:35:55.205,6.60E-08
08/06/2023 11:35:57.205,6.60E-08
08/06/2023 11:35:58.209,6.60E-08
08/06/2023 11:35:59.225,6.60E-08
08/06/2023 11:36:01.225,7.20E-08
08/06/2023 11:36:03.225,7.30E-08
08/06/2023 11:36:05.225,6.10E-08
08/06/2023 11:36:07.226,6.20E-08
08/06/2023 11:36:09.226,6.50E-08
08/06/2023 11:36:11.226,6.50E-08
08/06/2023 11:36:13.225,6.60E-08
08/06/2023 11:36:15.224,6.50E-08
08/06/2023 11:36:17.225,6.50E-08
08/06/2023 11:36:19.225,7.10E-08
08/06/2023 11:36:21.225,6.40E-08
08/06/2023 11:36:23.225,6.50E-08
08/06/2023 11:36:25.225,5.70E-08
08/06/2023 11:36:27.225,6.10E-08
08/06/2023 11:36:29.228,6.30E-08
08/06/2023 11:36:30.245,6.30E-08
08/06/2023 11:36:32.245,6.20E-08
08/06/2023 11:36:34.248,6.30E-08
08/06/2023 11:36:35.265,6.30E-08
08/06/2023 11:36:37.265,6.30E-08
08/06/2023 11:36:38.266,6.30E-08
08/06/2023 11:36:39.285,6.30E-08
08/06/2023 11:36:41.285,6.20E-08
08/06/2023 11:36:43.285,6.20E-08
08/06/2023 11:36:45.285,6.20E-08
08/06/2023 11:36:47.285,6.20E-08
08/06/2023 11:36:49.284,6.10E-08
08/06/2023 11:36:50.287,6.10E-08
08/06/2023 11:36:51.305,6.10E-08
08/06/2023 11:36:52.307,6.10E-08
08/06/2023 11:36:53.332,6.10E-08
08/06/2023 11:36:54.345,6.60E-08
08/06/2023 11:36:56.345,6.40E-08
08/06/2023 11:36:58.345,5.60E-08
08/06/2023 11:37:00.345,5.80E-08
08/06/2023 11:37:02.345,5.90E-08
08/06/2023 11:37:04.345,5.90E-08
08/06/2023 11:37:06.346,5.90E-08
08/06/2023 11:37:07.366,5.60E-08
08/06/2023 11:37:09.365,5.70E-08
08/06/2023 11:37:10.371,5.70E-08
08/06/2023 11:37:11.386,5.70E-08
08/06/2023 11:37:12.409,5.70E-08
08/06/2023 11:37:13.425,5.70E-08
08/06/2023 11:37:15.425,5.60E-08
08/06/2023 11:37:17.424,5.50E-08
08/06/2023 11:37:19.425,5.50E-08
08/06/2023 11:37:21.425,5.40E-08
08/06/2023 11:37:23.426,5.40E-08
08/06/2023 11:37:24.445,5.30E-08
08/06/2023 11:37:25.455,5.30E-08
08/06/2023 11:37:27.455,5.10E-08
08/06/2023 11:37:29.455,5.20E-08
08/06/2023 11:37:31.455,5.10E-08
08/06/2023 11:37:33.455,4.90E-08
08/06/2023 11:37:34.457,4.90E-08
08/06/2023 11:37:35.475,4.90E-08
08/06/2023 11:37:37.475,4.90E-08
08/06/2023 11:37:38.485,4.90E-08
08/06/2023 11:37:40.485,4.80E-08
08/06/2023 11:37:42.485,4.80E-08
08/06/2023 11:37:43.486,4.80E-08
08/06/2023 11:37:44.506,4.80E-08
08/06/2023 11:37:46.506,4.70E-08
08/06/2023 11:37:47.525,4.70E-08
08/06/2023 11:37:48.535,4.60E-08
08/06/2023 11:37:50.536,4.60E-08
08/06/2023 11:37:51.558,4.50E-08
08/06/2023 11:37:52.575,4.50E-08
08/06/2023 11:37:53.576,4.50E-08
08/06/2023 11:37:54.595,4.50E-08
08/06/2023 11:37:55.596,4.30E-08
08/06/2023 11:37:56.619,4.30E-08
08/06/2023 11:37:57.639,4.30E-08
08/06/2023 11:37:58.654,4.30E-08
08/06/2023 11:38:00.654,4.30E-08
08/06/2023 11:38:02.655,4.20E-08
08/06/2023 11:38:04.656,4.10E-08
08/06/2023 11:38:06.655,4.10E-08
08/06/2023 11:38:08.656,4.00E-08
08/06/2023 11:38:09.675,4.00E-08
08/06/2023 11:38:10.677,4.10E-08
08/06/2023 11:38:11.695,3.70E-08
08/06/2023 11:38:13.695,3.70E-08
08/06/2023 11:38:15.696,3.90E-08
08/06/2023 11:38:16.722,3.90E-08
08/06/2023 11:38:17.737,3.80E-08
08/06/2023 11:38:18.757,3.80E-08
08/06/2023 11:38:19.778,3.80E-08
08/06/2023 11:38:20.795,3.70E-08
08/06/2023 11:38:22.795,3.50E-08
08/06/2023 11:38:24.795,3.40E-08
08/06/2023 11:38:26.794,3.40E-08
08/06/2023 11:38:28.795,3.40E-08
08/06/2023 11:38:30.793,3.30E-08
08/06/2023 11:38:31.795,3.30E-08
08/06/2023 11:38:33.801,3.20E-08
08/06/2023 11:38:34.814,3.20E-08
08/06/2023 11:38:35.828,3.20E-08
08/06/2023 11:38:36.834,3.20E-08
08/06/2023 11:38:38.838,3.20E-08
08/06/2023 11:38:39.855,3.10E-08
08/06/2023 11:38:41.855,3.10E-08
08/06/2023 11:38:43.854,3.00E-08
08/06/2023 11:38:44.856,3.00E-08
08/06/2023 11:38:46.855,2.90E-08
08/06/2023 11:38:48.856,2.90E-08
08/06/2023 11:38:50.855,2.80E-08
08/06/2023 11:38:52.855,2.80E-08
08/06/2023 11:38:53.856,2.80E-08
08/06/2023 11:38:55.855,2.80E-08
08/06/2023 11:38:57.854,2.70E-08
08/06/2023 11:38:59.854,2.80E-08
08/06/2023 11:39:01.855,2.70E-08
08/06/2023 11:39:03.855,2.70E-08
08/06/2023 11:39:05.854,2.60E-08
08/06/2023 11:39:07.858,2.60E-08
08/06/2023 11:39:08.875,2.60E-08
08/06/2023 11:39:09.897,2.50E-08
08/06/2023 11:39:10.916,2.50E-08
08/06/2023 11:39:11.935,2.50E-08
08/06/2023 11:39:13.935,2.40E-08
08/06/2023 11:39:15.934,2.40E-08
08/06/2023 11:39:16.945,2.40E-08
08/06/2023 11:39:18.946,2.50E-08
08/06/2023 11:39:20.945,2.50E-08
08/06/2023 11:39:22.945,2.40E-08
08/06/2023 11:39:23.946,2.40E-08
08/06/2023 11:39:25.945,2.40E-08
08/06/2023 11:39:26.956,2.40E-08
08/06/2023 11:39:27.975,2.40E-08
08/06/2023 11:39:29.975,2.60E-08
08/06/2023 11:39:31.975,2.40E-08
08/06/2023 11:39:33.975,2.40E-08
08/06/2023 11:39:35.976,2.40E-08
08/06/2023 11:39:36.995,2.40E-08
08/06/2023 11:39:38.997,2.40E-08
08/06/2023 11:39:40.018,2.40E-08
08/06/2023 11:39:41.035,2.40E-08
08/06/2023 11:39:43.034,2.40E-08
08/06/2023 11:39:45.035,2.30E-08
08/06/2023 11:39:47.035,2.30E-08
08/06/2023 11:39:49.034,2.30E-08
08/06/2023 11:39:51.035,2.30E-08
08/06/2023 11:39:53.035,2.30E-08
08/06/2023 11:39:55.035,2.30E-08
08/06/2023 11:39:57.035,2.40E-08
08/06/2023 11:39:59.036,2.30E-08
08/06/2023 11:40:01.035,2.30E-08
08/06/2023 11:40:03.034,2.30E-08
08/06/2023 11:40:04.036,2.30E-08
08/06/2023 11:40:06.035,2.30E-08
08/06/2023 11:40:08.035,2.20E-08
08/06/2023 11:40:09.065,2.20E-08
08/06/2023 11:40:10.076,2.20E-08
08/06/2023 11:40:12.075,2.20E-08
08/06/2023 11:40:14.084,2.20E-08
08/06/2023 11:40:15.087,2.20E-08
08/06/2023 11:40:16.105,2.40E-08
08/06/2023 11:40:18.104,2.20E-08
08/06/2023 11:40:19.106,2.10E-08
08/06/2023 11:40:20.125,2.10E-08
08/06/2023 11:40:22.125,2.20E-08
08/06/2023 11:40:24.125,2.20E-08
08/06/2023 11:40:25.128,2.20E-08
08/06/2023 11:40:26.145,2.20E-08
08/06/2023 11:40:28.145,2.20E-08
08/06/2023 11:40:30.145,2.30E-08
08/06/2023 11:40:32.147,2.30E-08
08/06/2023 11:40:33.164,2.30E-08
08/06/2023 11:40:35.164,2.30E-08
08/06/2023 11:40:37.165,2.30E-08
08/06/2023 11:40:39.165,2.30E-08
08/06/2023 11:40:40.166,2.30E-08
08/06/2023 11:40:41.185,2.30E-08
08/06/2023 11:40:43.191,2.30E-08
08/06/2023 11:40:44.205,2.30E-08
08/06/2023 11:40:46.205,2.30E-08
08/06/2023 11:40:48.205,2.30E-08
08/06/2023 11:40:50.205,2.30E-08
08/06/2023 11:40:51.228,2.30E-08
08/06/2023 11:40:52.245,2.30E-08
08/06/2023 11:40:54.245,2.30E-08
08/06/2023 11:40:56.244,2.30E-08
08/06/2023 11:40:57.245,2.30E-08
08/06/2023 11:40:59.245,2.30E-08
08/06/2023 11:41:01.244,2.30E-08
08/06/2023 11:41:03.244,2.30E-08
08/06/2023 11:41:05.245,2.30E-08
08/06/2023 11:41:07.245,2.20E-08
08/06/2023 11:41:09.244,2.20E-08
08/06/2023 11:41:11.244,2.20E-08
08/06/2023 11:41:12.245,2.20E-08
08/06/2023 11:41:14.245,2.20E-08
08/06/2023 11:41:15.264,2.20E-08
08/06/2023 11:41:17.264,2.20E-08
08/06/2023 11:41:19.264,2.20E-08
08/06/2023 11:41:21.264,2.20E-08
08/06/2023 11:41:22.266,2.20E-08
08/06/2023 11:41:23.285,2.20E-08
08/06/2023 11:41:24.294,2.20E-08
08/06/2023 11:41:26.294,2.20E-08
08/06/2023 11:41:28.294,2.20E-08
08/06/2023 11:41:30.294,2.20E-08
08/06/2023 11:41:31.295,2.20E-08
08/06/2023 11:41:33.295,2.20E-08
08/06/2023 11:41:35.300,2.20E-08
08/06/2023 11:41:36.318,2.20E-08
08/06/2023 11:41:37.335,2.20E-08
08/06/2023 11:41:39.334,2.20E-08
08/06/2023 11:41:41.337,2.20E-08
08/06/2023 11:41:42.362,2.20E-08
08/06/2023 11:41:43.374,2.20E-08
08/06/2023 11:41:44.376,2.20E-08
08/06/2023 11:41:45.395,2.20E-08
08/06/2023 11:41:47.395,2.20E-08
08/06/2023 11:41:48.396,2.20E-08
08/06/2023 11:41:49.415,2.20E-08
08/06/2023 11:41:51.414,2.20E-08
08/06/2023 11:41:53.415,2.20E-08
08/06/2023 11:41:55.415,2.20E-08
08/06/2023 11:41:57.414,2.20E-08
08/06/2023 11:41:59.414,2.20E-08
08/06/2023 11:42:00.423,2.20E-08
08/06/2023 11:42:01.440,2.20E-08
08/06/2023 11:42:02.454,2.20E-08
08/06/2023 11:42:04.455,2.20E-08
08/06/2023 11:42:06.454,2.20E-08
08/06/2023 11:42:07.457,2.30E-08
08/06/2023 11:42:08.475,2.30E-08
08/06/2023 11:42:10.474,2.30E-08
08/06/2023 11:42:12.475,2.30E-08
08/06/2023 11:42:14.475,2.30E-08
08/06/2023 11:42:16.474,2.30E-08
08/06/2023 11:42:18.475,2.30E-08
08/06/2023 11:42:20.475,2.30E-08
08/06/2023 11:42:22.474,2.30E-08
08/06/2023 11:42:23.476,2.30E-08
08/06/2023 11:42:24.494,2.30E-08
08/06/2023 11:42:26.496,2.30E-08
08/06/2023 11:42:27.519,2.30E-08
08/06/2023 11:42:28.537,2.30E-08
08/06/2023 11:42:29.557,2.30E-08
08/06/2023 11:42:30.575,2.30E-08
08/06/2023 11:42:31.577,2.30E-08
08/06/2023 11:42:32.596,2.30E-08
08/06/2023 11:42:33.618,2.30E-08
08/06/2023 11:42:34.636,2.30E-08
08/06/2023 11:42:35.656,2.30E-08
08/06/2023 11:42:36.676,2.30E-08
08/06/2023 11:42:37.697,2.30E-08
08/06/2023 11:42:38.720,2.30E-08
08/06/2023 11:42:39.736,2.30E-08
08/06/2023 11:42:40.759,2.30E-08
08/06/2023 11:42:41.776,2.30E-08
08/06/2023 11:42:42.799,2.30E-08
08/06/2023 11:42:43.819,2.30E-08
08/06/2023 11:42:44.835,2.30E-08
08/06/2023 11:42:46.847,2.30E-08
08/06/2023 11:42:47.867,2.30E-08
08/06/2023 11:42:48.894,2.30E-08
08/06/2023 11:42:49.907,2.30E-08
08/06/2023 11:42:50.926,2.30E-08
08/06/2023 11:42:51.947,2.30E-08
08/06/2023 11:42:52.966,2.30E-08
08/06/2023 11:42:53.986,2.30E-08
08/06/2023 11:42:55.011,2.30E-08
08/06/2023 11:42:56.027,2.30E-08
08/06/2023 11:42:57.046,2.30E-08
08/06/2023 11:42:58.066,2.30E-08
08/06/2023 11:42:59.092,2.30E-08
08/06/2023 11:43:00.106,2.30E-08
08/06/2023 11:43:01.135,2.30E-08
08/06/2023 11:43:02.147,2.30E-08
08/06/2023 11:43:03.168,2.30E-08
08/06/2023 11:43:04.186,2.30E-08
08/06/2023 11:43:05.207,2.30E-08
08/06/2023 11:43:06.226,2.30E-08
08/06/2023 11:43:07.247,2.30E-08
08/06/2023 11:43:08.268,2.30E-08
08/06/2023 11:43:09.286,2.30E-08
08/06/2023 11:43:10.319,2.30E-08
08/06/2023 11:43:11.326,2.30E-08
08/06/2023 11:43:12.347,2.30E-08
08/06/2023 11:43:13.367,2.30E-08
08/06/2023 11:43:14.388,2.30E-08
08/06/2023 11:43:15.406,2.30E-08
08/06/2023 11:43:16.427,2.30E-08
08/06/2023 11:43:17.446,2.30E-08
08/06/2023 11:43:18.468,2.30E-08
08/06/2023 11:43:19.487,2.30E-08
08/06/2023 11:43:20.505,2.30E-08
08/06/2023 11:43:21.508,2.30E-08
08/06/2023 11:43:22.527,2.30E-08
08/06/2023 11:43:23.547,2.30E-08
08/06/2023 11:43:24.570,2.30E-08
08/06/2023 11:43:25.586,2.30E-08
08/06/2023 11:43:26.606,2.30E-08
08/06/2023 11:43:27.627,2.30E-08
08/06/2023 11:43:28.647,2.30E-08
08/06/2023 11:43:29.667,2.30E-08
08/06/2023 11:43:30.687,2.30E-08
08/06/2023 11:43:31.707,2.30E-08
08/06/2023 11:43:32.727,2.30E-08
08/06/2023 11:43:33.747,2.30E-08
08/06/2023 11:43:34.767,2.30E-08
08/06/2023 11:43:35.789,2.30E-08
08/06/2023 11:43:36.810,2.30E-08
08/06/2023 11:43:37.835,2.30E-08
08/06/2023 11:43:38.846,2.30E-08
08/06/2023 11:43:39.866,2.30E-08
08/06/2023 11:43:40.886,2.30E-08
08/06/2023 11:43:41.906,2.30E-08
08/06/2023 11:43:42.926,2.30E-08
08/06/2023 11:43:43.946,2.30E-08
08/06/2023 11:43:44.967,2.30E-08
08/06/2023 11:43:45.991,2.30E-08
08/06/2023 11:43:47.011,2.30E-08
08/06/2023 11:43:48.029,2.30E-08
08/06/2023 11:43:49.046,2.30E-08
08/06/2023 11:43:50.067,2.30E-08
08/06/2023 11:43:51.086,2.30E-08
08/06/2023 11:43:52.106,2.30E-08
08/06/2023 11:43:53.126,2.30E-08
08/06/2023 11:43:54.146,2.30E-08
08/06/2023 11:43:55.168,2.30E-08
08/06/2023 11:43:56.188,2.30E-08
08/06/2023 11:43:57.210,2.30E-08
08/06/2023 11:43:58.227,2.30E-08
08/06/2023 11:43:59.246,2.30E-08
08/06/2023 11:44:00.267,2.30E-08
08/06/2023 11:44:01.288,2.30E-08
08/06/2023 11:44:02.306,2.30E-08
08/06/2023 11:44:03.335,2.30E-08
08/06/2023 11:44:04.347,2.30E-08
08/06/2023 11:44:05.365,2.30E-08
08/06/2023 11:44:07.365,2.30E-08
08/06/2023 11:44:09.368,2.30E-08
08/06/2023 11:44:10.389,2.30E-08
08/06/2023 11:44:11.414,2.30E-08
08/06/2023 11:44:12.434,2.30E-08
08/06/2023 11:44:13.447,2.30E-08
08/06/2023 11:44:14.466,2.30E-08
08/06/2023 11:44:15.486,2.30E-08
08/06/2023 11:44:16.507,2.30E-08
08/06/2023 11:44:17.526,2.30E-08
08/06/2023 11:44:18.546,2.30E-08
08/06/2023 11:44:19.566,2.30E-08
08/06/2023 11:44:20.591,2.30E-08
08/06/2023 11:44:21.608,2.30E-08
08/06/2023 11:44:22.627,2.30E-08
08/06/2023 11:44:23.647,2.30E-08
08/06/2023 11:44:24.665,2.30E-08
08/06/2023 11:44:25.686,2.30E-08
08/06/2023 11:44:26.708,2.30E-08
08/06/2023 11:44:27.727,2.30E-08
