'EPIC O.Light.MV Log File

'Date,O.Light.MV
08/06/2023 09:40:58.146,0.1147
08/06/2023 09:41:09.206,0.1199
08/06/2023 09:41:10.209,0.1147
08/06/2023 09:41:20.240,0.1095
08/06/2023 09:41:21.236,0.1147
08/06/2023 09:41:40.282,0.1199
08/06/2023 09:41:41.302,0.1199
08/06/2023 09:41:52.375,0.1095
08/06/2023 09:41:53.380,0.1147
08/06/2023 09:42:06.422,0.1199
08/06/2023 09:42:07.440,0.1147
08/06/2023 09:42:18.450,0.1095
08/06/2023 09:42:19.447,0.1147
08/06/2023 09:42:31.526,0.1199
08/06/2023 09:42:32.530,0.1199
08/06/2023 09:42:48.570,0.1095
08/06/2023 09:42:50.580,0.1147
08/06/2023 09:43:01.580,0.1199
08/06/2023 09:43:02.576,0.1199
08/06/2023 09:43:18.597,0.1095
08/06/2023 09:43:19.599,0.1147
08/06/2023 09:43:32.655,0.1199
08/06/2023 09:43:33.661,0.1147
08/06/2023 09:43:45.701,0.1095
08/06/2023 09:43:46.720,0.1147
08/06/2023 09:43:58.730,0.1199
08/06/2023 09:43:59.726,0.1147
08/06/2023 09:44:15.761,0.1095
08/06/2023 09:44:16.756,0.1147
08/06/2023 09:44:35.780,0.1199
08/06/2023 09:44:36.777,0.1147
08/06/2023 09:44:49.800,0.1095
08/06/2023 09:44:50.796,0.1147
08/06/2023 09:45:02.880,0.1199
08/06/2023 09:45:03.876,0.1147
08/06/2023 09:45:13.915,0.1095
08/06/2023 09:45:14.933,0.1095
08/06/2023 09:45:24.980,0.1199
08/06/2023 09:45:26.980,0.1147
08/06/2023 09:45:36.986,0.1095
08/06/2023 09:45:37.990,0.1147
08/06/2023 09:45:49.006,0.1199
08/06/2023 09:45:54.026,0.1147
08/06/2023 09:46:07.025,0.1095
08/06/2023 09:46:08.029,0.1147
08/06/2023 09:46:18.057,0.1199
08/06/2023 09:46:21.084,0.1147
08/06/2023 09:46:38.111,0.1095
08/06/2023 09:46:39.107,0.1095
08/06/2023 09:46:53.111,0.1199
08/06/2023 09:46:54.107,0.1199
08/06/2023 09:47:12.161,0.1095
08/06/2023 09:47:13.157,0.1147
08/06/2023 09:47:23.167,0.1251
08/06/2023 09:47:31.212,0.1199
08/06/2023 09:47:43.218,0.1147
08/06/2023 09:47:44.221,0.1147
08/06/2023 09:48:18.322,0.1043
08/06/2023 09:48:23.322,0.1095
08/06/2023 09:48:33.342,0.1147
08/06/2023 09:48:34.338,0.1147
08/06/2023 09:48:51.377,0.1251
08/06/2023 09:48:58.401,0.1199
08/06/2023 09:49:10.401,0.1147
08/06/2023 09:49:11.397,0.1147
08/06/2023 09:50:07.477,0.1043
08/06/2023 09:50:17.481,0.1147
08/06/2023 09:50:18.477,0.1095
08/06/2023 09:53:47.487,0.1251
08/06/2023 09:53:49.486,0.1199
08/06/2023 09:53:59.492,0.1095
08/06/2023 09:54:00.487,0.1147
08/06/2023 09:54:14.557,0.1199
08/06/2023 09:54:15.560,0.1147
08/06/2023 09:54:30.656,0.1095
08/06/2023 09:54:31.672,0.1147
08/06/2023 09:54:44.707,0.1199
08/06/2023 09:54:46.708,0.1199
08/06/2023 09:55:05.716,0.1095
08/06/2023 09:55:06.731,0.1147
08/06/2023 09:55:16.771,0.1199
08/06/2023 09:55:17.767,0.1147
08/06/2023 09:55:27.790,0.1095
08/06/2023 09:55:30.790,0.1147
08/06/2023 09:55:42.821,0.1199
08/06/2023 09:55:44.820,0.1147
08/06/2023 09:55:59.851,0.1095
08/06/2023 09:56:00.872,0.1147
08/06/2023 09:56:12.916,0.1199
08/06/2023 09:56:13.921,0.1147
08/06/2023 09:56:24.916,0.1095
08/06/2023 09:56:25.921,0.1147
08/06/2023 09:56:36.031,0.1199
08/06/2023 09:56:38.030,0.1147
08/06/2023 09:57:00.081,0.1095
08/06/2023 09:57:01.076,0.1147
08/06/2023 09:57:12.081,0.1199
08/06/2023 09:57:13.100,0.1147
08/06/2023 09:57:24.236,0.1095
08/06/2023 09:57:25.242,0.1095
08/06/2023 09:57:36.286,0.1199
08/06/2023 09:57:37.300,0.1147
08/06/2023 09:57:48.340,0.1095
08/06/2023 09:57:49.336,0.1147
08/06/2023 09:58:03.450,0.1199
08/06/2023 09:58:04.446,0.1147
08/06/2023 09:58:16.610,0.1095
08/06/2023 09:58:18.616,0.1147
08/06/2023 09:58:37.760,0.1199
08/06/2023 09:58:38.781,0.1199
08/06/2023 09:58:52.830,0.1095
08/06/2023 09:58:53.826,0.1095
08/06/2023 09:59:06.856,0.1199
08/06/2023 09:59:07.862,0.1147
08/06/2023 09:59:38.982,0.1095
08/06/2023 09:59:40.000,0.1095
08/06/2023 09:59:50.023,0.1199
08/06/2023 09:59:51.040,0.1147
08/06/2023 10:00:11.069,0.1095
08/06/2023 10:00:13.076,0.1147
08/06/2023 10:00:24.156,0.1199
08/06/2023 10:00:25.161,0.1147
08/06/2023 10:00:35.240,0.1095
08/06/2023 10:00:37.261,0.1147
08/06/2023 10:00:52.270,0.1199
08/06/2023 10:00:53.266,0.1199
08/06/2023 10:01:03.270,0.1095
08/06/2023 10:01:04.266,0.1095
08/06/2023 10:01:14.296,0.1199
08/06/2023 10:01:15.304,0.1147
08/06/2023 10:01:37.372,0.1095
08/06/2023 10:01:38.390,0.1147
08/06/2023 10:01:48.406,0.1251
08/06/2023 10:01:50.405,0.1199
08/06/2023 10:02:01.426,0.1147
08/06/2023 10:02:02.430,0.1095
08/06/2023 10:03:26.656,0.1251
08/06/2023 10:03:33.677,0.1199
08/06/2023 10:03:43.726,0.1147
08/06/2023 10:03:44.730,0.1147
08/06/2023 10:04:04.746,0.1043
08/06/2023 10:04:10.756,0.1095
08/06/2023 10:04:20.780,0.1147
08/06/2023 10:04:21.776,0.1147
08/06/2023 10:06:07.160,0.1251
08/06/2023 10:06:11.170,0.1199
08/06/2023 10:06:21.179,0.1147
08/06/2023 10:06:22.175,0.1147
08/06/2023 10:07:57.246,0.1251
08/06/2023 10:08:03.269,0.1251
08/06/2023 10:08:14.268,0.1147
08/06/2023 10:08:15.265,0.1147
08/06/2023 10:09:20.515,0.1043
08/06/2023 10:09:27.525,0.1095
08/06/2023 10:09:37.540,0.1147
08/06/2023 10:09:38.536,0.1095
08/06/2023 10:09:53.595,0.1043
08/06/2023 10:09:59.595,0.1095
08/06/2023 10:10:09.650,0.1147
08/06/2023 10:10:10.646,0.1199
08/06/2023 10:10:52.811,0.1251
08/06/2023 10:10:56.810,0.1199
08/06/2023 10:11:07.845,0.1147
08/06/2023 10:11:08.849,0.1095
08/06/2023 10:12:08.146,0.1043
08/06/2023 10:12:10.146,0.1095
08/06/2023 10:12:20.175,0.1147
08/06/2023 10:12:21.180,0.1199
08/06/2023 10:14:47.540,0.1251
08/06/2023 10:14:58.540,0.1199
08/06/2023 10:15:08.570,0.1147
08/06/2023 10:15:10.573,0.1147
08/06/2023 10:16:45.045,0.1251
08/06/2023 10:16:48.060,0.1199
08/06/2023 10:16:59.058,0.1147
08/06/2023 10:17:00.070,0.1095
08/06/2023 10:18:01.260,0.1043
08/06/2023 10:18:11.315,0.1199
08/06/2023 10:18:12.319,0.1147
08/06/2023 10:18:27.330,0.1095
08/06/2023 10:18:28.350,0.1095
08/06/2023 10:18:43.440,0.1199
08/06/2023 10:18:45.439,0.1199
08/06/2023 10:18:55.510,0.1095
08/06/2023 10:18:56.505,0.1147
08/06/2023 10:19:08.535,0.1199
08/06/2023 10:19:10.559,0.1199
08/06/2023 10:19:29.586,0.1095
08/06/2023 10:19:31.584,0.1147
08/06/2023 10:19:41.629,0.1199
08/06/2023 10:19:42.624,0.1147
08/06/2023 10:19:56.665,0.1095
08/06/2023 10:19:57.671,0.1147
08/06/2023 10:20:11.755,0.1199
08/06/2023 10:20:12.760,0.1199
08/06/2023 10:20:29.829,0.1095
08/06/2023 10:20:31.869,0.1147
08/06/2023 10:20:49.951,0.1199
08/06/2023 10:20:50.970,0.1147
08/06/2023 10:21:00.989,0.1095
08/06/2023 10:21:01.991,0.1095
08/06/2023 10:21:23.018,0.1251
08/06/2023 10:21:24.016,0.1251
08/06/2023 10:21:35.040,0.1147
08/06/2023 10:21:36.035,0.1147
08/06/2023 10:27:16.329,0.1043
08/06/2023 10:27:19.339,0.1095
08/06/2023 10:27:29.388,0.1147
08/06/2023 10:27:30.384,0.1147
08/06/2023 10:29:41.079,0.1043
08/06/2023 10:29:43.098,0.1095
08/06/2023 10:29:53.155,0.1147
08/06/2023 10:29:54.158,0.1095
08/06/2023 10:31:53.648,0.1251
08/06/2023 10:31:56.660,0.1199
08/06/2023 10:32:06.684,0.1147
08/06/2023 10:32:07.689,0.1199
08/06/2023 10:32:27.734,0.1251
08/06/2023 10:32:29.734,0.1199
08/06/2023 10:32:39.774,0.1095
08/06/2023 10:32:41.775,0.1043
08/06/2023 10:32:57.799,0.1199
08/06/2023 10:32:58.794,0.1147
08/06/2023 10:33:10.870,0.1095
08/06/2023 10:33:11.889,0.1095
08/06/2023 10:33:24.919,0.1199
08/06/2023 10:33:25.929,0.1147
08/06/2023 10:33:36.005,0.1095
08/06/2023 10:33:37.018,0.1147
08/06/2023 10:33:47.100,0.1199
08/06/2023 10:33:48.120,0.1199
08/06/2023 10:33:59.164,0.1095
08/06/2023 10:34:00.179,0.1147
08/06/2023 10:34:10.248,0.1199
08/06/2023 10:34:12.248,0.1147
08/06/2023 10:34:24.299,0.1095
08/06/2023 10:34:27.294,0.1095
08/06/2023 10:34:39.324,0.1199
08/06/2023 10:34:40.329,0.1147
08/06/2023 10:34:51.372,0.1095
08/06/2023 10:34:52.389,0.1147
08/06/2023 10:35:04.415,0.1199
08/06/2023 10:35:05.418,0.1199
08/06/2023 10:35:16.430,0.1095
08/06/2023 10:35:17.426,0.1147
08/06/2023 10:35:29.471,0.1199
08/06/2023 10:35:30.488,0.1147
08/06/2023 10:35:42.549,0.1095
08/06/2023 10:35:44.548,0.1147
08/06/2023 10:35:57.546,0.1199
08/06/2023 10:35:58.548,0.1199
08/06/2023 10:36:20.610,0.1095
08/06/2023 10:36:21.628,0.1095
08/06/2023 10:36:37.654,0.1199
08/06/2023 10:36:38.658,0.1199
08/06/2023 10:36:49.694,0.1095
08/06/2023 10:36:51.723,0.1147
08/06/2023 10:37:01.788,0.1199
08/06/2023 10:37:02.784,0.1147
08/06/2023 10:37:15.848,0.1095
08/06/2023 10:37:16.844,0.1147
08/06/2023 10:37:29.954,0.1199
08/06/2023 10:37:31.954,0.1147
08/06/2023 10:37:45.984,0.1095
08/06/2023 10:37:46.988,0.1147
08/06/2023 10:37:59.055,0.1199
08/06/2023 10:38:00.068,0.1199
08/06/2023 10:38:15.148,0.1095
08/06/2023 10:38:16.144,0.1147
08/06/2023 10:38:33.204,0.1199
08/06/2023 10:38:34.208,0.1147
08/06/2023 10:38:45.204,0.1095
08/06/2023 10:38:46.209,0.1147
08/06/2023 10:39:02.234,0.1199
08/06/2023 10:39:03.239,0.1251
08/06/2023 10:39:16.334,0.1095
08/06/2023 10:39:17.348,0.1147
08/06/2023 10:39:28.348,0.1251
08/06/2023 10:39:30.370,0.1199
08/06/2023 10:39:40.399,0.1095
08/06/2023 10:39:43.395,0.1147
08/06/2023 10:39:58.468,0.1199
08/06/2023 10:39:59.465,0.1147
08/06/2023 10:40:12.478,0.1095
08/06/2023 10:40:14.478,0.1147
08/06/2023 10:40:31.488,0.1199
08/06/2023 10:40:33.494,0.1147
08/06/2023 10:40:53.654,0.1043
08/06/2023 10:40:56.669,0.1095
08/06/2023 10:41:06.755,0.1147
08/06/2023 10:41:07.760,0.1147
08/06/2023 10:43:01.158,0.1251
08/06/2023 10:43:07.178,0.1199
08/06/2023 10:43:19.224,0.1147
08/06/2023 10:43:20.238,0.1095
08/06/2023 10:44:25.504,0.1251
08/06/2023 10:44:26.508,0.1251
08/06/2023 10:44:38.508,0.1147
08/06/2023 10:44:39.503,0.1147
08/06/2023 10:49:07.228,0.1251
08/06/2023 10:49:16.244,0.1251
08/06/2023 10:49:26.268,0.1095
08/06/2023 10:49:27.264,0.1147
08/06/2023 10:49:42.319,0.1199
08/06/2023 10:49:43.314,0.1147
08/06/2023 10:50:12.408,0.1095
08/06/2023 10:50:14.427,0.1147
08/06/2023 10:50:25.444,0.1199
08/06/2023 10:50:26.448,0.1147
08/06/2023 10:50:39.474,0.1095
08/06/2023 10:50:40.491,0.1147
08/06/2023 10:50:50.543,0.1199
08/06/2023 10:50:51.548,0.1147
08/06/2023 10:51:08.574,0.1095
08/06/2023 10:51:09.578,0.1095
08/06/2023 10:51:20.643,0.1199
08/06/2023 10:51:21.648,0.1199
08/06/2023 10:52:05.678,0.1095
08/06/2023 10:52:06.674,0.1147
08/06/2023 10:52:17.693,0.1199
08/06/2023 10:52:18.704,0.1147
08/06/2023 10:52:30.754,0.1095
08/06/2023 10:52:31.759,0.1095
08/06/2023 10:52:44.838,0.1199
08/06/2023 10:52:45.834,0.1147
08/06/2023 10:52:59.854,0.1095
08/06/2023 10:53:02.858,0.1147
08/06/2023 10:53:21.920,0.1199
08/06/2023 10:53:22.928,0.1147
08/06/2023 10:53:40.007,0.1095
08/06/2023 10:53:41.009,0.1095
08/06/2023 10:53:53.044,0.1251
08/06/2023 10:54:03.087,0.1147
08/06/2023 10:54:04.089,0.1147
08/06/2023 10:56:19.308,0.1251
08/06/2023 10:56:25.338,0.1199
08/06/2023 10:56:36.337,0.1147
08/06/2023 10:56:37.333,0.1147
08/06/2023 10:57:22.513,0.1251
08/06/2023 10:57:25.518,0.1199
08/06/2023 10:57:35.624,0.1147
08/06/2023 10:57:36.639,0.1147
08/06/2023 10:58:19.853,0.1043
08/06/2023 10:58:20.857,0.1095
08/06/2023 10:58:30.898,0.1147
08/06/2023 10:58:31.893,0.1147
08/06/2023 11:01:05.363,0.1043
08/06/2023 11:01:15.433,0.1147
08/06/2023 11:01:16.437,0.1147
08/06/2023 11:03:23.064,0.1251
08/06/2023 11:03:27.122,0.1199
08/06/2023 11:03:38.276,0.1147
08/06/2023 11:03:39.287,0.1199
08/06/2023 11:06:08.715,0.1251
08/06/2023 11:06:12.802,0.1199
08/06/2023 11:06:22.969,0.1147
08/06/2023 11:06:23.986,0.1147
08/06/2023 11:07:11.766,0.1251
08/06/2023 11:07:12.783,0.1251
08/06/2023 11:07:22.934,0.1147
08/06/2023 11:07:23.954,0.1147
08/06/2023 11:09:21.164,0.1251
08/06/2023 11:09:24.184,0.1251
08/06/2023 11:09:34.205,0.1147
08/06/2023 11:09:35.223,0.1147
08/06/2023 11:11:00.760,0.1251
08/06/2023 11:11:02.798,0.1199
08/06/2023 11:11:13.833,0.1147
08/06/2023 11:11:14.838,0.1095
08/06/2023 11:11:26.837,0.1251
08/06/2023 11:11:30.858,0.1199
08/06/2023 11:11:40.913,0.1147
08/06/2023 11:11:41.918,0.1147
08/06/2023 11:13:47.397,0.1043
08/06/2023 11:13:57.393,0.1095
08/06/2023 11:14:10.483,0.1147
08/06/2023 11:14:11.488,0.1147
08/06/2023 11:14:46.563,0.1251
08/06/2023 11:14:56.598,0.1147
08/06/2023 11:14:57.592,0.1199
08/06/2023 11:18:06.133,0.1251
08/06/2023 11:18:09.137,0.1199
08/06/2023 11:18:19.161,0.1095
08/06/2023 11:18:20.178,0.1147
08/06/2023 11:18:33.196,0.1199
08/06/2023 11:18:34.194,0.1199
08/06/2023 11:18:44.222,0.1095
08/06/2023 11:18:45.227,0.1095
08/06/2023 11:18:56.288,0.1199
08/06/2023 11:18:57.307,0.1147
08/06/2023 11:19:08.422,0.1095
08/06/2023 11:19:09.427,0.1147
08/06/2023 11:19:22.452,0.1199
08/06/2023 11:19:23.457,0.1147
08/06/2023 11:19:33.543,0.1095
08/06/2023 11:19:34.547,0.1147
08/06/2023 11:19:47.642,0.1199
08/06/2023 11:19:48.647,0.1147
08/06/2023 11:20:02.642,0.1095
08/06/2023 11:20:03.647,0.1147
08/06/2023 11:20:19.687,0.1199
08/06/2023 11:20:20.689,0.1147
08/06/2023 11:20:38.747,0.1095
08/06/2023 11:20:41.743,0.1147
08/06/2023 11:20:53.822,0.1199
08/06/2023 11:20:54.827,0.1147
08/06/2023 11:21:09.877,0.1095
08/06/2023 11:21:10.873,0.1147
08/06/2023 11:21:21.913,0.1199
08/06/2023 11:21:23.917,0.1147
08/06/2023 11:21:52.983,0.1095
08/06/2023 11:21:53.987,0.1147
08/06/2023 11:22:08.042,0.1199
08/06/2023 11:22:09.047,0.1199
08/06/2023 11:22:19.122,0.1095
08/06/2023 11:22:20.127,0.1147
08/06/2023 11:22:31.147,0.1199
08/06/2023 11:22:32.142,0.1147
08/06/2023 11:23:03.217,0.1095
08/06/2023 11:23:05.217,0.1147
08/06/2023 11:23:20.269,0.1199
08/06/2023 11:23:21.287,0.1147
08/06/2023 11:23:38.362,0.1095
08/06/2023 11:23:39.369,0.1095
08/06/2023 11:23:50.426,0.1199
08/06/2023 11:23:51.422,0.1199
08/06/2023 11:24:20.456,0.1095
08/06/2023 11:24:21.452,0.1147
08/06/2023 11:24:31.522,0.1199
08/06/2023 11:24:32.528,0.1147
08/06/2023 11:24:53.712,0.1095
08/06/2023 11:24:54.716,0.1095
08/06/2023 11:25:04.727,0.1251
08/06/2023 11:25:05.722,0.1199
08/06/2023 11:25:16.742,0.1147
08/06/2023 11:25:17.759,0.1199
08/06/2023 11:27:55.286,0.1251
08/06/2023 11:27:56.281,0.1199
08/06/2023 11:28:06.382,0.1095
08/06/2023 11:28:07.386,0.1147
08/06/2023 11:28:22.396,0.1251
08/06/2023 11:28:24.396,0.1199
08/06/2023 11:28:34.428,0.1147
08/06/2023 11:28:35.447,0.1095
08/06/2023 11:28:50.543,0.1251
08/06/2023 11:28:52.543,0.1199
08/06/2023 11:29:02.612,0.1147
08/06/2023 11:29:03.617,0.1147
08/06/2023 11:32:56.640,0.1147
08/06/2023 11:34:18.801,0.1251
08/06/2023 11:34:21.807,0.1199
08/06/2023 11:34:31.846,0.1147
08/06/2023 11:34:32.841,0.1147
08/06/2023 11:38:10.677,0.1043
08/06/2023 11:38:19.778,0.1095
08/06/2023 11:38:29.793,0.1147
08/06/2023 11:38:30.793,0.1147
08/06/2023 11:39:02.851,0.1043
08/06/2023 11:39:03.855,0.1095
08/06/2023 11:39:13.935,0.1147
08/06/2023 11:39:14.931,0.1095
08/06/2023 11:42:09.471,0.1251
08/06/2023 11:42:11.470,0.1199
08/06/2023 11:42:21.471,0.1147
08/06/2023 11:42:22.474,0.1199
08/06/2023 11:43:28.647,0.1043
08/06/2023 11:43:36.810,0.1095
08/06/2023 11:43:47.011,0.1199
08/06/2023 11:43:48.029,0.1147
08/06/2023 11:44:02.307,0.1095
08/06/2023 11:44:03.336,0.1147
08/06/2023 11:44:20.591,0.1199
08/06/2023 11:44:21.609,0.1199
08/06/2023 11:44:34.887,0.1095
08/06/2023 11:44:35.907,0.1095
08/06/2023 11:44:46.107,0.1199
08/06/2023 11:44:47.127,0.1147
08/06/2023 11:44:58.347,0.1095
08/06/2023 11:45:01.365,0.1095
08/06/2023 11:45:18.547,0.1199
08/06/2023 11:45:19.569,0.1147
08/06/2023 11:45:33.848,0.1095
08/06/2023 11:45:34.875,0.1147
08/06/2023 11:46:00.365,0.1199
08/06/2023 11:46:01.360,0.1147
08/06/2023 11:46:12.547,0.1095
08/06/2023 11:46:13.571,0.1147
08/06/2023 11:46:23.769,0.1199
08/06/2023 11:46:24.790,0.1199
08/06/2023 11:46:34.990,0.1095
08/06/2023 11:46:36.006,0.1147
08/06/2023 11:46:48.247,0.1199
08/06/2023 11:46:49.268,0.1147
08/06/2023 11:46:59.469,0.1095
08/06/2023 11:47:00.488,0.1095
08/06/2023 11:47:20.886,0.1199
08/06/2023 11:47:21.907,0.1147
08/06/2023 11:47:35.175,0.1095
08/06/2023 11:47:36.188,0.1043
08/06/2023 11:47:49.407,0.1199
08/06/2023 11:47:51.446,0.1147
08/06/2023 11:48:02.666,0.1095
08/06/2023 11:48:03.688,0.1095
08/06/2023 11:48:23.067,0.1199
08/06/2023 11:48:26.128,0.1147
08/06/2023 11:48:55.698,0.1095
08/06/2023 11:48:57.736,0.1147
08/06/2023 11:49:09.978,0.1199
08/06/2023 11:49:11.000,0.1147
08/06/2023 11:49:23.236,0.1095
08/06/2023 11:49:25.276,0.1147
08/06/2023 11:49:42.615,0.1199
08/06/2023 11:49:43.646,0.1199
08/06/2023 11:49:54.856,0.1095
08/06/2023 11:49:55.876,0.1095
08/06/2023 11:50:14.237,0.1199
08/06/2023 11:50:15.256,0.1147
08/06/2023 11:50:26.436,0.1095
08/06/2023 11:50:27.456,0.1147
08/06/2023 11:50:41.755,0.1199
08/06/2023 11:50:42.777,0.1199
08/06/2023 11:50:55.017,0.1095
08/06/2023 11:50:56.038,0.1147
08/06/2023 11:51:15.396,0.1199
08/06/2023 11:51:16.415,0.1147
08/06/2023 11:51:30.696,0.1095
08/06/2023 11:51:32.739,0.1095
08/06/2023 11:51:45.996,0.1199
08/06/2023 11:51:47.017,0.1147
08/06/2023 11:51:58.235,0.1095
08/06/2023 11:51:59.255,0.1095
08/06/2023 11:52:14.476,0.1199
08/06/2023 11:52:15.496,0.1147
08/06/2023 11:52:33.817,0.1095
08/06/2023 11:52:34.837,0.1147
08/06/2023 11:52:48.096,0.1199
08/06/2023 11:52:50.136,0.1147
08/06/2023 11:53:05.409,0.1043
08/06/2023 11:53:07.451,0.1095
08/06/2023 11:53:18.656,0.1199
08/06/2023 11:53:19.678,0.1147
08/06/2023 11:53:29.876,0.1095
08/06/2023 11:53:31.917,0.1147
08/06/2023 11:53:51.295,0.1199
08/06/2023 11:53:52.316,0.1147
08/06/2023 11:54:11.535,0.1095
08/06/2023 11:54:12.557,0.1095
08/06/2023 11:54:40.038,0.1199
08/06/2023 11:54:41.056,0.1147
08/06/2023 11:54:55.335,0.1095
08/06/2023 11:54:56.354,0.1147
08/06/2023 11:55:07.485,0.1199
08/06/2023 11:55:08.506,0.1147
08/06/2023 11:55:26.815,0.1095
08/06/2023 11:55:27.836,0.1095
08/06/2023 11:55:40.075,0.1199
08/06/2023 11:55:41.095,0.1147
08/06/2023 11:56:03.495,0.1095
08/06/2023 11:56:04.515,0.1147
08/06/2023 11:56:18.766,0.1199
08/06/2023 11:56:19.779,0.1199
08/06/2023 11:56:30.995,0.1095
08/06/2023 11:56:32.016,0.1095
08/06/2023 11:56:42.217,0.1199
08/06/2023 11:56:43.235,0.1147
08/06/2023 11:56:59.476,0.1095
08/06/2023 11:57:00.495,0.1147
08/06/2023 11:57:10.695,0.1199
08/06/2023 11:57:11.716,0.1147
08/06/2023 11:57:21.916,0.1095
08/06/2023 11:57:22.936,0.1095
08/06/2023 11:57:33.096,0.1199
08/06/2023 11:57:34.115,0.1147
08/06/2023 11:57:49.396,0.1095
08/06/2023 11:57:50.415,0.1147
08/06/2023 11:58:00.615,0.1199
08/06/2023 11:58:01.635,0.1199
08/06/2023 11:58:15.916,0.1095
08/06/2023 11:58:16.935,0.1147
08/06/2023 11:58:31.216,0.1199
08/06/2023 11:58:32.239,0.1147
08/06/2023 11:58:48.475,0.1095
08/06/2023 11:58:52.559,0.1095
08/06/2023 11:59:02.756,0.1199
08/06/2023 11:59:03.776,0.1199
08/06/2023 11:59:13.935,0.1095
08/06/2023 11:59:14.955,0.1147
08/06/2023 11:59:25.156,0.1199
08/06/2023 11:59:26.175,0.1147
08/06/2023 11:59:42.419,0.1095
08/06/2023 11:59:43.446,0.1147
08/06/2023 11:59:55.636,0.1199
08/06/2023 11:59:56.655,0.1199
08/06/2023 12:00:07.876,0.1095
08/06/2023 12:00:10.945,0.1147
08/06/2023 12:00:21.135,0.1251
08/06/2023 12:00:23.175,0.1199
08/06/2023 12:00:33.356,0.1147
08/06/2023 12:00:34.375,0.1147
08/06/2023 12:02:40.695,0.1251
08/06/2023 12:02:43.760,0.1199
08/06/2023 12:02:53.957,0.1147
08/06/2023 12:02:54.978,0.1147
08/06/2023 12:03:24.535,0.1251
08/06/2023 12:03:25.555,0.1199
08/06/2023 12:03:35.755,0.1147
08/06/2023 12:03:36.775,0.1147
08/06/2023 12:05:07.496,0.1043
08/06/2023 12:05:14.636,0.1095
08/06/2023 12:05:25.854,0.1147
08/06/2023 12:05:26.875,0.1147
08/06/2023 12:05:40.136,0.1251
08/06/2023 12:05:45.234,0.1199
08/06/2023 12:05:55.394,0.1147
08/06/2023 12:05:56.416,0.1147
08/06/2023 12:06:13.754,0.1251
08/06/2023 12:06:14.774,0.1251
08/06/2023 12:06:24.974,0.1147
08/06/2023 12:06:25.996,0.1199
08/06/2023 12:13:40.646,0.1043
08/06/2023 12:13:50.844,0.1147
08/06/2023 12:13:51.864,0.1095
08/06/2023 12:14:12.264,0.1251
08/06/2023 12:14:13.284,0.1199
08/06/2023 12:14:23.384,0.1147
08/06/2023 12:14:24.404,0.1147
08/06/2023 12:16:13.184,0.1251
08/06/2023 12:16:16.244,0.1199
08/06/2023 12:16:26.362,0.1147
08/06/2023 12:16:27.359,0.1147
08/06/2023 12:17:14.184,0.1043
08/06/2023 12:17:15.209,0.1095
08/06/2023 12:17:27.242,0.1199
08/06/2023 12:17:28.244,0.1199
08/06/2023 12:17:38.303,0.1408
08/06/2023 12:17:48.360,0.2398
08/06/2023 12:17:49.358,0.2503
08/06/2023 12:17:59.360,0.2920
08/06/2023 12:18:00.357,0.2972
08/06/2023 13:18:00.749,0.2972
08/06/2023 14:18:01.018,0.2920
08/06/2023 15:18:01.177,0.2868
08/06/2023 15:27:08.715,0.3076
08/06/2023 15:27:11.776,0.2972
08/06/2023 15:27:21.977,0.2920
08/06/2023 15:27:22.997,0.2920
08/06/2023 16:27:23.780,0.2920
08/06/2023 16:33:54.428,0.2763
08/06/2023 16:34:04.625,0.1147
08/06/2023 16:34:05.645,0.1147
08/06/2023 16:34:59.695,0.1043
08/06/2023 16:35:09.773,0.1199
08/06/2023 16:35:10.769,0.1147
08/06/2023 16:35:29.018,0.1095
08/06/2023 16:35:30.038,0.1147
08/06/2023 16:35:53.495,0.1199
08/06/2023 16:35:56.556,0.1147
08/06/2023 16:36:06.755,0.1095
08/06/2023 16:36:07.776,0.1147
08/06/2023 16:36:32.175,0.1199
08/06/2023 16:36:33.197,0.1147
08/06/2023 16:36:44.417,0.1095
08/06/2023 16:36:45.443,0.1147
08/06/2023 16:37:00.736,0.1199
08/06/2023 16:37:01.755,0.1147
08/06/2023 16:37:13.995,0.1095
08/06/2023 16:37:16.035,0.1147
08/06/2023 16:37:26.236,0.1199
08/06/2023 16:37:27.257,0.1147
08/06/2023 16:37:41.524,0.1095
08/06/2023 16:37:42.538,0.1147
08/06/2023 16:38:04.836,0.1199
08/06/2023 16:38:05.859,0.1147
08/06/2023 16:38:17.088,0.1095
08/06/2023 16:38:18.096,0.1147
08/06/2023 16:38:34.388,0.1199
08/06/2023 16:38:35.406,0.1199
08/06/2023 16:39:04.898,0.1095
08/06/2023 16:39:05.917,0.1147
08/06/2023 16:39:17.135,0.1199
08/06/2023 16:39:18.155,0.1199
08/06/2023 16:39:32.425,0.1095
08/06/2023 16:39:33.445,0.1147
08/06/2023 16:39:44.667,0.1199
08/06/2023 16:39:46.705,0.1199
08/06/2023 16:39:56.906,0.1095
08/06/2023 16:39:57.925,0.1147
08/06/2023 16:40:08.125,0.1199
08/06/2023 16:40:09.145,0.1147
08/06/2023 16:40:22.405,0.1095
08/06/2023 16:40:24.437,0.1095
08/06/2023 16:40:59.074,0.1199
08/06/2023 16:41:00.097,0.1147
08/06/2023 16:41:10.295,0.1095
08/06/2023 16:41:11.316,0.1147
08/06/2023 16:41:23.555,0.1199
08/06/2023 16:41:24.576,0.1147
08/06/2023 16:41:38.834,0.1095
