'EPIC GC IG.PG.MV Log File

'Date,GC IG.PG.MV
08/06/2023 14:50:08.299,7.53E-06
08/06/2023 14:50:09.310,7.72E-06
08/06/2023 14:50:10.323,7.53E-06
08/06/2023 14:50:11.349,7.53E-06
08/06/2023 14:50:12.352,7.53E-06
08/06/2023 14:50:13.371,7.35E-06
08/06/2023 14:50:14.379,7.53E-06
08/06/2023 14:50:15.389,7.53E-06
08/06/2023 14:50:16.395,7.72E-06
08/06/2023 14:50:17.397,7.35E-06
08/06/2023 14:50:18.408,7.53E-06
08/06/2023 14:50:20.418,7.53E-06
08/06/2023 14:50:21.428,7.53E-06
08/06/2023 14:50:22.439,7.72E-06
08/06/2023 14:50:23.454,7.53E-06
