'EPIC SnO.PID.MV Log File

'Date,SnO.PID.MV
08/06/2023 06:57:24.873,300.0
08/06/2023 06:57:25.891,300.0
08/06/2023 06:57:26.919,300.0
08/06/2023 06:57:27.943,300.0
08/06/2023 06:57:28.951,300.0
08/06/2023 06:57:29.960,300.0
08/06/2023 06:57:30.970,300.0
08/06/2023 06:57:31.982,300.0
08/06/2023 06:57:33.011,300.0
08/06/2023 06:57:34.026,300.0
08/06/2023 06:57:35.038,300.0
08/06/2023 06:57:36.058,300.0
08/06/2023 06:57:37.066,300.0
08/06/2023 06:57:38.090,300.0
08/06/2023 06:57:39.103,300.0
08/06/2023 06:57:40.140,300.0
08/06/2023 06:57:41.157,300.0
08/06/2023 06:57:42.163,300.0
08/06/2023 06:57:43.172,300.0
08/06/2023 06:57:44.188,300.0
08/06/2023 06:57:45.201,300.0
08/06/2023 06:57:46.210,300.0
08/06/2023 06:57:47.219,300.0
08/06/2023 06:57:48.231,300.0
08/06/2023 06:57:49.241,300.0
08/06/2023 06:57:50.263,300.0
08/06/2023 06:57:51.275,300.0
08/06/2023 06:57:52.290,300.0
08/06/2023 06:57:53.299,300.0
08/06/2023 06:57:54.315,300.0
08/06/2023 06:57:55.323,300.0
08/06/2023 06:57:56.331,300.0
08/06/2023 06:57:57.338,300.0
08/06/2023 06:57:58.357,300.0
08/06/2023 06:57:59.378,300.0
08/06/2023 06:58:00.385,300.0
08/06/2023 06:58:01.402,300.0
08/06/2023 06:58:02.417,300.0
08/06/2023 06:58:03.438,300.0
08/06/2023 06:58:04.447,300.0
08/06/2023 06:58:05.454,300.0
08/06/2023 06:58:06.467,300.0
08/06/2023 06:58:07.483,300.0
08/06/2023 06:58:08.491,300.0
08/06/2023 06:58:09.498,300.0
08/06/2023 06:58:10.509,300.0
08/06/2023 06:58:11.517,300.0
08/06/2023 06:58:12.528,300.0
08/06/2023 06:58:13.538,300.0
08/06/2023 06:58:14.557,300.0
08/06/2023 06:58:15.565,300.0
08/06/2023 06:58:16.577,300.0
08/06/2023 06:58:17.600,300.0
08/06/2023 06:58:18.612,300.0
08/06/2023 06:58:19.624,300.0
08/06/2023 06:58:20.635,300.0
08/06/2023 06:58:21.642,300.0
08/06/2023 06:58:22.652,300.0
08/06/2023 06:58:23.662,300.0
08/06/2023 06:58:24.684,300.0
08/06/2023 06:58:25.691,300.0
08/06/2023 06:58:26.700,300.0
08/06/2023 06:58:27.711,300.0
08/06/2023 06:58:28.721,300.0
08/06/2023 06:58:29.736,299.9
08/06/2023 06:58:30.756,299.9
08/06/2023 06:58:31.765,300.0
08/06/2023 06:58:32.778,300.0
08/06/2023 06:58:33.795,300.0
08/06/2023 06:58:34.815,299.9
08/06/2023 06:58:35.830,299.9
08/06/2023 06:58:36.849,299.9
08/06/2023 06:58:37.870,299.9
08/06/2023 06:58:38.892,299.9
08/06/2023 06:58:39.922,299.9
08/06/2023 06:58:40.941,299.9
08/06/2023 06:58:41.958,299.9
08/06/2023 06:58:42.977,299.9
08/06/2023 06:58:43.990,299.9
08/06/2023 06:58:44.998,299.9
08/06/2023 06:58:46.005,299.9
08/06/2023 06:58:47.012,299.9
08/06/2023 06:58:48.033,299.9
08/06/2023 06:58:49.050,299.9
08/06/2023 06:58:50.058,299.9
08/06/2023 06:58:51.065,299.9
08/06/2023 06:58:52.086,299.9
08/06/2023 06:58:53.106,299.9
08/06/2023 06:58:54.114,299.9
08/06/2023 06:58:55.122,299.9
08/06/2023 06:58:56.132,299.9
08/06/2023 06:58:57.141,299.9
08/06/2023 06:58:58.151,299.9
08/06/2023 06:58:59.163,299.9
08/06/2023 06:59:00.170,299.9
08/06/2023 06:59:01.189,299.9
08/06/2023 06:59:02.196,299.9
08/06/2023 06:59:03.203,299.9
08/06/2023 06:59:04.212,299.9
08/06/2023 06:59:05.222,299.9
08/06/2023 06:59:06.232,299.9
08/06/2023 06:59:07.240,299.9
08/06/2023 06:59:08.254,299.9
08/06/2023 06:59:09.272,299.9
08/06/2023 06:59:10.284,299.9
08/06/2023 06:59:11.296,299.9
08/06/2023 06:59:12.307,299.9
08/06/2023 06:59:13.318,299.9
08/06/2023 06:59:14.328,299.9
08/06/2023 06:59:15.337,299.9
08/06/2023 06:59:16.346,299.9
08/06/2023 06:59:17.357,299.9
08/06/2023 06:59:18.366,299.9
08/06/2023 06:59:19.382,299.9
08/06/2023 06:59:20.389,299.9
08/06/2023 06:59:21.402,299.9
08/06/2023 06:59:22.423,299.9
08/06/2023 06:59:23.439,299.9
08/06/2023 06:59:24.457,299.9
08/06/2023 06:59:25.478,299.9
08/06/2023 06:59:26.488,299.9
08/06/2023 06:59:27.496,299.9
08/06/2023 06:59:28.508,299.9
08/06/2023 06:59:29.521,299.9
08/06/2023 06:59:30.550,299.9
08/06/2023 06:59:31.567,299.9
08/06/2023 06:59:32.585,299.9
08/06/2023 06:59:33.603,299.9
08/06/2023 06:59:34.613,299.9
08/06/2023 06:59:35.618,299.9
08/06/2023 06:59:36.629,299.9
08/06/2023 06:59:37.663,299.9
08/06/2023 06:59:38.674,299.9
08/06/2023 06:59:39.682,299.9
08/06/2023 06:59:40.692,299.9
08/06/2023 06:59:41.701,299.9
08/06/2023 06:59:42.708,299.9
08/06/2023 06:59:43.727,299.9
08/06/2023 06:59:44.736,299.9
08/06/2023 06:59:45.749,299.9
08/06/2023 06:59:46.761,299.9
08/06/2023 06:59:47.771,299.9
08/06/2023 06:59:48.791,299.9
08/06/2023 06:59:49.805,299.9
08/06/2023 06:59:50.819,299.9
08/06/2023 06:59:51.841,299.9
08/06/2023 06:59:52.849,299.9
08/06/2023 06:59:53.871,299.9
08/06/2023 06:59:54.878,299.9
08/06/2023 06:59:55.887,299.9
08/06/2023 06:59:56.894,299.9
08/06/2023 06:59:57.903,299.9
08/06/2023 06:59:58.919,299.9
08/06/2023 06:59:59.939,299.9
08/06/2023 07:00:00.961,299.9
08/06/2023 07:00:01.988,299.9
08/06/2023 07:00:03.005,299.9
08/06/2023 07:00:04.016,299.9
08/06/2023 07:00:05.024,300.0
08/06/2023 07:00:06.052,299.9
08/06/2023 07:00:07.062,300.0
08/06/2023 07:00:08.073,300.0
08/06/2023 07:00:09.086,300.0
08/06/2023 07:00:10.097,300.0
08/06/2023 07:00:11.106,300.0
08/06/2023 07:00:12.113,300.0
08/06/2023 07:00:13.120,300.0
08/06/2023 07:00:14.140,300.0
08/06/2023 07:00:15.161,300.0
08/06/2023 07:00:16.168,300.0
08/06/2023 07:00:17.194,300.0
08/06/2023 07:00:18.215,300.0
08/06/2023 07:00:19.223,300.0
08/06/2023 07:00:20.229,300.0
08/06/2023 07:00:21.245,300.0
08/06/2023 07:00:22.261,300.0
08/06/2023 07:00:23.283,300.0
08/06/2023 07:00:24.300,300.0
08/06/2023 07:00:25.307,300.0
08/06/2023 07:00:26.320,300.0
08/06/2023 07:00:27.333,300.0
08/06/2023 07:00:28.363,300.0
08/06/2023 07:00:29.380,300.0
08/06/2023 07:00:30.397,300.0
08/06/2023 07:00:31.422,300.0
08/06/2023 07:00:32.438,300.0
08/06/2023 07:00:33.459,300.0
08/06/2023 07:00:34.475,300.0
08/06/2023 07:00:35.488,300.0
08/06/2023 07:00:36.496,300.0
08/06/2023 07:00:37.507,300.0
08/06/2023 07:00:38.526,300.0
08/06/2023 07:00:39.534,300.0
08/06/2023 07:00:40.560,300.0
08/06/2023 07:00:41.581,300.0
08/06/2023 07:00:42.590,300.0
08/06/2023 07:00:43.598,300.0
08/06/2023 07:00:44.610,300.0
08/06/2023 07:00:45.622,300.0
08/06/2023 07:00:46.630,300.0
08/06/2023 07:00:47.640,300.0
08/06/2023 07:00:48.662,300.0
08/06/2023 07:00:49.684,300.0
08/06/2023 07:00:50.697,300.0
08/06/2023 07:00:51.718,300.0
08/06/2023 07:00:52.731,300.0
08/06/2023 07:00:53.751,300.0
08/06/2023 07:00:54.758,300.0
08/06/2023 07:00:55.767,300.0
08/06/2023 07:00:56.775,300.0
08/06/2023 07:00:57.790,300.0
08/06/2023 07:00:58.798,300.0
08/06/2023 07:00:59.811,300.0
08/06/2023 07:01:00.830,300.0
08/06/2023 07:01:01.846,300.0
08/06/2023 07:01:02.870,300.0
08/06/2023 07:01:03.888,300.0
08/06/2023 07:01:04.908,300.0
08/06/2023 07:01:05.917,300.0
08/06/2023 07:01:06.926,300.0
08/06/2023 07:01:07.936,300.0
08/06/2023 07:01:08.943,300.0
08/06/2023 07:01:09.960,300.0
08/06/2023 07:01:10.971,300.0
08/06/2023 07:01:11.981,300.0
08/06/2023 07:01:12.991,300.0
08/06/2023 07:01:13.998,300.0
08/06/2023 07:01:15.010,300.0
08/06/2023 07:01:16.022,300.0
08/06/2023 07:01:17.035,300.0
08/06/2023 07:01:18.046,300.0
08/06/2023 07:01:19.061,300.0
08/06/2023 07:01:20.081,300.0
08/06/2023 07:01:21.094,300.0
08/06/2023 07:01:22.102,300.0
08/06/2023 07:01:23.126,300.0
08/06/2023 07:01:24.140,300.0
08/06/2023 07:01:25.169,300.0
08/06/2023 07:01:26.184,300.0
08/06/2023 07:01:27.193,300.0
08/06/2023 07:01:28.210,300.0
08/06/2023 07:01:29.230,300.0
08/06/2023 07:01:30.237,300.0
08/06/2023 07:01:31.246,300.0
08/06/2023 07:01:32.253,300.0
08/06/2023 07:01:33.266,300.0
08/06/2023 07:01:34.273,300.0
08/06/2023 07:01:35.283,300.0
08/06/2023 07:01:36.293,300.0
08/06/2023 07:01:37.314,300.0
08/06/2023 07:01:38.323,300.0
08/06/2023 07:01:39.336,300.0
08/06/2023 07:01:40.357,300.0
08/06/2023 07:01:41.366,300.0
08/06/2023 07:01:42.378,300.0
08/06/2023 07:01:43.388,300.0
08/06/2023 07:01:44.404,300.0
08/06/2023 07:01:45.417,300.0
08/06/2023 07:01:46.437,300.0
08/06/2023 07:01:47.447,300.0
08/06/2023 07:01:48.458,300.0
08/06/2023 07:01:49.472,300.0
08/06/2023 07:01:50.488,300.0
08/06/2023 07:01:51.506,300.0
08/06/2023 07:01:52.523,300.0
08/06/2023 07:01:53.546,300.0
08/06/2023 07:01:54.572,300.0
08/06/2023 07:01:55.592,300.0
08/06/2023 07:01:56.609,300.0
08/06/2023 07:01:57.619,300.0
08/06/2023 07:01:58.637,300.0
08/06/2023 07:01:59.645,300.0
08/06/2023 07:02:00.655,300.0
08/06/2023 07:02:01.665,300.0
08/06/2023 07:02:02.683,300.0
08/06/2023 07:02:03.692,300.0
08/06/2023 07:02:04.701,300.0
08/06/2023 07:02:05.708,300.0
08/06/2023 07:02:06.724,300.0
08/06/2023 07:02:07.731,300.0
08/06/2023 07:02:08.739,300.0
08/06/2023 07:02:09.750,300.0
08/06/2023 07:02:10.778,300.0
08/06/2023 07:02:11.787,300.0
08/06/2023 07:02:12.796,300.0
08/06/2023 07:02:13.802,300.0
08/06/2023 07:02:14.811,300.0
08/06/2023 07:02:15.832,300.0
08/06/2023 07:02:16.839,300.0
08/06/2023 07:02:17.850,300.0
08/06/2023 07:02:18.860,300.0
08/06/2023 07:02:19.876,300.0
08/06/2023 07:02:20.906,300.0
08/06/2023 07:02:21.925,300.0
08/06/2023 07:02:22.948,300.0
08/06/2023 07:02:23.966,300.0
08/06/2023 07:02:24.977,300.0
08/06/2023 07:02:25.995,300.0
08/06/2023 07:02:27.024,300.0
08/06/2023 07:02:28.038,300.0
08/06/2023 07:02:29.067,300.0
08/06/2023 07:02:30.084,300.0
08/06/2023 07:02:31.096,300.0
08/06/2023 07:02:32.116,300.0
08/06/2023 07:02:33.124,300.0
08/06/2023 07:02:34.136,300.0
08/06/2023 07:02:35.146,300.0
08/06/2023 07:02:36.155,300.0
08/06/2023 07:02:37.168,300.0
08/06/2023 07:02:38.185,300.0
08/06/2023 07:02:39.207,300.0
08/06/2023 07:02:40.218,300.0
08/06/2023 07:02:41.229,300.0
08/06/2023 07:02:42.238,300.0
08/06/2023 07:02:43.255,300.0
08/06/2023 07:02:44.263,300.0
08/06/2023 07:02:45.271,300.0
08/06/2023 07:02:46.287,300.0
08/06/2023 07:02:47.293,300.0
08/06/2023 07:02:48.300,300.0
08/06/2023 07:02:49.308,300.0
08/06/2023 07:02:50.314,300.0
08/06/2023 07:02:51.322,300.0
08/06/2023 07:02:52.329,300.0
08/06/2023 07:02:53.346,300.0
08/06/2023 07:02:54.353,300.0
08/06/2023 07:02:55.372,300.0
08/06/2023 07:02:56.389,300.0
08/06/2023 07:02:57.397,300.0
08/06/2023 07:02:58.406,300.0
08/06/2023 07:02:59.414,300.0
08/06/2023 07:03:00.421,300.0
08/06/2023 07:03:01.431,300.0
08/06/2023 07:03:02.441,300.0
08/06/2023 07:03:03.463,300.0
08/06/2023 07:03:04.471,300.0
08/06/2023 07:03:05.483,300.0
08/06/2023 07:03:06.500,300.0
08/06/2023 07:03:07.511,300.0
08/06/2023 07:03:08.521,300.0
08/06/2023 07:03:09.529,300.0
08/06/2023 07:03:10.539,300.0
08/06/2023 07:03:11.550,300.0
08/06/2023 07:03:12.557,300.0
08/06/2023 07:03:13.566,300.0
08/06/2023 07:03:14.574,300.0
08/06/2023 07:03:15.582,300.0
08/06/2023 07:03:16.590,300.0
08/06/2023 07:03:17.602,300.0
08/06/2023 07:03:18.622,300.0
08/06/2023 07:03:19.635,300.0
08/06/2023 07:03:20.651,300.0
08/06/2023 07:03:21.658,300.0
08/06/2023 07:03:22.687,300.0
08/06/2023 07:03:23.705,300.0
08/06/2023 07:03:24.722,300.0
08/06/2023 07:03:25.731,300.0
08/06/2023 07:03:26.740,300.0
08/06/2023 07:03:27.747,300.0
08/06/2023 07:03:28.757,300.0
08/06/2023 07:03:29.783,300.0
08/06/2023 07:03:30.795,300.0
08/06/2023 07:03:31.801,300.0
08/06/2023 07:03:32.819,300.0
08/06/2023 07:03:33.826,300.0
08/06/2023 07:03:34.834,300.0
08/06/2023 07:03:35.843,300.0
08/06/2023 07:03:36.852,300.0
08/06/2023 07:03:37.872,300.0
08/06/2023 07:03:38.882,300.0
08/06/2023 07:03:39.893,300.0
08/06/2023 07:03:40.914,300.0
08/06/2023 07:03:41.922,300.0
08/06/2023 07:03:42.932,300.0
08/06/2023 07:03:43.952,300.0
08/06/2023 07:03:44.960,300.0
08/06/2023 07:03:45.981,300.0
08/06/2023 07:03:47.000,300.0
08/06/2023 07:03:48.020,300.0
08/06/2023 07:03:49.040,300.0
08/06/2023 07:03:50.047,300.0
08/06/2023 07:03:51.067,300.0
08/06/2023 07:03:52.076,300.0
08/06/2023 07:03:53.096,300.0
08/06/2023 07:03:54.102,300.0
08/06/2023 07:03:55.110,300.0
08/06/2023 07:03:56.121,300.0
08/06/2023 07:03:57.128,300.0
08/06/2023 07:03:58.136,300.0
08/06/2023 07:03:59.157,300.0
08/06/2023 07:04:00.175,300.0
08/06/2023 07:04:01.189,300.0
08/06/2023 07:04:02.203,300.0
08/06/2023 07:04:03.209,300.0
08/06/2023 07:04:04.215,300.0
08/06/2023 07:04:05.237,300.0
08/06/2023 07:04:06.246,300.0
08/06/2023 07:04:07.255,300.0
08/06/2023 07:04:08.266,300.0
08/06/2023 07:04:09.275,300.0
08/06/2023 07:04:10.304,300.0
08/06/2023 07:04:11.325,300.0
08/06/2023 07:04:12.337,300.0
08/06/2023 07:04:13.359,300.0
08/06/2023 07:04:14.369,300.0
08/06/2023 07:04:15.388,300.0
08/06/2023 07:04:16.400,300.0
08/06/2023 07:04:17.409,300.0
08/06/2023 07:04:18.417,300.0
08/06/2023 07:04:19.438,300.0
08/06/2023 07:04:20.464,300.0
08/06/2023 07:04:21.484,300.0
08/06/2023 07:04:22.496,300.0
08/06/2023 07:04:23.508,300.0
08/06/2023 07:04:24.529,300.0
08/06/2023 07:04:25.539,300.0
08/06/2023 07:04:26.549,300.0
08/06/2023 07:04:27.557,300.0
08/06/2023 07:04:28.564,300.0
08/06/2023 07:04:29.582,300.0
08/06/2023 07:04:30.595,300.0
08/06/2023 07:04:31.612,300.0
08/06/2023 07:04:32.623,300.0
08/06/2023 07:04:33.635,300.0
08/06/2023 07:04:34.645,300.0
08/06/2023 07:04:35.655,300.0
08/06/2023 07:04:36.665,300.0
08/06/2023 07:04:37.680,300.0
08/06/2023 07:04:38.700,300.0
08/06/2023 07:04:39.706,300.0
08/06/2023 07:04:40.722,300.0
08/06/2023 07:04:41.733,300.0
08/06/2023 07:04:42.746,300.0
08/06/2023 07:04:43.775,300.0
08/06/2023 07:04:44.795,300.0
08/06/2023 07:04:45.813,300.0
08/06/2023 07:04:46.829,300.0
08/06/2023 07:04:47.843,300.0
08/06/2023 07:04:48.858,300.0
08/06/2023 07:04:49.874,300.0
08/06/2023 07:04:50.882,300.0
08/06/2023 07:04:51.896,300.0
08/06/2023 07:04:52.910,300.0
08/06/2023 07:04:53.918,300.0
08/06/2023 07:04:54.928,300.0
08/06/2023 07:04:55.949,300.0
08/06/2023 07:04:56.960,300.0
08/06/2023 07:04:57.970,300.0
08/06/2023 07:04:58.981,300.0
08/06/2023 07:04:59.990,300.0
08/06/2023 07:05:00.998,300.0
08/06/2023 07:05:02.006,300.0
08/06/2023 07:05:03.016,300.0
08/06/2023 07:05:04.023,300.0
08/06/2023 07:05:05.029,300.0
08/06/2023 07:05:06.038,300.0
08/06/2023 07:05:07.058,300.0
08/06/2023 07:05:08.078,300.0
08/06/2023 07:05:09.095,300.0
08/06/2023 07:05:10.109,300.0
08/06/2023 07:05:11.128,300.0
08/06/2023 07:05:12.149,300.0
08/06/2023 07:05:13.170,300.0
08/06/2023 07:05:14.181,300.0
08/06/2023 07:05:15.191,300.0
08/06/2023 07:05:16.201,300.0
08/06/2023 07:05:17.221,300.0
08/06/2023 07:05:18.227,300.0
08/06/2023 07:05:19.233,300.0
08/06/2023 07:05:20.245,300.0
08/06/2023 07:05:21.255,300.0
08/06/2023 07:05:22.268,300.0
08/06/2023 07:05:23.276,300.0
08/06/2023 07:05:24.285,300.0
08/06/2023 07:05:25.299,300.0
08/06/2023 07:05:26.310,300.0
08/06/2023 07:05:27.319,300.0
08/06/2023 07:05:28.340,300.0
08/06/2023 07:05:29.349,300.0
08/06/2023 07:05:30.369,300.0
08/06/2023 07:05:31.375,300.0
08/06/2023 07:05:32.385,300.0
08/06/2023 07:05:33.393,300.0
08/06/2023 07:05:34.421,300.0
08/06/2023 07:05:35.442,300.0
08/06/2023 07:05:36.448,300.0
08/06/2023 07:05:37.463,300.0
08/06/2023 07:05:38.485,300.0
08/06/2023 07:05:39.491,300.0
08/06/2023 07:05:40.509,300.0
08/06/2023 07:05:41.523,300.0
08/06/2023 07:05:42.537,300.0
08/06/2023 07:05:43.546,300.0
08/06/2023 07:05:44.556,300.0
08/06/2023 07:05:45.565,300.0
08/06/2023 07:05:46.576,300.0
08/06/2023 07:05:47.598,300.0
08/06/2023 07:05:48.606,300.0
08/06/2023 07:05:49.616,300.0
08/06/2023 07:05:50.626,300.0
08/06/2023 07:05:51.645,300.0
08/06/2023 07:05:52.658,300.0
08/06/2023 07:05:53.671,300.0
08/06/2023 07:05:54.691,300.0
08/06/2023 07:05:55.702,300.0
08/06/2023 07:05:56.716,300.0
08/06/2023 07:05:57.736,300.0
08/06/2023 07:05:58.758,300.0
08/06/2023 07:05:59.772,300.0
08/06/2023 07:06:00.779,300.0
08/06/2023 07:06:01.789,300.0
08/06/2023 07:06:02.799,300.0
08/06/2023 07:06:03.810,300.0
08/06/2023 07:06:04.829,300.0
08/06/2023 07:06:05.846,300.0
08/06/2023 07:06:06.866,300.0
08/06/2023 07:06:07.891,300.0
08/06/2023 07:06:08.900,300.0
08/06/2023 07:06:09.921,300.0
08/06/2023 07:06:10.933,300.0
08/06/2023 07:06:11.939,300.0
08/06/2023 07:06:12.949,300.0
08/06/2023 07:06:13.959,300.0
08/06/2023 07:06:14.967,300.0
08/06/2023 07:06:15.977,300.0
08/06/2023 07:06:16.986,300.0
08/06/2023 07:06:18.006,300.0
08/06/2023 07:06:19.016,300.0
08/06/2023 07:06:20.036,300.0
08/06/2023 07:06:21.046,300.0
08/06/2023 07:06:22.057,300.0
08/06/2023 07:06:23.067,300.0
08/06/2023 07:06:24.077,300.0
08/06/2023 07:06:25.087,300.0
08/06/2023 07:06:26.107,300.0
08/06/2023 07:06:27.129,300.0
08/06/2023 07:06:28.149,300.0
08/06/2023 07:06:29.157,300.0
08/06/2023 07:06:30.165,300.0
08/06/2023 07:06:31.186,300.0
08/06/2023 07:06:32.200,300.0
08/06/2023 07:06:33.219,300.0
08/06/2023 07:06:34.232,300.0
08/06/2023 07:06:35.253,300.0
08/06/2023 07:06:36.262,300.0
08/06/2023 07:06:37.280,300.0
08/06/2023 07:06:38.298,300.0
08/06/2023 07:06:39.318,300.0
08/06/2023 07:06:40.324,300.0
08/06/2023 07:06:41.334,300.0
08/06/2023 07:06:42.350,300.0
08/06/2023 07:06:43.371,300.0
08/06/2023 07:06:44.388,300.0
08/06/2023 07:06:45.402,300.0
08/06/2023 07:06:46.421,300.0
08/06/2023 07:06:47.452,300.0
08/06/2023 07:06:48.467,300.0
08/06/2023 07:06:49.478,300.0
08/06/2023 07:06:50.487,300.0
08/06/2023 07:06:51.500,300.0
08/06/2023 07:06:52.510,300.0
08/06/2023 07:06:53.520,300.0
08/06/2023 07:06:54.527,300.0
08/06/2023 07:06:55.539,300.0
08/06/2023 07:06:56.546,300.0
08/06/2023 07:06:57.567,300.0
08/06/2023 07:06:58.590,300.0
08/06/2023 07:06:59.602,300.0
08/06/2023 07:07:00.619,300.0
08/06/2023 07:07:01.635,300.0
08/06/2023 07:07:02.643,300.0
08/06/2023 07:07:03.668,300.0
08/06/2023 07:07:04.679,300.0
08/06/2023 07:07:05.685,300.0
08/06/2023 07:07:06.693,300.0
08/06/2023 07:07:07.704,300.0
08/06/2023 07:07:08.713,300.0
08/06/2023 07:07:09.733,300.0
08/06/2023 07:07:10.748,300.0
08/06/2023 07:07:11.758,300.0
08/06/2023 07:07:12.773,300.0
08/06/2023 07:07:13.793,300.0
08/06/2023 07:07:14.804,300.0
08/06/2023 07:07:15.809,300.0
08/06/2023 07:07:16.830,300.0
08/06/2023 07:07:17.850,300.0
08/06/2023 07:07:18.864,300.0
08/06/2023 07:07:19.883,300.0
08/06/2023 07:07:20.892,300.0
08/06/2023 07:07:21.901,300.0
08/06/2023 07:07:22.923,300.0
08/06/2023 07:07:23.944,300.0
08/06/2023 07:07:24.955,300.0
08/06/2023 07:07:25.978,300.0
08/06/2023 07:07:26.996,300.0
08/06/2023 07:07:28.006,300.0
08/06/2023 07:07:29.029,300.0
08/06/2023 07:07:30.050,300.0
08/06/2023 07:07:31.071,300.0
08/06/2023 07:07:32.082,300.0
08/06/2023 07:07:33.104,300.0
08/06/2023 07:07:34.114,300.0
08/06/2023 07:07:35.135,300.0
08/06/2023 07:07:36.158,300.0
08/06/2023 07:07:37.168,300.0
08/06/2023 07:07:38.178,300.0
08/06/2023 07:07:39.192,300.0
08/06/2023 07:07:40.215,300.0
08/06/2023 07:07:41.238,300.0
08/06/2023 07:07:42.256,300.0
08/06/2023 07:07:43.266,300.0
08/06/2023 07:07:44.281,300.0
08/06/2023 07:07:45.295,300.0
08/06/2023 07:07:46.318,300.0
08/06/2023 07:07:47.341,300.0
08/06/2023 07:07:48.354,300.0
08/06/2023 07:07:49.378,300.0
08/06/2023 07:07:50.386,300.0
08/06/2023 07:07:51.411,300.0
08/06/2023 07:07:52.430,300.0
08/06/2023 07:07:53.451,300.0
08/06/2023 07:07:54.461,300.0
08/06/2023 07:07:55.472,300.0
08/06/2023 07:07:56.489,300.0
08/06/2023 07:07:57.510,300.0
08/06/2023 07:07:58.525,300.0
08/06/2023 07:07:59.539,300.0
08/06/2023 07:08:00.553,300.0
08/06/2023 07:08:01.578,300.0
08/06/2023 07:08:02.596,300.0
08/06/2023 07:08:03.611,300.0
08/06/2023 07:08:04.637,300.0
08/06/2023 07:08:05.645,300.0
08/06/2023 07:08:06.668,300.0
08/06/2023 07:08:07.688,300.0
08/06/2023 07:08:08.711,300.0
08/06/2023 07:08:09.729,300.0
08/06/2023 07:08:10.752,300.0
08/06/2023 07:08:11.773,300.0
08/06/2023 07:08:12.804,300.0
08/06/2023 07:08:13.826,300.0
08/06/2023 07:08:14.852,300.0
08/06/2023 07:08:15.872,300.0
08/06/2023 07:08:16.894,300.0
08/06/2023 07:08:17.915,300.0
08/06/2023 07:08:18.931,300.0
08/06/2023 07:08:19.943,300.0
08/06/2023 07:08:20.953,300.0
08/06/2023 07:08:21.966,300.0
08/06/2023 07:08:22.994,300.0
08/06/2023 07:08:24.018,300.0
08/06/2023 07:08:25.027,300.0
08/06/2023 07:08:26.051,300.0
08/06/2023 07:08:27.064,300.0
08/06/2023 07:08:28.087,300.0
08/06/2023 07:08:29.098,300.0
08/06/2023 07:08:30.120,300.0
08/06/2023 07:08:31.143,300.0
08/06/2023 07:08:32.156,300.0
08/06/2023 07:08:33.181,300.0
08/06/2023 07:08:34.192,300.0
08/06/2023 07:08:35.203,300.0
08/06/2023 07:08:36.227,300.0
08/06/2023 07:08:37.237,300.0
08/06/2023 07:08:38.259,300.0
08/06/2023 07:08:39.268,300.0
08/06/2023 07:08:40.288,300.0
08/06/2023 07:08:41.304,300.0
08/06/2023 07:08:42.315,300.0
08/06/2023 07:08:43.325,300.0
08/06/2023 07:08:44.334,300.0
08/06/2023 07:08:45.361,300.0
08/06/2023 07:08:46.384,300.0
08/06/2023 07:08:47.394,300.0
08/06/2023 07:08:48.408,300.0
08/06/2023 07:08:49.431,300.0
08/06/2023 07:08:50.454,300.0
08/06/2023 07:08:51.472,300.0
08/06/2023 07:08:52.482,300.0
08/06/2023 07:08:53.505,300.0
08/06/2023 07:08:54.529,300.0
08/06/2023 07:08:55.553,300.0
08/06/2023 07:08:56.562,300.0
08/06/2023 07:08:57.588,300.0
08/06/2023 07:08:58.611,300.0
08/06/2023 07:08:59.621,300.0
08/06/2023 07:09:00.643,300.0
08/06/2023 07:09:01.652,300.0
08/06/2023 07:09:02.669,300.0
08/06/2023 07:09:03.692,300.0
08/06/2023 07:09:04.710,300.0
08/06/2023 07:09:05.722,300.0
08/06/2023 07:09:06.746,300.0
08/06/2023 07:09:07.770,300.0
08/06/2023 07:09:08.800,300.0
08/06/2023 07:09:09.812,300.0
08/06/2023 07:09:10.823,300.0
08/06/2023 07:09:11.840,300.0
08/06/2023 07:09:12.848,300.0
08/06/2023 07:09:13.859,300.0
08/06/2023 07:09:14.869,300.0
08/06/2023 07:09:15.880,300.0
08/06/2023 07:09:16.889,300.0
08/06/2023 07:09:17.913,300.0
08/06/2023 07:09:18.934,300.0
08/06/2023 07:09:19.956,300.0
08/06/2023 07:09:20.978,300.0
08/06/2023 07:09:21.987,300.0
08/06/2023 07:09:23.008,300.0
08/06/2023 07:09:24.019,300.0
08/06/2023 07:09:25.045,300.0
08/06/2023 07:09:26.058,300.0
08/06/2023 07:09:27.067,300.0
08/06/2023 07:09:28.088,300.0
08/06/2023 07:09:29.109,300.0
08/06/2023 07:09:30.121,300.0
08/06/2023 07:09:31.130,300.0
08/06/2023 07:09:32.152,300.0
08/06/2023 07:09:33.161,300.0
08/06/2023 07:09:34.172,300.0
08/06/2023 07:09:35.194,300.0
08/06/2023 07:09:36.202,300.0
08/06/2023 07:09:37.215,300.0
08/06/2023 07:09:38.240,300.0
08/06/2023 07:09:39.258,300.0
08/06/2023 07:09:40.283,300.0
08/06/2023 07:09:41.295,300.0
08/06/2023 07:09:42.312,300.0
08/06/2023 07:09:43.322,300.0
08/06/2023 07:09:44.336,300.0
08/06/2023 07:09:45.353,300.0
08/06/2023 07:09:46.366,300.0
08/06/2023 07:09:47.386,300.0
08/06/2023 07:09:48.399,300.0
08/06/2023 07:09:49.408,300.0
