'EPIC Sub.PG.V Log File

'Date,Sub.PG.V
08/06/2023 12:19:36.092,4.641
08/06/2023 12:19:37.101,4.655
08/06/2023 12:19:38.126,4.639
08/06/2023 12:19:39.158,4.646
08/06/2023 12:19:40.161,4.623
08/06/2023 12:19:41.162,4.609
08/06/2023 12:19:42.172,4.641
08/06/2023 12:19:43.182,4.637
08/06/2023 12:19:45.181,4.656
08/06/2023 12:19:47.189,4.627
08/06/2023 12:19:48.201,4.655
08/06/2023 12:19:50.202,4.643
08/06/2023 12:19:52.201,4.681
08/06/2023 12:19:54.203,4.662
08/06/2023 12:19:55.221,4.640
08/06/2023 12:19:57.221,4.655
08/06/2023 12:19:59.222,4.634
08/06/2023 12:20:01.222,4.649
08/06/2023 12:20:02.225,4.667
08/06/2023 12:20:03.242,4.646
08/06/2023 12:20:05.242,4.677
08/06/2023 12:20:06.246,4.649
08/06/2023 12:20:07.261,4.659
08/06/2023 12:20:09.261,4.657
08/06/2023 12:20:11.262,4.662
08/06/2023 12:20:12.281,4.684
08/06/2023 12:20:14.282,4.688
08/06/2023 12:20:16.282,4.678
08/06/2023 12:20:18.281,4.655
08/06/2023 12:20:20.287,4.654
08/06/2023 12:20:21.301,4.660
08/06/2023 12:20:23.302,4.679
08/06/2023 12:20:25.300,4.669
08/06/2023 12:20:27.300,4.689
08/06/2023 12:20:28.301,4.666
08/06/2023 12:20:29.310,4.678
08/06/2023 12:20:30.321,4.673
08/06/2023 12:20:31.344,4.660
08/06/2023 12:20:32.360,4.666
08/06/2023 12:20:34.359,4.686
08/06/2023 12:20:36.361,4.675
08/06/2023 12:20:37.365,4.675
08/06/2023 12:20:38.382,4.673
08/06/2023 12:20:39.403,4.677
08/06/2023 12:20:40.423,4.675
08/06/2023 12:20:41.441,4.696
08/06/2023 12:20:43.442,4.662
08/06/2023 12:20:45.442,4.689
08/06/2023 12:20:47.441,4.683
08/06/2023 12:20:48.442,4.696
08/06/2023 12:20:50.442,4.651
08/06/2023 12:20:52.442,4.667
08/06/2023 12:20:54.441,4.672
08/06/2023 12:20:56.441,4.682
08/06/2023 12:20:58.441,4.709
08/06/2023 12:20:59.443,4.686
08/06/2023 12:21:00.461,4.675
08/06/2023 12:21:01.463,4.673
08/06/2023 12:21:02.481,4.675
08/06/2023 12:21:04.481,4.672
08/06/2023 12:21:06.480,4.717
08/06/2023 12:21:08.485,4.695
08/06/2023 12:21:09.504,4.696
08/06/2023 12:21:10.523,4.692
08/06/2023 12:21:11.543,4.699
08/06/2023 12:21:12.562,4.710
08/06/2023 12:21:14.561,4.716
08/06/2023 12:21:16.562,4.712
08/06/2023 12:21:17.582,4.682
08/06/2023 12:21:18.601,4.693
08/06/2023 12:21:20.601,4.702
08/06/2023 12:21:21.611,4.700
08/06/2023 12:21:22.623,4.709
08/06/2023 12:21:23.641,4.721
08/06/2023 12:21:25.645,4.710
08/06/2023 12:21:26.664,4.696
08/06/2023 12:21:27.680,4.719
08/06/2023 12:21:29.682,4.731
08/06/2023 12:21:31.681,4.694
08/06/2023 12:21:33.681,4.719
08/06/2023 12:21:35.681,4.706
08/06/2023 12:21:37.683,4.704
08/06/2023 12:21:38.701,4.700
08/06/2023 12:21:40.702,4.737
08/06/2023 12:21:41.724,4.722
08/06/2023 12:21:42.742,4.733
08/06/2023 12:21:44.741,4.720
08/06/2023 12:21:46.741,4.728
08/06/2023 12:21:48.742,4.704
08/06/2023 12:21:50.742,4.735
08/06/2023 12:21:52.741,4.726
08/06/2023 12:21:54.742,4.723
08/06/2023 12:21:56.741,4.759
08/06/2023 12:21:58.740,4.725
08/06/2023 12:21:59.743,4.753
08/06/2023 12:22:00.762,4.752
08/06/2023 12:22:02.761,4.731
08/06/2023 12:22:04.761,4.745
08/06/2023 12:22:06.761,4.742
08/06/2023 12:22:07.763,4.741
08/06/2023 12:22:08.781,4.733
08/06/2023 12:22:10.780,4.743
08/06/2023 12:22:12.792,4.759
08/06/2023 12:22:13.800,4.731
08/06/2023 12:22:15.801,4.722
08/06/2023 12:22:17.801,4.740
08/06/2023 12:22:19.801,4.751
08/06/2023 12:22:21.801,4.769
08/06/2023 12:22:23.801,4.740
08/06/2023 12:22:25.801,4.733
08/06/2023 12:22:27.802,4.733
08/06/2023 12:22:29.801,4.731
08/06/2023 12:22:31.801,4.755
08/06/2023 12:22:32.804,4.722
08/06/2023 12:22:33.821,4.737
08/06/2023 12:22:35.821,4.751
08/06/2023 12:22:37.820,4.759
08/06/2023 12:22:39.822,4.738
08/06/2023 12:22:40.841,4.757
08/06/2023 12:22:42.843,4.754
08/06/2023 12:22:43.865,4.752
08/06/2023 12:22:44.881,4.750
08/06/2023 12:22:45.883,4.743
08/06/2023 12:22:46.910,4.736
08/06/2023 12:22:47.920,4.719
08/06/2023 12:22:49.925,4.752
08/06/2023 12:22:50.947,4.750
08/06/2023 12:22:51.961,4.736
08/06/2023 12:22:53.960,4.763
08/06/2023 12:22:54.962,4.753
08/06/2023 12:22:56.963,4.767
08/06/2023 12:22:57.982,4.742
08/06/2023 12:22:59.981,4.740
08/06/2023 12:23:01.981,4.760
08/06/2023 12:23:03.981,4.759
08/06/2023 12:23:05.980,4.762
08/06/2023 12:23:06.982,4.746
08/06/2023 12:23:08.982,4.754
08/06/2023 12:23:10.981,4.746
08/06/2023 12:23:12.989,4.759
08/06/2023 12:23:14.004,4.728
08/06/2023 12:23:15.021,4.741
08/06/2023 12:23:17.020,4.743
08/06/2023 12:23:18.022,4.740
08/06/2023 12:23:19.041,4.736
08/06/2023 12:23:21.041,4.742
08/06/2023 12:23:23.040,4.765
08/06/2023 12:23:24.042,4.774
08/06/2023 12:23:25.060,4.747
08/06/2023 12:23:27.064,4.765
08/06/2023 12:23:28.082,4.754
08/06/2023 12:23:29.104,4.759
08/06/2023 12:23:30.121,4.749
08/06/2023 12:23:32.124,4.743
08/06/2023 12:23:33.143,4.764
08/06/2023 12:23:34.162,4.759
08/06/2023 12:23:35.181,4.754
08/06/2023 12:23:37.181,4.766
08/06/2023 12:23:38.185,4.750
08/06/2023 12:23:39.203,4.758
08/06/2023 12:23:40.220,4.778
08/06/2023 12:23:42.222,4.756
08/06/2023 12:23:43.242,4.732
08/06/2023 12:23:44.252,4.770
08/06/2023 12:23:45.261,4.751
08/06/2023 12:23:47.260,4.762
08/06/2023 12:23:49.261,4.744
08/06/2023 12:23:51.260,4.768
08/06/2023 12:23:52.264,4.766
08/06/2023 12:23:53.283,4.785
08/06/2023 12:23:54.305,4.754
08/06/2023 12:23:55.322,4.761
08/06/2023 12:23:57.324,4.746
08/06/2023 12:23:58.342,4.758
08/06/2023 12:23:59.343,4.779
08/06/2023 12:24:00.361,4.726
08/06/2023 12:24:01.362,4.747
08/06/2023 12:24:03.362,4.795
08/06/2023 12:24:04.379,4.765
08/06/2023 12:24:06.379,4.758
08/06/2023 12:24:08.379,4.793
08/06/2023 12:24:10.379,4.751
08/06/2023 12:24:12.379,4.735
08/06/2023 12:24:14.380,4.768
08/06/2023 12:24:16.379,4.806
08/06/2023 12:24:18.379,4.780
08/06/2023 12:24:20.380,4.774
08/06/2023 12:24:22.379,4.741
08/06/2023 12:24:24.379,4.738
08/06/2023 12:24:26.379,4.713
08/06/2023 12:24:28.382,4.762
08/06/2023 12:24:30.379,4.768
08/06/2023 12:24:32.379,4.773
08/06/2023 12:24:34.379,4.749
08/06/2023 12:24:36.381,4.760
08/06/2023 12:24:38.380,4.753
08/06/2023 12:24:40.379,4.736
08/06/2023 12:24:42.380,4.785
08/06/2023 12:24:44.380,4.757
08/06/2023 12:24:46.379,4.764
08/06/2023 12:24:48.379,4.770
08/06/2023 12:24:50.379,4.755
08/06/2023 12:24:51.380,4.778
08/06/2023 12:24:53.379,4.765
08/06/2023 12:24:55.379,4.753
08/06/2023 12:24:57.379,4.755
08/06/2023 12:24:59.379,4.757
08/06/2023 12:25:01.380,4.742
08/06/2023 12:25:03.379,4.784
08/06/2023 12:25:05.379,4.741
08/06/2023 12:25:07.379,4.792
08/06/2023 12:25:09.379,4.756
08/06/2023 12:25:11.384,4.758
08/06/2023 12:25:12.401,4.744
08/06/2023 12:25:13.406,4.742
08/06/2023 12:25:14.426,4.747
08/06/2023 12:25:15.440,4.775
08/06/2023 12:25:17.442,4.781
08/06/2023 12:25:18.461,4.758
08/06/2023 12:25:20.461,4.739
08/06/2023 12:25:22.463,4.742
08/06/2023 12:25:23.482,4.737
08/06/2023 12:25:25.481,4.744
08/06/2023 12:25:27.480,4.743
08/06/2023 12:25:29.481,4.744
08/06/2023 12:25:31.480,4.752
08/06/2023 12:25:33.480,4.768
08/06/2023 12:25:34.481,4.744
08/06/2023 12:25:35.506,4.750
08/06/2023 12:25:36.522,4.740
08/06/2023 12:25:37.541,4.747
08/06/2023 12:25:39.540,4.762
08/06/2023 12:25:40.542,4.734
08/06/2023 12:25:41.561,4.725
08/06/2023 12:25:43.561,4.725
08/06/2023 12:25:44.566,4.747
08/06/2023 12:25:45.580,4.728
08/06/2023 12:25:46.582,4.730
08/06/2023 12:25:47.601,4.742
08/06/2023 12:25:49.600,4.750
08/06/2023 12:25:51.601,4.731
08/06/2023 12:25:53.601,4.747
08/06/2023 12:25:55.605,4.732
08/06/2023 12:25:56.623,4.733
08/06/2023 12:25:57.641,4.742
08/06/2023 12:25:59.640,4.753
08/06/2023 12:26:00.642,4.739
08/06/2023 12:26:01.664,4.739
08/06/2023 12:26:02.680,4.717
08/06/2023 12:26:04.681,4.703
08/06/2023 12:26:06.682,4.733
08/06/2023 12:26:07.701,4.742
08/06/2023 12:26:09.701,4.725
08/06/2023 12:26:11.702,4.734
08/06/2023 12:26:12.721,4.737
08/06/2023 12:26:14.721,4.728
08/06/2023 12:26:16.720,4.727
08/06/2023 12:26:18.720,4.712
08/06/2023 12:26:20.720,4.719
08/06/2023 12:26:22.723,4.705
08/06/2023 12:26:23.741,4.739
08/06/2023 12:26:25.742,4.701
08/06/2023 12:26:26.761,4.714
08/06/2023 12:26:28.762,4.725
08/06/2023 12:26:30.761,4.709
08/06/2023 12:26:32.761,4.694
08/06/2023 12:26:34.761,4.716
08/06/2023 12:26:36.764,4.715
08/06/2023 12:26:37.781,4.696
08/06/2023 12:26:39.781,4.719
08/06/2023 12:26:40.782,4.715
08/06/2023 12:26:41.801,4.711
08/06/2023 12:26:43.800,4.717
08/06/2023 12:26:45.802,4.720
08/06/2023 12:26:46.824,4.704
08/06/2023 12:26:47.851,4.690
08/06/2023 12:26:48.860,4.690
08/06/2023 12:26:49.864,4.701
08/06/2023 12:26:50.881,4.697
08/06/2023 12:26:52.880,4.689
08/06/2023 12:26:54.883,4.716
08/06/2023 12:26:55.902,4.700
08/06/2023 12:26:56.920,4.718
08/06/2023 12:26:58.920,4.683
08/06/2023 12:26:59.922,4.711
08/06/2023 12:27:00.941,4.705
08/06/2023 12:27:02.941,4.708
08/06/2023 12:27:04.940,4.685
08/06/2023 12:27:06.941,4.704
08/06/2023 12:27:08.940,4.684
08/06/2023 12:27:10.940,4.688
08/06/2023 12:27:11.942,4.673
08/06/2023 12:27:12.961,4.657
08/06/2023 12:27:13.963,4.683
08/06/2023 12:27:14.981,4.693
08/06/2023 12:27:16.004,4.676
08/06/2023 12:27:17.021,4.686
08/06/2023 12:27:19.020,4.685
08/06/2023 12:27:20.021,4.673
08/06/2023 12:27:22.021,4.682
08/06/2023 12:27:23.025,4.689
08/06/2023 12:27:24.041,4.662
08/06/2023 12:27:26.043,4.667
08/06/2023 12:27:27.061,4.691
08/06/2023 12:27:29.061,4.681
08/06/2023 12:27:31.060,4.688
08/06/2023 12:27:32.061,4.676
08/06/2023 12:27:33.065,4.665
08/06/2023 12:27:34.086,4.684
08/06/2023 12:27:35.100,4.687
08/06/2023 12:27:36.110,4.683
08/06/2023 12:27:37.122,4.687
08/06/2023 12:27:38.144,4.687
08/06/2023 12:27:39.160,4.683
08/06/2023 12:27:41.160,4.674
08/06/2023 12:27:43.160,4.668
08/06/2023 12:27:45.162,4.633
08/06/2023 12:27:46.180,4.661
08/06/2023 12:27:48.181,4.668
08/06/2023 12:27:50.180,4.667
08/06/2023 12:27:52.180,4.665
08/06/2023 12:27:54.181,4.664
08/06/2023 12:27:56.181,4.666
08/06/2023 12:27:58.189,4.659
08/06/2023 12:27:59.202,4.642
08/06/2023 12:28:01.201,4.658
08/06/2023 12:28:03.201,4.666
08/06/2023 12:28:05.201,4.659
08/06/2023 12:28:07.201,4.658
08/06/2023 12:28:08.221,4.656
08/06/2023 12:28:09.242,4.670
08/06/2023 12:28:10.261,4.644
08/06/2023 12:28:12.262,4.663
08/06/2023 12:28:13.281,4.661
08/06/2023 12:28:14.301,4.658
08/06/2023 12:28:16.301,4.646
08/06/2023 12:28:18.301,4.634
08/06/2023 12:28:20.301,4.648
08/06/2023 12:28:22.300,4.664
08/06/2023 12:28:23.301,4.648
08/06/2023 12:28:25.300,4.659
08/06/2023 12:28:27.301,4.649
08/06/2023 12:28:28.307,4.664
08/06/2023 12:28:29.322,4.655
08/06/2023 12:28:30.341,4.663
08/06/2023 12:28:31.362,4.650
08/06/2023 12:28:32.381,4.631
08/06/2023 12:28:33.401,4.623
08/06/2023 12:28:35.401,4.654
08/06/2023 12:28:37.401,4.646
08/06/2023 12:28:39.400,4.638
08/06/2023 12:28:41.401,4.657
08/06/2023 12:28:43.401,4.631
08/06/2023 12:28:45.401,4.634
08/06/2023 12:28:47.401,4.632
08/06/2023 12:28:49.400,4.635
08/06/2023 12:28:51.400,4.630
08/06/2023 12:28:52.403,4.633
08/06/2023 12:28:53.420,4.647
08/06/2023 12:28:55.420,4.636
08/06/2023 12:28:57.420,4.639
08/06/2023 12:28:59.420,4.629
08/06/2023 12:29:00.421,4.627
08/06/2023 12:29:02.421,4.648
08/06/2023 12:29:04.420,4.631
08/06/2023 12:29:05.425,4.617
08/06/2023 12:29:06.443,4.613
08/06/2023 12:29:07.474,4.630
08/06/2023 12:29:08.481,4.623
08/06/2023 12:29:09.500,4.634
08/06/2023 12:29:11.500,4.613
08/06/2023 12:29:13.500,4.618
08/06/2023 12:29:14.501,4.632
08/06/2023 12:29:16.501,4.610
08/06/2023 12:29:18.500,4.644
08/06/2023 12:29:19.521,4.616
08/06/2023 12:29:20.545,4.601
08/06/2023 12:29:21.560,4.611
08/06/2023 12:29:23.564,4.614
08/06/2023 12:29:24.580,4.636
08/06/2023 12:29:26.585,4.613
08/06/2023 12:29:27.600,4.619
08/06/2023 12:29:29.600,4.597
08/06/2023 12:29:31.608,4.626
08/06/2023 12:29:32.621,4.611
08/06/2023 12:29:34.622,4.618
08/06/2023 12:29:35.641,4.600
08/06/2023 12:29:37.640,4.620
08/06/2023 12:29:38.663,4.591
08/06/2023 12:29:39.684,4.589
08/06/2023 12:29:40.700,4.617
08/06/2023 12:29:42.700,4.608
08/06/2023 12:29:43.702,4.614
08/06/2023 12:29:44.720,4.605
08/06/2023 12:29:45.728,4.598
08/06/2023 12:29:46.740,4.604
08/06/2023 12:29:48.741,4.606
08/06/2023 12:29:49.742,4.571
08/06/2023 12:29:50.760,4.613
08/06/2023 12:29:52.760,4.609
08/06/2023 12:29:54.760,4.585
08/06/2023 12:29:56.761,4.606
08/06/2023 12:29:58.761,4.603
08/06/2023 12:30:00.762,4.621
08/06/2023 12:30:01.780,4.593
08/06/2023 12:30:02.782,4.570
08/06/2023 12:30:03.800,4.594
08/06/2023 12:30:05.800,4.591
08/06/2023 12:30:07.800,4.583
08/06/2023 12:30:09.799,4.609
08/06/2023 12:30:10.800,4.585
08/06/2023 12:30:12.800,4.593
08/06/2023 12:30:13.823,4.585
08/06/2023 12:30:14.840,4.593
08/06/2023 12:30:16.841,4.580
08/06/2023 12:30:18.840,4.629
08/06/2023 12:30:19.845,4.599
08/06/2023 12:30:20.860,4.589
08/06/2023 12:30:22.860,4.592
08/06/2023 12:30:23.861,4.590
08/06/2023 12:30:25.862,4.581
08/06/2023 12:30:26.880,4.598
08/06/2023 12:30:28.881,4.574
08/06/2023 12:30:30.880,4.577
08/06/2023 12:30:31.903,4.591
08/06/2023 12:30:32.921,4.549
08/06/2023 12:30:34.921,4.609
08/06/2023 12:30:36.919,4.576
08/06/2023 12:30:37.921,4.577
08/06/2023 12:30:39.921,4.561
08/06/2023 12:30:41.920,4.582
08/06/2023 12:30:43.922,4.595
08/06/2023 12:30:44.940,4.595
08/06/2023 12:30:45.942,4.585
08/06/2023 12:30:46.961,4.585
08/06/2023 12:30:48.960,4.574
08/06/2023 12:30:50.961,4.582
08/06/2023 12:30:52.961,4.605
08/06/2023 12:30:54.961,4.570
08/06/2023 12:30:56.960,4.578
08/06/2023 12:30:58.960,4.589
08/06/2023 12:31:00.960,4.590
08/06/2023 12:31:02.960,4.588
08/06/2023 12:31:04.962,4.578
08/06/2023 12:31:05.980,4.597
08/06/2023 12:31:07.980,4.567
08/06/2023 12:31:08.981,4.568
08/06/2023 12:31:10.004,4.576
08/06/2023 12:31:11.022,4.595
08/06/2023 12:31:12.058,4.581
08/06/2023 12:31:13.071,4.598
08/06/2023 12:31:14.089,4.602
08/06/2023 12:31:15.100,4.590
08/06/2023 12:31:17.100,4.588
08/06/2023 12:31:19.106,4.597
08/06/2023 12:31:20.120,4.592
08/06/2023 12:31:22.121,4.576
08/06/2023 12:31:24.121,4.597
08/06/2023 12:31:25.141,4.572
08/06/2023 12:31:26.163,4.575
08/06/2023 12:31:27.181,4.589
08/06/2023 12:31:29.183,4.598
08/06/2023 12:31:30.200,4.593
08/06/2023 12:31:31.221,4.583
08/06/2023 12:31:33.221,4.597
08/06/2023 12:31:35.221,4.588
08/06/2023 12:31:36.231,4.595
08/06/2023 12:31:37.240,4.578
08/06/2023 12:31:38.250,4.581
08/06/2023 12:31:40.250,4.578
08/06/2023 12:31:42.251,4.583
08/06/2023 12:31:44.252,4.585
08/06/2023 12:31:45.260,4.582
08/06/2023 12:31:46.270,4.574
08/06/2023 12:31:47.293,4.603
08/06/2023 12:31:48.315,4.573
08/06/2023 12:31:49.330,4.581
08/06/2023 12:31:50.331,4.589
08/06/2023 12:31:51.350,4.584
08/06/2023 12:31:52.351,4.572
08/06/2023 12:31:53.371,4.593
08/06/2023 12:31:54.377,4.583
08/06/2023 12:31:55.390,4.588
08/06/2023 12:31:57.390,4.577
08/06/2023 12:31:58.411,4.590
08/06/2023 12:31:59.431,4.582
08/06/2023 12:32:00.452,4.588
08/06/2023 12:32:01.470,4.584
08/06/2023 12:32:03.470,4.559
08/06/2023 12:32:05.471,4.566
08/06/2023 12:32:06.491,4.572
08/06/2023 12:32:08.491,4.561
08/06/2023 12:32:10.490,4.587
08/06/2023 12:32:12.491,4.576
08/06/2023 12:32:14.491,4.576
08/06/2023 12:32:16.491,4.571
08/06/2023 12:32:18.491,4.581
08/06/2023 12:32:20.490,4.586
08/06/2023 12:32:22.489,4.573
08/06/2023 12:32:23.491,4.562
08/06/2023 12:32:25.490,4.597
08/06/2023 12:32:26.493,4.576
08/06/2023 12:32:27.510,4.562
08/06/2023 12:32:29.512,4.599
08/06/2023 12:32:30.533,4.576
08/06/2023 12:32:31.560,4.560
08/06/2023 12:32:32.570,4.576
08/06/2023 12:32:34.571,4.580
08/06/2023 12:32:36.571,4.554
08/06/2023 12:32:38.570,4.579
08/06/2023 12:32:40.572,4.564
08/06/2023 12:32:41.591,4.560
08/06/2023 12:32:43.590,4.605
08/06/2023 12:32:44.594,4.585
08/06/2023 12:32:45.616,4.577
08/06/2023 12:32:46.632,4.569
08/06/2023 12:32:47.650,4.564
08/06/2023 12:32:49.652,4.552
08/06/2023 12:32:50.670,4.577
08/06/2023 12:32:52.669,4.551
08/06/2023 12:32:54.669,4.575
08/06/2023 12:32:55.672,4.581
08/06/2023 12:32:56.690,4.576
08/06/2023 12:32:58.690,4.564
08/06/2023 12:32:59.710,4.577
08/06/2023 12:33:01.711,4.590
08/06/2023 12:33:02.712,4.589
08/06/2023 12:33:03.731,4.551
08/06/2023 12:33:04.751,4.583
08/06/2023 12:33:06.750,4.586
08/06/2023 12:33:08.750,4.587
08/06/2023 12:33:10.750,4.593
08/06/2023 12:33:11.751,4.595
08/06/2023 12:33:12.770,4.576
08/06/2023 12:33:13.774,4.576
08/06/2023 12:33:14.791,4.567
08/06/2023 12:33:15.810,4.572
08/06/2023 12:33:17.811,4.580
08/06/2023 12:33:19.810,4.590
08/06/2023 12:33:21.812,4.590
08/06/2023 12:33:22.830,4.592
08/06/2023 12:33:24.830,4.591
08/06/2023 12:33:26.830,4.572
08/06/2023 12:33:28.831,4.567
08/06/2023 12:33:30.832,4.582
08/06/2023 12:33:31.852,4.582
08/06/2023 12:33:32.870,4.586
08/06/2023 12:33:34.871,4.586
08/06/2023 12:33:35.875,4.590
08/06/2023 12:33:36.892,4.579
08/06/2023 12:33:37.910,4.596
08/06/2023 12:33:39.911,4.599
08/06/2023 12:33:41.911,4.596
08/06/2023 12:33:43.909,4.597
08/06/2023 12:33:44.911,4.584
08/06/2023 12:33:46.910,4.595
08/06/2023 12:33:48.916,4.582
08/06/2023 12:33:49.936,4.572
08/06/2023 12:33:50.951,4.600
08/06/2023 12:33:51.970,4.612
08/06/2023 12:33:53.970,4.584
08/06/2023 12:33:54.972,4.586
08/06/2023 12:33:55.991,4.571
08/06/2023 12:33:57.010,4.596
08/06/2023 12:33:59.010,4.618
08/06/2023 12:34:01.009,4.585
08/06/2023 12:34:03.014,4.618
08/06/2023 12:34:04.031,4.608
08/06/2023 12:34:05.050,4.584
08/06/2023 12:34:07.051,4.597
08/06/2023 12:34:08.073,4.593
08/06/2023 12:34:09.099,4.575
08/06/2023 12:34:10.113,4.575
08/06/2023 12:34:11.132,4.586
08/06/2023 12:34:12.151,4.586
08/06/2023 12:34:14.150,4.586
08/06/2023 12:34:16.150,4.604
08/06/2023 12:34:17.153,4.593
08/06/2023 12:34:18.170,4.613
08/06/2023 12:34:20.170,4.578
08/06/2023 12:34:22.169,4.602
08/06/2023 12:34:24.169,4.603
08/06/2023 12:34:26.169,4.600
08/06/2023 12:34:27.171,4.597
08/06/2023 12:34:29.169,4.591
08/06/2023 12:34:30.177,4.591
08/06/2023 12:34:31.190,4.597
08/06/2023 12:34:32.212,4.584
08/06/2023 12:34:33.231,4.611
08/06/2023 12:34:34.253,4.599
08/06/2023 12:34:35.272,4.605
08/06/2023 12:34:36.290,4.595
08/06/2023 12:34:38.290,4.590
08/06/2023 12:34:39.291,4.600
08/06/2023 12:34:40.311,4.594
08/06/2023 12:34:42.311,4.595
08/06/2023 12:34:44.311,4.587
08/06/2023 12:34:46.310,4.609
08/06/2023 12:34:48.309,4.581
08/06/2023 12:34:49.312,4.596
08/06/2023 12:34:50.329,4.593
08/06/2023 12:34:52.331,4.576
08/06/2023 12:34:53.351,4.601
08/06/2023 12:34:54.369,4.594
08/06/2023 12:34:55.372,4.594
08/06/2023 12:34:56.390,4.588
08/06/2023 12:34:57.411,4.598
08/06/2023 12:34:59.410,4.604
08/06/2023 12:35:01.410,4.592
08/06/2023 12:35:03.410,4.587
08/06/2023 12:35:05.414,4.607
08/06/2023 12:35:06.430,4.595
08/06/2023 12:35:08.430,4.600
08/06/2023 12:35:09.433,4.618
08/06/2023 12:35:10.449,4.626
08/06/2023 12:35:11.450,4.589
08/06/2023 12:35:13.451,4.603
08/06/2023 12:35:14.471,4.588
08/06/2023 12:35:16.472,4.603
08/06/2023 12:35:17.490,4.621
08/06/2023 12:35:19.490,4.620
08/06/2023 12:35:21.489,4.588
08/06/2023 12:35:23.489,4.594
08/06/2023 12:35:25.489,4.582
08/06/2023 12:35:27.488,4.591
08/06/2023 12:35:28.491,4.591
08/06/2023 12:35:29.510,4.598
08/06/2023 12:35:31.511,4.588
08/06/2023 12:35:33.511,4.602
08/06/2023 12:35:34.531,4.588
08/06/2023 12:35:35.554,4.596
08/06/2023 12:35:36.570,4.609
08/06/2023 12:35:37.592,4.613
08/06/2023 12:35:38.611,4.607
08/06/2023 12:35:40.610,4.585
08/06/2023 12:35:42.619,4.597
08/06/2023 12:35:43.630,4.583
08/06/2023 12:35:45.633,4.594
08/06/2023 12:35:46.652,4.628
08/06/2023 12:35:47.674,4.619
08/06/2023 12:35:48.691,4.586
08/06/2023 12:35:49.712,4.571
08/06/2023 12:35:50.732,4.578
08/06/2023 12:35:51.750,4.607
08/06/2023 12:35:53.749,4.565
08/06/2023 12:35:55.750,4.583
08/06/2023 12:35:57.750,4.576
08/06/2023 12:35:59.750,4.596
08/06/2023 12:36:01.751,4.606
08/06/2023 12:36:03.750,4.598
08/06/2023 12:36:05.751,4.581
08/06/2023 12:36:07.749,4.585
08/06/2023 12:36:09.750,4.606
08/06/2023 12:36:10.751,4.585
08/06/2023 12:36:11.770,4.594
08/06/2023 12:36:13.769,4.610
08/06/2023 12:36:14.771,4.620
08/06/2023 12:36:15.790,4.584
08/06/2023 12:36:17.793,4.615
08/06/2023 12:36:18.809,4.596
08/06/2023 12:36:19.811,4.586
08/06/2023 12:36:20.830,4.612
08/06/2023 12:36:22.830,4.609
08/06/2023 12:36:23.832,4.596
08/06/2023 12:36:24.852,4.604
08/06/2023 12:36:25.872,4.628
08/06/2023 12:36:26.889,4.608
08/06/2023 12:36:28.891,4.587
08/06/2023 12:36:29.894,4.590
08/06/2023 12:36:30.911,4.596
08/06/2023 12:36:31.930,4.591
08/06/2023 12:36:33.929,4.588
08/06/2023 12:36:34.932,4.591
08/06/2023 12:36:35.954,4.604
08/06/2023 12:36:36.970,4.596
08/06/2023 12:36:38.970,4.603
08/06/2023 12:36:40.970,4.614
08/06/2023 12:36:41.971,4.598
08/06/2023 12:36:42.990,4.605
08/06/2023 12:36:43.991,4.609
08/06/2023 12:36:45.009,4.592
08/06/2023 12:36:46.011,4.594
08/06/2023 12:36:47.035,4.599
08/06/2023 12:36:48.053,4.589
08/06/2023 12:36:49.072,4.591
08/06/2023 12:36:50.089,4.591
08/06/2023 12:36:52.091,4.584
08/06/2023 12:36:53.111,4.574
08/06/2023 12:36:54.112,4.584
08/06/2023 12:36:55.130,4.605
08/06/2023 12:36:57.131,4.599
08/06/2023 12:36:58.136,4.583
08/06/2023 12:36:59.149,4.580
08/06/2023 12:37:01.150,4.558
08/06/2023 12:37:02.152,4.589
08/06/2023 12:37:03.173,4.586
08/06/2023 12:37:04.192,4.586
08/06/2023 12:37:05.210,4.607
08/06/2023 12:37:07.210,4.585
08/06/2023 12:37:08.217,4.605
08/06/2023 12:37:09.231,4.594
08/06/2023 12:37:10.251,4.609
08/06/2023 12:37:11.270,4.602
08/06/2023 12:37:13.270,4.602
08/06/2023 12:37:15.270,4.591
08/06/2023 12:37:17.271,4.600
08/06/2023 12:37:19.269,4.602
08/06/2023 12:37:21.270,4.565
08/06/2023 12:37:22.274,4.563
08/06/2023 12:37:23.291,4.571
08/06/2023 12:37:24.315,4.562
08/06/2023 12:37:25.329,4.560
08/06/2023 12:37:26.330,4.561
08/06/2023 12:37:28.331,4.551
08/06/2023 12:37:29.350,4.558
08/06/2023 12:37:31.352,4.578
08/06/2023 12:37:32.381,4.570
08/06/2023 12:37:33.389,4.580
08/06/2023 12:37:35.388,4.589
08/06/2023 12:37:36.389,4.572
08/06/2023 12:37:38.390,4.576
08/06/2023 12:37:40.390,4.567
08/06/2023 12:37:42.390,4.563
08/06/2023 12:37:44.390,4.572
08/06/2023 12:37:45.391,4.566
08/06/2023 12:37:47.390,4.594
08/06/2023 12:37:48.412,4.542
08/06/2023 12:37:49.429,4.584
08/06/2023 12:37:50.431,4.560
08/06/2023 12:37:51.450,4.551
08/06/2023 12:37:53.450,4.551
08/06/2023 12:37:55.451,4.580
08/06/2023 12:37:56.470,4.594
08/06/2023 12:37:58.469,4.558
08/06/2023 12:37:59.470,4.575
