'EPIC InHL.PID.MV Log File

'Date,InHL.PID.MV
08/06/2023 00:36:35.789,418.0
08/06/2023 00:36:36.811,418.0
08/06/2023 00:36:37.833,418.0
08/06/2023 00:36:38.844,418.0
08/06/2023 00:36:39.858,418.0
08/06/2023 00:36:40.880,418.0
08/06/2023 00:36:41.905,418.0
08/06/2023 00:36:42.925,418.0
08/06/2023 00:36:43.936,418.0
08/06/2023 00:36:44.944,418.0
08/06/2023 00:36:45.953,418.0
08/06/2023 00:36:46.974,418.0
08/06/2023 00:36:47.982,418.0
08/06/2023 00:36:48.992,418.0
08/06/2023 00:36:50.002,418.0
08/06/2023 00:36:51.013,418.0
08/06/2023 00:36:52.034,418.0
08/06/2023 00:36:53.044,418.0
08/06/2023 00:36:54.056,418.0
08/06/2023 00:36:55.063,418.0
08/06/2023 00:36:56.073,418.0
08/06/2023 00:36:57.089,418.0
08/06/2023 00:36:58.105,418.0
08/06/2023 00:36:59.123,418.0
08/06/2023 00:37:00.144,418.0
08/06/2023 00:37:01.152,418.0
08/06/2023 00:37:02.169,418.0
08/06/2023 00:37:03.191,418.0
08/06/2023 00:37:04.201,418.0
08/06/2023 00:37:05.214,418.0
08/06/2023 00:37:06.236,418.0
08/06/2023 00:37:07.265,418.0
08/06/2023 00:37:08.285,418.0
08/06/2023 00:37:09.294,418.0
08/06/2023 00:37:10.310,418.0
08/06/2023 00:37:11.341,418.0
08/06/2023 00:37:12.350,418.0
08/06/2023 00:37:13.374,418.0
08/06/2023 00:37:14.381,418.0
08/06/2023 00:37:15.389,418.0
08/06/2023 00:37:16.402,418.0
08/06/2023 00:37:17.412,418.0
08/06/2023 00:37:18.434,418.0
08/06/2023 00:37:19.447,418.0
08/06/2023 00:37:20.466,418.0
08/06/2023 00:37:21.487,418.0
08/06/2023 00:37:22.498,418.0
08/06/2023 00:37:23.511,418.0
08/06/2023 00:37:24.522,418.0
08/06/2023 00:37:25.536,418.0
08/06/2023 00:37:26.548,418.0
08/06/2023 00:37:27.570,418.0
08/06/2023 00:37:28.578,418.0
08/06/2023 00:37:29.603,418.0
08/06/2023 00:37:30.619,418.0
08/06/2023 00:37:31.638,418.0
08/06/2023 00:37:32.650,418.0
08/06/2023 00:37:33.671,418.0
08/06/2023 00:37:34.683,418.0
08/06/2023 00:37:35.704,418.0
08/06/2023 00:37:36.715,418.0
08/06/2023 00:37:37.736,418.0
08/06/2023 00:37:38.746,418.0
08/06/2023 00:37:39.758,418.0
08/06/2023 00:37:40.778,418.0
08/06/2023 00:37:41.790,418.0
08/06/2023 00:37:42.813,418.0
08/06/2023 00:37:43.834,418.0
08/06/2023 00:37:44.843,418.0
08/06/2023 00:37:45.865,418.0
08/06/2023 00:37:46.886,417.9
08/06/2023 00:37:47.905,418.0
08/06/2023 00:37:48.914,417.9
08/06/2023 00:37:49.925,417.9
08/06/2023 00:37:50.940,417.9
08/06/2023 00:37:51.961,417.9
08/06/2023 00:37:52.977,417.9
08/06/2023 00:37:53.987,418.0
08/06/2023 00:37:55.011,417.9
08/06/2023 00:37:56.021,417.9
08/06/2023 00:37:57.043,417.9
08/06/2023 00:37:58.051,417.9
08/06/2023 00:37:59.063,417.9
08/06/2023 00:38:00.089,417.9
08/06/2023 00:38:01.111,417.9
08/06/2023 00:38:02.131,417.9
08/06/2023 00:38:03.142,417.9
08/06/2023 00:38:04.164,417.9
08/06/2023 00:38:05.173,417.9
08/06/2023 00:38:06.198,417.9
08/06/2023 00:38:07.224,417.9
08/06/2023 00:38:08.246,417.9
08/06/2023 00:38:09.261,417.9
08/06/2023 00:38:10.284,417.9
08/06/2023 00:38:11.306,417.9
08/06/2023 00:38:12.314,417.9
08/06/2023 00:38:13.323,417.9
08/06/2023 00:38:14.345,417.9
08/06/2023 00:38:15.364,417.9
08/06/2023 00:38:16.390,417.9
08/06/2023 00:38:17.414,417.9
08/06/2023 00:38:18.422,417.9
08/06/2023 00:38:19.432,417.9
08/06/2023 00:38:20.453,417.9
08/06/2023 00:38:21.464,417.9
08/06/2023 00:38:22.482,417.9
08/06/2023 00:38:23.504,417.9
08/06/2023 00:38:24.514,417.9
08/06/2023 00:38:25.524,417.9
08/06/2023 00:38:26.533,417.9
08/06/2023 00:38:27.542,417.9
08/06/2023 00:38:28.551,417.9
08/06/2023 00:38:29.571,417.9
08/06/2023 00:38:30.596,417.9
08/06/2023 00:38:31.613,417.9
08/06/2023 00:38:32.630,417.9
08/06/2023 00:38:33.646,417.9
08/06/2023 00:38:34.668,417.9
08/06/2023 00:38:35.690,417.9
08/06/2023 00:38:36.726,417.9
08/06/2023 00:38:37.747,417.9
08/06/2023 00:38:38.760,417.9
08/06/2023 00:38:39.778,417.9
08/06/2023 00:38:40.798,417.9
08/06/2023 00:38:41.808,417.9
08/06/2023 00:38:42.834,417.9
08/06/2023 00:38:43.853,417.9
08/06/2023 00:38:44.863,417.9
08/06/2023 00:38:45.887,417.9
08/06/2023 00:38:46.912,417.9
08/06/2023 00:38:47.931,417.9
08/06/2023 00:38:48.950,417.9
08/06/2023 00:38:49.971,417.9
08/06/2023 00:38:50.991,417.9
08/06/2023 00:38:52.008,417.9
08/06/2023 00:38:53.028,417.9
08/06/2023 00:38:54.051,417.9
08/06/2023 00:38:55.074,417.9
08/06/2023 00:38:56.103,417.9
08/06/2023 00:38:57.118,417.9
08/06/2023 00:38:58.138,417.9
08/06/2023 00:38:59.161,417.9
08/06/2023 00:39:00.184,417.9
08/06/2023 00:39:01.196,417.9
08/06/2023 00:39:02.205,417.9
08/06/2023 00:39:03.213,417.9
08/06/2023 00:39:04.221,417.9
08/06/2023 00:39:05.233,417.9
08/06/2023 00:39:06.246,417.9
08/06/2023 00:39:07.270,417.9
08/06/2023 00:39:08.295,417.9
08/06/2023 00:39:09.309,417.9
08/06/2023 00:39:10.333,417.9
08/06/2023 00:39:11.356,417.9
08/06/2023 00:39:12.368,417.9
08/06/2023 00:39:13.383,417.9
08/06/2023 00:39:14.402,417.9
08/06/2023 00:39:15.412,417.9
08/06/2023 00:39:16.420,417.9
08/06/2023 00:39:17.430,417.9
08/06/2023 00:39:18.443,417.9
08/06/2023 00:39:19.465,417.9
08/06/2023 00:39:20.487,417.9
08/06/2023 00:39:21.508,417.9
08/06/2023 00:39:22.516,417.9
08/06/2023 00:39:23.535,417.9
08/06/2023 00:39:24.548,417.9
08/06/2023 00:39:25.556,417.9
08/06/2023 00:39:26.575,417.9
08/06/2023 00:39:27.584,417.9
08/06/2023 00:39:28.604,417.9
08/06/2023 00:39:29.627,417.9
08/06/2023 00:39:30.651,417.9
08/06/2023 00:39:31.667,417.9
08/06/2023 00:39:32.682,417.9
08/06/2023 00:39:33.702,417.9
08/06/2023 00:39:34.713,417.9
08/06/2023 00:39:35.722,417.9
08/06/2023 00:39:36.729,417.9
08/06/2023 00:39:37.741,417.9
08/06/2023 00:39:38.762,417.9
08/06/2023 00:39:39.783,417.9
08/06/2023 00:39:40.791,417.9
08/06/2023 00:39:41.808,418.0
08/06/2023 00:39:42.827,418.0
08/06/2023 00:39:43.857,417.9
08/06/2023 00:39:44.875,417.9
08/06/2023 00:39:45.899,417.9
08/06/2023 00:39:46.920,417.9
08/06/2023 00:39:47.936,418.0
08/06/2023 00:39:48.945,418.0
08/06/2023 00:39:49.954,418.0
08/06/2023 00:39:50.968,417.9
08/06/2023 00:39:51.985,418.0
08/06/2023 00:39:53.010,418.0
08/06/2023 00:39:54.028,418.0
08/06/2023 00:39:55.039,418.0
08/06/2023 00:39:56.052,417.9
08/06/2023 00:39:57.063,418.0
08/06/2023 00:39:58.087,418.0
08/06/2023 00:39:59.108,418.0
08/06/2023 00:40:00.131,418.0
08/06/2023 00:40:01.143,418.0
08/06/2023 00:40:02.153,418.0
08/06/2023 00:40:03.161,418.0
08/06/2023 00:40:04.171,418.0
08/06/2023 00:40:05.191,418.0
08/06/2023 00:40:06.217,418.0
08/06/2023 00:40:07.241,418.0
08/06/2023 00:40:08.254,418.0
08/06/2023 00:40:09.266,418.0
08/06/2023 00:40:10.275,418.0
08/06/2023 00:40:11.285,418.0
08/06/2023 00:40:12.305,418.0
08/06/2023 00:40:13.322,418.0
08/06/2023 00:40:14.338,418.0
08/06/2023 00:40:15.351,418.0
08/06/2023 00:40:16.374,418.0
08/06/2023 00:40:17.400,418.0
08/06/2023 00:40:18.408,418.0
08/06/2023 00:40:19.419,418.0
08/06/2023 00:40:20.443,418.0
08/06/2023 00:40:21.465,418.0
08/06/2023 00:40:22.476,418.0
08/06/2023 00:40:23.487,418.0
08/06/2023 00:40:24.495,418.0
08/06/2023 00:40:25.503,418.0
08/06/2023 00:40:26.513,418.0
08/06/2023 00:40:27.529,418.0
08/06/2023 00:40:28.551,418.0
08/06/2023 00:40:29.561,418.0
08/06/2023 00:40:30.575,418.0
08/06/2023 00:40:31.588,418.0
08/06/2023 00:40:32.597,418.0
08/06/2023 00:40:33.614,418.0
08/06/2023 00:40:34.633,418.0
08/06/2023 00:40:35.656,418.0
08/06/2023 00:40:36.667,418.0
08/06/2023 00:40:37.679,418.0
08/06/2023 00:40:38.701,418.0
08/06/2023 00:40:39.710,418.0
08/06/2023 00:40:40.734,418.0
08/06/2023 00:40:41.757,418.0
08/06/2023 00:40:42.781,418.0
08/06/2023 00:40:43.790,418.0
08/06/2023 00:40:44.805,418.0
08/06/2023 00:40:45.814,418.0
08/06/2023 00:40:46.836,418.0
08/06/2023 00:40:47.845,418.0
08/06/2023 00:40:48.866,418.0
08/06/2023 00:40:49.888,418.0
08/06/2023 00:40:50.899,418.0
08/06/2023 00:40:51.918,418.0
08/06/2023 00:40:52.936,418.0
08/06/2023 00:40:53.947,418.0
08/06/2023 00:40:54.968,418.0
08/06/2023 00:40:55.977,418.0
08/06/2023 00:40:57.000,418.0
08/06/2023 00:40:58.023,418.0
08/06/2023 00:40:59.036,418.0
08/06/2023 00:41:00.056,418.0
08/06/2023 00:41:01.083,418.0
08/06/2023 00:41:02.102,418.0
08/06/2023 00:41:03.137,418.0
08/06/2023 00:41:04.148,418.0
08/06/2023 00:41:05.157,418.0
08/06/2023 00:41:06.167,418.0
08/06/2023 00:41:07.187,418.0
08/06/2023 00:41:08.199,418.0
08/06/2023 00:41:09.227,418.0
08/06/2023 00:41:10.245,418.0
08/06/2023 00:41:11.268,418.0
08/06/2023 00:41:12.286,418.0
08/06/2023 00:41:13.297,418.0
08/06/2023 00:41:14.319,418.0
08/06/2023 00:41:15.344,418.0
08/06/2023 00:41:16.368,418.0
08/06/2023 00:41:17.391,418.0
08/06/2023 00:41:18.412,418.0
08/06/2023 00:41:19.430,418.0
08/06/2023 00:41:20.441,418.0
08/06/2023 00:41:21.450,418.0
08/06/2023 00:41:22.473,418.0
08/06/2023 00:41:23.495,418.0
08/06/2023 00:41:24.503,418.0
08/06/2023 00:41:25.516,418.0
08/06/2023 00:41:26.537,418.0
08/06/2023 00:41:27.551,418.0
08/06/2023 00:41:28.560,418.0
08/06/2023 00:41:29.567,418.0
08/06/2023 00:41:30.589,418.0
08/06/2023 00:41:31.611,418.0
08/06/2023 00:41:32.619,418.0
08/06/2023 00:41:33.629,418.0
08/06/2023 00:41:34.653,418.0
08/06/2023 00:41:35.670,418.0
08/06/2023 00:41:36.679,418.0
08/06/2023 00:41:37.691,418.0
08/06/2023 00:41:38.711,418.0
08/06/2023 00:41:39.720,418.0
08/06/2023 00:41:40.732,418.0
08/06/2023 00:41:41.757,418.0
08/06/2023 00:41:42.778,418.0
08/06/2023 00:41:43.799,418.0
08/06/2023 00:41:44.822,418.0
08/06/2023 00:41:45.849,418.0
08/06/2023 00:41:46.867,418.0
08/06/2023 00:41:47.876,418.0
08/06/2023 00:41:48.887,418.0
08/06/2023 00:41:49.896,418.0
08/06/2023 00:41:50.909,418.0
08/06/2023 00:41:51.920,418.0
08/06/2023 00:41:52.929,418.0
08/06/2023 00:41:53.940,418.0
08/06/2023 00:41:54.949,418.0
08/06/2023 00:41:55.958,418.0
08/06/2023 00:41:56.976,418.0
08/06/2023 00:41:57.990,418.0
08/06/2023 00:41:59.002,418.0
08/06/2023 00:42:00.025,418.0
08/06/2023 00:42:01.035,418.0
08/06/2023 00:42:02.043,418.0
08/06/2023 00:42:03.054,418.0
08/06/2023 00:42:04.065,418.0
08/06/2023 00:42:05.087,418.0
08/06/2023 00:42:06.101,418.0
08/06/2023 00:42:07.122,418.0
08/06/2023 00:42:08.144,418.0
08/06/2023 00:42:09.156,418.0
08/06/2023 00:42:10.170,418.0
08/06/2023 00:42:11.179,418.0
08/06/2023 00:42:12.187,418.0
08/06/2023 00:42:13.209,418.0
08/06/2023 00:42:14.224,418.0
08/06/2023 00:42:15.246,418.0
08/06/2023 00:42:16.256,418.0
08/06/2023 00:42:17.264,418.0
08/06/2023 00:42:18.293,418.0
08/06/2023 00:42:19.300,418.0
08/06/2023 00:42:20.312,418.0
08/06/2023 00:42:21.327,418.0
08/06/2023 00:42:22.347,418.0
08/06/2023 00:42:23.356,418.0
08/06/2023 00:42:24.373,418.0
08/06/2023 00:42:25.399,418.0
08/06/2023 00:42:26.413,418.0
08/06/2023 00:42:27.435,418.0
08/06/2023 00:42:28.444,418.0
08/06/2023 00:42:29.454,418.0
08/06/2023 00:42:30.474,418.0
08/06/2023 00:42:31.513,418.0
08/06/2023 00:42:32.533,418.0
08/06/2023 00:42:33.543,418.0
08/06/2023 00:42:34.551,418.0
08/06/2023 00:42:35.559,418.0
08/06/2023 00:42:36.573,418.0
08/06/2023 00:42:37.585,418.0
08/06/2023 00:42:38.596,418.0
08/06/2023 00:42:39.606,418.0
08/06/2023 00:42:40.621,418.0
08/06/2023 00:42:41.631,418.0
08/06/2023 00:42:42.642,418.0
08/06/2023 00:42:43.656,418.0
08/06/2023 00:42:44.674,418.0
08/06/2023 00:42:45.691,418.0
08/06/2023 00:42:46.710,418.0
08/06/2023 00:42:47.733,418.0
08/06/2023 00:42:48.755,418.0
08/06/2023 00:42:49.765,418.0
08/06/2023 00:42:50.783,418.0
08/06/2023 00:42:51.793,418.0
08/06/2023 00:42:52.802,418.0
08/06/2023 00:42:53.810,417.9
08/06/2023 00:42:54.817,417.9
08/06/2023 00:42:55.826,418.0
08/06/2023 00:42:56.845,417.9
08/06/2023 00:42:57.850,417.9
08/06/2023 00:42:58.888,418.0
08/06/2023 00:42:59.900,418.0
08/06/2023 00:43:00.910,418.0
08/06/2023 00:43:01.922,418.0
08/06/2023 00:43:02.933,417.9
08/06/2023 00:43:03.942,417.9
08/06/2023 00:43:04.957,417.9
08/06/2023 00:43:05.966,417.9
08/06/2023 00:43:06.977,417.9
08/06/2023 00:43:07.990,417.9
08/06/2023 00:43:09.012,418.0
08/06/2023 00:43:10.022,417.9
08/06/2023 00:43:11.033,417.9
08/06/2023 00:43:12.044,418.0
08/06/2023 00:43:13.055,417.9
08/06/2023 00:43:14.065,417.9
08/06/2023 00:43:15.091,417.9
08/06/2023 00:43:16.100,417.9
08/06/2023 00:43:17.116,417.9
08/06/2023 00:43:18.132,417.9
08/06/2023 00:43:19.140,417.9
08/06/2023 00:43:20.148,417.9
08/06/2023 00:43:21.156,417.9
08/06/2023 00:43:22.167,417.9
08/06/2023 00:43:23.187,417.9
08/06/2023 00:43:24.199,417.9
08/06/2023 00:43:25.210,417.9
08/06/2023 00:43:26.221,417.9
08/06/2023 00:43:27.228,417.9
08/06/2023 00:43:28.235,417.9
08/06/2023 00:43:29.248,417.9
08/06/2023 00:43:30.260,417.9
08/06/2023 00:43:31.269,417.9
08/06/2023 00:43:32.295,417.9
08/06/2023 00:43:33.314,417.9
08/06/2023 00:43:34.333,417.9
08/06/2023 00:43:35.345,417.9
08/06/2023 00:43:36.371,417.9
08/06/2023 00:43:37.381,417.9
08/06/2023 00:43:38.392,417.9
08/06/2023 00:43:39.400,417.9
08/06/2023 00:43:40.418,417.9
08/06/2023 00:43:41.437,417.9
08/06/2023 00:43:42.453,417.9
08/06/2023 00:43:43.470,417.9
08/06/2023 00:43:44.476,417.9
08/06/2023 00:43:45.490,417.9
08/06/2023 00:43:46.508,417.9
08/06/2023 00:43:47.515,418.0
08/06/2023 00:43:48.535,418.0
08/06/2023 00:43:49.546,418.0
08/06/2023 00:43:50.558,418.0
08/06/2023 00:43:51.579,418.0
08/06/2023 00:43:52.597,418.0
08/06/2023 00:43:53.619,418.0
08/06/2023 00:43:54.639,418.0
08/06/2023 00:43:55.654,418.0
08/06/2023 00:43:56.663,418.0
08/06/2023 00:43:57.672,418.0
08/06/2023 00:43:58.680,418.0
08/06/2023 00:43:59.690,418.0
08/06/2023 00:44:00.705,418.0
08/06/2023 00:44:01.715,417.9
08/06/2023 00:44:02.723,418.0
08/06/2023 00:44:03.732,418.0
08/06/2023 00:44:04.747,418.0
08/06/2023 00:44:05.753,418.0
08/06/2023 00:44:06.765,418.0
08/06/2023 00:44:07.788,418.0
08/06/2023 00:44:08.796,418.0
08/06/2023 00:44:09.808,418.0
08/06/2023 00:44:10.816,418.0
08/06/2023 00:44:11.839,418.0
08/06/2023 00:44:12.847,418.0
08/06/2023 00:44:13.862,418.0
08/06/2023 00:44:14.886,418.0
08/06/2023 00:44:15.903,418.0
08/06/2023 00:44:16.914,418.0
08/06/2023 00:44:17.921,418.0
08/06/2023 00:44:18.936,418.0
08/06/2023 00:44:19.943,418.0
08/06/2023 00:44:20.955,418.0
08/06/2023 00:44:21.964,418.0
08/06/2023 00:44:22.985,418.0
08/06/2023 00:44:23.994,418.0
08/06/2023 00:44:25.005,418.0
08/06/2023 00:44:26.018,418.0
08/06/2023 00:44:27.041,418.0
08/06/2023 00:44:28.050,418.0
08/06/2023 00:44:29.058,418.0
08/06/2023 00:44:30.069,418.0
08/06/2023 00:44:31.086,418.0
08/06/2023 00:44:32.093,418.0
08/06/2023 00:44:33.100,418.0
08/06/2023 00:44:34.111,418.0
08/06/2023 00:44:35.134,418.0
08/06/2023 00:44:36.155,418.0
08/06/2023 00:44:37.174,418.0
08/06/2023 00:44:38.203,418.0
08/06/2023 00:44:39.217,418.0
08/06/2023 00:44:40.223,418.0
08/06/2023 00:44:41.233,418.0
08/06/2023 00:44:42.242,418.0
08/06/2023 00:44:43.263,418.0
08/06/2023 00:44:44.276,418.0
08/06/2023 00:44:45.294,418.0
08/06/2023 00:44:46.306,418.0
08/06/2023 00:44:47.316,418.0
08/06/2023 00:44:48.334,418.0
08/06/2023 00:44:49.355,418.0
08/06/2023 00:44:50.368,418.0
08/06/2023 00:44:51.374,418.0
08/06/2023 00:44:52.386,418.0
08/06/2023 00:44:53.396,418.0
08/06/2023 00:44:54.407,418.0
08/06/2023 00:44:55.422,418.0
08/06/2023 00:44:56.436,418.0
08/06/2023 00:44:57.447,418.0
08/06/2023 00:44:58.453,418.0
08/06/2023 00:44:59.464,418.0
08/06/2023 00:45:00.470,418.0
08/06/2023 00:45:01.483,418.0
08/06/2023 00:45:02.498,418.0
08/06/2023 00:45:03.517,418.0
08/06/2023 00:45:04.528,418.0
08/06/2023 00:45:05.542,418.0
08/06/2023 00:45:06.550,418.0
08/06/2023 00:45:07.563,418.0
08/06/2023 00:45:08.571,418.0
08/06/2023 00:45:09.578,418.0
08/06/2023 00:45:10.596,418.0
08/06/2023 00:45:11.615,418.0
08/06/2023 00:45:12.631,418.0
08/06/2023 00:45:13.652,418.0
08/06/2023 00:45:14.673,418.0
08/06/2023 00:45:15.687,418.0
08/06/2023 00:45:16.694,418.0
08/06/2023 00:45:17.711,418.0
08/06/2023 00:45:18.728,418.0
08/06/2023 00:45:19.739,418.0
08/06/2023 00:45:20.755,418.0
08/06/2023 00:45:21.766,418.0
08/06/2023 00:45:22.775,418.0
08/06/2023 00:45:23.791,418.0
08/06/2023 00:45:24.800,418.0
08/06/2023 00:45:25.820,418.0
08/06/2023 00:45:26.839,418.0
08/06/2023 00:45:27.847,418.0
08/06/2023 00:45:28.857,418.0
08/06/2023 00:45:29.865,418.0
08/06/2023 00:45:30.874,418.0
08/06/2023 00:45:31.880,418.0
08/06/2023 00:45:32.891,418.0
08/06/2023 00:45:33.906,418.0
08/06/2023 00:45:34.923,418.0
08/06/2023 00:45:35.945,418.0
08/06/2023 00:45:36.951,418.0
08/06/2023 00:45:37.977,418.0
08/06/2023 00:45:38.985,418.0
08/06/2023 00:45:39.993,418.0
08/06/2023 00:45:41.001,418.0
08/06/2023 00:45:42.016,418.0
08/06/2023 00:45:43.025,418.0
08/06/2023 00:45:44.032,418.0
08/06/2023 00:45:45.042,418.0
08/06/2023 00:45:46.053,418.0
08/06/2023 00:45:47.064,418.0
08/06/2023 00:45:48.078,418.0
08/06/2023 00:45:49.095,418.0
08/06/2023 00:45:50.112,418.0
08/06/2023 00:45:51.126,418.0
08/06/2023 00:45:52.134,418.0
08/06/2023 00:45:53.141,418.0
08/06/2023 00:45:54.169,418.0
08/06/2023 00:45:55.187,418.0
08/06/2023 00:45:56.200,418.0
08/06/2023 00:45:57.207,418.0
08/06/2023 00:45:58.227,418.0
08/06/2023 00:45:59.233,418.0
08/06/2023 00:46:00.253,418.0
08/06/2023 00:46:01.277,418.0
08/06/2023 00:46:02.293,418.0
08/06/2023 00:46:03.313,418.0
08/06/2023 00:46:04.336,418.0
08/06/2023 00:46:05.346,418.0
08/06/2023 00:46:06.367,418.0
08/06/2023 00:46:07.402,418.0
08/06/2023 00:46:08.424,418.0
08/06/2023 00:46:09.430,418.0
08/06/2023 00:46:10.439,418.0
08/06/2023 00:46:11.450,418.0
08/06/2023 00:46:12.460,418.0
08/06/2023 00:46:13.473,418.0
08/06/2023 00:46:14.488,418.0
08/06/2023 00:46:15.512,418.0
08/06/2023 00:46:16.527,418.0
08/06/2023 00:46:17.541,418.0
08/06/2023 00:46:18.560,418.0
08/06/2023 00:46:19.579,418.0
08/06/2023 00:46:20.595,418.0
08/06/2023 00:46:21.602,418.0
08/06/2023 00:46:22.616,418.0
08/06/2023 00:46:23.643,418.0
08/06/2023 00:46:24.666,418.0
08/06/2023 00:46:25.685,418.0
08/06/2023 00:46:26.695,418.0
08/06/2023 00:46:27.703,418.0
08/06/2023 00:46:28.713,418.0
08/06/2023 00:46:29.735,418.0
08/06/2023 00:46:30.768,418.0
08/06/2023 00:46:31.780,418.0
08/06/2023 00:46:32.795,418.0
08/06/2023 00:46:33.814,418.0
08/06/2023 00:46:34.827,418.0
08/06/2023 00:46:35.855,418.0
08/06/2023 00:46:36.860,418.0
08/06/2023 00:46:37.875,418.0
08/06/2023 00:46:38.887,418.0
08/06/2023 00:46:39.897,418.0
08/06/2023 00:46:40.908,418.0
08/06/2023 00:46:41.922,418.0
08/06/2023 00:46:42.928,418.0
08/06/2023 00:46:43.936,418.0
08/06/2023 00:46:44.949,418.0
08/06/2023 00:46:45.959,418.0
08/06/2023 00:46:46.967,418.0
08/06/2023 00:46:47.976,418.0
08/06/2023 00:46:48.991,418.0
08/06/2023 00:46:50.003,418.0
08/06/2023 00:46:51.019,418.0
08/06/2023 00:46:52.030,418.0
08/06/2023 00:46:53.041,418.0
08/06/2023 00:46:54.054,418.0
08/06/2023 00:46:55.062,418.0
08/06/2023 00:46:56.073,418.0
08/06/2023 00:46:57.080,418.0
08/06/2023 00:46:58.088,418.0
08/06/2023 00:46:59.095,418.0
08/06/2023 00:47:00.102,418.0
08/06/2023 00:47:01.108,418.0
08/06/2023 00:47:02.120,418.0
08/06/2023 00:47:03.129,418.0
08/06/2023 00:47:04.149,418.0
08/06/2023 00:47:05.175,418.0
08/06/2023 00:47:06.185,418.0
08/06/2023 00:47:07.195,418.0
08/06/2023 00:47:08.205,418.0
08/06/2023 00:47:09.214,418.0
08/06/2023 00:47:10.236,418.0
08/06/2023 00:47:11.248,418.0
08/06/2023 00:47:12.260,418.0
08/06/2023 00:47:13.272,418.0
08/06/2023 00:47:14.282,418.0
08/06/2023 00:47:15.306,418.0
08/06/2023 00:47:16.313,418.0
08/06/2023 00:47:17.319,418.0
08/06/2023 00:47:18.338,418.0
08/06/2023 00:47:19.346,418.0
08/06/2023 00:47:20.367,418.0
08/06/2023 00:47:21.378,418.0
08/06/2023 00:47:22.387,418.0
08/06/2023 00:47:23.396,418.0
08/06/2023 00:47:24.416,418.0
08/06/2023 00:47:25.433,418.0
08/06/2023 00:47:26.445,418.0
08/06/2023 00:47:27.474,418.0
08/06/2023 00:47:28.493,418.0
08/06/2023 00:47:29.520,418.0
08/06/2023 00:47:30.538,418.0
08/06/2023 00:47:31.549,418.0
08/06/2023 00:47:32.561,418.0
08/06/2023 00:47:33.581,418.0
08/06/2023 00:47:34.589,418.0
08/06/2023 00:47:35.605,418.0
08/06/2023 00:47:36.613,418.0
08/06/2023 00:47:37.629,418.1
08/06/2023 00:47:38.639,418.0
08/06/2023 00:47:39.645,418.1
08/06/2023 00:47:40.653,418.0
08/06/2023 00:47:41.668,418.0
08/06/2023 00:47:42.691,418.1
08/06/2023 00:47:43.716,418.0
08/06/2023 00:47:44.738,418.1
08/06/2023 00:47:45.758,418.1
08/06/2023 00:47:46.777,418.1
08/06/2023 00:47:47.799,418.1
08/06/2023 00:47:48.808,418.1
08/06/2023 00:47:49.818,418.1
08/06/2023 00:47:50.838,418.1
08/06/2023 00:47:51.846,418.1
08/06/2023 00:47:52.867,418.1
08/06/2023 00:47:53.877,418.1
08/06/2023 00:47:54.887,418.1
08/06/2023 00:47:55.895,418.1
08/06/2023 00:47:56.903,418.1
08/06/2023 00:47:57.911,418.1
08/06/2023 00:47:58.924,418.1
08/06/2023 00:47:59.934,418.1
08/06/2023 00:48:00.951,418.1
08/06/2023 00:48:01.973,418.1
08/06/2023 00:48:02.985,418.1
08/06/2023 00:48:03.996,418.1
08/06/2023 00:48:05.010,418.1
08/06/2023 00:48:06.023,418.1
08/06/2023 00:48:07.032,418.1
08/06/2023 00:48:08.039,418.1
08/06/2023 00:48:09.048,418.1
08/06/2023 00:48:10.070,418.1
08/06/2023 00:48:11.089,418.1
08/06/2023 00:48:12.098,418.1
08/06/2023 00:48:13.105,418.1
08/06/2023 00:48:14.110,418.1
08/06/2023 00:48:15.116,418.1
08/06/2023 00:48:16.129,418.1
08/06/2023 00:48:17.149,418.1
08/06/2023 00:48:18.157,418.1
08/06/2023 00:48:19.167,418.1
08/06/2023 00:48:20.183,418.1
08/06/2023 00:48:21.204,418.1
08/06/2023 00:48:22.219,418.1
08/06/2023 00:48:23.232,418.1
08/06/2023 00:48:24.242,418.1
08/06/2023 00:48:25.255,418.1
08/06/2023 00:48:26.266,418.1
08/06/2023 00:48:27.273,418.1
08/06/2023 00:48:28.292,418.1
08/06/2023 00:48:29.303,418.1
08/06/2023 00:48:30.313,418.1
08/06/2023 00:48:31.324,418.1
08/06/2023 00:48:32.330,418.1
08/06/2023 00:48:33.337,418.1
08/06/2023 00:48:34.357,418.1
08/06/2023 00:48:35.383,418.1
08/06/2023 00:48:36.402,418.1
08/06/2023 00:48:37.423,418.1
08/06/2023 00:48:38.432,418.1
08/06/2023 00:48:39.449,418.1
08/06/2023 00:48:40.468,418.1
08/06/2023 00:48:41.485,418.1
08/06/2023 00:48:42.496,418.1
08/06/2023 00:48:43.516,418.1
08/06/2023 00:48:44.529,418.1
08/06/2023 00:48:45.543,418.1
08/06/2023 00:48:46.558,418.1
08/06/2023 00:48:47.567,418.1
08/06/2023 00:48:48.582,418.1
08/06/2023 00:48:49.603,418.1
08/06/2023 00:48:50.614,418.1
08/06/2023 00:48:51.622,418.0
08/06/2023 00:48:52.643,418.0
08/06/2023 00:48:53.655,418.0
08/06/2023 00:48:54.673,418.0
08/06/2023 00:48:55.680,418.0
08/06/2023 00:48:56.702,418.0
08/06/2023 00:48:57.710,418.0
08/06/2023 00:48:58.721,418.1
08/06/2023 00:48:59.738,418.1
08/06/2023 00:49:00.746,418.0
